epoch soc_c npu_c ddr_c bigcore_c cpu_mhz npu_mhz volt_v
1787285639 55.5 54.5 54.5 55.5 2208 950 5.235
1787285640 54.5 54.5 54.5 56.4 2208 950 5.244
1787285641 54.5 53.6 53.6 55.5 2208 950 5.172
1787285642 54.5 54.5 53.6 56.4 2208 950 5.235
1787285643 51.8 52.7 51.8 53.6 2208 950 5.264
1787285644 53.6 53.6 52.7 54.5 2208 950 5.172
1787285645 53.6 53.6 53.6 55.5 2208 950 5.215
1787285647 54.5 53.6 53.6 55.5 2208 950 5.230
1787285648 54.5 54.5 53.6 56.4 2208 950 5.254
1787285649 54.5 54.5 53.6 55.5 2208 950 5.230
1787285650 54.5 54.5 53.6 55.5 2208 950 5.220
1787285651 54.5 54.5 53.6 55.5 2208 950 5.211
1787285652 54.5 53.6 53.6 54.5 2208 950 5.215
1787285653 54.5 53.6 53.6 56.4 2208 950 5.172
1787285655 54.5 53.6 53.6 55.5 2208 950 5.206
1787285656 55.5 54.5 54.5 57.3 2208 950 5.153
1787285657 55.5 55.5 54.5 55.5 2208 950 5.235
1787285658 55.5 54.5 54.5 57.3 2208 950 5.191
1787285659 54.5 54.5 53.6 55.5 2208 950 5.225
1787285660 55.5 54.5 53.6 56.4 2208 950 5.244
1787285661 54.5 54.5 53.6 55.5 2208 950 5.220
1787285663 54.5 54.5 53.6 55.5 2208 950 5.201
1787285664 55.5 54.5 54.5 55.5 2208 950 5.186
1787285665 54.5 53.6 53.6 55.5 2208 950 5.215
1787285666 55.5 54.5 54.5 57.3 2208 950 5.235
1787285667 54.5 54.5 54.5 55.5 2208 950 5.201
1787285668 54.5 53.6 53.6 55.5 2208 950 5.240
1787285669 54.5 53.6 53.6 55.5 2208 950 5.215
1787285670 54.5 54.5 54.5 56.4 2208 950 5.177
1787285672 54.5 54.5 54.5 55.5 2208 950 5.264
1787285673 54.5 54.5 53.6 55.5 2208 950 5.235
1787285674 55.5 54.5 54.5 56.4 2208 950 5.240
1787285675 54.5 53.6 54.5 56.4 2208 950 5.211
1787285676 54.5 54.5 53.6 56.4 2208 950 5.240
1787285677 54.5 54.5 54.5 55.5 2208 950 5.235
1787285678 54.5 54.5 53.6 56.4 2208 950 5.206
1787285679 55.5 54.5 54.5 55.5 2208 950 5.254
1787285681 53.6 53.6 53.6 55.5 2208 950 5.249
1787285682 55.5 54.5 54.5 56.4 2208 950 5.196
1787285683 54.5 53.6 53.6 55.5 2208 950 5.186
1787285684 54.5 54.5 53.6 55.5 2208 950 5.220
1787285685 55.5 54.5 54.5 56.4 2208 950 5.206
1787285686 55.5 54.5 54.5 56.4 2208 950 5.220
1787285687 54.5 53.6 53.6 55.5 2208 950 5.264
1787285688 54.5 54.5 53.6 55.5 2208 950 5.182
1787285690 54.5 54.5 54.5 56.4 2208 950 5.157
1787285691 54.5 53.6 53.6 55.5 2208 950 5.259
1787285692 54.5 54.5 53.6 55.5 2208 950 5.235
1787285693 54.5 53.6 53.6 54.5 2208 950 5.215
1787285694 55.5 54.5 54.5 56.4 2208 950 5.211
1787285695 54.5 53.6 53.6 54.5 2208 950 5.196
1787285696 55.5 54.5 54.5 56.4 2208 950 5.293
1787285698 54.5 54.5 54.5 56.4 2208 950 5.254
1787285699 53.6 52.7 53.6 54.5 2208 950 5.235
