Linux 6.1.141 (king) 	08/20/2026 	_aarch64_	(8 CPU)

10:26:10 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:26:11 AM  1000     43622         -  143.56  113.86    0.00    0.00  257.43     7  npuforge-node.s
10:26:11 AM  1000         -     43622    0.00    0.00    0.00    0.00    0.00     7  |__npuforge-node.s
10:26:11 AM  1000         -     43623   18.81   12.87    0.00    0.99   31.68     4  |__tokio-rt-worker
10:26:11 AM  1000         -     43624   17.82   10.89    0.00    0.99   28.71     0  |__tokio-rt-worker
10:26:11 AM  1000         -     43625   15.84   16.83    0.00    0.99   32.67     2  |__tokio-rt-worker
10:26:11 AM  1000         -     43626   17.82   14.85    0.00    0.00   32.67     1  |__tokio-rt-worker
10:26:11 AM  1000         -     43627   18.81   18.81    0.00    0.99   37.62     5  |__tokio-rt-worker
10:26:11 AM  1000         -     43628   18.81   12.87    0.00    0.99   31.68     6  |__tokio-rt-worker
10:26:11 AM  1000         -     43629   16.83   10.89    0.00    0.99   27.72     2  |__tokio-rt-worker
10:26:11 AM  1000         -     43630   17.82   16.83    0.00    0.99   34.65     6  |__tokio-rt-worker
10:26:12 AM  1000     43622         -  133.00  126.00    0.00    0.00  259.00     7  npuforge-node.s
10:26:12 AM  1000         -     43622    0.00    0.00    0.00    0.00    0.00     7  |__npuforge-node.s
10:26:12 AM  1000         -     43623   18.00   14.00    0.00    1.00   32.00     5  |__tokio-rt-worker
10:26:12 AM  1000         -     43624   13.00   17.00    0.00    0.00   30.00     1  |__tokio-rt-worker
10:26:12 AM  1000         -     43625   16.00   17.00    0.00    1.00   33.00     3  |__tokio-rt-worker
10:26:12 AM  1000         -     43626   15.00   16.00    0.00    2.00   31.00     2  |__tokio-rt-worker
10:26:12 AM  1000         -     43627   17.00   18.00    0.00    1.00   35.00     2  |__tokio-rt-worker
10:26:12 AM  1000         -     43628   19.00   13.00    0.00    0.00   32.00     1  |__tokio-rt-worker
10:26:12 AM  1000         -     43629   18.00   14.00    0.00    1.00   32.00     0  |__tokio-rt-worker
10:26:12 AM  1000         -     43630   19.00   16.00    0.00    1.00   35.00     4  |__tokio-rt-worker
10:26:13 AM  1000     43622         -  147.00  120.00    0.00    0.00  267.00     7  npuforge-node.s
10:26:13 AM  1000         -     43622    0.00    0.00    0.00    0.00    0.00     7  |__npuforge-node.s
10:26:13 AM  1000         -     43623   18.00   16.00    0.00    1.00   34.00     4  |__tokio-rt-worker
10:26:13 AM  1000         -     43624   17.00   14.00    0.00    2.00   31.00     5  |__tokio-rt-worker
10:26:13 AM  1000         -     43625   16.00   16.00    0.00    1.00   32.00     5  |__tokio-rt-worker
10:26:13 AM  1000         -     43626   18.00   23.00    0.00    1.00   41.00     3  |__tokio-rt-worker
10:26:13 AM  1000         -     43627   21.00   10.00    0.00    1.00   31.00     2  |__tokio-rt-worker
10:26:13 AM  1000         -     43628   16.00    9.00    0.00    1.00   25.00     1  |__tokio-rt-worker
10:26:13 AM  1000         -     43629   19.00   17.00    0.00    1.00   36.00     6  |__tokio-rt-worker
10:26:13 AM  1000         -     43630   19.00   16.00    0.00    0.00   35.00     5  |__tokio-rt-worker
10:26:14 AM  1000     43622         -  154.00  121.00    0.00    0.00  275.00     7  npuforge-node.s
10:26:14 AM  1000         -     43622    0.00    0.00    0.00    0.00    0.00     7  |__npuforge-node.s
10:26:14 AM  1000         -     43623   20.00   13.00    0.00    1.00   33.00     6  |__tokio-rt-worker
10:26:14 AM  1000         -     43624   16.00   24.00    0.00    1.00   40.00     4  |__tokio-rt-worker
10:26:14 AM  1000         -     43625   24.00   12.00    0.00    1.00   36.00     5  |__tokio-rt-worker
10:26:14 AM  1000         -     43626   19.00   13.00    0.00    0.00   32.00     7  |__tokio-rt-worker
10:26:14 AM  1000         -     43627   24.00   15.00    0.00    0.00   39.00     1  |__tokio-rt-worker
10:26:14 AM  1000         -     43628   17.00   16.00    0.00    1.00   33.00     3  |__tokio-rt-worker
10:26:14 AM  1000         -     43629   19.00   12.00    0.00    1.00   31.00     2  |__tokio-rt-worker
10:26:14 AM  1000         -     43630   18.00   14.00    0.00    0.00   32.00     4  |__tokio-rt-worker
10:26:15 AM  1000     43622         -  146.00  112.00    0.00    0.00  258.00     7  npuforge-node.s
10:26:15 AM  1000         -     43622    0.00    0.00    0.00    0.00    0.00     7  |__npuforge-node.s
10:26:15 AM  1000         -     43623   18.00    6.00    0.00    1.00   24.00     5  |__tokio-rt-worker
10:26:15 AM  1000         -     43624   18.00   15.00    0.00    1.00   33.00     1  |__tokio-rt-worker
10:26:15 AM  1000         -     43625   21.00   15.00    0.00    1.00   36.00     7  |__tokio-rt-worker
10:26:15 AM  1000         -     43626   17.00   19.00    0.00    2.00   36.00     5  |__tokio-rt-worker
10:26:15 AM  1000         -     43627   17.00   16.00    0.00    1.00   33.00     3  |__tokio-rt-worker
10:26:15 AM  1000         -     43628   16.00   13.00    0.00    2.00   29.00     6  |__tokio-rt-worker
10:26:15 AM  1000         -     43629   22.00   14.00    0.00    1.00   36.00     4  |__tokio-rt-worker
10:26:15 AM  1000         -     43630   17.00   15.00    0.00    1.00   32.00     2  |__tokio-rt-worker
10:26:16 AM  1000     43622         -  133.00  114.00    0.00    0.00  247.00     7  npuforge-node.s
