Linux 6.1.141 (king) 	08/20/2026 	_aarch64_	(8 CPU)

01:20:38 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:20:39 PM  all   24.90    0.00   17.99    0.00    0.00    8.74    0.00    0.00    0.00   48.37
01:20:39 PM    0    9.38    0.00    9.38    0.00    0.00   54.17    0.00    0.00    0.00   27.08
01:20:39 PM    1   16.49    0.00   11.34    0.00    0.00    0.00    0.00    0.00    0.00   72.16
01:20:39 PM    2   20.41    0.00   10.20    0.00    0.00    8.16    0.00    0.00    0.00   61.22
01:20:39 PM    3    9.47    0.00    8.42    0.00    0.00    7.37    0.00    0.00    0.00   74.74
01:20:39 PM    4   38.14    0.00   29.90    0.00    0.00    0.00    0.00    0.00    0.00   31.96
01:20:39 PM    5   37.89    0.00   26.32    0.00    0.00    0.00    0.00    0.00    0.00   35.79
01:20:39 PM    6   35.48    0.00   24.73    0.00    0.00    0.00    0.00    0.00    0.00   39.78
01:20:39 PM    7   32.29    0.00   23.96    0.00    0.00    0.00    0.00    0.00    0.00   43.75

01:20:39 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:20:40 PM  all   24.65    0.00   18.84    0.00    0.00    8.77    0.00    0.00    0.00   47.74
01:20:40 PM    0    7.45    0.00    6.38    0.00    0.00   56.38    0.00    0.00    0.00   29.79
01:20:40 PM    1   16.49    0.00    9.28    0.00    0.00    0.00    0.00    0.00    0.00   74.23
01:20:40 PM    2   14.14    0.00    7.07    0.00    0.00    8.08    0.00    0.00    0.00   70.71
01:20:40 PM    3   14.43    0.00    6.19    0.00    0.00    7.22    0.00    0.00    0.00   72.16
01:20:40 PM    4   37.63    0.00   29.03    0.00    0.00    0.00    0.00    0.00    0.00   33.33
01:20:40 PM    5   38.78    0.00   30.61    0.00    0.00    0.00    0.00    0.00    0.00   30.61
01:20:40 PM    6   35.71    0.00   30.61    0.00    0.00    0.00    0.00    0.00    0.00   33.67
01:20:40 PM    7   32.32    0.00   31.31    0.00    0.00    0.00    0.00    0.00    0.00   36.36

01:20:40 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:20:41 PM  all   24.22    0.00   15.76    0.00    0.00    8.59    0.00    0.00    0.00   51.43
01:20:41 PM    0   13.83    0.00    8.51    0.00    0.00   51.06    0.00    0.00    0.00   26.60
01:20:41 PM    1   23.71    0.00   10.31    0.00    0.00    0.00    0.00    0.00    0.00   65.98
01:20:41 PM    2   21.88    0.00    8.33    0.00    0.00   10.42    0.00    0.00    0.00   59.38
01:20:41 PM    3   23.47    0.00   14.29    0.00    0.00    8.16    0.00    0.00    0.00   54.08
01:20:41 PM    4   27.37    0.00   25.26    0.00    0.00    0.00    0.00    0.00    0.00   47.37
01:20:41 PM    5   27.37    0.00   22.11    0.00    0.00    0.00    0.00    0.00    0.00   50.53
01:20:41 PM    6   27.55    0.00   22.45    0.00    0.00    0.00    0.00    0.00    0.00   50.00
01:20:41 PM    7   28.42    0.00   14.74    0.00    0.00    0.00    0.00    0.00    0.00   56.84

01:20:41 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:20:42 PM  all   23.99    0.00   17.47    0.13    0.00    9.39    0.00    0.00    0.00   49.02
01:20:42 PM    0    6.32    0.00    7.37    0.00    0.00   60.00    0.00    0.00    0.00   26.32
01:20:42 PM    1   22.55    0.00   13.73    0.98    0.00    0.00    0.00    0.00    0.00   62.75
01:20:42 PM    2   16.84    0.00    8.42    0.00    0.00    8.42    0.00    0.00    0.00   66.32
01:20:42 PM    3   20.83    0.00   11.46    0.00    0.00    7.29    0.00    0.00    0.00   60.42
01:20:42 PM    4   32.29    0.00   25.00    0.00    0.00    0.00    0.00    0.00    0.00   42.71
01:20:42 PM    5   33.33    0.00   26.04    0.00    0.00    0.00    0.00    0.00    0.00   40.62
01:20:42 PM    6   30.43    0.00   25.00    0.00    0.00    0.00    0.00    0.00    0.00   44.57
01:20:42 PM    7   29.47    0.00   23.16    0.00    0.00    0.00    0.00    0.00    0.00   47.37

01:20:42 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:20:43 PM  all   24.94    0.00   18.48    0.00    0.00    8.79    0.00    0.00    0.00   47.80
01:20:43 PM    0    6.32    0.00   14.74    0.00    0.00   54.74    0.00    0.00    0.00   24.21
01:20:43 PM    1   26.26    0.00   17.17    0.00    0.00    0.00    0.00    0.00    0.00   56.57
01:20:43 PM    2   25.77    0.00    8.25    0.00    0.00    9.28    0.00    0.00    0.00   56.70
01:20:43 PM    3   28.57    0.00    9.18    0.00    0.00    7.14    0.00    0.00    0.00   55.10
01:20:43 PM    4   26.73    0.00   29.70    0.00    0.00    0.00    0.00    0.00    0.00   43.56
01:20:43 PM    5   29.67    0.00   21.98    0.00    0.00    0.00    0.00    0.00    0.00   48.35
01:20:43 PM    6   26.32    0.00   26.32    0.00    0.00    0.00    0.00    0.00    0.00   47.37
01:20:43 PM    7   29.59    0.00   20.41    0.00    0.00    0.00    0.00    0.00    0.00   50.00

01:20:43 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:20:44 PM  all   26.72    0.00   19.97    0.00    0.00    9.16    0.00    0.00    0.00   44.15
01:20:44 PM    0   11.65    0.00    6.80    0.00    0.00   57.28    0.00    0.00    0.00   24.27
01:20:44 PM    1   17.82    0.00    9.90    0.00    0.00    0.00    0.00    0.00    0.00   72.28
01:20:44 PM    2   12.37    0.00    6.19    0.00    0.00    7.22    0.00    0.00    0.00   74.23
01:20:44 PM    3   12.12    0.00    7.07    0.00    0.00    6.06    0.00    0.00    0.00   74.75
01:20:44 PM    4   40.62    0.00   34.38    0.00    0.00    0.00    0.00    0.00    0.00   25.00
01:20:44 PM    5   45.36    0.00   28.87    0.00    0.00    0.00    0.00    0.00    0.00   25.77
01:20:44 PM    6   40.21    0.00   34.02    0.00    0.00    0.00    0.00    0.00    0.00   25.77
01:20:44 PM    7   35.42    0.00   34.38    0.00    0.00    0.00    0.00    0.00    0.00   30.21

01:20:44 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:20:45 PM  all   25.85    0.00   19.32    0.00    0.00    8.62    0.00    0.00    0.00   46.21
01:20:45 PM    0    9.28    0.00    7.22    0.00    0.00   56.70    0.00    0.00    0.00   26.80
01:20:45 PM    1   12.63    0.00    6.32    0.00    0.00    0.00    0.00    0.00    0.00   81.05
01:20:45 PM    2   15.46    0.00    8.25    0.00    0.00    7.22    0.00    0.00    0.00   69.07
01:20:45 PM    3   16.67    0.00    9.38    0.00    0.00    4.17    0.00    0.00    0.00   69.79
01:20:45 PM    4   42.11    0.00   29.47    0.00    0.00    0.00    0.00    0.00    0.00   28.42
01:20:45 PM    5   37.37    0.00   37.37    0.00    0.00    0.00    0.00    0.00    0.00   25.25
01:20:45 PM    6   40.86    0.00   25.81    0.00    0.00    0.00    0.00    0.00    0.00   33.33
01:20:45 PM    7   32.98    0.00   30.85    0.00    0.00    0.00    0.00    0.00    0.00   36.17

01:20:45 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:20:46 PM  all   26.24    0.00   18.28    0.00    0.00    8.49    0.00    0.00    0.00   47.00
01:20:46 PM    0    8.70    0.00   10.87    0.00    0.00   54.35    0.00    0.00    0.00   26.09
01:20:46 PM    1   12.63    0.00    8.42    0.00    0.00    0.00    0.00    0.00    0.00   78.95
01:20:46 PM    2   18.56    0.00    7.22    0.00    0.00    7.22    0.00    0.00    0.00   67.01
01:20:46 PM    3   19.39    0.00    7.14    0.00    0.00    8.16    0.00    0.00    0.00   65.31
01:20:46 PM    4   35.42    0.00   31.25    0.00    0.00    0.00    0.00    0.00    0.00   33.33
01:20:46 PM    5   41.05    0.00   26.32    0.00    0.00    0.00    0.00    0.00    0.00   32.63
01:20:46 PM    6   36.73    0.00   29.59    0.00    0.00    0.00    0.00    0.00    0.00   33.67
01:20:46 PM    7   36.84    0.00   25.26    0.00    0.00    0.00    0.00    0.00    0.00   37.89

01:20:46 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:20:47 PM  all   25.77    0.00   18.33    0.00    0.00    8.21    0.00    0.00    0.00   47.69
01:20:47 PM    0   11.34    0.00    8.25    0.00    0.00   53.61    0.00    0.00    0.00   26.80
01:20:47 PM    1   14.29    0.00   11.22    0.00    0.00    0.00    0.00    0.00    0.00   74.49
01:20:47 PM    2    9.09    0.00    9.09    0.00    0.00    7.07    0.00    0.00    0.00   74.75
01:20:47 PM    3   11.58    0.00    8.42    0.00    0.00    5.26    0.00    0.00    0.00   74.74
01:20:47 PM    4   39.39    0.00   29.29    0.00    0.00    0.00    0.00    0.00    0.00   31.31
01:20:47 PM    5   44.00    0.00   26.00    0.00    0.00    0.00    0.00    0.00    0.00   30.00
01:20:47 PM    6   36.56    0.00   26.88    0.00    0.00    0.00    0.00    0.00    0.00   36.56
01:20:47 PM    7   39.39    0.00   27.27    0.00    0.00    0.00    0.00    0.00    0.00   33.33

01:20:47 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:20:48 PM  all   27.15    0.00   18.15    0.00    0.00    8.88    0.00    0.00    0.00   45.82
01:20:48 PM    0    8.51    0.00    6.38    0.00    0.00   58.51    0.00    0.00    0.00   26.60
01:20:48 PM    1   22.92    0.00   12.50    0.00    0.00    0.00    0.00    0.00    0.00   64.58
01:20:48 PM    2   23.96    0.00   11.46    0.00    0.00    5.21    0.00    0.00    0.00   59.38
01:20:48 PM    3   23.96    0.00   11.46    0.00    0.00    8.33    0.00    0.00    0.00   56.25
01:20:48 PM    4   34.38    0.00   28.12    0.00    0.00    0.00    0.00    0.00    0.00   37.50
01:20:48 PM    5   39.80    0.00   22.45    0.00    0.00    0.00    0.00    0.00    0.00   37.76
01:20:48 PM    6   35.11    0.00   26.60    0.00    0.00    0.00    0.00    0.00    0.00   38.30
