Linux 6.1.141 (king) 	08/20/2026 	_aarch64_	(8 CPU)

09:32:22 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:32:23 AM  1000     31740         -  149.00  126.00    0.00    0.00  275.00     7  npuforge-node.s
09:32:23 AM  1000         -     31740    0.00    0.00    0.00    0.00    0.00     7  |__npuforge-node.s
09:32:23 AM  1000         -     31741   19.00   14.00    0.00    1.00   33.00     0  |__tokio-rt-worker
09:32:23 AM  1000         -     31742   18.00   16.00    0.00    1.00   34.00     6  |__tokio-rt-worker
09:32:23 AM  1000         -     31743   16.00   11.00    0.00    1.00   27.00     7  |__tokio-rt-worker
09:32:23 AM  1000         -     31744   21.00   18.00    0.00    1.00   39.00     2  |__tokio-rt-worker
09:32:23 AM  1000         -     31745   22.00   17.00    0.00    0.00   39.00     4  |__tokio-rt-worker
09:32:23 AM  1000         -     31746   18.00   20.00    0.00    1.00   38.00     6  |__tokio-rt-worker
09:32:23 AM  1000         -     31747   18.00   16.00    0.00    0.00   34.00     1  |__tokio-rt-worker
09:32:23 AM  1000         -     31748   18.00   15.00    0.00    1.00   33.00     6  |__tokio-rt-worker
09:32:24 AM  1000     31740         -  137.00  113.00    0.00    0.00  250.00     7  npuforge-node.s
09:32:24 AM  1000         -     31740    0.00    0.00    0.00    0.00    0.00     7  |__npuforge-node.s
09:32:24 AM  1000         -     31741   19.00   18.00    0.00    1.00   37.00     1  |__tokio-rt-worker
09:32:24 AM  1000         -     31742   17.00   13.00    0.00    1.00   30.00     5  |__tokio-rt-worker
09:32:24 AM  1000         -     31743   19.00   18.00    0.00    2.00   37.00     4  |__tokio-rt-worker
09:32:24 AM  1000         -     31744   15.00   12.00    0.00    1.00   27.00     3  |__tokio-rt-worker
09:32:24 AM  1000         -     31745   17.00   10.00    0.00    1.00   27.00     2  |__tokio-rt-worker
09:32:24 AM  1000         -     31746   15.00   13.00    0.00    0.00   28.00     0  |__tokio-rt-worker
09:32:24 AM  1000         -     31747   20.00    9.00    0.00    1.00   29.00     2  |__tokio-rt-worker
09:32:24 AM  1000         -     31748   16.00   20.00    0.00    2.00   36.00     1  |__tokio-rt-worker
09:32:25 AM  1000     31740         -  143.00  106.00    0.00    0.00  249.00     7  npuforge-node.s
09:32:25 AM  1000         -     31740    0.00    0.00    0.00    0.00    0.00     7  |__npuforge-node.s
09:32:25 AM  1000         -     31741   20.00   10.00    0.00    0.00   30.00     5  |__tokio-rt-worker
09:32:25 AM  1000         -     31742   18.00   11.00    0.00    0.00   29.00     4  |__tokio-rt-worker
09:32:25 AM  1000         -     31743   15.00   17.00    0.00    1.00   32.00     4  |__tokio-rt-worker
09:32:25 AM  1000         -     31744   19.00   13.00    0.00    1.00   32.00     7  |__tokio-rt-worker
09:32:25 AM  1000         -     31745   18.00   11.00    0.00    1.00   29.00     6  |__tokio-rt-worker
09:32:25 AM  1000         -     31746   14.00   14.00    0.00    1.00   28.00     3  |__tokio-rt-worker
09:32:25 AM  1000         -     31747   17.00   17.00    0.00    0.00   34.00     2  |__tokio-rt-worker
09:32:25 AM  1000         -     31748   21.00   12.00    0.00    1.00   33.00     5  |__tokio-rt-worker
09:32:26 AM  1000     31740         -  161.00  117.00    0.00    0.00  278.00     7  npuforge-node.s
09:32:26 AM  1000         -     31740    0.00    0.00    0.00    0.00    0.00     7  |__npuforge-node.s
09:32:26 AM  1000         -     31741   19.00   14.00    0.00    1.00   33.00     5  |__tokio-rt-worker
09:32:26 AM  1000         -     31742   22.00   17.00    0.00    0.00   39.00     3  |__tokio-rt-worker
09:32:26 AM  1000         -     31743   23.00   17.00    0.00    2.00   40.00     5  |__tokio-rt-worker
09:32:26 AM  1000         -     31744   20.00   15.00    0.00    1.00   35.00     1  |__tokio-rt-worker
