Linux 6.1.141 (king) 	08/20/2026 	_aarch64_	(8 CPU)

10:09:03 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:09:04 AM  1000     39026         -  152.00  111.00    0.00    0.00  263.00     5  npuforge-node.s
10:09:04 AM  1000         -     39026    0.00    0.00    0.00    0.00    0.00     5  |__npuforge-node.s
10:09:04 AM  1000         -     39027   24.00   14.00    0.00    0.00   38.00     0  |__tokio-rt-worker
10:09:04 AM  1000         -     39028   21.00   12.00    0.00    1.00   33.00     1  |__tokio-rt-worker
10:09:04 AM  1000         -     39029   18.00   10.00    0.00    1.00   28.00     7  |__tokio-rt-worker
10:09:04 AM  1000         -     39030   18.00    9.00    0.00    1.00   27.00     7  |__tokio-rt-worker
10:09:04 AM  1000         -     39031   20.00   14.00    0.00    1.00   34.00     5  |__tokio-rt-worker
10:09:04 AM  1000         -     39032   18.00   15.00    0.00    1.00   33.00     3  |__tokio-rt-worker
10:09:04 AM  1000         -     39033   19.00   19.00    0.00    1.00   38.00     6  |__tokio-rt-worker
10:09:04 AM  1000         -     39034   16.00   20.00    0.00    1.00   36.00     5  |__tokio-rt-worker
10:09:05 AM  1000     39026         -  126.00  111.00    0.00    0.00  237.00     5  npuforge-node.s
10:09:05 AM  1000         -     39026    0.00    0.00    0.00    0.00    0.00     5  |__npuforge-node.s
10:09:05 AM  1000         -     39027   17.00   11.00    0.00    1.00   28.00     1  |__tokio-rt-worker
10:09:05 AM  1000         -     39028   16.00   16.00    0.00    1.00   32.00     2  |__tokio-rt-worker
10:09:05 AM  1000         -     39029   17.00   19.00    0.00    0.00   36.00     3  |__tokio-rt-worker
10:09:05 AM  1000         -     39030   14.00   10.00    0.00    1.00   24.00     0  |__tokio-rt-worker
10:09:05 AM  1000         -     39031   18.00   12.00    0.00    1.00   30.00     6  |__tokio-rt-worker
10:09:05 AM  1000         -     39032   12.00   16.00    0.00    1.00   28.00     4  |__tokio-rt-worker
10:09:05 AM  1000         -     39033   17.00   13.00    0.00    1.00   30.00     1  |__tokio-rt-worker
10:09:05 AM  1000         -     39034   15.00   13.00    0.00    1.00   28.00     5  |__tokio-rt-worker
10:09:06 AM  1000     39026         -  137.00  111.00    0.00    0.00  248.00     5  npuforge-node.s
10:09:06 AM  1000         -     39026    0.00    0.00    0.00    0.00    0.00     5  |__npuforge-node.s
10:09:06 AM  1000         -     39027   18.00   11.00    0.00    0.00   29.00     2  |__tokio-rt-worker
