Linux 6.1.141 (king) 	08/20/2026 	_aarch64_	(8 CPU)

09:33:56 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:33:57 AM  1000     32165         -  110.89   76.24    0.00    0.00  187.13     4  npuforge-node.s
09:33:57 AM  1000         -     32165    0.00    0.00    0.00    0.00    0.00     4  |__npuforge-node.s
09:33:57 AM  1000         -     32166   15.84    7.92    0.00    0.00   23.76     2  |__tokio-rt-worker
09:33:57 AM  1000         -     32167   13.86    5.94    0.00    0.00   19.80     1  |__tokio-rt-worker
09:33:57 AM  1000         -     32168   10.89    5.94    0.00    0.99   16.83     3  |__tokio-rt-worker
09:33:57 AM  1000         -     32169   14.85   10.89    0.00    0.00   25.74     7  |__tokio-rt-worker
09:33:57 AM  1000         -     32170   15.84   15.84    0.00    0.00   31.68     6  |__tokio-rt-worker
09:33:57 AM  1000         -     32171   14.85    5.94    0.00    0.99   20.79     2  |__tokio-rt-worker
09:33:57 AM  1000         -     32172   11.88   15.84    0.00    0.99   27.72     4  |__tokio-rt-worker
09:33:57 AM  1000         -     32173   12.87    6.93    0.00    0.00   19.80     2  |__tokio-rt-worker
09:33:58 AM  1000     32165         -  103.00   63.00    0.00    0.00  166.00     4  npuforge-node.s
09:33:58 AM  1000         -     32165    0.00    0.00    0.00    0.00    0.00     4  |__npuforge-node.s
09:33:58 AM  1000         -     32166   13.00    9.00    0.00    0.00   22.00     3  |__tokio-rt-worker
09:33:58 AM  1000         -     32167   11.00   11.00    0.00    0.00   22.00     0  |__tokio-rt-worker
09:33:58 AM  1000         -     32168   12.00    4.00    0.00    0.00   16.00     1  |__tokio-rt-worker
09:33:58 AM  1000         -     32169   13.00    6.00    0.00    1.00   19.00     7  |__tokio-rt-worker
09:33:58 AM  1000         -     32170   12.00    8.00    0.00    1.00   20.00     6  |__tokio-rt-worker
09:33:58 AM  1000         -     32171   14.00    5.00    0.00    0.00   19.00     2  |__tokio-rt-worker
09:33:58 AM  1000         -     32172   13.00   10.00    0.00    0.00   23.00     4  |__tokio-rt-worker
09:33:58 AM  1000         -     32173   13.00    8.00    0.00    1.00   21.00     5  |__tokio-rt-worker
09:33:59 AM  1000     32165         -  110.00   68.00    0.00    0.00  178.00     4  npuforge-node.s
09:33:59 AM  1000         -     32165    0.00    0.00    0.00    0.00    0.00     4  |__npuforge-node.s
09:33:59 AM  1000         -     32166   17.00    9.00    0.00    1.00   26.00     7  |__tokio-rt-worker
09:33:59 AM  1000         -     32167   13.00    3.00    0.00    1.00   16.00     2  |__tokio-rt-worker
09:33:59 AM  1000         -     32168   16.00    8.00    0.00    0.00   24.00     5  |__tokio-rt-worker
09:33:59 AM  1000         -     32169   11.00   21.00    0.00    1.00   32.00     4  |__tokio-rt-worker
09:33:59 AM  1000         -     32170   12.00    7.00    0.00    0.00   19.00     0  |__tokio-rt-worker
09:33:59 AM  1000         -     32171   15.00    9.00    0.00    0.00   24.00     3  |__tokio-rt-worker
09:33:59 AM  1000         -     32172   13.00    7.00    0.00    0.00   20.00     6  |__tokio-rt-worker
09:33:59 AM  1000         -     32173   14.00    4.00    0.00    0.00   18.00     1  |__tokio-rt-worker
09:34:00 AM  1000     32165         -  117.00   79.00    0.00    0.00  196.00     4  npuforge-node.s
09:34:00 AM  1000         -     32165    0.00    0.00    0.00    0.00    0.00     4  |__npuforge-node.s
09:34:00 AM  1000         -     32166   13.00   14.00    0.00    0.00   27.00     1  |__tokio-rt-worker
09:34:00 AM  1000         -     32167   17.00    7.00    0.00    0.00   24.00     5  |__tokio-rt-worker
09:34:00 AM  1000         -     32168   14.00    5.00    0.00    1.00   19.00     3  |__tokio-rt-worker
09:34:00 AM  1000         -     32169   15.00   16.00    0.00    0.00   31.00     7  |__tokio-rt-worker
09:34:00 AM  1000         -     32170   14.00   10.00    0.00    0.00   24.00     4  |__tokio-rt-worker
09:34:00 AM  1000         -     32171   16.00    9.00    0.00    1.00   25.00     2  |__tokio-rt-worker
09:34:00 AM  1000         -     32172   13.00   13.00    0.00    1.00   26.00     0  |__tokio-rt-worker
09:34:00 AM  1000         -     32173   13.00    7.00    0.00    0.00   20.00     6  |__tokio-rt-worker
09:34:01 AM  1000     32165         -  117.00   65.00    0.00    0.00  182.00     4  npuforge-node.s
09:34:01 AM  1000         -     32165    0.00    0.00    0.00    0.00    0.00     4  |__npuforge-node.s
09:34:01 AM  1000         -     32166   15.00   12.00    0.00    1.00   27.00     5  |__tokio-rt-worker
09:34:01 AM  1000         -     32167   15.00   11.00    0.00    0.00   26.00     3  |__tokio-rt-worker
09:34:01 AM  1000         -     32168   15.00    4.00    0.00    0.00   19.00     1  |__tokio-rt-worker
09:34:01 AM  1000         -     32169   16.00    7.00    0.00    0.00   23.00     0  |__tokio-rt-worker
