Linux 6.1.141 (king) 	08/20/2026 	_aarch64_	(8 CPU)

10:21:30 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:21:31 AM  all   27.86    0.00   19.77    0.00    0.00    9.11    0.00    0.00    0.00   43.26
10:21:31 AM    0    1.04    0.00    5.21    0.00    0.00   73.96    0.00    0.00    0.00   19.79
10:21:31 AM    1   25.00    0.00   16.67    0.00    0.00    0.00    0.00    0.00    0.00   58.33
10:21:31 AM    2   28.42    0.00   11.58    0.00    0.00    0.00    0.00    0.00    0.00   60.00
10:21:31 AM    3   27.55    0.00   13.27    0.00    0.00    0.00    0.00    0.00    0.00   59.18
10:21:31 AM    4   34.02    0.00   28.87    0.00    0.00    0.00    0.00    0.00    0.00   37.11
10:21:31 AM    5   34.69    0.00   29.59    0.00    0.00    0.00    0.00    0.00    0.00   35.71
10:21:31 AM    6   35.00    0.00   27.00    0.00    0.00    0.00    0.00    0.00    0.00   38.00
10:21:31 AM    7   36.36    0.00   25.25    0.00    0.00    0.00    0.00    0.00    0.00   38.38

10:21:31 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:21:32 AM  all   26.62    0.00   18.70    0.00    0.00    9.74    0.00    0.00    0.00   44.94
10:21:32 AM    0    4.08    0.00    3.06    0.00    0.00   76.53    0.00    0.00    0.00   16.33
10:21:32 AM    1   30.61    0.00   15.31    0.00    0.00    0.00    0.00    0.00    0.00   54.08
10:21:32 AM    2   33.33    0.00   15.62    0.00    0.00    0.00    0.00    0.00    0.00   51.04
10:21:32 AM    3   28.12    0.00   13.54    0.00    0.00    0.00    0.00    0.00    0.00   58.33
10:21:32 AM    4   31.63    0.00   27.55    0.00    0.00    0.00    0.00    0.00    0.00   40.82
10:21:32 AM    5   32.98    0.00   22.34    0.00    0.00    0.00    0.00    0.00    0.00   44.68
10:21:32 AM    6   27.37    0.00   25.26    0.00    0.00    0.00    0.00    0.00    0.00   47.37
10:21:32 AM    7   25.26    0.00   27.37    0.00    0.00    0.00    0.00    0.00    0.00   47.37

10:21:32 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:21:33 AM  all   28.39    0.00   19.23    0.00    0.00   10.06    0.00    0.00    0.00   42.32
10:21:33 AM    0    3.00    0.00    3.00    0.00    0.00   78.00    0.00    0.00    0.00   16.00
10:21:33 AM    1   20.62    0.00   10.31    0.00    0.00    0.00    0.00    0.00    0.00   69.07
10:21:33 AM    2   27.37    0.00   11.58    0.00    0.00    0.00    0.00    0.00    0.00   61.05
10:21:33 AM    3   24.24    0.00   15.15    0.00    0.00    0.00    0.00    0.00    0.00   60.61
10:21:33 AM    4   35.79    0.00   29.47    0.00    0.00    0.00    0.00    0.00    0.00   34.74
10:21:33 AM    5   36.46    0.00   30.21    0.00    0.00    0.00    0.00    0.00    0.00   33.33
10:21:33 AM    6   40.21    0.00   27.84    0.00    0.00    0.00    0.00    0.00    0.00   31.96
10:21:33 AM    7   40.62    0.00   27.08    0.00    0.00    0.00    0.00    0.00    0.00   32.29

10:21:33 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:21:34 AM  all   29.26    0.00   18.73    0.13    0.00   10.01    0.00    0.00    0.00   41.87
10:21:34 AM    0    3.06    0.00    2.04    0.00    0.00   78.57    0.00    0.00    0.00   16.33
10:21:34 AM    1   23.16    0.00   10.53    0.00    0.00    0.00    0.00    0.00    0.00   66.32
10:21:34 AM    2   20.41    0.00    9.18    0.00    0.00    0.00    0.00    0.00    0.00   70.41
10:21:34 AM    3   29.90    0.00   13.40    0.00    0.00    0.00    0.00    0.00    0.00   56.70
10:21:34 AM    4   41.05    0.00   27.37    0.00    0.00    0.00    0.00    0.00    0.00   31.58
10:21:34 AM    5   41.30    0.00   28.26    0.00    0.00    0.00    0.00    0.00    0.00   30.43
10:21:34 AM    6   35.42    0.00   31.25    1.04    0.00    0.00    0.00    0.00    0.00   32.29
10:21:34 AM    7   40.82    0.00   28.57    0.00    0.00    0.00    0.00    0.00    0.00   30.61

10:21:34 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:21:35 AM  all   27.64    0.00   19.30    0.00    0.00    9.78    0.00    0.00    0.00   43.29
10:21:35 AM    0    4.00    0.00    3.00    0.00    0.00   75.00    0.00    0.00    0.00   18.00
10:21:35 AM    1   16.84    0.00   11.58    0.00    0.00    0.00    0.00    0.00    0.00   71.58
10:21:35 AM    2   22.92    0.00    7.29    0.00    0.00    0.00    0.00    0.00    0.00   69.79
10:21:35 AM    3   21.21    0.00   11.11    0.00    0.00    0.00    0.00    0.00    0.00   67.68
10:21:35 AM    4   39.13    0.00   32.61    0.00    0.00    0.00    0.00    0.00    0.00   28.26
10:21:35 AM    5   38.95    0.00   30.53    0.00    0.00    0.00    0.00    0.00    0.00   30.53
10:21:35 AM    6   41.05    0.00   30.53    0.00    0.00    0.00    0.00    0.00    0.00   28.42
10:21:35 AM    7   38.95    0.00   29.47    0.00    0.00    0.00    0.00    0.00    0.00   31.58

10:21:35 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:21:36 AM  all   26.16    0.00   16.88    0.00    0.00    9.41    0.00    0.00    0.00   47.55
10:21:36 AM    0    3.06    0.00    1.02    0.00    0.00   74.49    0.00    0.00    0.00   21.43
10:21:36 AM    1   30.61    0.00   14.29    0.00    0.00    0.00    0.00    0.00    0.00   55.10
10:21:36 AM    2   26.80    0.00   12.37    0.00    0.00    0.00    0.00    0.00    0.00   60.82
10:21:36 AM    3   26.32    0.00   10.53    0.00    0.00    0.00    0.00    0.00    0.00   63.16
10:21:36 AM    4   29.17    0.00   25.00    0.00    0.00    0.00    0.00    0.00    0.00   45.83
10:21:36 AM    5   34.69    0.00   25.51    0.00    0.00    0.00    0.00    0.00    0.00   39.80
10:21:36 AM    6   28.57    0.00   22.45    0.00    0.00    0.00    0.00    0.00    0.00   48.98
10:21:36 AM    7   30.21    0.00   23.96    0.00    0.00    0.00    0.00    0.00    0.00   45.83

10:21:36 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:21:37 AM  all   28.00    0.00   18.97    0.00    0.00   10.06    0.00    0.00    0.00   42.97
10:21:37 AM    0    3.00    0.00    3.00    0.00    0.00   78.00    0.00    0.00    0.00   16.00
10:21:37 AM    1   27.84    0.00   12.37    0.00    0.00    0.00    0.00    0.00    0.00   59.79
10:21:37 AM    2   29.00    0.00   14.00    0.00    0.00    0.00    0.00    0.00    0.00   57.00
10:21:37 AM    3   27.27    0.00   13.13    0.00    0.00    0.00    0.00    0.00    0.00   59.60
10:21:37 AM    4   33.33    0.00   32.29    0.00    0.00    0.00    0.00    0.00    0.00   34.38
10:21:37 AM    5   35.42    0.00   28.12    0.00    0.00    0.00    0.00    0.00    0.00   36.46
10:21:37 AM    6   34.41    0.00   26.88    0.00    0.00    0.00    0.00    0.00    0.00   38.71
10:21:37 AM    7   35.11    0.00   23.40    0.00    0.00    0.00    0.00    0.00    0.00   41.49

10:21:37 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:21:38 AM  all   24.64    0.00   17.73    0.00    0.00    8.60    0.00    0.00    0.00   49.02
10:21:38 AM    0    5.26    0.00    3.16    0.00    0.00   69.47    0.00    0.00    0.00   22.11
10:21:38 AM    1   22.92    0.00   10.42    0.00    0.00    0.00    0.00    0.00    0.00   66.67
10:21:38 AM    2   25.00    0.00   10.42    0.00    0.00    0.00    0.00    0.00    0.00   64.58
10:21:38 AM    3   19.79    0.00   13.54    0.00    0.00    0.00    0.00    0.00    0.00   66.67
10:21:38 AM    4   31.91    0.00   24.47    0.00    0.00    0.00    0.00    0.00    0.00   43.62
10:21:38 AM    5   33.00    0.00   27.00    0.00    0.00    0.00    0.00    0.00    0.00   40.00
10:21:38 AM    6   27.37    0.00   27.37    0.00    0.00    0.00    0.00    0.00    0.00   45.26
10:21:38 AM    7   31.58    0.00   25.26    0.00    0.00    0.00    0.00    0.00    0.00   43.16

10:21:38 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:21:39 AM  all   27.32    0.00   19.59    0.00    0.00    8.89    0.00    0.00    0.00   44.20
10:21:39 AM    0    3.19    0.00    2.13    0.00    0.00   73.40    0.00    0.00    0.00   21.28
10:21:39 AM    1   22.11    0.00   10.53    0.00    0.00    0.00    0.00    0.00    0.00   67.37
