Linux 6.1.141 (king) 	08/20/2026 	_aarch64_	(8 CPU)

10:07:30 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:07:31 AM  1000     38614         -  212.00  158.00    0.00    0.00  370.00     4  npuforge-node.s
10:07:31 AM  1000         -     38614    0.00    0.00    0.00    0.00    0.00     4  |__npuforge-node.s
10:07:31 AM  1000         -     38615   27.00   19.00    0.00    3.00   46.00     5  |__tokio-rt-worker
10:07:31 AM  1000         -     38616   28.00   16.00    0.00    3.00   44.00     7  |__tokio-rt-worker
10:07:31 AM  1000         -     38617   26.00   18.00    0.00    3.00   44.00     1  |__tokio-rt-worker
10:07:31 AM  1000         -     38618   26.00   18.00    0.00    2.00   44.00     2  |__tokio-rt-worker
10:07:31 AM  1000         -     38619   26.00   21.00    0.00    3.00   47.00     0  |__tokio-rt-worker
10:07:31 AM  1000         -     38620   25.00   22.00    0.00    3.00   47.00     4  |__tokio-rt-worker
10:07:31 AM  1000         -     38621   27.00   18.00    0.00    4.00   45.00     1  |__tokio-rt-worker
10:07:31 AM  1000         -     38622   27.00   23.00    0.00    2.00   50.00     6  |__tokio-rt-worker
10:07:32 AM  1000     38614         -  181.00  145.00    0.00    0.00  326.00     4  npuforge-node.s
10:07:32 AM  1000         -     38614    0.00    0.00    0.00    0.00    0.00     4  |__npuforge-node.s
10:07:32 AM  1000         -     38615   19.00   20.00    0.00    1.00   39.00     3  |__tokio-rt-worker
10:07:32 AM  1000         -     38616   24.00   18.00    0.00    0.00   42.00     6  |__tokio-rt-worker
10:07:32 AM  1000         -     38617   19.00   24.00    0.00    1.00   43.00     6  |__tokio-rt-worker
10:07:32 AM  1000         -     38618   26.00   16.00    0.00    2.00   42.00     2  |__tokio-rt-worker
10:07:32 AM  1000         -     38619   26.00   15.00    0.00    1.00   41.00     5  |__tokio-rt-worker
10:07:32 AM  1000         -     38620   23.00   17.00    0.00    3.00   40.00     7  |__tokio-rt-worker
10:07:32 AM  1000         -     38621   25.00   17.00    0.00    2.00   42.00     4  |__tokio-rt-worker
10:07:32 AM  1000         -     38622   18.00   18.00    0.00    1.00   36.00     7  |__tokio-rt-worker
10:07:33 AM  1000     38614         -  200.00  169.00    0.00    0.00  369.00     4  npuforge-node.s
10:07:33 AM  1000         -     38614    0.00    0.00    0.00    0.00    0.00     4  |__npuforge-node.s
10:07:33 AM  1000         -     38615   29.00   20.00    0.00    2.00   49.00     4  |__tokio-rt-worker
10:07:33 AM  1000         -     38616   25.00   19.00    0.00    4.00   44.00     7  |__tokio-rt-worker
10:07:33 AM  1000         -     38617   22.00   24.00    0.00    2.00   46.00     0  |__tokio-rt-worker
10:07:33 AM  1000         -     38618   25.00   19.00    0.00    2.00   44.00     5  |__tokio-rt-worker
10:07:33 AM  1000         -     38619   26.00   20.00    0.00    3.00   46.00     2  |__tokio-rt-worker
10:07:33 AM  1000         -     38620   26.00   21.00    0.00    2.00   47.00     3  |__tokio-rt-worker
10:07:33 AM  1000         -     38621   23.00   22.00    0.00    4.00   45.00     5  |__tokio-rt-worker
10:07:33 AM  1000         -     38622   24.00   24.00    0.00    2.00   48.00     6  |__tokio-rt-worker
10:07:34 AM  1000     38614         -  209.00  159.00    0.00    0.00  368.00     4  npuforge-node.s
10:07:34 AM  1000         -     38614    0.00    0.00    0.00    0.00    0.00     4  |__npuforge-node.s
10:07:34 AM  1000         -     38615   26.00   20.00    0.00    3.00   46.00     0  |__tokio-rt-worker
10:07:34 AM  1000         -     38616   27.00   22.00    0.00    2.00   49.00     6  |__tokio-rt-worker
10:07:34 AM  1000         -     38617   22.00   29.00    0.00    2.00   51.00     4  |__tokio-rt-worker
10:07:34 AM  1000         -     38618   25.00   20.00    0.00    2.00   45.00     7  |__tokio-rt-worker
10:07:34 AM  1000         -     38619   28.00   18.00    0.00    3.00   46.00     2  |__tokio-rt-worker
10:07:34 AM  1000         -     38620   29.00   17.00    0.00    2.00   46.00     5  |__tokio-rt-worker
10:07:34 AM  1000         -     38621   25.00   18.00    0.00    2.00   43.00     2  |__tokio-rt-worker
10:07:34 AM  1000         -     38622   28.00   16.00    0.00    4.00   44.00     5  |__tokio-rt-worker
10:07:35 AM  1000     38614         -  181.00  138.00    0.00    0.00  319.00     4  npuforge-node.s
10:07:35 AM  1000         -     38614    0.00    0.00    0.00    0.00    0.00     4  |__npuforge-node.s
10:07:35 AM  1000         -     38615   20.00   18.00    0.00    1.00   38.00     6  |__tokio-rt-worker
10:07:35 AM  1000         -     38616   22.00   15.00    0.00    1.00   37.00     5  |__tokio-rt-worker
10:07:35 AM  1000         -     38617   24.00   15.00    0.00    1.00   39.00     5  |__tokio-rt-worker
10:07:35 AM  1000         -     38618   23.00   17.00    0.00    2.00   40.00     3  |__tokio-rt-worker
10:07:35 AM  1000         -     38619   20.00   20.00    0.00    1.00   40.00     4  |__tokio-rt-worker
10:07:35 AM  1000         -     38620   22.00   21.00    0.00    1.00   43.00     5  |__tokio-rt-worker
10:07:35 AM  1000         -     38621   23.00   18.00    0.00    2.00   41.00     2  |__tokio-rt-worker
10:07:35 AM  1000         -     38622   27.00   13.00    0.00    1.00   40.00     0  |__tokio-rt-worker
10:07:36 AM  1000     38614         -  220.00  157.00    0.00    0.00  377.00     4  npuforge-node.s
10:07:36 AM  1000         -     38614    0.00    0.00    0.00    0.00    0.00     4  |__npuforge-node.s
10:07:36 AM  1000         -     38615   27.00   18.00    0.00    3.00   45.00     5  |__tokio-rt-worker
10:07:36 AM  1000         -     38616   30.00   18.00    0.00    3.00   48.00     3  |__tokio-rt-worker
10:07:36 AM  1000         -     38617   25.00   18.00    0.00    3.00   43.00     4  |__tokio-rt-worker
10:07:36 AM  1000         -     38618   30.00   21.00    0.00    2.00   51.00     6  |__tokio-rt-worker
10:07:36 AM  1000         -     38619   28.00   17.00    0.00    2.00   45.00     7  |__tokio-rt-worker
10:07:36 AM  1000         -     38620   26.00   20.00    0.00    3.00   46.00     7  |__tokio-rt-worker
10:07:36 AM  1000         -     38621   26.00   22.00    0.00    3.00   48.00     4  |__tokio-rt-worker
10:07:36 AM  1000         -     38622   27.00   23.00    0.00    3.00   50.00     5  |__tokio-rt-worker
10:07:37 AM  1000     38614         -  202.00  168.00    0.00    0.00  370.00     4  npuforge-node.s
10:07:37 AM  1000         -     38614    0.00    0.00    0.00    0.00    0.00     4  |__npuforge-node.s
10:07:37 AM  1000         -     38615   26.00   19.00    0.00    3.00   45.00     7  |__tokio-rt-worker
10:07:37 AM  1000         -     38616   24.00   26.00    0.00    3.00   50.00     6  |__tokio-rt-worker
10:07:37 AM  1000         -     38617   24.00   23.00    0.00    3.00   47.00     4  |__tokio-rt-worker
10:07:37 AM  1000         -     38618   26.00   20.00    0.00    3.00   46.00     6  |__tokio-rt-worker
10:07:37 AM  1000         -     38619   25.00   21.00    0.00    5.00   46.00     5  |__tokio-rt-worker
10:07:37 AM  1000         -     38620   27.00   21.00    0.00    2.00   48.00     1  |__tokio-rt-worker
10:07:37 AM  1000         -     38621   27.00   20.00    0.00    2.00   47.00     4  |__tokio-rt-worker
10:07:37 AM  1000         -     38622   24.00   19.00    0.00    2.00   43.00     2  |__tokio-rt-worker
10:07:38 AM  1000     38614         -  183.00  140.00    0.00    0.00  323.00     4  npuforge-node.s
10:07:38 AM  1000         -     38614    0.00    0.00    0.00    0.00    0.00     4  |__npuforge-node.s
10:07:38 AM  1000         -     38615   24.00   19.00    0.00    1.00   43.00     7  |__tokio-rt-worker
10:07:38 AM  1000         -     38616   22.00   22.00    0.00    2.00   44.00     7  |__tokio-rt-worker
10:07:38 AM  1000         -     38617   22.00   16.00    0.00    2.00   38.00     5  |__tokio-rt-worker
10:07:38 AM  1000         -     38618   24.00   16.00    0.00    2.00   40.00     1  |__tokio-rt-worker
10:07:38 AM  1000         -     38619   21.00   16.00    0.00    2.00   37.00     4  |__tokio-rt-worker
10:07:38 AM  1000         -     38620   23.00   18.00    0.00    0.00   41.00     6  |__tokio-rt-worker
10:07:38 AM  1000         -     38621   27.00   13.00    0.00    1.00   40.00     2  |__tokio-rt-worker
10:07:38 AM  1000         -     38622   21.00   20.00    0.00    2.00   41.00     5  |__tokio-rt-worker
10:07:39 AM  1000     38614         -  198.00  161.00    0.00    0.00  359.00     4  npuforge-node.s
10:07:39 AM  1000         -     38614    0.00    0.00    0.00    0.00    0.00     4  |__npuforge-node.s
10:07:39 AM  1000         -     38615   26.00   17.00    0.00    4.00   43.00     4  |__tokio-rt-worker
10:07:39 AM  1000         -     38616   24.00   20.00    0.00    2.00   44.00     3  |__tokio-rt-worker
10:07:39 AM  1000         -     38617   25.00   19.00    0.00    2.00   44.00     2  |__tokio-rt-worker
10:07:39 AM  1000         -     38618   25.00   19.00    0.00    2.00   44.00     0  |__tokio-rt-worker
10:07:39 AM  1000         -     38619   28.00   17.00    0.00    1.00   45.00     6  |__tokio-rt-worker
10:07:39 AM  1000         -     38620   25.00   18.00    0.00    2.00   43.00     7  |__tokio-rt-worker
10:07:39 AM  1000         -     38621   23.00   22.00    0.00    2.00   45.00     5  |__tokio-rt-worker
10:07:39 AM  1000         -     38622   20.00   28.00    0.00    2.00   48.00     5  |__tokio-rt-worker
10:07:40 AM  1000     38614         -  196.00  146.00    0.00    0.00  342.00     4  npuforge-node.s
10:07:40 AM  1000         -     38614    0.00    0.00    0.00    0.00    0.00     4  |__npuforge-node.s
10:07:40 AM  1000         -     38615   24.00   19.00    0.00    1.00   43.00     5  |__tokio-rt-worker
10:07:40 AM  1000         -     38616   24.00   18.00    0.00    2.00   42.00     7  |__tokio-rt-worker
10:07:40 AM  1000         -     38617   27.00   18.00    0.00    2.00   45.00     6  |__tokio-rt-worker
10:07:40 AM  1000         -     38618   25.00   18.00    0.00    2.00   43.00     6  |__tokio-rt-worker
10:07:40 AM  1000         -     38619   25.00   18.00    0.00    3.00   43.00     1  |__tokio-rt-worker
10:07:40 AM  1000         -     38620   26.00   16.00    0.00    1.00   42.00     5  |__tokio-rt-worker
10:07:40 AM  1000         -     38621   22.00   19.00    0.00    2.00   41.00     2  |__tokio-rt-worker
10:07:40 AM  1000         -     38622   23.00   22.00    0.00    2.00   45.00     4  |__tokio-rt-worker
10:07:41 AM  1000     38614         -  194.00  141.00    0.00    0.00  335.00     4  npuforge-node.s
10:07:41 AM  1000         -     38614    0.00    0.00    0.00    0.00    0.00     4  |__npuforge-node.s
10:07:41 AM  1000         -     38615   23.00   18.00    0.00    2.00   41.00     7  |__tokio-rt-worker
10:07:41 AM  1000         -     38616   22.00   18.00    0.00    2.00   40.00     4  |__tokio-rt-worker
10:07:41 AM  1000         -     38617   25.00   18.00    0.00    1.00   43.00     6  |__tokio-rt-worker
10:07:41 AM  1000         -     38618   25.00   15.00    0.00    1.00   40.00     7  |__tokio-rt-worker
10:07:41 AM  1000         -     38619   29.00   18.00    0.00    1.00   47.00     2  |__tokio-rt-worker
10:07:41 AM  1000         -     38620   22.00   17.00    0.00    2.00   39.00     2  |__tokio-rt-worker
10:07:41 AM  1000         -     38621   20.00   21.00    0.00    2.00   41.00     5  |__tokio-rt-worker
10:07:41 AM  1000         -     38622   28.00   14.00    0.00    0.00   42.00     1  |__tokio-rt-worker
10:07:42 AM  1000     38614         -  191.00  154.00    0.00    0.00  345.00     4  npuforge-node.s
10:07:42 AM  1000         -     38614    0.00    0.00    0.00    0.00    0.00     4  |__npuforge-node.s
10:07:42 AM  1000         -     38615   23.00   23.00    0.00    2.00   46.00     3  |__tokio-rt-worker
10:07:42 AM  1000         -     38616   23.00   20.00    0.00    3.00   43.00     4  |__tokio-rt-worker
10:07:42 AM  1000         -     38617   25.00   19.00    0.00    3.00   44.00     7  |__tokio-rt-worker
10:07:42 AM  1000         -     38618   23.00   18.00    0.00    2.00   41.00     2  |__tokio-rt-worker
10:07:42 AM  1000         -     38619   22.00   20.00    0.00    2.00   42.00     4  |__tokio-rt-worker
10:07:42 AM  1000         -     38620   26.00   17.00    0.00    2.00   43.00     5  |__tokio-rt-worker
10:07:42 AM  1000         -     38621   25.00   18.00    0.00    2.00   43.00     7  |__tokio-rt-worker
10:07:42 AM  1000         -     38622   25.00   20.00    0.00    2.00   45.00     6  |__tokio-rt-worker
10:07:43 AM  1000     38614         -  204.00  131.00    0.00    0.00  335.00     4  npuforge-node.s
10:07:43 AM  1000         -     38614    0.00    0.00    0.00    0.00    0.00     4  |__npuforge-node.s
10:07:43 AM  1000         -     38615   26.00   20.00    0.00    2.00   46.00     6  |__tokio-rt-worker
10:07:43 AM  1000         -     38616   26.00   17.00    0.00    1.00   43.00     4  |__tokio-rt-worker
10:07:43 AM  1000         -     38617   27.00   17.00    0.00    1.00   44.00     6  |__tokio-rt-worker
10:07:43 AM  1000         -     38618   26.00   14.00    0.00    2.00   40.00     6  |__tokio-rt-worker
10:07:43 AM  1000         -     38619   25.00   15.00    0.00    3.00   40.00     7  |__tokio-rt-worker
10:07:43 AM  1000         -     38620   28.00   16.00    0.00    1.00   44.00     6  |__tokio-rt-worker
10:07:43 AM  1000         -     38621   21.00   18.00    0.00    1.00   39.00     5  |__tokio-rt-worker
10:07:43 AM  1000         -     38622   25.00   15.00    0.00    2.00   40.00     3  |__tokio-rt-worker
10:07:44 AM  1000     38614         -  209.00  168.00    0.00    0.00  377.00     4  npuforge-node.s
10:07:44 AM  1000         -     38614    0.00    0.00    0.00    0.00    0.00     4  |__npuforge-node.s
10:07:44 AM  1000         -     38615   26.00   19.00    0.00    5.00   45.00     3  |__tokio-rt-worker
10:07:44 AM  1000         -     38616   27.00   20.00    0.00    5.00   47.00     7  |__tokio-rt-worker
10:07:44 AM  1000         -     38617   22.00   25.00    0.00    3.00   47.00     5  |__tokio-rt-worker
10:07:44 AM  1000         -     38618   23.00   27.00    0.00    3.00   50.00     6  |__tokio-rt-worker
10:07:44 AM  1000         -     38619   29.00   18.00    0.00    3.00   47.00     6  |__tokio-rt-worker
10:07:44 AM  1000         -     38620   24.00   19.00    0.00    4.00   43.00     4  |__tokio-rt-worker
10:07:44 AM  1000         -     38621   28.00   17.00    0.00    3.00   45.00     2  |__tokio-rt-worker
10:07:44 AM  1000         -     38622   30.00   21.00    0.00    3.00   51.00     1  |__tokio-rt-worker
