Linux 6.1.141 (king) 	08/20/2026 	_aarch64_	(8 CPU)

03:21:18 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:21:33 PM    0   10.78    0.00    6.86    0.00    0.00   61.76    0.00    0.00    0.00   20.59
03:21:33 PM    1   27.84    0.00   13.40    0.00    0.00    0.00    0.00    0.00    0.00   58.76
03:21:33 PM    2   26.80    0.00   13.40    0.00    0.00    0.00    0.00    0.00    0.00   59.79
03:21:33 PM    3   27.55    0.00   16.33    0.00    0.00    0.00    0.00    0.00    0.00   56.12
03:21:33 PM    4   24.49    0.00   18.37    0.00    0.00    0.00    0.00    0.00    0.00   57.14
03:21:33 PM    5   22.45    0.00   13.27    0.00    0.00    0.00    0.00    0.00    0.00   64.29
03:21:33 PM    6   18.95    0.00   15.79    0.00    0.00    0.00    0.00    0.00    0.00   65.26
03:21:33 PM    7   21.43    0.00   14.29    0.00    0.00    0.00    0.00    0.00    0.00   64.29

03:21:33 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:21:34 PM  all   22.74    0.00   14.34    0.00    0.00    8.27    0.00    0.00    0.00   54.65
03:21:34 PM    0   10.10    0.00    4.04    0.00    0.00   64.65    0.00    0.00    0.00   21.21
03:21:34 PM    1   31.31    0.00    9.09    0.00    0.00    0.00    0.00    0.00    0.00   59.60
03:21:34 PM    2   27.08    0.00   12.50    0.00    0.00    0.00    0.00    0.00    0.00   60.42
03:21:34 PM    3   25.00    0.00   18.75    0.00    0.00    0.00    0.00    0.00    0.00   56.25
03:21:34 PM    4   21.05    0.00   23.16    0.00    0.00    0.00    0.00    0.00    0.00   55.79
03:21:34 PM    5   24.49    0.00   18.37    0.00    0.00    0.00    0.00    0.00    0.00   57.14
03:21:34 PM    6   22.45    0.00   15.31    0.00    0.00    0.00    0.00    0.00    0.00   62.24
03:21:34 PM    7   20.43    0.00   13.98    0.00    0.00    0.00    0.00    0.00    0.00   65.59

03:21:34 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:21:35 PM  all   23.26    0.00   17.05    0.00    0.00    8.53    0.00    0.00    0.00   51.16
03:21:35 PM    0    5.10    0.00    9.18    0.00    0.00   67.35    0.00    0.00    0.00   18.37
03:21:35 PM    1   22.45    0.00   13.27    0.00    0.00    0.00    0.00    0.00    0.00   64.29
03:21:35 PM    2   29.00    0.00   16.00    0.00    0.00    0.00    0.00    0.00    0.00   55.00
03:21:35 PM    3   25.51    0.00   14.29    0.00    0.00    0.00    0.00    0.00    0.00   60.20
03:21:35 PM    4   23.66    0.00   24.73    0.00    0.00    0.00    0.00    0.00    0.00   51.61
03:21:35 PM    5   23.96    0.00   25.00    0.00    0.00    0.00    0.00    0.00    0.00   51.04
03:21:35 PM    6   28.72    0.00   18.09    0.00    0.00    0.00    0.00    0.00    0.00   53.19
03:21:35 PM    7   27.84    0.00   16.49    0.00    0.00    0.00    0.00    0.00    0.00   55.67

03:21:35 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:21:36 PM  all   23.81    0.00   15.19    0.00    0.00    7.34    0.00    0.00    0.00   53.67
03:21:36 PM    0   10.75    0.00    8.60    0.00    0.00   61.29    0.00    0.00    0.00   19.35
03:21:36 PM    1   28.12    0.00   13.54    0.00    0.00    0.00    0.00    0.00    0.00   58.33
03:21:36 PM    2   27.27    0.00   14.14    0.00    0.00    0.00    0.00    0.00    0.00   58.59
03:21:36 PM    3   30.30    0.00   16.16    0.00    0.00    0.00    0.00    0.00    0.00   53.54
03:21:36 PM    4   27.55    0.00   18.37    0.00    0.00    0.00    0.00    0.00    0.00   54.08
03:21:36 PM    5   21.88    0.00   16.67    0.00    0.00    0.00    0.00    0.00    0.00   61.46
03:21:36 PM    6   24.74    0.00   15.46    0.00    0.00    0.00    0.00    0.00    0.00   59.79
03:21:36 PM    7   19.19    0.00   18.18    0.00    0.00    0.00    0.00    0.00    0.00   62.63

03:21:36 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:21:37 PM  all   21.11    0.00   16.32    0.00    0.00    8.16    0.00    0.00    0.00   54.40
03:21:37 PM    0    5.21    0.00    7.29    0.00    0.00   65.62    0.00    0.00    0.00   21.88
03:21:37 PM    1   22.68    0.00   17.53    0.00    0.00    0.00    0.00    0.00    0.00   59.79
03:21:37 PM    2   28.12    0.00   13.54    0.00    0.00    0.00    0.00    0.00    0.00   58.33
03:21:37 PM    3   26.04    0.00   15.62    0.00    0.00    0.00    0.00    0.00    0.00   58.33
03:21:37 PM    4   24.21    0.00   24.21    0.00    0.00    0.00    0.00    0.00    0.00   51.58
03:21:37 PM    5   20.62    0.00   19.59    0.00    0.00    0.00    0.00    0.00    0.00   59.79
03:21:37 PM    6   18.95    0.00   13.68    0.00    0.00    0.00    0.00    0.00    0.00   67.37
03:21:37 PM    7   23.00    0.00   19.00    0.00    0.00    0.00    0.00    0.00    0.00   58.00

03:21:37 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:21:38 PM  all   23.17    0.00   15.57    0.00    0.00    8.49    0.00    0.00    0.00   52.77
03:21:38 PM    0    7.00    0.00    6.00    0.00    0.00   66.00    0.00    0.00    0.00   21.00
03:21:38 PM    1   27.84    0.00   15.46    0.00    0.00    0.00    0.00    0.00    0.00   56.70
03:21:38 PM    2   27.27    0.00   15.15    0.00    0.00    0.00    0.00    0.00    0.00   57.58
03:21:38 PM    3   28.28    0.00   17.17    0.00    0.00    0.00    0.00    0.00    0.00   54.55
03:21:38 PM    4   23.16    0.00   24.21    0.00    0.00    0.00    0.00    0.00    0.00   52.63
03:21:38 PM    5   22.34    0.00   17.02    0.00    0.00    0.00    0.00    0.00    0.00   60.64
03:21:38 PM    6   24.49    0.00   15.31    0.00    0.00    0.00    0.00    0.00    0.00   60.20
03:21:38 PM    7   25.26    0.00   14.74    0.00    0.00    0.00    0.00    0.00    0.00   60.00

03:21:38 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:21:39 PM  all   22.62    0.00   14.91    0.00    0.00    7.46    0.00    0.00    0.00   55.01
03:21:39 PM    0    9.38    0.00    8.33    0.00    0.00   60.42    0.00    0.00    0.00   21.88
03:21:39 PM    1   26.26    0.00   17.17    0.00    0.00    0.00    0.00    0.00    0.00   56.57
03:21:39 PM    2   24.21    0.00   16.84    0.00    0.00    0.00    0.00    0.00    0.00   58.95
03:21:39 PM    3   27.55    0.00   12.24    0.00    0.00    0.00    0.00    0.00    0.00   60.20
03:21:39 PM    4   24.74    0.00   17.53    0.00    0.00    0.00    0.00    0.00    0.00   57.73
03:21:39 PM    5   25.25    0.00   17.17    0.00    0.00    0.00    0.00    0.00    0.00   57.58
03:21:39 PM    6   21.88    0.00   16.67    0.00    0.00    0.00    0.00    0.00    0.00   61.46
03:21:39 PM    7   21.43    0.00   13.27    0.00    0.00    0.00    0.00    0.00    0.00   65.31

03:21:39 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:21:40 PM  all   23.96    0.00   16.19    0.00    0.00    8.94    0.00    0.00    0.00   50.91
03:21:40 PM    0    7.00    0.00    4.00    0.00    0.00   69.00    0.00    0.00    0.00   20.00
03:21:40 PM    1   25.25    0.00   16.16    0.00    0.00    0.00    0.00    0.00    0.00   58.59
03:21:40 PM    2   24.49    0.00   17.35    0.00    0.00    0.00    0.00    0.00    0.00   58.16
03:21:40 PM    3   30.21    0.00   19.79    0.00    0.00    0.00    0.00    0.00    0.00   50.00
03:21:40 PM    4   22.34    0.00   24.47    0.00    0.00    0.00    0.00    0.00    0.00   53.19
03:21:40 PM    5   30.61    0.00   18.37    0.00    0.00    0.00    0.00    0.00    0.00   51.02
03:21:40 PM    6   27.37    0.00   15.79    0.00    0.00    0.00    0.00    0.00    0.00   56.84
03:21:40 PM    7   25.00    0.00   14.13    0.00    0.00    0.00    0.00    0.00    0.00   60.87

03:21:40 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:21:41 PM  all   21.63    0.00   15.41    0.00    0.00    7.90    0.00    0.00    0.00   55.05
03:21:41 PM    0    8.16    0.00    7.14    0.00    0.00   62.24    0.00    0.00    0.00   22.45
03:21:41 PM    1   25.26    0.00   14.74    0.00    0.00    0.00    0.00    0.00    0.00   60.00
03:21:41 PM    2   23.96    0.00   11.46    0.00    0.00    0.00    0.00    0.00    0.00   64.58
03:21:41 PM    3   25.51    0.00   13.27    0.00    0.00    0.00    0.00    0.00    0.00   61.22
03:21:41 PM    4   21.05    0.00   25.26    0.00    0.00    0.00    0.00    0.00    0.00   53.68
03:21:41 PM    5   23.96    0.00   19.79    0.00    0.00    0.00    0.00    0.00    0.00   56.25
03:21:41 PM    6   21.43    0.00   16.33    0.00    0.00    0.00    0.00    0.00    0.00   62.24
03:21:41 PM    7   23.96    0.00   15.62    0.00    0.00    0.00    0.00    0.00    0.00   60.42

03:21:41 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:21:42 PM  all   20.03    0.00   13.95    0.00    0.00    7.75    0.00    0.00    0.00   58.27
03:21:42 PM    0    6.32    0.00    6.32    0.00    0.00   63.16    0.00    0.00    0.00   24.21
03:21:42 PM    1   25.51    0.00   18.37    0.00    0.00    0.00    0.00    0.00    0.00   56.12
03:21:42 PM    2   29.90    0.00   17.53    0.00    0.00    0.00    0.00    0.00    0.00   52.58
03:21:42 PM    3   26.60    0.00   11.70    0.00    0.00    0.00    0.00    0.00    0.00   61.70
03:21:42 PM    4   18.37    0.00   19.39    0.00    0.00    0.00    0.00    0.00    0.00   62.24
03:21:42 PM    5   20.00    0.00   14.00    0.00    0.00    0.00    0.00    0.00    0.00   66.00
03:21:42 PM    6   16.13    0.00   10.75    0.00    0.00    0.00    0.00    0.00    0.00   73.12
03:21:42 PM    7   17.17    0.00   13.13    0.00    0.00    0.00    0.00    0.00    0.00   69.70

03:21:42 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:21:43 PM  all   23.67    0.00   15.52    0.00    0.00    7.24    0.00    0.00    0.00   53.56
03:21:43 PM    0    8.60    0.00    9.68    0.00    0.00   60.22    0.00    0.00    0.00   21.51
03:21:43 PM    1   23.71    0.00   15.46    0.00    0.00    0.00    0.00    0.00    0.00   60.82
03:21:43 PM    2   28.57    0.00   13.27    0.00    0.00    0.00    0.00    0.00    0.00   58.16
03:21:43 PM    3   26.80    0.00   10.31    0.00    0.00    0.00    0.00    0.00    0.00   62.89
03:21:43 PM    4   28.87    0.00   18.56    0.00    0.00    0.00    0.00    0.00    0.00   52.58
03:21:43 PM    5   27.08    0.00   19.79    0.00    0.00    0.00    0.00    0.00    0.00   53.12
03:21:43 PM    6   19.79    0.00   18.75    0.00    0.00    0.00    0.00    0.00    0.00   61.46
03:21:43 PM    7   25.25    0.00   18.18    0.00    0.00    0.00    0.00    0.00    0.00   56.57

03:21:43 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:21:44 PM  all   24.31    0.00   16.21    0.00    0.00    8.24    0.00    0.00    0.00   51.24
03:21:44 PM    0    6.25    0.00    7.29    0.00    0.00   65.62    0.00    0.00    0.00   20.83
03:21:44 PM    1   17.71    0.00   13.54    0.00    0.00    0.00    0.00    0.00    0.00   68.75
03:21:44 PM    2   27.55    0.00    8.16    0.00    0.00    0.00    0.00    0.00    0.00   64.29
03:21:44 PM    3   22.68    0.00    9.28    0.00    0.00    0.00    0.00    0.00    0.00   68.04
03:21:44 PM    4   32.32    0.00   27.27    0.00    0.00    0.00    0.00    0.00    0.00   40.40
03:21:44 PM    5   27.17    0.00   27.17    0.00    0.00    0.00    0.00    0.00    0.00   45.65
03:21:44 PM    6   31.91    0.00   19.15    0.00    0.00    0.00    0.00    0.00    0.00   48.94
03:21:44 PM    7   29.03    0.00   18.28    0.00    0.00    0.00    0.00    0.00    0.00   52.69

03:21:44 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:21:45 PM  all   21.71    0.00   13.95    0.00    0.00    8.40    0.00    0.00    0.00   55.94
03:21:45 PM    0    5.94    0.00    6.93    0.00    0.00   64.36    0.00    0.00    0.00   22.77
03:21:45 PM    1   25.25    0.00   16.16    0.00    0.00    0.00    0.00    0.00    0.00   58.59
03:21:45 PM    2   25.53    0.00   18.09    0.00    0.00    0.00    0.00    0.00    0.00   56.38
03:21:45 PM    3   24.74    0.00   13.40    0.00    0.00    0.00    0.00    0.00    0.00   61.86
03:21:45 PM    4   21.28    0.00   19.15    0.00    0.00    0.00    0.00    0.00    0.00   59.57
03:21:45 PM    5   23.96    0.00   13.54    0.00    0.00    0.00    0.00    0.00    0.00   62.50
