Linux 6.1.141 (king) 	08/20/2026 	_aarch64_	(8 CPU)

03:21:18 PM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
03:21:19 PM  1000     62988         -  178.00  156.00    0.00    0.00  334.00     5  npuforge-node.s
03:21:19 PM  1000         -     62988    0.00    0.00    0.00    0.00    0.00     5  |__npuforge-node.s
03:21:19 PM  1000         -     62989   24.00   18.00    0.00    1.00   42.00     3  |__tokio-rt-worker
03:21:19 PM  1000         -     62990   18.00   24.00    0.00    2.00   42.00     1  |__tokio-rt-worker
03:21:19 PM  1000         -     62991   23.00   16.00    0.00    1.00   39.00     6  |__tokio-rt-worker
03:21:19 PM  1000         -     62992   24.00   17.00    0.00    1.00   41.00     1  |__tokio-rt-worker
03:21:19 PM  1000         -     62993   25.00   19.00    0.00    2.00   44.00     3  |__tokio-rt-worker
03:21:19 PM  1000         -     62994   21.00   20.00    0.00    0.00   41.00     5  |__tokio-rt-worker
03:21:19 PM  1000         -     62995   24.00   17.00    0.00    1.00   41.00     4  |__tokio-rt-worker
03:21:19 PM  1000         -     62996   22.00   25.00    0.00    2.00   47.00     7  |__tokio-rt-worker
03:21:20 PM  1000     62988         -  176.00  144.00    0.00    0.00  320.00     5  npuforge-node.s
03:21:20 PM  1000         -     62988    0.00    0.00    0.00    0.00    0.00     5  |__npuforge-node.s
03:21:20 PM  1000         -     62989   19.00   17.00    0.00    1.00   36.00     4  |__tokio-rt-worker
03:21:20 PM  1000         -     62990   23.00   21.00    0.00    1.00   44.00     7  |__tokio-rt-worker
03:21:20 PM  1000         -     62991   21.00   19.00    0.00    1.00   40.00     1  |__tokio-rt-worker
03:21:20 PM  1000         -     62992   22.00   18.00    0.00    1.00   40.00     5  |__tokio-rt-worker
03:21:20 PM  1000         -     62993   21.00   18.00    0.00    1.00   39.00     6  |__tokio-rt-worker
03:21:20 PM  1000         -     62994   26.00   16.00    0.00    1.00   42.00     3  |__tokio-rt-worker
03:21:20 PM  1000         -     62995   18.00   21.00    0.00    1.00   39.00     0  |__tokio-rt-worker
03:21:20 PM  1000         -     62996   26.00   14.00    0.00    1.00   40.00     4  |__tokio-rt-worker
03:21:21 PM  1000     62988         -  183.00  148.00    0.00    0.00  331.00     5  npuforge-node.s
03:21:21 PM  1000         -     62988    0.00    0.00    0.00    0.00    0.00     5  |__npuforge-node.s
03:21:21 PM  1000         -     62989   23.00   16.00    0.00    1.00   39.00     3  |__tokio-rt-worker
03:21:21 PM  1000         -     62990   22.00   19.00    0.00    1.00   41.00     5  |__tokio-rt-worker
03:21:21 PM  1000         -     62991   28.00   15.00    0.00    2.00   43.00     4  |__tokio-rt-worker
03:21:21 PM  1000         -     62992   23.00   18.00    0.00    2.00   41.00     1  |__tokio-rt-worker
03:21:21 PM  1000         -     62993   23.00   17.00    0.00    1.00   40.00     6  |__tokio-rt-worker
03:21:21 PM  1000         -     62994   22.00   24.00    0.00    2.00   46.00     1  |__tokio-rt-worker
03:21:21 PM  1000         -     62995   20.00   18.00    0.00    2.00   38.00     0  |__tokio-rt-worker
03:21:21 PM  1000         -     62996   23.00   20.00    0.00    1.00   43.00     7  |__tokio-rt-worker
03:21:22 PM  1000     62988         -  171.00  137.00    0.00    0.00  308.00     5  npuforge-node.s
03:21:22 PM  1000         -     62988    0.00    0.00    0.00    0.00    0.00     5  |__npuforge-node.s
03:21:22 PM  1000         -     62989   21.00   18.00    0.00    1.00   39.00     6  |__tokio-rt-worker
03:21:22 PM  1000         -     62990   18.00   23.00    0.00    1.00   41.00     4  |__tokio-rt-worker
03:21:22 PM  1000         -     62991   24.00   14.00    0.00    1.00   38.00     6  |__tokio-rt-worker
03:21:22 PM  1000         -     62992   18.00   18.00    0.00    1.00   36.00     1  |__tokio-rt-worker
03:21:22 PM  1000         -     62993   23.00   16.00    0.00    1.00   39.00     7  |__tokio-rt-worker
03:21:22 PM  1000         -     62994   19.00   16.00    0.00    1.00   35.00     3  |__tokio-rt-worker
03:21:22 PM  1000         -     62995   23.00   16.00    0.00    1.00   39.00     0  |__tokio-rt-worker
03:21:22 PM  1000         -     62996   22.00   17.00    0.00    2.00   39.00     5  |__tokio-rt-worker
03:21:23 PM  1000     62988         -  170.00  134.00    0.00    0.00  304.00     5  npuforge-node.s
