Linux 6.1.141 (king) 	08/20/2026 	_aarch64_	(8 CPU)

09:55:02 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:55:03 AM  1000     35229         -  147.00  129.00    0.00    0.00  276.00     5  npuforge-node.s
09:55:03 AM  1000         -     35229    0.00    0.00    0.00    0.00    0.00     5  |__npuforge-node.s
09:55:03 AM  1000         -     35230   18.00   12.00    0.00    1.00   30.00     3  |__tokio-rt-worker
09:55:03 AM  1000         -     35231   16.00   16.00    0.00    1.00   32.00     4  |__tokio-rt-worker
09:55:03 AM  1000         -     35232   20.00   16.00    0.00    1.00   36.00     3  |__tokio-rt-worker
09:55:03 AM  1000         -     35233   23.00   17.00    0.00    0.00   40.00     2  |__tokio-rt-worker
09:55:03 AM  1000         -     35234   15.00   16.00    0.00    1.00   31.00     6  |__tokio-rt-worker
09:55:03 AM  1000         -     35235   18.00   14.00    0.00    1.00   32.00     4  |__tokio-rt-worker
09:55:03 AM  1000         -     35236   20.00   19.00    0.00    1.00   39.00     1  |__tokio-rt-worker
09:55:03 AM  1000         -     35237   19.00   19.00    0.00    0.00   38.00     5  |__tokio-rt-worker
09:55:04 AM  1000     35229         -  151.00  130.00    0.00    0.00  281.00     5  npuforge-node.s
09:55:04 AM  1000         -     35229    0.00    0.00    0.00    0.00    0.00     5  |__npuforge-node.s
09:55:04 AM  1000         -     35230   19.00   14.00    0.00    1.00   33.00     4  |__tokio-rt-worker
09:55:04 AM  1000         -     35231   18.00   18.00    0.00    1.00   36.00     6  |__tokio-rt-worker
09:55:04 AM  1000         -     35232   20.00   13.00    0.00    1.00   33.00     3  |__tokio-rt-worker
09:55:04 AM  1000         -     35233   19.00   17.00    0.00    1.00   36.00     7  |__tokio-rt-worker
09:55:04 AM  1000         -     35234   17.00   15.00    0.00    1.00   32.00     3  |__tokio-rt-worker
09:55:04 AM  1000         -     35235   19.00   17.00    0.00    1.00   36.00     4  |__tokio-rt-worker
09:55:04 AM  1000         -     35236   19.00   17.00    0.00    2.00   36.00     0  |__tokio-rt-worker
09:55:04 AM  1000         -     35237   18.00   20.00    0.00    1.00   38.00     6  |__tokio-rt-worker
09:55:05 AM  1000     35229         -  131.00  121.00    0.00    0.00  252.00     5  npuforge-node.s
09:55:05 AM  1000         -     35229    0.00    0.00    0.00    0.00    0.00     5  |__npuforge-node.s
09:55:05 AM  1000         -     35230   16.00   14.00    0.00    0.00   30.00     4  |__tokio-rt-worker
09:55:05 AM  1000         -     35231   18.00   14.00    0.00    1.00   32.00     3  |__tokio-rt-worker
09:55:05 AM  1000         -     35232   11.00   18.00    0.00    0.00   29.00     0  |__tokio-rt-worker
09:55:05 AM  1000         -     35233   20.00   17.00    0.00    1.00   37.00     7  |__tokio-rt-worker
09:55:05 AM  1000         -     35234   16.00   17.00    0.00    1.00   33.00     6  |__tokio-rt-worker
09:55:05 AM  1000         -     35235   16.00   12.00    0.00    0.00   28.00     2  |__tokio-rt-worker
09:55:05 AM  1000         -     35236   21.00   11.00    0.00    1.00   32.00     1  |__tokio-rt-worker
09:55:05 AM  1000         -     35237   15.00   16.00    0.00    1.00   31.00     6  |__tokio-rt-worker
09:55:06 AM  1000     35229         -  149.00  123.00    0.00    0.00  272.00     5  npuforge-node.s
09:55:06 AM  1000         -     35229    0.00    0.00    0.00    0.00    0.00     5  |__npuforge-node.s
09:55:06 AM  1000         -     35230   22.00   12.00    0.00    1.00   34.00     4  |__tokio-rt-worker
09:55:06 AM  1000         -     35231   19.00   16.00    0.00    1.00   35.00     5  |__tokio-rt-worker
09:55:06 AM  1000         -     35232   18.00   13.00    0.00    1.00   31.00     7  |__tokio-rt-worker
09:55:06 AM  1000         -     35233   20.00   15.00    0.00    2.00   35.00     1  |__tokio-rt-worker
09:55:06 AM  1000         -     35234   14.00   19.00    0.00    2.00   33.00     1  |__tokio-rt-worker
09:55:06 AM  1000         -     35235   17.00   11.00    0.00    0.00   28.00     7  |__tokio-rt-worker
09:55:06 AM  1000         -     35236   18.00   19.00    0.00    1.00   37.00     0  |__tokio-rt-worker
09:55:06 AM  1000         -     35237   21.00   19.00    0.00    2.00   40.00     2  |__tokio-rt-worker
09:55:07 AM  1000     35229         -  134.00  112.00    0.00    0.00  246.00     5  npuforge-node.s
09:55:07 AM  1000         -     35229    0.00    0.00    0.00    0.00    0.00     5  |__npuforge-node.s
09:55:07 AM  1000         -     35230   17.00   12.00    0.00    1.00   29.00     7  |__tokio-rt-worker
09:55:07 AM  1000         -     35231   15.00   11.00    0.00    0.00   26.00     6  |__tokio-rt-worker
09:55:07 AM  1000         -     35232   17.00   16.00    0.00    0.00   33.00     6  |__tokio-rt-worker
09:55:07 AM  1000         -     35233   18.00   17.00    0.00    0.00   35.00     3  |__tokio-rt-worker
09:55:07 AM  1000         -     35234   14.00   16.00    0.00    1.00   30.00     0  |__tokio-rt-worker
09:55:07 AM  1000         -     35235   20.00   11.00    0.00    1.00   31.00     6  |__tokio-rt-worker
09:55:07 AM  1000         -     35236   16.00   18.00    0.00    1.00   34.00     2  |__tokio-rt-worker
09:55:07 AM  1000         -     35237   15.00   11.00    0.00    1.00   26.00     4  |__tokio-rt-worker
09:55:08 AM  1000     35229         -  137.00  111.00    0.00    0.00  248.00     5  npuforge-node.s
09:55:08 AM  1000         -     35229    0.00    0.00    0.00    0.00    0.00     5  |__npuforge-node.s
09:55:08 AM  1000         -     35230   16.00    9.00    0.00    1.00   25.00     7  |__tokio-rt-worker
09:55:08 AM  1000         -     35231   19.00   14.00    0.00    1.00   33.00     6  |__tokio-rt-worker
09:55:08 AM  1000         -     35232   16.00   19.00    0.00    2.00   35.00     0  |__tokio-rt-worker
09:55:08 AM  1000         -     35233   22.00   12.00    0.00    1.00   34.00     6  |__tokio-rt-worker
09:55:08 AM  1000         -     35234   17.00   13.00    0.00    0.00   30.00     6  |__tokio-rt-worker
09:55:08 AM  1000         -     35235   15.00   17.00    0.00    1.00   32.00     3  |__tokio-rt-worker
09:55:08 AM  1000         -     35236   17.00   16.00    0.00    1.00   33.00     5  |__tokio-rt-worker
09:55:08 AM  1000         -     35237   17.00   12.00    0.00    0.00   29.00     6  |__tokio-rt-worker
09:55:09 AM  1000     35229         -  147.00  119.00    0.00    0.00  266.00     5  npuforge-node.s
09:55:09 AM  1000         -     35229    0.00    0.00    0.00    0.00    0.00     5  |__npuforge-node.s
09:55:09 AM  1000         -     35230   17.00   14.00    0.00    1.00   31.00     0  |__tokio-rt-worker
09:55:09 AM  1000         -     35231   17.00   15.00    0.00    0.00   32.00     6  |__tokio-rt-worker
09:55:09 AM  1000         -     35232   19.00   14.00    0.00    1.00   33.00     5  |__tokio-rt-worker
09:55:09 AM  1000         -     35233   19.00   16.00    0.00    0.00   35.00     1  |__tokio-rt-worker
09:55:09 AM  1000         -     35234   18.00   16.00    0.00    1.00   34.00     5  |__tokio-rt-worker
09:55:09 AM  1000         -     35235   18.00   16.00    0.00    0.00   34.00     2  |__tokio-rt-worker
09:55:09 AM  1000         -     35236   19.00   13.00    0.00    1.00   32.00     7  |__tokio-rt-worker
