Linux 6.1.141 (king) 	08/20/2026 	_aarch64_	(8 CPU)

10:07:30 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:07:31 AM  all   26.72    0.00   17.51    0.00    0.00    8.17    0.00    0.00    0.00   47.60
10:07:31 AM    0    9.09    0.00    5.05    0.00    0.00   63.64    0.00    0.00    0.00   22.22
10:07:31 AM    1   16.33    0.00    8.16    0.00    0.00    0.00    0.00    0.00    0.00   75.51
10:07:31 AM    2   18.18    0.00    9.09    0.00    0.00    0.00    0.00    0.00    0.00   72.73
10:07:31 AM    3   21.21    0.00   11.11    0.00    0.00    0.00    0.00    0.00    0.00   67.68
10:07:31 AM    4   43.62    0.00   24.47    0.00    0.00    0.00    0.00    0.00    0.00   31.91
10:07:31 AM    5   37.63    0.00   29.03    0.00    0.00    0.00    0.00    0.00    0.00   33.33
10:07:31 AM    6   34.04    0.00   28.72    0.00    0.00    0.00    0.00    0.00    0.00   37.23
10:07:31 AM    7   35.79    0.00   26.32    0.00    0.00    0.00    0.00    0.00    0.00   37.89

10:07:31 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:07:32 AM  all   23.10    0.00   16.26    0.00    0.00    8.26    0.00    0.00    0.00   52.39
10:07:32 AM    0    6.06    0.00    6.06    0.00    0.00   64.65    0.00    0.00    0.00   23.23
10:07:32 AM    1   21.88    0.00   15.62    0.00    0.00    0.00    0.00    0.00    0.00   62.50
10:07:32 AM    2   27.84    0.00   12.37    0.00    0.00    0.00    0.00    0.00    0.00   59.79
10:07:32 AM    3   29.59    0.00   13.27    0.00    0.00    0.00    0.00    0.00    0.00   57.14
10:07:32 AM    4   26.80    0.00   23.71    0.00    0.00    0.00    0.00    0.00    0.00   49.48
10:07:32 AM    5   25.51    0.00   22.45    0.00    0.00    0.00    0.00    0.00    0.00   52.04
10:07:32 AM    6   26.80    0.00   18.56    0.00    0.00    0.00    0.00    0.00    0.00   54.64
10:07:32 AM    7   20.43    0.00   18.28    0.00    0.00    0.00    0.00    0.00    0.00   61.29

10:07:32 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:07:33 AM  all   25.71    0.00   19.12    0.00    0.00    8.40    0.00    0.00    0.00   46.77
10:07:33 AM    0    6.06    0.00    6.06    0.00    0.00   65.66    0.00    0.00    0.00   22.22
10:07:33 AM    1   20.83    0.00   14.58    0.00    0.00    0.00    0.00    0.00    0.00   64.58
10:07:33 AM    2   17.17    0.00   10.10    0.00    0.00    0.00    0.00    0.00    0.00   72.73
10:07:33 AM    3   23.71    0.00   11.34    0.00    0.00    0.00    0.00    0.00    0.00   64.95
10:07:33 AM    4   35.11    0.00   30.85    0.00    0.00    0.00    0.00    0.00    0.00   34.04
10:07:33 AM    5   36.17    0.00   28.72    0.00    0.00    0.00    0.00    0.00    0.00   35.11
10:07:33 AM    6   36.73    0.00   23.47    0.00    0.00    0.00    0.00    0.00    0.00   39.80
10:07:33 AM    7   30.93    0.00   28.87    0.00    0.00    0.00    0.00    0.00    0.00   40.21

10:07:33 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:07:34 AM  all   26.62    0.00   18.31    0.00    0.00    8.70    0.00    0.00    0.00   46.36
10:07:34 AM    0    4.21    0.00    6.32    0.00    0.00   69.47    0.00    0.00    0.00   20.00
10:07:34 AM    1   21.00    0.00   12.00    0.00    0.00    0.00    0.00    0.00    0.00   67.00
10:07:34 AM    2   23.23    0.00   12.12    0.00    0.00    0.00    0.00    0.00    0.00   64.65
10:07:34 AM    3   25.77    0.00   11.34    0.00    0.00    0.00    0.00    0.00    0.00   62.89
10:07:34 AM    4   35.42    0.00   26.04    0.00    0.00    0.00    0.00    0.00    0.00   38.54
10:07:34 AM    5   35.48    0.00   24.73    0.00    0.00    1.08    0.00    0.00    0.00   38.71
10:07:34 AM    6   34.04    0.00   25.53    0.00    0.00    0.00    0.00    0.00    0.00   40.43
10:07:34 AM    7   34.38    0.00   29.17    0.00    0.00    0.00    0.00    0.00    0.00   36.46

10:07:34 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:07:35 AM  all   22.69    0.00   14.47    0.00    0.00    8.21    0.00    0.00    0.00   54.63
10:07:35 AM    0   10.10    0.00    6.06    0.00    0.00   63.64    0.00    0.00    0.00   20.20
10:07:35 AM    1   26.26    0.00   12.12    0.00    0.00    0.00    0.00    0.00    0.00   61.62
10:07:35 AM    2   22.58    0.00   13.98    0.00    0.00    0.00    0.00    0.00    0.00   63.44
10:07:35 AM    3   26.04    0.00    9.38    0.00    0.00    0.00    0.00    0.00    0.00   64.58
10:07:35 AM    4   23.66    0.00   21.51    0.00    0.00    0.00    0.00    0.00    0.00   54.84
10:07:35 AM    5   25.00    0.00   15.62    0.00    0.00    0.00    0.00    0.00    0.00   59.38
10:07:35 AM    6   23.16    0.00   21.05    0.00    0.00    0.00    0.00    0.00    0.00   55.79
10:07:35 AM    7   25.00    0.00   16.67    0.00    0.00    0.00    0.00    0.00    0.00   58.33

10:07:35 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:07:36 AM  all   27.72    0.00   18.39    0.00    0.00    9.33    0.00    0.00    0.00   44.56
10:07:36 AM    0    4.04    0.00    4.04    0.00    0.00   70.71    0.00    0.00    0.00   21.21
10:07:36 AM    1   27.55    0.00   12.24    0.00    0.00    0.00    0.00    0.00    0.00   60.20
10:07:36 AM    2   23.96    0.00   11.46    0.00    0.00    0.00    0.00    0.00    0.00   64.58
10:07:36 AM    3   18.09    0.00    8.51    0.00    0.00    1.06    0.00    0.00    0.00   72.34
10:07:36 AM    4   38.14    0.00   34.02    0.00    0.00    0.00    0.00    0.00    0.00   27.84
10:07:36 AM    5   38.78    0.00   24.49    0.00    0.00    0.00    0.00    0.00    0.00   36.73
10:07:36 AM    6   36.08    0.00   26.80    0.00    0.00    1.03    0.00    0.00    0.00   36.08
