Linux 6.1.141 (king) 	08/20/2026 	_aarch64_	(8 CPU)

09:16:47 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:16:48 AM  1000     27573         -  221.78  144.55    0.00    0.00  366.34     7  npuforge-node.s
09:16:48 AM  1000         -     27573    0.00    0.00    0.00    0.00    0.00     7  |__npuforge-node.s
09:16:48 AM  1000         -     27574   31.68   14.85    0.00    0.99   46.53     3  |__tokio-rt-worker
09:16:48 AM  1000         -     27575   27.72   19.80    0.00    1.98   47.52     6  |__tokio-rt-worker
09:16:48 AM  1000         -     27576   29.70   13.86    0.00    0.99   43.56     0  |__tokio-rt-worker
09:16:48 AM  1000         -     27577   28.71   17.82    0.00    1.98   46.53     5  |__tokio-rt-worker
09:16:48 AM  1000         -     27578   27.72   19.80    0.00    0.99   47.52     7  |__tokio-rt-worker
09:16:48 AM  1000         -     27579   28.71   17.82    0.00    1.98   46.53     6  |__tokio-rt-worker
09:16:48 AM  1000         -     27580   24.75   20.79    0.00    1.98   45.54     2  |__tokio-rt-worker
09:16:48 AM  1000         -     27581   23.76   19.80    0.00    3.96   43.56     1  |__tokio-rt-worker
09:16:49 AM  1000     27573         -  221.00  152.00    0.00    0.00  373.00     7  npuforge-node.s
09:16:49 AM  1000         -     27573    0.00    0.00    0.00    0.00    0.00     7  |__npuforge-node.s
09:16:49 AM  1000         -     27574   25.00   20.00    0.00    3.00   45.00     6  |__tokio-rt-worker
09:16:49 AM  1000         -     27575   27.00   20.00    0.00    2.00   47.00     6  |__tokio-rt-worker
09:16:49 AM  1000         -     27576   31.00   17.00    0.00    2.00   48.00     3  |__tokio-rt-worker
09:16:49 AM  1000         -     27577   25.00   18.00    0.00    2.00   43.00     1  |__tokio-rt-worker
09:16:49 AM  1000         -     27578   27.00   21.00    0.00    2.00   48.00     5  |__tokio-rt-worker
09:16:49 AM  1000         -     27579   24.00   21.00    0.00    4.00   45.00     7  |__tokio-rt-worker
09:16:49 AM  1000         -     27580   28.00   21.00    0.00    2.00   49.00     7  |__tokio-rt-worker
09:16:49 AM  1000         -     27581   32.00   15.00    0.00    2.00   47.00     2  |__tokio-rt-worker
09:16:50 AM  1000     27573         -  220.00  159.00    0.00    0.00  379.00     7  npuforge-node.s
09:16:50 AM  1000         -     27573    0.00    0.00    0.00    0.00    0.00     7  |__npuforge-node.s
09:16:50 AM  1000         -     27574   26.00   20.00    0.00    2.00   46.00     6  |__tokio-rt-worker
09:16:50 AM  1000         -     27575   25.00   19.00    0.00    2.00   44.00     3  |__tokio-rt-worker
09:16:50 AM  1000         -     27576   30.00   22.00    0.00    3.00   52.00     5  |__tokio-rt-worker
