Linux 6.1.141 (king) 	08/20/2026 	_aarch64_	(8 CPU)

09:13:39 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:13:40 AM  all   12.27    0.00    8.79    0.00    0.00    3.36    0.00    0.00    0.00   75.58
09:13:40 AM    0   11.11    0.00    2.22    0.00    0.00   28.89    0.00    0.00    0.00   57.78
09:13:40 AM    1   14.14    0.00    8.08    0.00    0.00    0.00    0.00    0.00    0.00   77.78
09:13:40 AM    2   16.16    0.00    7.07    0.00    0.00    0.00    0.00    0.00    0.00   76.77
09:13:40 AM    3   12.50    0.00    9.38    0.00    0.00    0.00    0.00    0.00    0.00   78.12
09:13:40 AM    4   11.11    0.00   18.18    0.00    0.00    0.00    0.00    0.00    0.00   70.71
09:13:40 AM    5   10.42    0.00   10.42    0.00    0.00    0.00    0.00    0.00    0.00   79.17
09:13:40 AM    6   10.31    0.00    7.22    0.00    0.00    0.00    0.00    0.00    0.00   82.47
09:13:40 AM    7   12.24    0.00    7.14    0.00    0.00    0.00    0.00    0.00    0.00   80.61

09:13:40 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:13:41 AM  all   12.79    0.00    7.80    0.00    0.00    3.71    0.00    0.00    0.00   75.70
09:13:41 AM    0   11.46    0.00    8.33    0.00    0.00   30.21    0.00    0.00    0.00   50.00
09:13:41 AM    1   12.50    0.00    4.17    0.00    0.00    0.00    0.00    0.00    0.00   83.33
09:13:41 AM    2   14.29    0.00   10.20    0.00    0.00    0.00    0.00    0.00    0.00   75.51
09:13:41 AM    3   13.40    0.00    2.06    0.00    0.00    0.00    0.00    0.00    0.00   84.54
09:13:41 AM    4   13.27    0.00   12.24    0.00    0.00    0.00    0.00    0.00    0.00   74.49
09:13:41 AM    5   13.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00    0.00   81.00
09:13:41 AM    6   11.11    0.00    7.07    0.00    0.00    0.00    0.00    0.00    0.00   81.82
09:13:41 AM    7   13.27    0.00   12.24    0.00    0.00    0.00    0.00    0.00    0.00   74.49

09:13:41 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:13:42 AM  all   11.83    0.00    6.04    0.00    0.00    2.57    0.00    0.00    0.00   79.56
09:13:42 AM    0   11.83    0.00    5.38    0.00    0.00   21.51    0.00    0.00    0.00   61.29
09:13:42 AM    1   10.31    0.00    3.09    0.00    0.00    0.00    0.00    0.00    0.00   86.60
09:13:42 AM    2   18.18    0.00    5.05    0.00    0.00    0.00    0.00    0.00    0.00   76.77
09:13:42 AM    3   12.12    0.00    6.06    0.00    0.00    0.00    0.00    0.00    0.00   81.82
09:13:42 AM    4    8.25    0.00    6.19    0.00    0.00    0.00    0.00    0.00    0.00   85.57
09:13:42 AM    5    9.38    0.00    7.29    0.00    0.00    0.00    0.00    0.00    0.00   83.33
09:13:42 AM    6   11.22    0.00   12.24    0.00    0.00    0.00    0.00    0.00    0.00   76.53
09:13:42 AM    7   13.13    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   83.84

09:13:42 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:13:43 AM  all   15.35    0.00   10.10    0.00    0.00    4.73    0.00    0.00    0.00   69.82
09:13:43 AM    0   11.34    0.00   10.31    0.00    0.00   38.14    0.00    0.00    0.00   40.21
09:13:43 AM    1   19.19    0.00    5.05    0.00    0.00    0.00    0.00    0.00    0.00   75.76
09:13:43 AM    2   19.19    0.00    9.09    0.00    0.00    0.00    0.00    0.00    0.00   71.72
09:13:43 AM    3   20.41    0.00    9.18    0.00    0.00    0.00    0.00    0.00    0.00   70.41
09:13:43 AM    4   14.29    0.00   17.35    0.00    0.00    0.00    0.00    0.00    0.00   68.37
09:13:43 AM    5   13.27    0.00   15.31    0.00    0.00    0.00    0.00    0.00    0.00   71.43
09:13:43 AM    6   11.22    0.00    8.16    0.00    0.00    0.00    0.00    0.00    0.00   80.61
09:13:43 AM    7   13.68    0.00    6.32    0.00    0.00    0.00    0.00    0.00    0.00   80.00

09:13:43 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:13:44 AM  all   16.67    0.00   10.72    0.00    0.00    4.91    0.00    0.00    0.00   67.70
09:13:44 AM    0   11.70    0.00    4.26    0.00    0.00   40.43    0.00    0.00    0.00   43.62
09:13:44 AM    1   23.71    0.00    4.12    0.00    0.00    0.00    0.00    0.00    0.00   72.16
09:13:44 AM    2   20.41    0.00   12.24    0.00    0.00    0.00    0.00    0.00    0.00   67.35
09:13:44 AM    3   17.53    0.00   10.31    0.00    0.00    0.00    0.00    0.00    0.00   72.16
09:13:44 AM    4   14.29    0.00   23.47    0.00    0.00    0.00    0.00    0.00    0.00   62.24
09:13:44 AM    5   17.35    0.00    8.16    0.00    0.00    0.00    0.00    0.00    0.00   74.49
09:13:44 AM    6   14.43    0.00   15.46    0.00    0.00    0.00    0.00    0.00    0.00   70.10
09:13:44 AM    7   13.68    0.00    7.37    0.00    0.00    0.00    0.00    0.00    0.00   78.95

09:13:44 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:13:45 AM  all   13.24    0.00    9.38    0.00    0.00    3.98    0.00    0.00    0.00   73.39
09:13:45 AM    0   10.75    0.00    4.30    0.00    0.00   33.33    0.00    0.00    0.00   51.61
09:13:45 AM    1   14.29    0.00    6.12    0.00    0.00    0.00    0.00    0.00    0.00   79.59
09:13:45 AM    2   15.15    0.00    7.07    0.00    0.00    0.00    0.00    0.00    0.00   77.78
09:13:45 AM    3   14.29    0.00    7.14    0.00    0.00    0.00    0.00    0.00    0.00   78.57
09:13:45 AM    4   13.27    0.00   15.31    0.00    0.00    0.00    0.00    0.00    0.00   71.43
09:13:45 AM    5   12.63    0.00    6.32    0.00    0.00    0.00    0.00    0.00    0.00   81.05
09:13:45 AM    6   16.00    0.00   11.00    0.00    0.00    0.00    0.00    0.00    0.00   73.00
09:13:45 AM    7    9.28    0.00   17.53    0.00    0.00    0.00    0.00    0.00    0.00   73.20

09:13:45 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:13:46 AM  all   12.65    0.00    7.61    0.00    0.00    4.13    0.00    0.00    0.00   75.61
09:13:46 AM    0    7.45    0.00    2.13    0.00    0.00   34.04    0.00    0.00    0.00   56.38
09:13:46 AM    1   15.15    0.00    5.05    0.00    0.00    0.00    0.00    0.00    0.00   79.80
09:13:46 AM    2   13.83    0.00    6.38    0.00    0.00    0.00    0.00    0.00    0.00   79.79
09:13:46 AM    3   11.34    0.00    4.12    0.00    0.00    0.00    0.00    0.00    0.00   84.54
09:13:46 AM    4   14.43    0.00   13.40    0.00    0.00    0.00    0.00    0.00    0.00   72.16
09:13:46 AM    5   14.58    0.00   10.42    0.00    0.00    0.00    0.00    0.00    0.00   75.00
09:13:46 AM    6   11.88    0.00    7.92    0.00    0.00    0.00    0.00    0.00    0.00   80.20
09:13:46 AM    7   12.37    0.00   11.34    0.00    0.00    0.00    0.00    0.00    0.00   76.29

09:13:46 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:13:47 AM  all   13.88    0.00    8.74    0.00    0.00    3.47    0.00    0.00    0.00   73.91
09:13:47 AM    0   12.22    0.00    3.33    0.00    0.00   30.00    0.00    0.00    0.00   54.44
09:13:47 AM    1   12.50    0.00    8.33    0.00    0.00    0.00    0.00    0.00    0.00   79.17
09:13:47 AM    2   18.00    0.00    7.00    0.00    0.00    0.00    0.00    0.00    0.00   75.00
09:13:47 AM    3   15.31    0.00    7.14    0.00    0.00    0.00    0.00    0.00    0.00   77.55
09:13:47 AM    4   15.00    0.00   15.00    0.00    0.00    0.00    0.00    0.00    0.00   70.00
09:13:47 AM    5   12.00    0.00   15.00    0.00    0.00    0.00    0.00    0.00    0.00   73.00
09:13:47 AM    6   14.43    0.00    7.22    0.00    0.00    0.00    0.00    0.00    0.00   78.35
09:13:47 AM    7   11.34    0.00    6.19    0.00    0.00    0.00    0.00    0.00    0.00   82.47

09:13:47 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:13:48 AM  all   14.66    0.00    8.17    0.00    0.00    3.24    0.00    0.00    0.00   73.93
09:13:48 AM    0   13.33    0.00    5.56    0.00    0.00   27.78    0.00    0.00    0.00   53.33
09:13:48 AM    1   18.75    0.00    5.21    0.00    0.00    0.00    0.00    0.00    0.00   76.04
09:13:48 AM    2   14.14    0.00    8.08    0.00    0.00    0.00    0.00    0.00    0.00   77.78
09:13:48 AM    3   17.53    0.00    8.25    0.00    0.00    0.00    0.00    0.00    0.00   74.23
09:13:48 AM    4   15.31    0.00   11.22    0.00    0.00    0.00    0.00    0.00    0.00   73.47
09:13:48 AM    5   12.37    0.00   13.40    0.00    0.00    0.00    0.00    0.00    0.00   74.23
09:13:48 AM    6   16.33    0.00    7.14    0.00    0.00    0.00    0.00    0.00    0.00   76.53
09:13:48 AM    7    9.38    0.00    6.25    0.00    0.00    0.00    0.00    0.00    0.00   84.38

09:13:48 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:13:49 AM  all   17.04    0.00   11.96    0.13    0.00    5.33    0.00    0.00    0.00   65.54
