Linux 6.1.141 (king) 	08/20/2026 	_aarch64_	(8 CPU)

10:05:56 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:05:57 AM  all   29.55    0.00   20.39    0.00    0.00    9.42    0.00    0.00    0.00   40.65
10:05:57 AM    0    4.04    0.00    4.04    0.00    0.00   73.74    0.00    0.00    0.00   18.18
10:05:57 AM    1   23.23    0.00   13.13    0.00    0.00    0.00    0.00    0.00    0.00   63.64
10:05:57 AM    2   22.68    0.00    8.25    0.00    0.00    0.00    0.00    0.00    0.00   69.07
10:05:57 AM    3   22.45    0.00    5.10    0.00    0.00    0.00    0.00    0.00    0.00   72.45
10:05:57 AM    4   42.55    0.00   32.98    0.00    0.00    0.00    0.00    0.00    0.00   24.47
10:05:57 AM    5   38.95    0.00   33.68    0.00    0.00    0.00    0.00    0.00    0.00   27.37
10:05:57 AM    6   44.79    0.00   31.25    0.00    0.00    0.00    0.00    0.00    0.00   23.96
10:05:57 AM    7   39.18    0.00   36.08    0.00    0.00    0.00    0.00    0.00    0.00   24.74

10:05:57 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:05:58 AM  all   29.16    0.00   19.44    0.00    0.00    9.08    0.00    0.00    0.00   42.33
10:05:58 AM    0    5.05    0.00    3.03    0.00    0.00   71.72    0.00    0.00    0.00   20.20
10:05:58 AM    1   22.68    0.00   12.37    0.00    0.00    0.00    0.00    0.00    0.00   64.95
10:05:58 AM    2   17.00    0.00    9.00    0.00    0.00    0.00    0.00    0.00    0.00   74.00
10:05:58 AM    3   15.46    0.00    6.19    0.00    0.00    0.00    0.00    0.00    0.00   78.35
10:05:58 AM    4   40.00    0.00   34.74    0.00    0.00    0.00    0.00    0.00    0.00   25.26
10:05:58 AM    5   45.92    0.00   30.61    0.00    0.00    0.00    0.00    0.00    0.00   23.47
10:05:58 AM    6   42.71    0.00   32.29    0.00    0.00    0.00    0.00    0.00    0.00   25.00
10:05:58 AM    7   45.00    0.00   28.00    0.00    0.00    0.00    0.00    0.00    0.00   27.00

10:05:58 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:05:59 AM  all   27.37    0.00   19.84    0.00    0.00    9.21    0.00    0.00    0.00   43.58
10:05:59 AM    0    5.10    0.00    3.06    0.00    0.00   72.45    0.00    0.00    0.00   19.39
10:05:59 AM    1   17.89    0.00   10.53    0.00    0.00    0.00    0.00    0.00    0.00   71.58
10:05:59 AM    2   21.28    0.00    6.38    0.00    0.00    0.00    0.00    0.00    0.00   72.34
10:05:59 AM    3   25.26    0.00   14.74    0.00    0.00    0.00    0.00    0.00    0.00   60.00
10:05:59 AM    4   36.08    0.00   31.96    0.00    0.00    0.00    0.00    0.00    0.00   31.96
10:05:59 AM    5   36.17    0.00   30.85    0.00    0.00    0.00    0.00    0.00    0.00   32.98
10:05:59 AM    6   37.11    0.00   32.99    0.00    0.00    0.00    0.00    0.00    0.00   29.90
10:05:59 AM    7   39.60    0.00   27.72    0.00    0.00    0.00    0.00    0.00    0.00   32.67

10:05:59 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:06:00 AM  all   24.16    0.00   19.02    0.26    0.00    9.25    0.00    0.00    0.00   47.30
10:06:00 AM    0    5.05    0.00    2.02    0.00    0.00   72.73    0.00    0.00    0.00   20.20
10:06:00 AM    1   25.49    0.00   11.76    0.98    0.00    0.00    0.00    0.00    0.00   61.76
10:06:00 AM    2   22.22    0.00   15.15    0.00    0.00    0.00    0.00    0.00    0.00   62.63
10:06:00 AM    3   19.59    0.00    9.28    1.03    0.00    0.00    0.00    0.00    0.00   70.10
10:06:00 AM    4   34.38    0.00   29.17    0.00    0.00    0.00    0.00    0.00    0.00   36.46
10:06:00 AM    5   34.02    0.00   28.87    0.00    0.00    0.00    0.00    0.00    0.00   37.11
10:06:00 AM    6   27.66    0.00   28.72    0.00    0.00    0.00    0.00    0.00    0.00   43.62
10:06:00 AM    7   25.53    0.00   28.72    0.00    0.00    0.00    0.00    0.00    0.00   45.74

