Linux 6.1.141 (king) 	08/20/2026 	_aarch64_	(8 CPU)

10:18:23 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:18:24 AM  all   29.37    0.00   19.53    0.00    0.00   11.25    0.00    0.00    0.00   39.84
10:18:24 AM    0    1.01    0.00    1.01    0.00    0.00   87.88    0.00    0.00    0.00   10.10
10:18:24 AM    1   23.40    0.00   11.70    0.00    0.00    0.00    0.00    0.00    0.00   64.89
10:18:24 AM    2   24.21    0.00   10.53    0.00    0.00    0.00    0.00    0.00    0.00   65.26
10:18:24 AM    3   26.53    0.00   14.29    0.00    0.00    0.00    0.00    0.00    0.00   59.18
10:18:24 AM    4   38.95    0.00   33.68    0.00    0.00    0.00    0.00    0.00    0.00   27.37
10:18:24 AM    5   38.95    0.00   28.42    0.00    0.00    0.00    0.00    0.00    0.00   32.63
10:18:24 AM    6   40.40    0.00   26.26    0.00    0.00    0.00    0.00    0.00    0.00   33.33
10:18:24 AM    7   41.84    0.00   30.61    0.00    0.00    0.00    0.00    0.00    0.00   27.55

10:18:24 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:18:25 AM  all   25.95    0.00   16.78    0.00    0.00   10.88    0.00    0.00    0.00   46.40
10:18:25 AM    0    2.06    0.00    1.03    0.00    0.00   85.57    0.00    0.00    0.00   11.34
10:18:25 AM    1   29.17    0.00   13.54    0.00    0.00    0.00    0.00    0.00    0.00   57.29
10:18:25 AM    2   28.72    0.00   14.89    0.00    0.00    0.00    0.00    0.00    0.00   56.38
10:18:25 AM    3   31.96    0.00   15.46    0.00    0.00    0.00    0.00    0.00    0.00   52.58
10:18:25 AM    4   29.47    0.00   23.16    0.00    0.00    0.00    0.00    0.00    0.00   47.37
10:18:25 AM    5   29.17    0.00   21.88    0.00    0.00    0.00    0.00    0.00    0.00   48.96
10:18:25 AM    6   26.60    0.00   25.53    0.00    0.00    0.00    0.00    0.00    0.00   47.87
10:18:25 AM    7   30.85    0.00   19.15    0.00    0.00    0.00    0.00    0.00    0.00   50.00

10:18:25 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:18:26 AM  all   25.87    0.00   15.83    0.00    0.00   10.17    0.00    0.00    0.00   48.13
10:18:26 AM    0    3.09    0.00    1.03    0.00    0.00   81.44    0.00    0.00    0.00   14.43
10:18:26 AM    1   29.90    0.00   12.37    0.00    0.00    0.00    0.00    0.00    0.00   57.73
10:18:26 AM    2   32.29    0.00   13.54    0.00    0.00    0.00    0.00    0.00    0.00   54.17
10:18:26 AM    3   30.00    0.00   14.00    0.00    0.00    0.00    0.00    0.00    0.00   56.00
10:18:26 AM    4   30.30    0.00   21.21    0.00    0.00    0.00    0.00    0.00    0.00   48.48
10:18:26 AM    5   27.08    0.00   22.92    0.00    0.00    0.00    0.00    0.00    0.00   50.00
10:18:26 AM    6   26.32    0.00   21.05    0.00    0.00    0.00    0.00    0.00    0.00   52.63
10:18:26 AM    7   27.84    0.00   20.62    0.00    0.00    0.00    0.00    0.00    0.00   51.55

10:18:26 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:18:27 AM  all   26.19    0.00   16.90    0.00    0.00   10.06    0.00    0.00    0.00   46.84
