Linux 6.1.141 (king) 	08/20/2026 	_aarch64_	(8 CPU)

09:35:30 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:35:31 AM  1000     32576         -  215.00  165.00    0.00    0.00  380.00     6  npuforge-node.s
09:35:31 AM  1000         -     32576    0.00    0.00    0.00    0.00    0.00     6  |__npuforge-node.s
09:35:31 AM  1000         -     32577   28.00   21.00    0.00    3.00   49.00     4  |__tokio-rt-worker
09:35:31 AM  1000         -     32578   24.00   24.00    0.00    5.00   48.00     6  |__tokio-rt-worker
09:35:31 AM  1000         -     32579   26.00   21.00    0.00    2.00   47.00     5  |__tokio-rt-worker
09:35:31 AM  1000         -     32580   28.00   18.00    0.00    2.00   46.00     4  |__tokio-rt-worker
09:35:31 AM  1000         -     32581   30.00   15.00    0.00    2.00   45.00     1  |__tokio-rt-worker
09:35:31 AM  1000         -     32582   28.00   22.00    0.00    3.00   50.00     6  |__tokio-rt-worker
09:35:31 AM  1000         -     32583   25.00   21.00    0.00    4.00   46.00     7  |__tokio-rt-worker
09:35:31 AM  1000         -     32584   27.00   21.00    0.00    4.00   48.00     2  |__tokio-rt-worker
09:35:32 AM  1000     32576         -  208.00  153.00    0.00    0.00  361.00     6  npuforge-node.s
09:35:32 AM  1000         -     32576    0.00    0.00    0.00    0.00    0.00     6  |__npuforge-node.s
09:35:32 AM  1000         -     32577   24.00   20.00    0.00    4.00   44.00     0  |__tokio-rt-worker
09:35:32 AM  1000         -     32578   26.00   19.00    0.00    3.00   45.00     2  |__tokio-rt-worker
09:35:32 AM  1000         -     32579   25.00   19.00    0.00    3.00   44.00     6  |__tokio-rt-worker
09:35:32 AM  1000         -     32580   25.00   20.00    0.00    3.00   45.00     1  |__tokio-rt-worker
09:35:32 AM  1000         -     32581   32.00   18.00    0.00    0.00   50.00     7  |__tokio-rt-worker
09:35:32 AM  1000         -     32582   27.00   19.00    0.00    2.00   46.00     3  |__tokio-rt-worker
09:35:32 AM  1000         -     32583   24.00   20.00    0.00    3.00   44.00     5  |__tokio-rt-worker
09:35:32 AM  1000         -     32584   24.00   19.00    0.00    4.00   43.00     4  |__tokio-rt-worker
