Linux 6.1.141 (king) 	08/20/2026 	_aarch64_	(8 CPU)

09:35:30 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:35:31 AM  all   26.77    0.00   19.95    0.00    0.00    9.52    0.00    0.00    0.00   43.76
09:35:31 AM    0    3.00    0.00    3.00    0.00    0.00   74.00    0.00    0.00    0.00   20.00
09:35:31 AM    1   18.95    0.00    8.42    0.00    0.00    0.00    0.00    0.00    0.00   72.63
09:35:31 AM    2   19.19    0.00   11.11    0.00    0.00    0.00    0.00    0.00    0.00   69.70
09:35:31 AM    3   24.24    0.00   14.14    0.00    0.00    0.00    0.00    0.00    0.00   61.62
09:35:31 AM    4   38.38    0.00   29.29    0.00    0.00    0.00    0.00    0.00    0.00   32.32
09:35:31 AM    5   39.36    0.00   29.79    0.00    0.00    0.00    0.00    0.00    0.00   30.85
09:35:31 AM    6   38.95    0.00   29.47    0.00    0.00    0.00    0.00    0.00    0.00   31.58
09:35:31 AM    7   33.33    0.00   35.42    0.00    0.00    0.00    0.00    0.00    0.00   31.25

09:35:31 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:35:32 AM  all   26.63    0.00   18.15    0.00    0.00    9.53    0.00    0.00    0.00   45.69
09:35:32 AM    0    2.08    0.00    2.08    0.00    0.00   76.04    0.00    0.00    0.00   19.79
09:35:32 AM    1   20.83    0.00    8.33    0.00    0.00    0.00    0.00    0.00    0.00   70.83
09:35:32 AM    2   22.68    0.00    9.28    0.00    0.00    0.00    0.00    0.00    0.00   68.04
09:35:32 AM    3   27.37    0.00   13.68    0.00    0.00    0.00    0.00    0.00    0.00   58.95
09:35:32 AM    4   35.79    0.00   28.42    0.00    0.00    0.00    0.00    0.00    0.00   35.79
09:35:32 AM    5   35.11    0.00   28.72    0.00    0.00    0.00    0.00    0.00    0.00   36.17
09:35:32 AM    6   34.38    0.00   26.04    0.00    0.00    0.00    0.00    0.00    0.00   39.58
09:35:32 AM    7   35.05    0.00   28.87    0.00    0.00    0.00    0.00    0.00    0.00   36.08

09:35:32 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:35:33 AM  all   28.65    0.00   19.87    0.00    0.00   10.19    0.00    0.00    0.00   41.29
09:35:33 AM    0    5.05    0.00    1.01    0.00    0.00   79.80    0.00    0.00    0.00   14.14
09:35:33 AM    1   27.08    0.00   15.62    0.00    0.00    0.00    0.00    0.00    0.00   57.29
09:35:33 AM    2   31.96    0.00   16.49    0.00    0.00    0.00    0.00    0.00    0.00   51.55
09:35:33 AM    3   28.28    0.00   16.16    0.00    0.00    0.00    0.00    0.00    0.00   55.56
09:35:33 AM    4   36.08    0.00   28.87    0.00    0.00    0.00    0.00    0.00    0.00   35.05
09:35:33 AM    5   35.71    0.00   28.57    0.00    0.00    0.00    0.00    0.00    0.00   35.71
09:35:33 AM    6   32.63    0.00   24.21    0.00    0.00    0.00    0.00    0.00    0.00   43.16
09:35:33 AM    7   32.98    0.00   28.72    0.00    0.00    0.00    0.00    0.00    0.00   38.30

09:35:33 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:35:34 AM  all   27.75    0.00   19.82    0.00    0.00    9.21    0.00    0.00    0.00   43.22
09:35:34 AM    0    4.04    0.00    4.04    0.00    0.00   72.73    0.00    0.00    0.00   19.19
09:35:34 AM    1   21.21    0.00   10.10    0.00    0.00    0.00    0.00    0.00    0.00   68.69
09:35:34 AM    2   23.23    0.00    9.09    0.00    0.00    0.00    0.00    0.00    0.00   67.68
09:35:34 AM    3   25.51    0.00   15.31    0.00    0.00    0.00    0.00    0.00    0.00   59.18
09:35:34 AM    4   37.76    0.00   30.61    0.00    0.00    0.00    0.00    0.00    0.00   31.63
