Linux 6.1.141 (king) 	08/20/2026 	_aarch64_	(8 CPU)

09:19:55 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:19:56 AM  1000     28400         -  227.72  152.48    0.00    0.00  380.20     5  npuforge-node.s
09:19:56 AM  1000         -     28400    0.00    0.00    0.00    0.00    0.00     5  |__npuforge-node.s
09:19:56 AM  1000         -     28401   26.73   19.80    0.00    2.97   46.53     5  |__tokio-rt-worker
09:19:56 AM  1000         -     28402   34.65   14.85    0.00    0.00   49.50     0  |__tokio-rt-worker
09:19:56 AM  1000         -     28403   29.70   15.84    0.00    3.96   45.54     1  |__tokio-rt-worker
09:19:56 AM  1000         -     28404   28.71   19.80    0.00    1.98   48.51     6  |__tokio-rt-worker
09:19:56 AM  1000         -     28405   28.71   19.80    0.00    3.96   48.51     7  |__tokio-rt-worker
09:19:56 AM  1000         -     28406   25.74   21.78    0.00    2.97   47.52     0  |__tokio-rt-worker
09:19:56 AM  1000         -     28407   25.74   21.78    0.00    4.95   47.52     4  |__tokio-rt-worker
09:19:56 AM  1000         -     28408   25.74   17.82    0.00    2.97   43.56     3  |__tokio-rt-worker
09:19:57 AM  1000     28400         -  216.00  161.00    0.00    0.00  377.00     5  npuforge-node.s
09:19:57 AM  1000         -     28400    0.00    0.00    0.00    0.00    0.00     5  |__npuforge-node.s
09:19:57 AM  1000         -     28401   28.00   22.00    0.00    3.00   50.00     7  |__tokio-rt-worker
09:19:57 AM  1000         -     28402   29.00   21.00    0.00    2.00   50.00     6  |__tokio-rt-worker
09:19:57 AM  1000         -     28403   26.00   21.00    0.00    2.00   47.00     4  |__tokio-rt-worker
09:19:57 AM  1000         -     28404   24.00   22.00    0.00    2.00   46.00     4  |__tokio-rt-worker
09:19:57 AM  1000         -     28405   27.00   19.00    0.00    2.00   46.00     2  |__tokio-rt-worker
09:19:57 AM  1000         -     28406   25.00   19.00    0.00    5.00   44.00     2  |__tokio-rt-worker
09:19:57 AM  1000         -     28407   26.00   21.00    0.00    3.00   47.00     5  |__tokio-rt-worker
09:19:57 AM  1000         -     28408   34.00   16.00    0.00    1.00   50.00     3  |__tokio-rt-worker
09:19:58 AM  1000     28400         -  207.00  162.00    0.00    0.00  369.00     5  npuforge-node.s
09:19:58 AM  1000         -     28400    0.00    0.00    0.00    0.00    0.00     5  |__npuforge-node.s
09:19:58 AM  1000         -     28401   24.00   20.00    0.00    3.00   44.00     1  |__tokio-rt-worker
09:19:58 AM  1000         -     28402   25.00   21.00    0.00    2.00   46.00     2  |__tokio-rt-worker
09:19:58 AM  1000         -     28403   25.00   21.00    0.00    2.00   46.00     4  |__tokio-rt-worker
09:19:58 AM  1000         -     28404   24.00   22.00    0.00    3.00   46.00     6  |__tokio-rt-worker
09:19:58 AM  1000         -     28405   26.00   20.00    0.00    2.00   46.00     7  |__tokio-rt-worker
09:19:58 AM  1000         -     28406   27.00   19.00    0.00    3.00   46.00     4  |__tokio-rt-worker
09:19:58 AM  1000         -     28407   24.00   22.00    0.00    3.00   46.00     4  |__tokio-rt-worker
09:19:58 AM  1000         -     28408   31.00   16.00    0.00    3.00   47.00     3  |__tokio-rt-worker
09:19:59 AM  1000     28400         -  215.00  139.00    0.00    0.00  354.00     5  npuforge-node.s
09:19:59 AM  1000         -     28400    0.00    0.00    0.00    0.00    0.00     5  |__npuforge-node.s
09:19:59 AM  1000         -     28401   26.00   19.00    0.00    2.00   45.00     6  |__tokio-rt-worker
09:19:59 AM  1000         -     28402   28.00   17.00    0.00    2.00   45.00     5  |__tokio-rt-worker
09:19:59 AM  1000         -     28403   27.00   18.00    0.00    2.00   45.00     7  |__tokio-rt-worker
09:19:59 AM  1000         -     28404   27.00   18.00    0.00    1.00   45.00     3  |__tokio-rt-worker
09:19:59 AM  1000         -     28405   26.00   17.00    0.00    2.00   43.00     4  |__tokio-rt-worker
09:19:59 AM  1000         -     28406   25.00   20.00    0.00    1.00   45.00     7  |__tokio-rt-worker
09:19:59 AM  1000         -     28407   24.00   17.00    0.00    1.00   41.00     6  |__tokio-rt-worker
09:19:59 AM  1000         -     28408   32.00   14.00    0.00    1.00   46.00     1  |__tokio-rt-worker
09:20:00 AM  1000     28400         -  235.00  170.00    0.00    0.00  405.00     5  npuforge-node.s
09:20:00 AM  1000         -     28400    0.00    0.00    0.00    0.00    0.00     5  |__npuforge-node.s
09:20:00 AM  1000         -     28401   29.00   21.00    0.00    3.00   50.00     5  |__tokio-rt-worker
09:20:00 AM  1000         -     28402   29.00   23.00    0.00    2.00   52.00     3  |__tokio-rt-worker
09:20:00 AM  1000         -     28403   30.00   21.00    0.00    3.00   51.00     1  |__tokio-rt-worker
09:20:00 AM  1000         -     28404   32.00   20.00    0.00    3.00   52.00     4  |__tokio-rt-worker
09:20:00 AM  1000         -     28405   28.00   20.00    0.00    4.00   48.00     7  |__tokio-rt-worker
