Linux 6.1.141 (king) 	08/20/2026 	_aarch64_	(8 CPU)

09:19:55 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:19:56 AM  all   29.49    0.00   18.33    0.00    0.00    9.49    0.00    0.00    0.00   42.69
09:19:56 AM    0    4.08    0.00    3.06    0.00    0.00   75.51    0.00    0.00    0.00   17.35
09:19:56 AM    1   19.39    0.00   11.22    0.00    0.00    0.00    0.00    0.00    0.00   69.39
09:19:56 AM    2   28.00    0.00   10.00    0.00    0.00    0.00    0.00    0.00    0.00   62.00
09:19:56 AM    3   33.33    0.00   10.42    0.00    0.00    0.00    0.00    0.00    0.00   56.25
09:19:56 AM    4   37.89    0.00   29.47    0.00    0.00    0.00    0.00    0.00    0.00   32.63
09:19:56 AM    5   36.73    0.00   28.57    0.00    0.00    0.00    0.00    0.00    0.00   34.69
09:19:56 AM    6   38.95    0.00   26.32    0.00    0.00    0.00    0.00    0.00    0.00   34.74
09:19:56 AM    7   38.00    0.00   28.00    0.00    0.00    0.00    0.00    0.00    0.00   34.00

09:19:56 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:19:57 AM  all   27.42    0.00   19.06    0.00    0.00    9.66    0.00    0.00    0.00   43.86
09:19:57 AM    0    3.06    0.00    3.06    0.00    0.00   75.51    0.00    0.00    0.00   18.37
09:19:57 AM    1   22.58    0.00    9.68    0.00    0.00    0.00    0.00    0.00    0.00   67.74
09:19:57 AM    2   21.88    0.00   11.46    0.00    0.00    0.00    0.00    0.00    0.00   66.67
09:19:57 AM    3   27.27    0.00   15.15    0.00    0.00    0.00    0.00    0.00    0.00   57.58
09:19:57 AM    4   30.53    0.00   32.63    0.00    0.00    0.00    0.00    0.00    0.00   36.84
09:19:57 AM    5   39.13    0.00   26.09    0.00    0.00    0.00    0.00    0.00    0.00   34.78
09:19:57 AM    6   39.58    0.00   28.12    0.00    0.00    0.00    0.00    0.00    0.00   32.29
09:19:57 AM    7   36.08    0.00   26.80    0.00    0.00    0.00    0.00    0.00    0.00   37.11

09:19:57 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:19:58 AM  all   26.48    0.00   19.79    0.00    0.00    9.00    0.00    0.00    0.00   44.73
09:19:58 AM    0    3.09    0.00    5.15    0.00    0.00   72.16    0.00    0.00    0.00   19.59
09:19:58 AM    1   13.40    0.00   12.37    0.00    0.00    0.00    0.00    0.00    0.00   74.23
09:19:58 AM    2   23.47    0.00   11.22    0.00    0.00    0.00    0.00    0.00    0.00   65.31
09:19:58 AM    3   29.90    0.00   17.53    0.00    0.00    0.00    0.00    0.00    0.00   52.58
09:19:58 AM    4   34.02    0.00   30.93    0.00    0.00    0.00    0.00    0.00    0.00   35.05
