Linux 6.1.141 (king) 	08/20/2026 	_aarch64_	(8 CPU)

01:14:25 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:14:42 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:14:43 PM  all   25.13    0.00   17.62    0.00    0.00    8.55    0.00    0.00    0.00   48.70
01:14:43 PM    0   11.22    0.00   11.22    0.00    0.00   56.12    0.00    0.00    0.00   21.43
01:14:43 PM    1   26.26    0.00   13.13    0.00    0.00    0.00    0.00    0.00    0.00   60.61
01:14:43 PM    2   28.87    0.00   14.43    0.00    0.00    7.22    0.00    0.00    0.00   49.48
01:14:43 PM    3   28.12    0.00    9.38    0.00    0.00    0.00    0.00    0.00    0.00   62.50
01:14:43 PM    4   26.04    0.00   25.00    0.00    0.00    0.00    0.00    0.00    0.00   48.96
01:14:43 PM    5   25.26    0.00   27.37    0.00    0.00    4.21    0.00    0.00    0.00   43.16
01:14:43 PM    6   25.81    0.00   20.43    0.00    0.00    0.00    0.00    0.00    0.00   53.76
01:14:43 PM    7   29.59    0.00   20.41    0.00    0.00    0.00    0.00    0.00    0.00   50.00

01:14:43 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:14:44 PM  all   24.38    0.00   17.12    0.00    0.00    8.30    0.00    0.00    0.00   50.19
01:14:44 PM    0   14.00    0.00   13.00    0.00    0.00   54.00    0.00    0.00    0.00   19.00
01:14:44 PM    1   21.88    0.00    6.25    0.00    0.00    0.00    0.00    0.00    0.00   71.88
01:14:44 PM    2   17.53    0.00   12.37    0.00    0.00    6.19    0.00    0.00    0.00   63.92
01:14:44 PM    3   21.88    0.00   13.54    0.00    0.00    0.00    0.00    0.00    0.00   64.58
01:14:44 PM    4   32.63    0.00   23.16    0.00    0.00    0.00    0.00    0.00    0.00   44.21
01:14:44 PM    5   31.91    0.00   19.15    0.00    0.00    4.26    0.00    0.00    0.00   44.68
01:14:44 PM    6   26.04    0.00   25.00    0.00    0.00    0.00    0.00    0.00    0.00   48.96
01:14:44 PM    7   29.90    0.00   24.74    0.00    0.00    0.00    0.00    0.00    0.00   45.36

01:14:44 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:14:45 PM  all   26.70    0.00   16.69    0.00    0.00    8.09    0.00    0.00    0.00   48.52
01:14:45 PM    0   10.42    0.00    7.29    0.00    0.00   55.21    0.00    0.00    0.00   27.08
01:14:45 PM    1   22.68    0.00    6.19    0.00    0.00    0.00    0.00    0.00    0.00   71.13
01:14:45 PM    2   25.00    0.00    7.29    0.00    0.00    4.17    0.00    0.00    0.00   63.54
01:14:45 PM    3   18.18    0.00    7.07    0.00    0.00    0.00    0.00    0.00    0.00   74.75
01:14:45 PM    4   35.79    0.00   26.32    0.00    0.00    0.00    0.00    0.00    0.00   37.89
01:14:45 PM    5   34.69    0.00   24.49    0.00    0.00    6.12    0.00    0.00    0.00   34.69
01:14:45 PM    6   34.69    0.00   26.53    0.00    0.00    0.00    0.00    0.00    0.00   38.78
01:14:45 PM    7   32.00    0.00   28.00    0.00    0.00    0.00    0.00    0.00    0.00   40.00

01:14:45 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:14:46 PM  all   25.23    0.00   17.12    0.00    0.00    9.27    0.00    0.00    0.00   48.39
01:14:46 PM    0   11.00    0.00    9.00    0.00    0.00   58.00    0.00    0.00    0.00   22.00
01:14:46 PM    1   19.79    0.00   10.42    0.00    0.00    0.00    0.00    0.00    0.00   69.79
01:14:46 PM    2   18.75    0.00    9.38    0.00    0.00    8.33    0.00    0.00    0.00   63.54
01:14:46 PM    3   18.18    0.00   12.12    0.00    0.00    0.00    0.00    0.00    0.00   69.70
01:14:46 PM    4   35.05    0.00   23.71    0.00    0.00    0.00    0.00    0.00    0.00   41.24
01:14:46 PM    5   34.38    0.00   22.92    0.00    0.00    6.25    0.00    0.00    0.00   36.46
01:14:46 PM    6   34.34    0.00   24.24    0.00    0.00    0.00    0.00    0.00    0.00   41.41
01:14:46 PM    7   30.85    0.00   25.53    0.00    0.00    0.00    0.00    0.00    0.00   43.62

01:14:46 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:14:47 PM  all   24.80    0.00   18.64    0.00    0.00    8.27    0.00    0.00    0.00   48.29
01:14:47 PM    0    9.57    0.00    8.51    0.00    0.00   54.26    0.00    0.00    0.00   27.66
01:14:47 PM    1   15.62    0.00   11.46    0.00    0.00    0.00    0.00    0.00    0.00   72.92
01:14:47 PM    2   16.49    0.00    7.22    0.00    0.00    5.15    0.00    0.00    0.00   71.13
01:14:47 PM    3   14.29    0.00    6.12    0.00    0.00    0.00    0.00    0.00    0.00   79.59
01:14:47 PM    4   37.23    0.00   35.11    0.00    0.00    0.00    0.00    0.00    0.00   27.66
01:14:47 PM    5   32.99    0.00   29.90    0.00    0.00    7.22    0.00    0.00    0.00   29.90
01:14:47 PM    6   36.96    0.00   26.09    0.00    0.00    0.00    0.00    0.00    0.00   36.96
01:14:47 PM    7   36.17    0.00   25.53    0.00    0.00    0.00    0.00    0.00    0.00   38.30

01:14:47 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:14:48 PM  all   27.24    0.00   15.86    0.00    0.00    8.95    0.00    0.00    0.00   47.95
01:14:48 PM    0   13.40    0.00    6.19    0.00    0.00   57.73    0.00    0.00    0.00   22.68
01:14:48 PM    1   23.16    0.00    8.42    0.00    0.00    0.00    0.00    0.00    0.00   68.42
01:14:48 PM    2   26.00    0.00   14.00    0.00    0.00    7.00    0.00    0.00    0.00   53.00
01:14:48 PM    3   28.12    0.00   14.58    0.00    0.00    0.00    0.00    0.00    0.00   57.29
01:14:48 PM    4   33.33    0.00   26.26    0.00    0.00    0.00    0.00    0.00    0.00   40.40
01:14:48 PM    5   31.63    0.00   19.39    0.00    0.00    7.14    0.00    0.00    0.00   41.84
01:14:48 PM    6   31.00    0.00   21.00    0.00    0.00    0.00    0.00    0.00    0.00   48.00
01:14:48 PM    7   30.93    0.00   16.49    0.00    0.00    0.00    0.00    0.00    0.00   52.58

01:14:48 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:14:49 PM  all   23.89    0.00   15.93    0.00    0.00    9.01    0.00    0.00    0.00   51.17
01:14:49 PM    0   10.00    0.00    6.00    0.00    0.00   58.00    0.00    0.00    0.00   26.00
01:14:49 PM    1   26.00    0.00   17.00    0.00    0.00    0.00    0.00    0.00    0.00   57.00
01:14:49 PM    2   30.11    0.00   11.83    0.00    0.00    6.45    0.00    0.00    0.00   51.61
01:14:49 PM    3   26.04    0.00   15.62    0.00    0.00    0.00    0.00    0.00    0.00   58.33
01:14:49 PM    4   22.68    0.00   23.71    0.00    0.00    0.00    0.00    0.00    0.00   53.61
01:14:49 PM    5   25.00    0.00   20.65    0.00    0.00    5.43    0.00    0.00    0.00   48.91
01:14:49 PM    6   27.66    0.00   14.89    0.00    0.00    0.00    0.00    0.00    0.00   57.45
01:14:49 PM    7   24.47    0.00   18.09    0.00    0.00    0.00    0.00    0.00    0.00   57.45

01:14:49 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:14:50 PM  all   24.03    0.00   15.63    0.39    0.00    9.04    0.00    0.00    0.00   50.90
01:14:50 PM    0   11.22    0.00    8.16    0.00    0.00   56.12    0.00    0.00    0.00   24.49
01:14:50 PM    1   22.00    0.00   14.00    1.00    0.00    0.00    0.00    0.00    0.00   63.00
01:14:50 PM    2   23.96    0.00    8.33    0.00    0.00    7.29    0.00    0.00    0.00   60.42
01:14:50 PM    3   26.53    0.00    9.18    1.02    0.00    0.00    0.00    0.00    0.00   63.27
01:14:50 PM    4   30.43    0.00   22.83    0.00    0.00    0.00    0.00    0.00    0.00   46.74
01:14:50 PM    5   28.28    0.00   20.20    1.01    0.00    8.08    0.00    0.00    0.00   42.42
01:14:50 PM    6   23.71    0.00   22.68    0.00    0.00    0.00    0.00    0.00    0.00   53.61
01:14:50 PM    7   26.60    0.00   20.21    0.00    0.00    0.00    0.00    0.00    0.00   53.19

01:14:50 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:14:51 PM  all   24.18    0.00   15.56    0.00    0.00    8.89    0.00    0.00    0.00   51.37
01:14:51 PM    0   10.42    0.00   10.42    0.00    0.00   55.21    0.00    0.00    0.00   23.96
01:14:51 PM    1   21.88    0.00   12.50    0.00    0.00    0.00    0.00    0.00    0.00   65.62
01:14:51 PM    2   26.00    0.00    8.00    0.00    0.00    9.00    0.00    0.00    0.00   57.00
01:14:51 PM    3   22.92    0.00    8.33    0.00    0.00    0.00    0.00    0.00    0.00   68.75
01:14:51 PM    4   27.66    0.00   23.40    0.00    0.00    0.00    0.00    0.00    0.00   48.94
01:14:51 PM    5   28.42    0.00   22.11    0.00    0.00    6.32    0.00    0.00    0.00   43.16
01:14:51 PM    6   29.35    0.00   20.65    0.00    0.00    0.00    0.00    0.00    0.00   50.00
01:14:51 PM    7   27.08    0.00   19.79    0.00    0.00    0.00    0.00    0.00    0.00   53.12

01:14:51 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:14:52 PM  all   23.08    0.00   14.60    0.00    0.00    7.56    0.00    0.00    0.00   54.76
