Linux 6.1.141 (king) 	08/20/2026 	_aarch64_	(8 CPU)

10:27:44 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:27:45 AM  1000     44036         -  184.16  149.50    0.00    0.00  333.66     4  npuforge-node.s
10:27:45 AM  1000         -     44036    0.00    0.00    0.00    0.00    0.00     4  |__npuforge-node.s
10:27:45 AM  1000         -     44037   20.79   18.81    0.00    2.97   39.60     6  |__tokio-rt-worker
10:27:45 AM  1000         -     44038   21.78   20.79    0.00    2.97   42.57     5  |__tokio-rt-worker
10:27:45 AM  1000         -     44039   21.78   19.80    0.00    1.98   41.58     1  |__tokio-rt-worker
10:27:45 AM  1000         -     44040   23.76   18.81    0.00    1.98   42.57     5  |__tokio-rt-worker
10:27:45 AM  1000         -     44041   23.76   18.81    0.00    1.98   42.57     3  |__tokio-rt-worker
10:27:45 AM  1000         -     44042   22.77   17.82    0.00    0.99   40.59     4  |__tokio-rt-worker
10:27:45 AM  1000         -     44043   23.76   18.81    0.00    1.98   42.57     2  |__tokio-rt-worker
10:27:45 AM  1000         -     44044   25.74   15.84    0.00    0.99   41.58     0  |__tokio-rt-worker
10:27:46 AM  1000     44036         -  180.00  161.00    0.00    0.00  341.00     4  npuforge-node.s
10:27:46 AM  1000         -     44036    0.00    0.00    0.00    0.00    0.00     4  |__npuforge-node.s
10:27:46 AM  1000         -     44037   22.00   21.00    0.00    1.00   43.00     2  |__tokio-rt-worker
10:27:46 AM  1000         -     44038   25.00   20.00    0.00    1.00   45.00     1  |__tokio-rt-worker
10:27:46 AM  1000         -     44039   21.00   21.00    0.00    2.00   42.00     4  |__tokio-rt-worker
10:27:46 AM  1000         -     44040   19.00   19.00    0.00    3.00   38.00     6  |__tokio-rt-worker
10:27:46 AM  1000         -     44041   22.00   20.00    0.00    3.00   42.00     3  |__tokio-rt-worker
10:27:46 AM  1000         -     44042   22.00   19.00    0.00    3.00   41.00     6  |__tokio-rt-worker
10:27:46 AM  1000         -     44043   20.00   23.00    0.00    1.00   43.00     5  |__tokio-rt-worker
10:27:46 AM  1000         -     44044   28.00   18.00    0.00    1.00   46.00     3  |__tokio-rt-worker
10:27:47 AM  1000     44036         -  192.00  149.00    0.00    0.00  341.00     4  npuforge-node.s
10:27:47 AM  1000         -     44036    0.00    0.00    0.00    0.00    0.00     4  |__npuforge-node.s
10:27:47 AM  1000         -     44037   23.00   20.00    0.00    1.00   43.00     5  |__tokio-rt-worker
10:27:47 AM  1000         -     44038   25.00   13.00    0.00    2.00   38.00     4  |__tokio-rt-worker
10:27:47 AM  1000         -     44039   25.00   19.00    0.00    2.00   44.00     0  |__tokio-rt-worker
10:27:47 AM  1000         -     44040   22.00   21.00    0.00    1.00   43.00     1  |__tokio-rt-worker
10:27:47 AM  1000         -     44041   27.00   18.00    0.00    2.00   45.00     3  |__tokio-rt-worker
10:27:47 AM  1000         -     44042   24.00   18.00    0.00    2.00   42.00     3  |__tokio-rt-worker
10:27:47 AM  1000         -     44043   22.00   22.00    0.00    2.00   44.00     6  |__tokio-rt-worker
10:27:47 AM  1000         -     44044   26.00   17.00    0.00    2.00   43.00     5  |__tokio-rt-worker
