Linux 6.1.141 (king) 	08/20/2026 	_aarch64_	(8 CPU)

03:26:26 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:26:27 PM  all   24.16    0.00   16.45    0.00    0.00    8.61    0.00    0.00    0.00   50.77
03:26:27 PM    0    6.00    0.00    4.00    0.00    0.00   67.00    0.00    0.00    0.00   23.00
03:26:27 PM    1   27.08    0.00   14.58    0.00    0.00    0.00    0.00    0.00    0.00   58.33
03:26:27 PM    2   25.25    0.00   13.13    0.00    0.00    0.00    0.00    0.00    0.00   61.62
03:26:27 PM    3   26.80    0.00   13.40    0.00    0.00    0.00    0.00    0.00    0.00   59.79
03:26:27 PM    4   30.85    0.00   23.40    0.00    0.00    0.00    0.00    0.00    0.00   45.74
03:26:27 PM    5   29.47    0.00   20.00    0.00    0.00    0.00    0.00    0.00    0.00   50.53
03:26:27 PM    6   26.53    0.00   20.41    0.00    0.00    0.00    0.00    0.00    0.00   53.06
03:26:27 PM    7   22.22    0.00   23.23    0.00    0.00    0.00    0.00    0.00    0.00   54.55

03:26:27 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:26:28 PM  all   25.36    0.00   16.78    0.00    0.00    7.93    0.00    0.00    0.00   49.93
03:26:28 PM    0    8.51    0.00    5.32    0.00    0.00   64.89    0.00    0.00    0.00   21.28
03:26:28 PM    1   21.43    0.00   14.29    0.00    0.00    0.00    0.00    0.00    0.00   64.29
03:26:28 PM    2   28.12    0.00   10.42    0.00    0.00    0.00    0.00    0.00    0.00   61.46
03:26:28 PM    3   22.22    0.00   12.12    0.00    0.00    0.00    0.00    0.00    0.00   65.66
03:26:28 PM    4   35.71    0.00   22.45    0.00    0.00    0.00    0.00    0.00    0.00   41.84
03:26:28 PM    5   27.66    0.00   25.53    0.00    0.00    0.00    0.00    0.00    0.00   46.81
03:26:28 PM    6   27.37    0.00   22.11    0.00    0.00    0.00    0.00    0.00    0.00   50.53
03:26:28 PM    7   31.58    0.00   22.11    0.00    0.00    0.00    0.00    0.00    0.00   46.32

03:26:28 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:26:29 PM  all   23.81    0.00   19.56    0.00    0.00    9.01    0.00    0.00    0.00   47.62
03:26:29 PM    0    2.06    0.00    5.15    0.00    0.00   72.16    0.00    0.00    0.00   20.62
03:26:29 PM    1   26.53    0.00   18.37    0.00    0.00    0.00    0.00    0.00    0.00   55.10
03:26:29 PM    2   32.99    0.00   16.49    0.00    0.00    0.00    0.00    0.00    0.00   50.52
03:26:29 PM    3   26.26    0.00   13.13    0.00    0.00    0.00    0.00    0.00    0.00   60.61
03:26:29 PM    4   27.37    0.00   28.42    0.00    0.00    0.00    0.00    0.00    0.00   44.21
03:26:29 PM    5   27.55    0.00   26.53    0.00    0.00    0.00    0.00    0.00    0.00   45.92
03:26:29 PM    6   23.71    0.00   24.74    0.00    0.00    0.00    0.00    0.00    0.00   51.55
03:26:29 PM    7   23.96    0.00   23.96    0.00    0.00    0.00    0.00    0.00    0.00   52.08

03:26:29 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:26:30 PM  all   22.64    0.00   15.78    0.00    0.00    8.02    0.00    0.00    0.00   53.56
03:26:30 PM    0    8.00    0.00   10.00    0.00    0.00   62.00    0.00    0.00    0.00   20.00
03:26:30 PM    1   26.88    0.00   11.83    0.00    0.00    0.00    0.00    0.00    0.00   61.29
03:26:30 PM    2   27.00    0.00   15.00    0.00    0.00    0.00    0.00    0.00    0.00   58.00
03:26:30 PM    3   22.68    0.00    9.28    0.00    0.00    0.00    0.00    0.00    0.00   68.04
03:26:30 PM    4   22.34    0.00   24.47    0.00    0.00    0.00    0.00    0.00    0.00   53.19
03:26:30 PM    5   25.81    0.00   17.20    0.00    0.00    0.00    0.00    0.00    0.00   56.99
03:26:30 PM    6   24.21    0.00   17.89    0.00    0.00    0.00    0.00    0.00    0.00   57.89
03:26:30 PM    7   24.75    0.00   20.79    0.00    0.00    0.00    0.00    0.00    0.00   54.46

03:26:30 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:26:31 PM  all   25.64    0.00   19.23    0.00    0.00    8.46    0.00    0.00    0.00   46.67
03:26:31 PM    0    7.00    0.00    6.00    0.00    0.00   66.00    0.00    0.00    0.00   21.00
03:26:31 PM    1   18.56    0.00   10.31    0.00    0.00    0.00    0.00    0.00    0.00   71.13
03:26:31 PM    2   17.17    0.00    8.08    0.00    0.00    0.00    0.00    0.00    0.00   74.75
03:26:31 PM    3   25.51    0.00    9.18    0.00    0.00    0.00    0.00    0.00    0.00   65.31
03:26:31 PM    4   33.33    0.00   31.25    0.00    0.00    0.00    0.00    0.00    0.00   35.42
03:26:31 PM    5   35.71    0.00   31.63    0.00    0.00    0.00    0.00    0.00    0.00   32.65
03:26:31 PM    6   28.12    0.00   34.38    0.00    0.00    0.00    0.00    0.00    0.00   37.50
03:26:31 PM    7   40.62    0.00   23.96    0.00    0.00    0.00    0.00    0.00    0.00   35.42

03:26:31 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:26:32 PM  all   25.00    0.00   18.08    0.00    0.00    8.33    0.00    0.00    0.00   48.59
03:26:32 PM    0    5.05    0.00    8.08    0.00    0.00   65.66    0.00    0.00    0.00   21.21
03:26:32 PM    1   24.49    0.00   13.27    0.00    0.00    0.00    0.00    0.00    0.00   62.24
03:26:32 PM    2   19.19    0.00   12.12    0.00    0.00    0.00    0.00    0.00    0.00   68.69
03:26:32 PM    3   23.71    0.00   11.34    0.00    0.00    0.00    0.00    0.00    0.00   64.95
03:26:32 PM    4   34.38    0.00   25.00    0.00    0.00    0.00    0.00    0.00    0.00   40.62
03:26:32 PM    5   30.93    0.00   29.90    0.00    0.00    0.00    0.00    0.00    0.00   39.18
03:26:32 PM    6   33.33    0.00   20.83    0.00    0.00    0.00    0.00    0.00    0.00   45.83
03:26:32 PM    7   29.59    0.00   24.49    0.00    0.00    0.00    0.00    0.00    0.00   45.92

03:26:32 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:26:33 PM  all   23.41    0.00   17.17    0.00    0.00    8.32    0.00    0.00    0.00   51.11
03:26:33 PM    0    5.26    0.00    8.42    0.00    0.00   66.32    0.00    0.00    0.00   20.00
03:26:33 PM    1   20.83    0.00   11.46    0.00    0.00    0.00    0.00    0.00    0.00   67.71
03:26:33 PM    2   21.21    0.00    9.09    0.00    0.00    0.00    0.00    0.00    0.00   69.70
03:26:33 PM    3   29.29    0.00   11.11    0.00    0.00    1.01    0.00    0.00    0.00   58.59
03:26:33 PM    4   32.63    0.00   22.11    0.00    0.00    0.00    0.00    0.00    0.00   45.26
03:26:33 PM    5   28.26    0.00   22.83    0.00    0.00    0.00    0.00    0.00    0.00   48.91
03:26:33 PM    6   26.04    0.00   23.96    0.00    0.00    0.00    0.00    0.00    0.00   50.00
03:26:33 PM    7   23.71    0.00   28.87    0.00    0.00    0.00    0.00    0.00    0.00   47.42

03:26:33 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:26:34 PM  all   23.88    0.00   17.33    0.00    0.00    8.47    0.00    0.00    0.00   50.32
03:26:34 PM    0    6.19    0.00    7.22    0.00    0.00   68.04    0.00    0.00    0.00   18.56
03:26:34 PM    1   27.84    0.00   14.43    0.00    0.00    0.00    0.00    0.00    0.00   57.73
03:26:34 PM    2   33.33    0.00   19.79    0.00    0.00    0.00    0.00    0.00    0.00   46.88
