Linux 6.1.141 (king) 	08/20/2026 	_aarch64_	(8 CPU)

09:38:36 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:38:37 AM  all   15.60    0.00   11.76    0.00    0.00    5.12    0.00    0.00    0.00   67.52
09:38:37 AM    0   12.77    0.00    5.32    0.00    0.00   42.55    0.00    0.00    0.00   39.36
09:38:37 AM    1   22.22    0.00    6.06    0.00    0.00    0.00    0.00    0.00    0.00   71.72
09:38:37 AM    2   15.31    0.00   11.22    0.00    0.00    0.00    0.00    0.00    0.00   73.47
09:38:37 AM    3   18.18    0.00    7.07    0.00    0.00    0.00    0.00    0.00    0.00   74.75
09:38:37 AM    4   15.84    0.00   26.73    0.00    0.00    0.00    0.00    0.00    0.00   57.43
09:38:37 AM    5   11.34    0.00    8.25    0.00    0.00    0.00    0.00    0.00    0.00   80.41
09:38:37 AM    6   16.33    0.00   12.24    0.00    0.00    0.00    0.00    0.00    0.00   71.43
09:38:37 AM    7   12.50    0.00   16.67    0.00    0.00    0.00    0.00    0.00    0.00   70.83

09:38:37 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:38:38 AM  all   12.74    0.00   10.45    0.00    0.00    4.59    0.00    0.00    0.00   72.23
09:38:38 AM    0    8.33    0.00    8.33    0.00    0.00   37.50    0.00    0.00    0.00   45.83
09:38:38 AM    1   15.31    0.00   12.24    0.00    0.00    0.00    0.00    0.00    0.00   72.45
09:38:38 AM    2   15.00    0.00   14.00    0.00    0.00    0.00    0.00    0.00    0.00   71.00
09:38:38 AM    3   14.29    0.00    7.14    0.00    0.00    0.00    0.00    0.00    0.00   78.57
09:38:38 AM    4   11.22    0.00   10.20    0.00    0.00    0.00    0.00    0.00    0.00   78.57
09:38:38 AM    5   14.14    0.00    7.07    0.00    0.00    0.00    0.00    0.00    0.00   78.79
09:38:38 AM    6   12.24    0.00   12.24    0.00    0.00    0.00    0.00    0.00    0.00   75.51
09:38:38 AM    7   11.22    0.00   12.24    0.00    0.00    0.00    0.00    0.00    0.00   76.53

09:38:38 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:38:39 AM  all   14.17    0.00    8.71    0.00    0.00    4.29    0.00    0.00    0.00   72.82
09:38:39 AM    0    9.57    0.00    1.06    0.00    0.00   35.11    0.00    0.00    0.00   54.26
09:38:39 AM    1   12.50    0.00    8.33    0.00    0.00    0.00    0.00    0.00    0.00   79.17
09:38:39 AM    2   17.53    0.00    3.09    0.00    0.00    0.00    0.00    0.00    0.00   79.38
09:38:39 AM    3   17.35    0.00    8.16    0.00    0.00    0.00    0.00    0.00    0.00   74.49
09:38:39 AM    4   20.62    0.00   11.34    0.00    0.00    0.00    0.00    0.00    0.00   68.04
09:38:39 AM    5    8.51    0.00   19.15    0.00    0.00    0.00    0.00    0.00    0.00   72.34
09:38:39 AM    6   11.58    0.00    8.42    0.00    0.00    0.00    0.00    0.00    0.00   80.00
09:38:39 AM    7   15.31    0.00   10.20    0.00    0.00    0.00    0.00    0.00    0.00   74.49

09:38:39 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:38:40 AM  all   11.38    0.00    8.95    0.00    0.00    4.60    0.00    0.00    0.00   75.06
09:38:40 AM    0    7.37    0.00    3.16    0.00    0.00   37.89    0.00    0.00    0.00   51.58
09:38:40 AM    1   11.34    0.00   11.34    0.00    0.00    0.00    0.00    0.00    0.00   77.32
09:38:40 AM    2   12.50    0.00   10.42    0.00    0.00    0.00    0.00    0.00    0.00   77.08
09:38:40 AM    3   14.14    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   81.82
09:38:40 AM    4   13.13    0.00    7.07    0.00    0.00    0.00    0.00    0.00    0.00   79.80
09:38:40 AM    5   12.24    0.00   10.20    0.00    0.00    0.00    0.00    0.00    0.00   77.55
09:38:40 AM    6   10.10    0.00   15.15    0.00    0.00    0.00    0.00    0.00    0.00   74.75
09:38:40 AM    7   10.10    0.00   10.10    0.00    0.00    0.00    0.00    0.00    0.00   79.80

09:38:40 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:38:41 AM  all   12.71    0.00    8.47    0.13    0.00    4.11    0.00    0.00    0.00   74.58
09:38:41 AM    0    9.78    0.00    3.26    0.00    0.00   34.78    0.00    0.00    0.00   52.17
09:38:41 AM    1   14.29    0.00    5.10    0.00    0.00    0.00    0.00    0.00    0.00   80.61
09:38:41 AM    2   16.49    0.00    6.19    1.03    0.00    0.00    0.00    0.00    0.00   76.29
09:38:41 AM    3   13.54    0.00   11.46    0.00    0.00    0.00    0.00    0.00    0.00   75.00
09:38:41 AM    4   11.34    0.00    9.28    0.00    0.00    0.00    0.00    0.00    0.00   79.38
09:38:41 AM    5   12.24    0.00   12.24    0.00    0.00    0.00    0.00    0.00    0.00   75.51
09:38:41 AM    6   11.88    0.00   10.89    0.00    0.00    0.00    0.00    0.00    0.00   77.23
09:38:41 AM    7   12.00    0.00    9.00    0.00    0.00    0.00    0.00    0.00    0.00   79.00

09:38:41 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:38:42 AM  all   15.46    0.00   10.05    0.00    0.00    4.90    0.00    0.00    0.00   69.59
09:38:42 AM    0   10.53    0.00    5.26    0.00    0.00   40.00    0.00    0.00    0.00   44.21
09:38:42 AM    1   19.59    0.00    7.22    0.00    0.00    0.00    0.00    0.00    0.00   73.20
09:38:42 AM    2   21.21    0.00    5.05    0.00    0.00    0.00    0.00    0.00    0.00   73.74
09:38:42 AM    3   19.15    0.00   13.83    0.00    0.00    0.00    0.00    0.00    0.00   67.02
09:38:42 AM    4   13.40    0.00   15.46    0.00    0.00    0.00    0.00    0.00    0.00   71.13
09:38:42 AM    5   14.29    0.00   11.22    0.00    0.00    0.00    0.00    0.00    0.00   74.49
09:38:42 AM    6   13.13    0.00   12.12    0.00    0.00    0.00    0.00    0.00    0.00   74.75
09:38:42 AM    7   12.37    0.00   10.31    0.00    0.00    0.00    0.00    0.00    0.00   77.32

09:38:42 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:38:43 AM  all   15.04    0.00    9.13    0.00    0.00    3.98    0.00    0.00    0.00   71.85
09:38:43 AM    0   11.83    0.00    3.23    0.00    0.00   33.33    0.00    0.00    0.00   51.61
09:38:43 AM    1   14.74    0.00    6.32    0.00    0.00    0.00    0.00    0.00    0.00   78.95
09:38:43 AM    2   18.37    0.00    6.12    0.00    0.00    0.00    0.00    0.00    0.00   75.51
09:38:43 AM    3   17.53    0.00    7.22    0.00    0.00    0.00    0.00    0.00    0.00   75.26
09:38:43 AM    4   15.15    0.00   16.16    0.00    0.00    0.00    0.00    0.00    0.00   68.69
09:38:43 AM    5   14.43    0.00   10.31    0.00    0.00    0.00    0.00    0.00    0.00   75.26
09:38:43 AM    6   14.00    0.00    8.00    0.00    0.00    0.00    0.00    0.00    0.00   78.00
09:38:43 AM    7   14.14    0.00   15.15    0.00    0.00    0.00    0.00    0.00    0.00   70.71

09:38:43 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:38:44 AM  all   14.07    0.00    9.25    0.00    0.00    4.44    0.00    0.00    0.00   72.24
09:38:44 AM    0    9.38    0.00    5.21    0.00    0.00   36.46    0.00    0.00    0.00   48.96
09:38:44 AM    1   17.35    0.00   10.20    0.00    0.00    0.00    0.00    0.00    0.00   72.45
09:38:44 AM    2   13.54    0.00   10.42    0.00    0.00    0.00    0.00    0.00    0.00   76.04
