Linux 6.1.141 (king) 	08/20/2026 	_aarch64_	(8 CPU)

09:18:20 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:18:21 AM  1000     27984         -  105.00   70.00    0.00    0.00  175.00     4  npuforge-node.s
09:18:21 AM  1000         -     27984    0.00    0.00    0.00    0.00    0.00     4  |__npuforge-node.s
09:18:21 AM  1000         -     27985   13.00    8.00    0.00    1.00   21.00     0  |__tokio-rt-worker
09:18:21 AM  1000         -     27986   13.00    7.00    0.00    1.00   20.00     1  |__tokio-rt-worker
09:18:21 AM  1000         -     27987   13.00    6.00    0.00    1.00   19.00     5  |__tokio-rt-worker
09:18:21 AM  1000         -     27988   11.00    6.00    0.00    0.00   17.00     3  |__tokio-rt-worker
09:18:21 AM  1000         -     27989   15.00    4.00    0.00    0.00   19.00     6  |__tokio-rt-worker
09:18:21 AM  1000         -     27990   16.00    7.00    0.00    1.00   23.00     3  |__tokio-rt-worker
09:18:21 AM  1000         -     27991   11.00   13.00    0.00    0.00   24.00     7  |__tokio-rt-worker
09:18:21 AM  1000         -     27992   13.00   20.00    0.00    0.00   33.00     4  |__tokio-rt-worker
09:18:22 AM  1000     27984         -  100.00   76.00    0.00    0.00  176.00     4  npuforge-node.s
09:18:22 AM  1000         -     27984    0.00    0.00    0.00    0.00    0.00     4  |__npuforge-node.s
09:18:22 AM  1000         -     27985   14.00   10.00    0.00    0.00   24.00     7  |__tokio-rt-worker
09:18:22 AM  1000         -     27986    9.00    7.00    0.00    0.00   16.00     2  |__tokio-rt-worker
09:18:22 AM  1000         -     27987   15.00    7.00    0.00    0.00   22.00     2  |__tokio-rt-worker
09:18:22 AM  1000         -     27988   13.00    8.00    0.00    0.00   21.00     0  |__tokio-rt-worker
09:18:22 AM  1000         -     27989   12.00   17.00    0.00    1.00   29.00     5  |__tokio-rt-worker
09:18:22 AM  1000         -     27990   11.00   13.00    0.00    0.00   24.00     6  |__tokio-rt-worker
09:18:22 AM  1000         -     27991   12.00    5.00    0.00    0.00   17.00     3  |__tokio-rt-worker
09:18:22 AM  1000         -     27992   15.00   10.00    0.00    0.00   25.00     7  |__tokio-rt-worker
09:18:23 AM  1000     27984         -  102.00   72.00    0.00    0.00  174.00     4  npuforge-node.s
09:18:23 AM  1000         -     27984    0.00    0.00    0.00    0.00    0.00     4  |__npuforge-node.s
09:18:23 AM  1000         -     27985   11.00   11.00    0.00    0.00   22.00     6  |__tokio-rt-worker
09:18:23 AM  1000         -     27986   14.00    6.00    0.00    0.00   20.00     4  |__tokio-rt-worker
09:18:23 AM  1000         -     27987   14.00    5.00    0.00    0.00   19.00     2  |__tokio-rt-worker
09:18:23 AM  1000         -     27988   14.00   11.00    0.00    1.00   25.00     5  |__tokio-rt-worker
09:18:23 AM  1000         -     27989   12.00    5.00    0.00    0.00   17.00     1  |__tokio-rt-worker
09:18:23 AM  1000         -     27990   12.00    9.00    0.00    1.00   21.00     2  |__tokio-rt-worker
09:18:23 AM  1000         -     27991   12.00   13.00    0.00    2.00   25.00     3  |__tokio-rt-worker
09:18:23 AM  1000         -     27992   13.00   12.00    0.00    0.00   25.00     3  |__tokio-rt-worker
09:18:24 AM  1000     27984         -  104.00   71.00    0.00    0.00  175.00     4  npuforge-node.s
09:18:24 AM  1000         -     27984    0.00    0.00    0.00    0.00    0.00     4  |__npuforge-node.s
09:18:24 AM  1000         -     27985   14.00   16.00    0.00    1.00   30.00     0  |__tokio-rt-worker
09:18:24 AM  1000         -     27986   11.00   16.00    0.00    0.00   27.00     6  |__tokio-rt-worker
09:18:24 AM  1000         -     27987   12.00    4.00    0.00    0.00   16.00     1  |__tokio-rt-worker
09:18:24 AM  1000         -     27988   14.00    7.00    0.00    0.00   21.00     5  |__tokio-rt-worker
09:18:24 AM  1000         -     27989   11.00    7.00    0.00    0.00   18.00     7  |__tokio-rt-worker
09:18:24 AM  1000         -     27990   13.00    8.00    0.00    1.00   21.00     2  |__tokio-rt-worker
09:18:24 AM  1000         -     27991   12.00    4.00    0.00    0.00   16.00     4  |__tokio-rt-worker
09:18:24 AM  1000         -     27992   17.00    8.00    0.00    0.00   25.00     3  |__tokio-rt-worker
09:18:25 AM  1000     27984         -  128.00   85.00    0.00    0.00  213.00     4  npuforge-node.s
09:18:25 AM  1000         -     27984    0.00    0.00    0.00    0.00    0.00     4  |__npuforge-node.s
09:18:25 AM  1000         -     27985   21.00   21.00    0.00    1.00   42.00     2  |__tokio-rt-worker
09:18:25 AM  1000         -     27986   16.00    4.00    0.00    1.00   20.00     7  |__tokio-rt-worker
09:18:25 AM  1000         -     27987   16.00   14.00    0.00    1.00   30.00     4  |__tokio-rt-worker
09:18:25 AM  1000         -     27988   19.00    9.00    0.00    1.00   28.00     6  |__tokio-rt-worker
09:18:25 AM  1000         -     27989   10.00    8.00    0.00    1.00   18.00     4  |__tokio-rt-worker
