Linux 6.1.141 (king) 	08/20/2026 	_aarch64_	(8 CPU)

10:10:36 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:10:37 AM  1000     39446         -  147.00  108.00    0.00    0.00  255.00     7  npuforge-node.s
10:10:37 AM  1000         -     39446    0.00    0.00    0.00    0.00    0.00     7  |__npuforge-node.s
10:10:37 AM  1000         -     39447   17.00   12.00    0.00    1.00   29.00     1  |__tokio-rt-worker
10:10:37 AM  1000         -     39448   19.00   14.00    0.00    1.00   33.00     6  |__tokio-rt-worker
10:10:37 AM  1000         -     39449   20.00   10.00    0.00    0.00   30.00     2  |__tokio-rt-worker
10:10:37 AM  1000         -     39450   16.00   10.00    0.00    1.00   26.00     0  |__tokio-rt-worker
10:10:37 AM  1000         -     39451   21.00   15.00    0.00    1.00   36.00     5  |__tokio-rt-worker
10:10:37 AM  1000         -     39452   18.00   17.00    0.00    1.00   35.00     7  |__tokio-rt-worker
10:10:37 AM  1000         -     39453   16.00   16.00    0.00    1.00   32.00     2  |__tokio-rt-worker
10:10:37 AM  1000         -     39454   18.00   13.00    0.00    1.00   31.00     7  |__tokio-rt-worker
10:10:38 AM  1000     39446         -  140.00  118.00    0.00    0.00  258.00     7  npuforge-node.s
10:10:38 AM  1000         -     39446    0.00    0.00    0.00    0.00    0.00     7  |__npuforge-node.s
10:10:38 AM  1000         -     39447   19.00   13.00    0.00    0.00   32.00     2  |__tokio-rt-worker
10:10:38 AM  1000         -     39448   18.00   19.00    0.00    0.00   37.00     7  |__tokio-rt-worker
10:10:38 AM  1000         -     39449   16.00   13.00    0.00    1.00   29.00     3  |__tokio-rt-worker
10:10:38 AM  1000         -     39450   22.00   15.00    0.00    3.00   37.00     2  |__tokio-rt-worker
10:10:38 AM  1000         -     39451   14.00   12.00    0.00    1.00   26.00     2  |__tokio-rt-worker
10:10:38 AM  1000         -     39452   20.00   12.00    0.00    0.00   32.00     6  |__tokio-rt-worker
10:10:38 AM  1000         -     39453   16.00   18.00    0.00    0.00   34.00     3  |__tokio-rt-worker
10:10:38 AM  1000         -     39454   17.00   17.00    0.00    0.00   34.00     4  |__tokio-rt-worker
10:10:39 AM  1000     39446         -  150.00  125.00    0.00    0.00  275.00     7  npuforge-node.s
10:10:39 AM  1000         -     39446    0.00    0.00    0.00    0.00    0.00     7  |__npuforge-node.s
10:10:39 AM  1000         -     39447   19.00   13.00    0.00    1.00   32.00     5  |__tokio-rt-worker
10:10:39 AM  1000         -     39448   18.00   17.00    0.00    1.00   35.00     3  |__tokio-rt-worker
10:10:39 AM  1000         -     39449   16.00   14.00    0.00    1.00   30.00     4  |__tokio-rt-worker
10:10:39 AM  1000         -     39450   22.00   17.00    0.00    1.00   39.00     6  |__tokio-rt-worker
10:10:39 AM  1000         -     39451   21.00   14.00    0.00    0.00   35.00     4  |__tokio-rt-worker
10:10:39 AM  1000         -     39452   15.00   13.00    0.00    1.00   28.00     0  |__tokio-rt-worker
10:10:39 AM  1000         -     39453   21.00   19.00    0.00    1.00   40.00     1  |__tokio-rt-worker
10:10:39 AM  1000         -     39454   17.00   18.00    0.00    1.00   35.00     7  |__tokio-rt-worker
10:10:40 AM  1000     39446         -  153.00  119.00    0.00    0.00  272.00     7  npuforge-node.s
10:10:40 AM  1000         -     39446    0.00    0.00    0.00    0.00    0.00     7  |__npuforge-node.s
10:10:40 AM  1000         -     39447   19.00   15.00    0.00    1.00   34.00     3  |__tokio-rt-worker
10:10:40 AM  1000         -     39448   21.00   13.00    0.00    1.00   34.00     6  |__tokio-rt-worker
10:10:40 AM  1000         -     39449   17.00   15.00    0.00    0.00   32.00     7  |__tokio-rt-worker
10:10:40 AM  1000         -     39450   18.00   12.00    0.00    2.00   30.00     6  |__tokio-rt-worker
10:10:40 AM  1000         -     39451   20.00   14.00    0.00    1.00   34.00     2  |__tokio-rt-worker
10:10:40 AM  1000         -     39452   20.00   14.00    0.00    1.00   34.00     5  |__tokio-rt-worker
10:10:40 AM  1000         -     39453   15.00   23.00    0.00    0.00   38.00     1  |__tokio-rt-worker
10:10:40 AM  1000         -     39454   23.00   12.00    0.00    1.00   35.00     2  |__tokio-rt-worker
10:10:41 AM  1000     39446         -  153.00  106.00    0.00    0.00  259.00     7  npuforge-node.s
10:10:41 AM  1000         -     39446    0.00    0.00    0.00    0.00    0.00     7  |__npuforge-node.s
10:10:41 AM  1000         -     39447   19.00   16.00    0.00    1.00   35.00     2  |__tokio-rt-worker
10:10:41 AM  1000         -     39448   20.00   14.00    0.00    1.00   34.00     0  |__tokio-rt-worker
10:10:41 AM  1000         -     39449   17.00   13.00    0.00    1.00   30.00     6  |__tokio-rt-worker
10:10:41 AM  1000         -     39450   21.00   13.00    0.00    1.00   34.00     6  |__tokio-rt-worker
10:10:41 AM  1000         -     39451   15.00   12.00    0.00    1.00   27.00     5  |__tokio-rt-worker
10:10:41 AM  1000         -     39452   16.00   13.00    0.00    1.00   29.00     3  |__tokio-rt-worker
10:10:41 AM  1000         -     39453   23.00   11.00    0.00    0.00   34.00     1  |__tokio-rt-worker
10:10:41 AM  1000         -     39454   22.00   15.00    0.00    0.00   37.00     7  |__tokio-rt-worker
10:10:42 AM  1000     39446         -  132.00  116.00    0.00    0.00  248.00     7  npuforge-node.s
10:10:42 AM  1000         -     39446    0.00    0.00    0.00    0.00    0.00     7  |__npuforge-node.s
10:10:42 AM  1000         -     39447   14.00   19.00    0.00    0.00   33.00     3  |__tokio-rt-worker
10:10:42 AM  1000         -     39448   17.00   14.00    0.00    2.00   31.00     4  |__tokio-rt-worker
10:10:42 AM  1000         -     39449   16.00   18.00    0.00    1.00   34.00     2  |__tokio-rt-worker
10:10:42 AM  1000         -     39450   17.00   15.00    0.00    1.00   32.00     1  |__tokio-rt-worker
10:10:42 AM  1000         -     39451   16.00   11.00    0.00    1.00   27.00     5  |__tokio-rt-worker
10:10:42 AM  1000         -     39452   17.00   15.00    0.00    0.00   32.00     5  |__tokio-rt-worker
10:10:42 AM  1000         -     39453   19.00   13.00    0.00    1.00   32.00     2  |__tokio-rt-worker
