Linux 6.1.141 (king) 	08/20/2026 	_aarch64_	(8 CPU)

08:16:00 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:16:01 AM  all   15.94    0.00   14.54    0.00    0.00    6.51    0.00    0.00    0.00   63.01
08:16:01 AM    0   11.00    0.00   15.00    0.00    0.00   51.00    0.00    0.00    0.00   23.00
08:16:01 AM    1   21.43    0.00   19.39    0.00    0.00    0.00    0.00    0.00    0.00   59.18
08:16:01 AM    2   19.79    0.00   17.71    0.00    0.00    0.00    0.00    0.00    0.00   62.50
08:16:01 AM    3   18.95    0.00   14.74    0.00    0.00    0.00    0.00    0.00    0.00   66.32
08:16:01 AM    4   14.29    0.00   16.33    0.00    0.00    0.00    0.00    0.00    0.00   69.39
08:16:01 AM    5   15.15    0.00   13.13    0.00    0.00    0.00    0.00    0.00    0.00   71.72
08:16:01 AM    6   14.00    0.00   12.00    0.00    0.00    0.00    0.00    0.00    0.00   74.00
08:16:01 AM    7   13.27    0.00    8.16    0.00    0.00    0.00    0.00    0.00    0.00   78.57

08:16:01 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:16:02 AM  all   17.20    0.00   11.34    0.00    0.00    4.97    0.00    0.00    0.00   66.50
08:16:02 AM    0   15.05    0.00    5.38    0.00    0.00   41.94    0.00    0.00    0.00   37.63
08:16:02 AM    1   20.41    0.00   13.27    0.00    0.00    0.00    0.00    0.00    0.00   66.33
08:16:02 AM    2   21.65    0.00   17.53    0.00    0.00    0.00    0.00    0.00    0.00   60.82
08:16:02 AM    3   23.76    0.00   14.85    0.00    0.00    0.00    0.00    0.00    0.00   61.39
08:16:02 AM    4   15.00    0.00   11.00    0.00    0.00    0.00    0.00    0.00    0.00   74.00
08:16:02 AM    5   14.29    0.00    9.18    0.00    0.00    0.00    0.00    0.00    0.00   76.53
08:16:02 AM    6   14.00    0.00   13.00    0.00    0.00    0.00    0.00    0.00    0.00   73.00
08:16:02 AM    7   13.27    0.00    6.12    0.00    0.00    0.00    0.00    0.00    0.00   80.61

08:16:02 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:16:03 AM  all   18.14    0.00   12.01    0.13    0.00    6.13    0.00    0.00    0.00   63.60
08:16:03 AM    0   13.40    0.00    7.22    0.00    0.00   48.45    0.00    0.00    0.00   30.93
08:16:03 AM    1   19.39    0.00   15.31    1.02    0.00    0.00    0.00    0.00    0.00   64.29
08:16:03 AM    2   25.26    0.00    8.42    0.00    0.00    0.00    0.00    0.00    0.00   66.32
08:16:03 AM    3   23.00    0.00   18.00    0.00    0.00    0.00    0.00    0.00    0.00   59.00
08:16:03 AM    4   14.43    0.00   12.37    0.00    0.00    0.00    0.00    0.00    0.00   73.20
08:16:03 AM    5   15.31    0.00   12.24    0.00    0.00    0.00    0.00    0.00    0.00   72.45
08:16:03 AM    6   17.17    0.00   11.11    0.00    0.00    0.00    0.00    0.00    0.00   71.72
08:16:03 AM    7   17.17    0.00   11.11    0.00    0.00    1.01    0.00    0.00    0.00   70.71

08:16:03 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:16:04 AM  all   19.72    0.00   12.60    0.00    0.00    7.00    0.00    0.00    0.00   60.69
08:16:04 AM    0   10.10    0.00    6.06    0.00    0.00   55.56    0.00    0.00    0.00   28.28
08:16:04 AM    1   23.23    0.00   16.16    0.00    0.00    0.00    0.00    0.00    0.00   60.61
08:16:04 AM    2   22.68    0.00   13.40    0.00    0.00    0.00    0.00    0.00    0.00   63.92
08:16:04 AM    3   23.71    0.00   18.56    0.00    0.00    0.00    0.00    0.00    0.00   57.73
08:16:04 AM    4   18.00    0.00   14.00    0.00    0.00    0.00    0.00    0.00    0.00   68.00
08:16:04 AM    5   18.56    0.00   10.31    0.00    0.00    0.00    0.00    0.00    0.00   71.13
08:16:04 AM    6   20.41    0.00   11.22    0.00    0.00    0.00    0.00    0.00    0.00   68.37
08:16:04 AM    7   21.21    0.00   11.11    0.00    0.00    0.00    0.00    0.00    0.00   67.68

08:16:04 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:16:05 AM  all   18.71    0.00   12.26    0.00    0.00    6.58    0.00    0.00    0.00   62.45
08:16:05 AM    0    9.18    0.00    7.14    0.00    0.00   52.04    0.00    0.00    0.00   31.63
08:16:05 AM    1   21.88    0.00   13.54    0.00    0.00    0.00    0.00    0.00    0.00   64.58
08:16:05 AM    2   23.47    0.00   14.29    0.00    0.00    0.00    0.00    0.00    0.00   62.24
08:16:05 AM    3   24.24    0.00   12.12    0.00    0.00    0.00    0.00    0.00    0.00   63.64
08:16:05 AM    4   17.89    0.00   14.74    0.00    0.00    0.00    0.00    0.00    0.00   67.37
