Linux 6.1.141 (king) 	08/20/2026 	_aarch64_	(8 CPU)

08:17:13 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:17:14 AM  all   16.47    0.00   10.55    0.00    0.00    5.53    0.00    0.00    0.00   67.44
08:17:14 AM    0   19.39    0.00   11.22    0.00    0.00   35.71    0.00    0.00    0.00   33.67
08:17:14 AM    1   22.22    0.00    9.09    0.00    0.00    0.00    0.00    0.00    0.00   68.69
08:17:14 AM    2   16.49    0.00   12.37    0.00    0.00    0.00    0.00    0.00    0.00   71.13
08:17:14 AM    3   14.29    0.00    9.18    0.00    0.00    0.00    0.00    0.00    0.00   76.53
08:17:14 AM    4   16.84    0.00    9.47    0.00    0.00    0.00    0.00    0.00    0.00   73.68
08:17:14 AM    5   14.43    0.00   13.40    0.00    0.00    0.00    0.00    0.00    0.00   72.16
08:17:14 AM    6   13.40    0.00   10.31    0.00    0.00    8.25    0.00    0.00    0.00   68.04
08:17:14 AM    7   14.58    0.00    9.38    0.00    0.00    0.00    0.00    0.00    0.00   76.04

08:17:14 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:17:15 AM  all   15.69    0.00    9.95    0.00    0.00    5.74    0.00    0.00    0.00   68.62
08:17:15 AM    0   15.46    0.00    9.28    0.00    0.00   38.14    0.00    0.00    0.00   37.11
08:17:15 AM    1   18.37    0.00   10.20    0.00    0.00    0.00    0.00    0.00    0.00   71.43
08:17:15 AM    2   18.56    0.00    6.19    0.00    0.00    0.00    0.00    0.00    0.00   75.26
08:17:15 AM    3   22.45    0.00   10.20    0.00    0.00    0.00    0.00    0.00    0.00   67.35
08:17:15 AM    4   14.58    0.00   10.42    0.00    0.00    0.00    0.00    0.00    0.00   75.00
08:17:15 AM    5   12.00    0.00   15.00    0.00    0.00    0.00    0.00    0.00    0.00   73.00
08:17:15 AM    6   12.24    0.00    9.18    0.00    0.00    8.16    0.00    0.00    0.00   70.41
08:17:15 AM    7   12.00    0.00    9.00    0.00    0.00    0.00    0.00    0.00    0.00   79.00

08:17:15 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:17:16 AM  all   18.12    0.00   11.31    0.00    0.00    6.30    0.00    0.00    0.00   64.27
08:17:16 AM    0   18.56    0.00    4.12    0.00    0.00   41.24    0.00    0.00    0.00   36.08
08:17:16 AM    1   23.96    0.00   13.54    0.00    0.00    0.00    0.00    0.00    0.00   62.50
08:17:16 AM    2   18.95    0.00   12.63    0.00    0.00    0.00    0.00    0.00    0.00   68.42
08:17:16 AM    3   25.74    0.00   20.79    0.00    0.00    0.00    0.00    0.00    0.00   53.47
08:17:16 AM    4   15.62    0.00    9.38    0.00    0.00    0.00    0.00    0.00    0.00   75.00
08:17:16 AM    5   14.29    0.00    8.16    0.00    0.00    0.00    0.00    0.00    0.00   77.55
08:17:16 AM    6   14.29    0.00   12.24    0.00    0.00    9.18    0.00    0.00    0.00   64.29
08:17:16 AM    7   13.40    0.00    9.28    0.00    0.00    0.00    0.00    0.00    0.00   77.32

08:17:16 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:17:17 AM  all   18.15    0.00   11.45    0.00    0.00    6.82    0.00    0.00    0.00   63.58
08:17:17 AM    0   17.17    0.00   11.11    0.00    0.00   44.44    0.00    0.00    0.00   27.27
08:17:17 AM    1   21.88    0.00    7.29    0.00    0.00    0.00    0.00    0.00    0.00   70.83
08:17:17 AM    2   18.81    0.00   12.87    0.00    0.00    0.00    0.00    0.00    0.00   68.32
08:17:17 AM    3   24.49    0.00   16.33    0.00    0.00    1.02    0.00    0.00    0.00   58.16
08:17:17 AM    4   14.29    0.00   12.24    0.00    0.00    0.00    0.00    0.00    0.00   73.47
08:17:17 AM    5   15.62    0.00   10.42    0.00    0.00    0.00    0.00    0.00    0.00   73.96
08:17:17 AM    6   17.02    0.00    8.51    0.00    0.00    8.51    0.00    0.00    0.00   65.96
08:17:17 AM    7   15.79    0.00   12.63    0.00    0.00    0.00    0.00    0.00    0.00   71.58

08:17:17 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:17:18 AM  all   20.46    0.00   12.61    0.00    0.00    6.69    0.00    0.00    0.00   60.23
08:17:18 AM    0   14.74    0.00   10.53    0.00    0.00   44.21    0.00    0.00    0.00   30.53
08:17:18 AM    1   28.57    0.00   16.33    0.00    0.00    0.00    0.00    0.00    0.00   55.10
08:17:18 AM    2   26.00    0.00   12.00    0.00    0.00    0.00    0.00    0.00    0.00   62.00
08:17:18 AM    3   26.32    0.00   11.58    0.00    0.00    0.00    0.00    0.00    0.00   62.11
08:17:18 AM    4   15.46    0.00   14.43    0.00    0.00    0.00    0.00    0.00    0.00   70.10
08:17:18 AM    5   18.37    0.00   14.29    0.00    0.00    0.00    0.00    0.00    0.00   67.35
08:17:18 AM    6   15.46    0.00   11.34    0.00    0.00   10.31    0.00    0.00    0.00   62.89
08:17:18 AM    7   18.56    0.00   10.31    0.00    0.00    0.00    0.00    0.00    0.00   71.13

08:17:18 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:17:19 AM  all   18.43    0.00   11.47    0.00    0.00    6.70    0.00    0.00    0.00   63.40
08:17:19 AM    0   13.54    0.00    9.38    0.00    0.00   44.79    0.00    0.00    0.00   32.29
08:17:19 AM    1   21.43    0.00   10.20    0.00    0.00    0.00    0.00    0.00    0.00   68.37
08:17:19 AM    2   21.65    0.00    8.25    0.00    0.00    0.00    0.00    0.00    0.00   70.10
08:17:19 AM    3   19.19    0.00   16.16    0.00    0.00    0.00    0.00    0.00    0.00   64.65
08:17:19 AM    4   22.92    0.00    8.33    0.00    0.00    0.00    0.00    0.00    0.00   68.75
08:17:19 AM    5   17.35    0.00   13.27    0.00    0.00    0.00    0.00    0.00    0.00   69.39
08:17:19 AM    6   15.46    0.00   13.40    0.00    0.00    9.28    0.00    0.00    0.00   61.86
08:17:19 AM    7   15.79    0.00   12.63    0.00    0.00    0.00    0.00    0.00    0.00   71.58

08:17:19 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:17:20 AM  all   19.16    0.00   13.15    0.00    0.00    6.51    0.00    0.00    0.00   61.17
08:17:20 AM    0   18.18    0.00   14.14    0.00    0.00   42.42    0.00    0.00    0.00   25.25
08:17:20 AM    1   25.77    0.00   12.37    0.00    0.00    0.00    0.00    0.00    0.00   61.86
08:17:20 AM    2   22.45    0.00   12.24    0.00    0.00    0.00    0.00    0.00    0.00   65.31
08:17:20 AM    3   23.47    0.00    9.18    0.00    0.00    0.00    0.00    0.00    0.00   67.35
08:17:20 AM    4   14.14    0.00   18.18    0.00    0.00    0.00    0.00    0.00    0.00   67.68
08:17:20 AM    5   16.49    0.00   13.40    0.00    0.00    0.00    0.00    0.00    0.00   70.10
08:17:20 AM    6   17.17    0.00   13.13    0.00    0.00    9.09    0.00    0.00    0.00   60.61
08:17:20 AM    7   15.62    0.00   12.50    0.00    0.00    0.00    0.00    0.00    0.00   71.88

08:17:20 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:17:21 AM  all   19.20    0.00   12.37    0.00    0.00    6.57    0.00    0.00    0.00   61.86
08:17:21 AM    0   18.37    0.00    6.12    0.00    0.00   43.88    0.00    0.00    0.00   31.63
08:17:21 AM    1   25.26    0.00   15.79    0.00    0.00    0.00    0.00    0.00    0.00   58.95
08:17:21 AM    2   25.26    0.00   10.53    0.00    0.00    0.00    0.00    0.00    0.00   64.21
08:17:21 AM    3   20.41    0.00   15.31    0.00    0.00    0.00    0.00    0.00    0.00   64.29
08:17:21 AM    4   13.68    0.00   10.53    0.00    0.00    0.00    0.00    0.00    0.00   75.79
08:17:21 AM    5   19.59    0.00    9.28    0.00    0.00    0.00    0.00    0.00    0.00   71.13
08:17:21 AM    6   17.00    0.00   14.00    0.00    0.00    8.00    0.00    0.00    0.00   61.00
08:17:21 AM    7   14.29    0.00   17.35    0.00    0.00    0.00    0.00    0.00    0.00   68.37

08:17:21 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:17:22 AM  all   18.12    0.00   10.95    0.00    0.00    5.48    0.00    0.00    0.00   65.45
08:17:22 AM    0   17.39    0.00   10.87    0.00    0.00   36.96    0.00    0.00    0.00   34.78
08:17:22 AM    1   20.83    0.00   13.54    0.00    0.00    1.04    0.00    0.00    0.00   64.58
08:17:22 AM    2   21.43    0.00   11.22    0.00    0.00    0.00    0.00    0.00    0.00   67.35
08:17:22 AM    3   20.62    0.00    9.28    0.00    0.00    0.00    0.00    0.00    0.00   70.10
08:17:22 AM    4   15.62    0.00   11.46    0.00    0.00    0.00    0.00    0.00    0.00   72.92
08:17:22 AM    5   14.89    0.00   11.70    0.00    0.00    0.00    0.00    0.00    0.00   73.40
08:17:22 AM    6   18.75    0.00    8.33    0.00    0.00    7.29    0.00    0.00    0.00   65.62
08:17:22 AM    7   15.31    0.00   11.22    0.00    0.00    0.00    0.00    0.00    0.00   73.47

08:17:22 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:17:23 AM  all   20.31    0.00   11.51    0.00    0.00    6.86    0.00    0.00    0.00   61.32
08:17:23 AM    0   13.40    0.00    9.28    0.00    0.00   44.33    0.00    0.00    0.00   32.99
08:17:23 AM    1   28.42    0.00   10.53    0.00    0.00    0.00    0.00    0.00    0.00   61.05
08:17:23 AM    2   23.47    0.00   14.29    0.00    0.00    0.00    0.00    0.00    0.00   62.24
08:17:23 AM    3   24.74    0.00   12.37    0.00    0.00    0.00    0.00    0.00    0.00   62.89
08:17:23 AM    4   18.75    0.00   14.58    0.00    0.00    0.00    0.00    0.00    0.00   66.67
08:17:23 AM    5   15.79    0.00   11.58    0.00    0.00    0.00    0.00    0.00    0.00   72.63
08:17:23 AM    6   19.19    0.00    9.09    0.00    0.00   10.10    0.00    0.00    0.00   61.62
08:17:23 AM    7   18.75    0.00   10.42    0.00    0.00    0.00    0.00    0.00    0.00   70.83

08:17:23 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:17:24 AM  all   18.38    0.00   12.08    0.00    0.00    6.43    0.00    0.00    0.00   63.11
08:17:24 AM    0   15.62    0.00    5.21    0.00    0.00   43.75    0.00    0.00    0.00   35.42
08:17:24 AM    1   19.79    0.00    7.29    0.00    0.00    0.00    0.00    0.00    0.00   72.92
08:17:24 AM    2   26.04    0.00   14.58    0.00    0.00    0.00    0.00    0.00    0.00   59.38
08:17:24 AM    3   21.78    0.00   17.82    0.00    0.00    0.00    0.00    0.00    0.00   60.40
08:17:24 AM    4   17.17    0.00   15.15    0.00    0.00    0.00    0.00    0.00    0.00   67.68
08:17:24 AM    5   15.15    0.00   13.13    0.00    0.00    0.00    0.00    0.00    0.00   71.72
08:17:24 AM    6   15.62    0.00   10.42    0.00    0.00    8.33    0.00    0.00    0.00   65.62
08:17:24 AM    7   15.79    0.00   12.63    0.00    0.00    0.00    0.00    0.00    0.00   71.58

08:17:24 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:17:25 AM  all   20.75    0.00   11.73    0.00    0.00    7.09    0.00    0.00    0.00   60.44
08:17:25 AM    0   18.81    0.00    5.94    0.00    0.00   45.54    0.00    0.00    0.00   29.70
08:17:25 AM    1   21.21    0.00   11.11    0.00    0.00    0.00    0.00    0.00    0.00   67.68
08:17:25 AM    2   27.55    0.00   13.27    0.00    0.00    0.00    0.00    0.00    0.00   59.18
08:17:25 AM    3   24.21    0.00   12.63    0.00    0.00    0.00    0.00    0.00    0.00   63.16
08:17:25 AM    4   19.59    0.00   16.49    0.00    0.00    0.00    0.00    0.00    0.00   63.92
08:17:25 AM    5   17.89    0.00   11.58    0.00    0.00    0.00    0.00    0.00    0.00   70.53
08:17:25 AM    6   18.56    0.00   11.34    0.00    0.00    9.28    0.00    0.00    0.00   60.82
08:17:25 AM    7   18.09    0.00   11.70    0.00    0.00    0.00    0.00    0.00    0.00   70.21

08:17:25 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:17:26 AM  all   18.46    0.00   12.95    0.00    0.00    6.15    0.00    0.00    0.00   62.44
08:17:26 AM    0   17.53    0.00   16.49    0.00    0.00   42.27    0.00    0.00    0.00   23.71
08:17:26 AM    1   21.65    0.00   13.40    0.00    0.00    0.00    0.00    0.00    0.00   64.95
08:17:26 AM    2   21.43    0.00   15.31    0.00    0.00    0.00    0.00    0.00    0.00   63.27
08:17:26 AM    3   22.00    0.00   13.00    0.00    0.00    0.00    0.00    0.00    0.00   65.00
08:17:26 AM    4   15.79    0.00   11.58    0.00    0.00    0.00    0.00    0.00    0.00   72.63
08:17:26 AM    5   16.33    0.00   11.22    0.00    0.00    0.00    0.00    0.00    0.00   72.45
08:17:26 AM    6   18.56    0.00    9.28    0.00    0.00    7.22    0.00    0.00    0.00   64.95
08:17:26 AM    7   14.29    0.00   13.27    0.00    0.00    0.00    0.00    0.00    0.00   72.45

08:17:26 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:17:27 AM  all   18.25    0.00   12.13    0.00    0.00    6.00    0.00    0.00    0.00   63.62
08:17:27 AM    0   13.83    0.00   18.09    0.00    0.00   39.36    0.00    0.00    0.00   28.72
08:17:27 AM    1   24.47    0.00    9.57    0.00    0.00    0.00    0.00    0.00    0.00   65.96
08:17:27 AM    2   23.47    0.00   10.20    0.00    0.00    0.00    0.00    0.00    0.00   66.33
08:17:27 AM    3   24.74    0.00   10.31    0.00    0.00    0.00    0.00    0.00    0.00   64.95
08:17:27 AM    4   16.67    0.00   11.46    0.00    0.00    0.00    0.00    0.00    0.00   71.88
08:17:27 AM    5   18.75    0.00   16.67    0.00    0.00    0.00    0.00    0.00    0.00   64.58
08:17:27 AM    6   13.40    0.00   10.31    0.00    0.00    9.28    0.00    0.00    0.00   67.01
08:17:27 AM    7   10.53    0.00   10.53    0.00    0.00    0.00    0.00    0.00    0.00   78.95

08:17:27 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:17:28 AM  all   16.90    0.00   12.29    0.00    0.00    6.27    0.00    0.00    0.00   64.53
08:17:28 AM    0   11.46    0.00   11.46    0.00    0.00   42.71    0.00    0.00    0.00   34.38
08:17:28 AM    1   17.53    0.00   10.31    0.00    0.00    0.00    0.00    0.00    0.00   72.16
08:17:28 AM    2   23.00    0.00   19.00    0.00    0.00    0.00    0.00    0.00    0.00   58.00
08:17:28 AM    3   21.43    0.00    7.14    0.00    0.00    0.00    0.00    0.00    0.00   71.43
08:17:28 AM    4   14.14    0.00   15.15    0.00    0.00    0.00    0.00    0.00    0.00   70.71
08:17:28 AM    5   16.84    0.00    8.42    0.00    0.00    0.00    0.00    0.00    0.00   74.74
08:17:28 AM    6   16.16    0.00   11.11    0.00    0.00    8.08    0.00    0.00    0.00   64.65
08:17:28 AM    7   14.43    0.00   15.46    0.00    0.00    0.00    0.00    0.00    0.00   70.10

08:17:28 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:17:29 AM  all   19.95    0.00   13.94    0.00    0.00    6.27    0.00    0.00    0.00   59.85
08:17:29 AM    0   18.56    0.00   10.31    0.00    0.00   43.30    0.00    0.00    0.00   27.84
08:17:29 AM    1   25.26    0.00   11.58    0.00    0.00    0.00    0.00    0.00    0.00   63.16
08:17:29 AM    2   23.23    0.00   11.11    0.00    0.00    0.00    0.00    0.00    0.00   65.66
08:17:29 AM    3   21.00    0.00   14.00    0.00    0.00    0.00    0.00    0.00    0.00   65.00
08:17:29 AM    4   21.00    0.00   13.00    0.00    0.00    0.00    0.00    0.00    0.00   66.00
08:17:29 AM    5   14.58    0.00   15.62    0.00    0.00    0.00    0.00    0.00    0.00   69.79
08:17:29 AM    6   20.21    0.00   14.89    0.00    0.00    7.45    0.00    0.00    0.00   57.45
08:17:29 AM    7   15.84    0.00   20.79    0.00    0.00    0.00    0.00    0.00    0.00   63.37

08:17:29 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:17:30 AM  all   18.54    0.00   12.66    0.00    0.00    6.14    0.00    0.00    0.00   62.66
08:17:30 AM    0   17.89    0.00    9.47    0.00    0.00   41.05    0.00    0.00    0.00   31.58
08:17:30 AM    1   23.23    0.00   15.15    0.00    0.00    0.00    0.00    0.00    0.00   61.62
08:17:30 AM    2   23.23    0.00   13.13    0.00    0.00    0.00    0.00    0.00    0.00   63.64
08:17:30 AM    3   20.20    0.00   13.13    0.00    0.00    0.00    0.00    0.00    0.00   66.67
08:17:30 AM    4   18.37    0.00   15.31    0.00    0.00    0.00    0.00    0.00    0.00   66.33
08:17:30 AM    5   14.14    0.00   10.10    0.00    0.00    0.00    0.00    0.00    0.00   75.76
08:17:30 AM    6   17.53    0.00   12.37    0.00    0.00    9.28    0.00    0.00    0.00   60.82
08:17:30 AM    7   13.54    0.00   12.50    0.00    0.00    0.00    0.00    0.00    0.00   73.96

08:17:30 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:17:31 AM  all   19.64    0.00   11.42    0.00    0.00    6.42    0.00    0.00    0.00   62.52
08:17:31 AM    0   19.15    0.00   12.77    0.00    0.00   43.62    0.00    0.00    0.00   24.47
08:17:31 AM    1   22.68    0.00   10.31    0.00    0.00    0.00    0.00    0.00    0.00   67.01
08:17:31 AM    2   22.92    0.00   10.42    0.00    0.00    0.00    0.00    0.00    0.00   66.67
08:17:31 AM    3   25.25    0.00    9.09    0.00    0.00    0.00    0.00    0.00    0.00   65.66
08:17:31 AM    4   14.58    0.00   12.50    0.00    0.00    0.00    0.00    0.00    0.00   72.92
08:17:31 AM    5   19.00    0.00   16.00    0.00    0.00    0.00    0.00    0.00    0.00   65.00
08:17:31 AM    6   18.37    0.00    8.16    0.00    0.00    9.18    0.00    0.00    0.00   64.29
08:17:31 AM    7   15.15    0.00   12.12    0.00    0.00    0.00    0.00    0.00    0.00   72.73

08:17:31 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:17:32 AM  all   19.33    0.00   12.11    0.00    0.00    6.44    0.00    0.00    0.00   62.11
08:17:32 AM    0   21.05    0.00   10.53    0.00    0.00   41.05    0.00    0.00    0.00   27.37
08:17:32 AM    1   24.24    0.00   12.12    0.00    0.00    0.00    0.00    0.00    0.00   63.64
08:17:32 AM    2   22.68    0.00   12.37    0.00    0.00    0.00    0.00    0.00    0.00   64.95
08:17:32 AM    3   22.34    0.00   11.70    0.00    0.00    0.00    0.00    0.00    0.00   65.96
08:17:32 AM    4   14.43    0.00   12.37    0.00    0.00    0.00    0.00    0.00    0.00   73.20
08:17:32 AM    5   15.46    0.00   13.40    0.00    0.00    0.00    0.00    0.00    0.00   71.13
08:17:32 AM    6   17.17    0.00   13.13    0.00    0.00   11.11    0.00    0.00    0.00   58.59
08:17:32 AM    7   17.35    0.00   11.22    0.00    0.00    0.00    0.00    0.00    0.00   71.43

08:17:32 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:17:33 AM  all   18.60    0.00   12.02    0.00    0.00    6.07    0.00    0.00    0.00   63.31
08:17:33 AM    0   13.98    0.00   11.83    0.00    0.00   44.09    0.00    0.00    0.00   30.11
08:17:33 AM    1   21.65    0.00   15.46    0.00    0.00    0.00    0.00    0.00    0.00   62.89
08:17:33 AM    2   21.00    0.00   12.00    0.00    0.00    0.00    0.00    0.00    0.00   67.00
08:17:33 AM    3   25.77    0.00   10.31    0.00    0.00    0.00    0.00    0.00    0.00   63.92
08:17:33 AM    4   17.53    0.00   13.40    0.00    0.00    0.00    0.00    0.00    0.00   69.07
08:17:33 AM    5   13.68    0.00   11.58    0.00    0.00    0.00    0.00    0.00    0.00   74.74
08:17:33 AM    6   18.09    0.00    7.45    0.00    0.00    6.38    0.00    0.00    0.00   68.09
08:17:33 AM    7   16.83    0.00   13.86    0.00    0.00    0.00    0.00    0.00    0.00   69.31

08:17:33 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:17:34 AM  all   20.08    0.00   11.84    0.00    0.00    6.44    0.00    0.00    0.00   61.65
08:17:34 AM    0   12.63    0.00   11.58    0.00    0.00   45.26    0.00    0.00    0.00   30.53
08:17:34 AM    1   24.74    0.00    7.22    0.00    0.00    0.00    0.00    0.00    0.00   68.04
08:17:34 AM    2   24.21    0.00    7.37    0.00    0.00    0.00    0.00    0.00    0.00   68.42
08:17:34 AM    3   20.20    0.00    9.09    0.00    0.00    0.00    0.00    0.00    0.00   70.71
08:17:34 AM    4   21.43    0.00   15.31    0.00    0.00    0.00    0.00    0.00    0.00   63.27
08:17:34 AM    5   20.00    0.00   15.00    0.00    0.00    0.00    0.00    0.00    0.00   65.00
08:17:34 AM    6   19.39    0.00   13.27    0.00    0.00    7.14    0.00    0.00    0.00   60.20
08:17:34 AM    7   17.89    0.00   15.79    0.00    0.00    0.00    0.00    0.00    0.00   66.32

08:17:34 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
