Linux 6.1.141 (king) 	08/20/2026 	_aarch64_	(8 CPU)

03:17:53 PM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
03:17:54 PM  1000     62365         -  181.00  151.00    0.00    0.00  332.00     5  npuforge-node.s
03:17:54 PM  1000         -     62365    0.00    0.00    0.00    0.00    0.00     5  |__npuforge-node.s
03:17:54 PM  1000         -     62366   20.00   22.00    0.00    2.00   42.00     0  |__tokio-rt-worker
03:17:54 PM  1000         -     62367   21.00   18.00    0.00    2.00   39.00     2  |__tokio-rt-worker
03:17:54 PM  1000         -     62368   26.00   18.00    0.00    2.00   44.00     2  |__tokio-rt-worker
03:17:54 PM  1000         -     62369   23.00   19.00    0.00    2.00   42.00     5  |__tokio-rt-worker
03:17:54 PM  1000         -     62370   24.00   20.00    0.00    1.00   44.00     6  |__tokio-rt-worker
03:17:54 PM  1000         -     62371   21.00   19.00    0.00    1.00   40.00     4  |__tokio-rt-worker
03:17:54 PM  1000         -     62372   23.00   19.00    0.00    1.00   42.00     3  |__tokio-rt-worker
03:17:54 PM  1000         -     62373   24.00   19.00    0.00    2.00   43.00     4  |__tokio-rt-worker
03:17:55 PM  1000     62365         -  179.00  132.00    0.00    0.00  311.00     5  npuforge-node.s
03:17:55 PM  1000         -     62365    0.00    0.00    0.00    0.00    0.00     5  |__npuforge-node.s
03:17:55 PM  1000         -     62366   20.00   19.00    0.00    1.00   39.00     5  |__tokio-rt-worker
03:17:55 PM  1000         -     62367   23.00   13.00    0.00    1.00   36.00     6  |__tokio-rt-worker
03:17:55 PM  1000         -     62368   27.00   15.00    0.00    2.00   42.00     3  |__tokio-rt-worker
03:17:55 PM  1000         -     62369   25.00   14.00    0.00    0.00   39.00     7  |__tokio-rt-worker
03:17:55 PM  1000         -     62370   23.00   13.00    0.00    1.00   36.00     4  |__tokio-rt-worker
03:17:55 PM  1000         -     62371   22.00   17.00    0.00    1.00   39.00     7  |__tokio-rt-worker
03:17:55 PM  1000         -     62372   23.00   19.00    0.00    1.00   42.00     0  |__tokio-rt-worker
03:17:55 PM  1000         -     62373   17.00   21.00    0.00    1.00   38.00     4  |__tokio-rt-worker
03:17:56 PM  1000     62365         -  170.00  143.00    0.00    0.00  313.00     5  npuforge-node.s
03:17:56 PM  1000         -     62365    0.00    0.00    0.00    0.00    0.00     5  |__npuforge-node.s
03:17:56 PM  1000         -     62366   18.00   25.00    0.00    1.00   43.00     4  |__tokio-rt-worker
03:17:56 PM  1000         -     62367   19.00   17.00    0.00    1.00   36.00     6  |__tokio-rt-worker
03:17:56 PM  1000         -     62368   23.00   14.00    0.00    1.00   37.00     3  |__tokio-rt-worker
03:17:56 PM  1000         -     62369   21.00   17.00    0.00    2.00   38.00     7  |__tokio-rt-worker
03:17:56 PM  1000         -     62370   22.00   19.00    0.00    2.00   41.00     0  |__tokio-rt-worker
03:17:56 PM  1000         -     62371   21.00   17.00    0.00    2.00   38.00     1  |__tokio-rt-worker
03:17:56 PM  1000         -     62372   24.00   13.00    0.00    2.00   37.00     0  |__tokio-rt-worker
03:17:56 PM  1000         -     62373   21.00   20.00    0.00    1.00   41.00     5  |__tokio-rt-worker
03:17:57 PM  1000     62365         -  174.00  151.00    0.00    0.00  325.00     5  npuforge-node.s
03:17:57 PM  1000         -     62365    0.00    0.00    0.00    0.00    0.00     5  |__npuforge-node.s
03:17:57 PM  1000         -     62366   19.00   22.00    0.00    1.00   41.00     3  |__tokio-rt-worker
03:17:57 PM  1000         -     62367   24.00   17.00    0.00    1.00   41.00     2  |__tokio-rt-worker
03:17:57 PM  1000         -     62368   22.00   18.00    0.00    2.00   40.00     6  |__tokio-rt-worker
03:17:57 PM  1000         -     62369   20.00   21.00    0.00    2.00   41.00     3  |__tokio-rt-worker
03:17:57 PM  1000         -     62370   25.00   20.00    0.00    1.00   45.00     0  |__tokio-rt-worker
03:17:57 PM  1000         -     62371   18.00   23.00    0.00    1.00   41.00     1  |__tokio-rt-worker
03:17:57 PM  1000         -     62372   22.00   16.00    0.00    1.00   38.00     3  |__tokio-rt-worker
03:17:57 PM  1000         -     62373   23.00   15.00    0.00    1.00   38.00     6  |__tokio-rt-worker
03:17:58 PM  1000     62365         -  184.00  143.00    0.00    0.00  327.00     5  npuforge-node.s
03:17:58 PM  1000         -     62365    0.00    0.00    0.00    0.00    0.00     5  |__npuforge-node.s
03:17:58 PM  1000         -     62366   23.00   16.00    0.00    0.00   39.00     3  |__tokio-rt-worker
03:17:58 PM  1000         -     62367   27.00   16.00    0.00    1.00   43.00     2  |__tokio-rt-worker
03:17:58 PM  1000         -     62368   20.00   20.00    0.00    1.00   40.00     7  |__tokio-rt-worker
03:17:58 PM  1000         -     62369   21.00   19.00    0.00    1.00   40.00     4  |__tokio-rt-worker
03:17:58 PM  1000         -     62370   21.00   19.00    0.00    2.00   40.00     0  |__tokio-rt-worker
03:17:58 PM  1000         -     62371   24.00   16.00    0.00    1.00   40.00     6  |__tokio-rt-worker
03:17:58 PM  1000         -     62372   26.00   14.00    0.00    1.00   40.00     1  |__tokio-rt-worker
03:17:58 PM  1000         -     62373   21.00   21.00    0.00    1.00   42.00     5  |__tokio-rt-worker
03:17:59 PM  1000     62365         -  152.00  128.00    0.00    0.00  280.00     5  npuforge-node.s
03:17:59 PM  1000         -     62365    0.00    0.00    0.00    0.00    0.00     5  |__npuforge-node.s
03:17:59 PM  1000         -     62366   19.00   20.00    0.00    2.00   39.00     6  |__tokio-rt-worker
03:17:59 PM  1000         -     62367   22.00   14.00    0.00    2.00   36.00     3  |__tokio-rt-worker
03:17:59 PM  1000         -     62368   17.00   19.00    0.00    1.00   36.00     7  |__tokio-rt-worker
03:17:59 PM  1000         -     62369   18.00   14.00    0.00    1.00   32.00     3  |__tokio-rt-worker
03:17:59 PM  1000         -     62370   22.00   14.00    0.00    0.00   36.00     5  |__tokio-rt-worker
03:17:59 PM  1000         -     62371   20.00   13.00    0.00    1.00   33.00     5  |__tokio-rt-worker
03:17:59 PM  1000         -     62372   17.00   17.00    0.00    1.00   34.00     4  |__tokio-rt-worker
03:17:59 PM  1000         -     62373   18.00   18.00    0.00    2.00   36.00     1  |__tokio-rt-worker
03:18:00 PM  1000     62365         -  157.00  115.00    0.00    0.00  272.00     5  npuforge-node.s
03:18:00 PM  1000         -     62365    0.00    0.00    0.00    0.00    0.00     5  |__npuforge-node.s
03:18:00 PM  1000         -     62366   17.00   14.00    0.00    1.00   31.00     1  |__tokio-rt-worker
03:18:00 PM  1000         -     62367   22.00   11.00    0.00    0.00   33.00     2  |__tokio-rt-worker
03:18:00 PM  1000         -     62368   22.00   13.00    0.00    1.00   35.00     5  |__tokio-rt-worker
03:18:00 PM  1000         -     62369   21.00   11.00    0.00    1.00   32.00     4  |__tokio-rt-worker
03:18:00 PM  1000         -     62370   18.00   15.00    0.00    0.00   33.00     5  |__tokio-rt-worker
03:18:00 PM  1000         -     62371   18.00   21.00    0.00    1.00   39.00     6  |__tokio-rt-worker
03:18:00 PM  1000         -     62372   19.00   15.00    0.00    0.00   34.00     6  |__tokio-rt-worker
03:18:00 PM  1000         -     62373   22.00   15.00    0.00    1.00   37.00     3  |__tokio-rt-worker
03:18:01 PM  1000     62365         -  179.00  141.00    0.00    0.00  320.00     5  npuforge-node.s
03:18:01 PM  1000         -     62365    0.00    0.00    0.00    0.00    0.00     5  |__npuforge-node.s
03:18:01 PM  1000         -     62366   22.00   17.00    0.00    2.00   39.00     4  |__tokio-rt-worker
03:18:01 PM  1000         -     62367   23.00   14.00    0.00    1.00   37.00     2  |__tokio-rt-worker
03:18:01 PM  1000         -     62368   20.00   19.00    0.00    1.00   39.00     7  |__tokio-rt-worker
03:18:01 PM  1000         -     62369   23.00   18.00    0.00    1.00   41.00     5  |__tokio-rt-worker
03:18:01 PM  1000         -     62370   22.00   21.00    0.00    2.00   43.00     3  |__tokio-rt-worker
03:18:01 PM  1000         -     62371   20.00   19.00    0.00    1.00   39.00     4  |__tokio-rt-worker
03:18:01 PM  1000         -     62372   23.00   18.00    0.00    1.00   41.00     6  |__tokio-rt-worker
03:18:01 PM  1000         -     62373   24.00   15.00    0.00    1.00   39.00     5  |__tokio-rt-worker
03:18:02 PM  1000     62365         -  172.00  149.00    0.00    0.00  321.00     5  npuforge-node.s
03:18:02 PM  1000         -     62365    0.00    0.00    0.00    0.00    0.00     5  |__npuforge-node.s
03:18:02 PM  1000         -     62366   19.00   24.00    0.00    2.00   43.00     4  |__tokio-rt-worker
03:18:02 PM  1000         -     62367   21.00   19.00    0.00    1.00   40.00     4  |__tokio-rt-worker
03:18:02 PM  1000         -     62368   24.00   15.00    0.00    2.00   39.00     1  |__tokio-rt-worker
03:18:02 PM  1000         -     62369   21.00   17.00    0.00    2.00   38.00     2  |__tokio-rt-worker
03:18:02 PM  1000         -     62370   22.00   18.00    0.00    1.00   40.00     7  |__tokio-rt-worker
03:18:02 PM  1000         -     62371   21.00   16.00    0.00    1.00   37.00     1  |__tokio-rt-worker
03:18:02 PM  1000         -     62372   21.00   21.00    0.00    1.00   42.00     5  |__tokio-rt-worker
03:18:02 PM  1000         -     62373   23.00   19.00    0.00    1.00   42.00     6  |__tokio-rt-worker
03:18:03 PM  1000     62365         -  169.00  132.00    0.00    0.00  301.00     5  npuforge-node.s
03:18:03 PM  1000         -     62365    0.00    0.00    0.00    0.00    0.00     5  |__npuforge-node.s
03:18:03 PM  1000         -     62366   21.00   16.00    0.00    0.00   37.00     3  |__tokio-rt-worker
03:18:03 PM  1000         -     62367   21.00   18.00    0.00    2.00   39.00     3  |__tokio-rt-worker
03:18:03 PM  1000         -     62368   21.00   17.00    0.00    1.00   38.00     5  |__tokio-rt-worker
03:18:03 PM  1000         -     62369   23.00   16.00    0.00    1.00   39.00     2  |__tokio-rt-worker
03:18:03 PM  1000         -     62370   26.00   12.00    0.00    1.00   38.00     6  |__tokio-rt-worker
03:18:03 PM  1000         -     62371   20.00   18.00    0.00    1.00   38.00     1  |__tokio-rt-worker
03:18:03 PM  1000         -     62372   18.00   17.00    0.00    2.00   35.00     5  |__tokio-rt-worker
03:18:03 PM  1000         -     62373   18.00   19.00    0.00    1.00   37.00     5  |__tokio-rt-worker
03:18:04 PM  1000     62365         -  167.00  133.00    0.00    0.00  300.00     5  npuforge-node.s
03:18:04 PM  1000         -     62365    0.00    0.00    0.00    0.00    0.00     5  |__npuforge-node.s
03:18:04 PM  1000         -     62366   21.00   19.00    0.00    2.00   40.00     2  |__tokio-rt-worker
03:18:04 PM  1000         -     62367   23.00   14.00    0.00    1.00   37.00     1  |__tokio-rt-worker
03:18:04 PM  1000         -     62368   24.00   10.00    0.00    1.00   34.00     5  |__tokio-rt-worker
03:18:04 PM  1000         -     62369   21.00   18.00    0.00    1.00   39.00     0  |__tokio-rt-worker
03:18:04 PM  1000         -     62370   19.00   19.00    0.00    1.00   38.00     7  |__tokio-rt-worker
03:18:04 PM  1000         -     62371   17.00   19.00    0.00    1.00   36.00     1  |__tokio-rt-worker
03:18:04 PM  1000         -     62372   24.00   16.00    0.00    2.00   40.00     3  |__tokio-rt-worker
03:18:04 PM  1000         -     62373   19.00   18.00    0.00    1.00   37.00     4  |__tokio-rt-worker
03:18:05 PM  1000     62365         -  188.00  141.00    0.00    0.00  329.00     5  npuforge-node.s
03:18:05 PM  1000         -     62365    0.00    0.00    0.00    0.00    0.00     5  |__npuforge-node.s
03:18:05 PM  1000         -     62366   26.00   14.00    0.00    0.00   40.00     0  |__tokio-rt-worker
03:18:05 PM  1000         -     62367   26.00   18.00    0.00    1.00   44.00     5  |__tokio-rt-worker
03:18:05 PM  1000         -     62368   24.00   18.00    0.00    1.00   42.00     5  |__tokio-rt-worker
03:18:05 PM  1000         -     62369   26.00   14.00    0.00    2.00   40.00     5  |__tokio-rt-worker
03:18:05 PM  1000         -     62370   21.00   20.00    0.00    1.00   41.00     3  |__tokio-rt-worker
03:18:05 PM  1000         -     62371   22.00   20.00    0.00    1.00   42.00     6  |__tokio-rt-worker
03:18:05 PM  1000         -     62372   23.00   18.00    0.00    1.00   41.00     2  |__tokio-rt-worker
03:18:05 PM  1000         -     62373   21.00   18.00    0.00    1.00   39.00     4  |__tokio-rt-worker
03:18:06 PM  1000     62365         -  176.00  134.00    0.00    0.00  310.00     5  npuforge-node.s
03:18:06 PM  1000         -     62365    0.00    0.00    0.00    0.00    0.00     5  |__npuforge-node.s
03:18:06 PM  1000         -     62366   23.00   15.00    0.00    2.00   38.00     4  |__tokio-rt-worker
03:18:06 PM  1000         -     62367   23.00   16.00    0.00    1.00   39.00     6  |__tokio-rt-worker
03:18:06 PM  1000         -     62368   25.00   14.00    0.00    2.00   39.00     2  |__tokio-rt-worker
03:18:06 PM  1000         -     62369   21.00   18.00    0.00    2.00   39.00     0  |__tokio-rt-worker
03:18:06 PM  1000         -     62370   19.00   17.00    0.00    1.00   36.00     3  |__tokio-rt-worker
03:18:06 PM  1000         -     62371   18.00   18.00    0.00    2.00   36.00     4  |__tokio-rt-worker
03:18:06 PM  1000         -     62372   23.00   18.00    0.00    1.00   41.00     0  |__tokio-rt-worker
