Linux 6.1.141 (king) 	08/20/2026 	_aarch64_	(8 CPU)

03:17:53 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:17:54 PM  all   23.26    0.00   16.71    0.00    0.00    8.10    0.00    0.00    0.00   51.93
03:17:54 PM    0    7.29    0.00    7.29    0.00    0.00   65.62    0.00    0.00    0.00   19.79
03:17:54 PM    1   27.84    0.00   13.40    0.00    0.00    0.00    0.00    0.00    0.00   58.76
03:17:54 PM    2   27.08    0.00   16.67    0.00    0.00    0.00    0.00    0.00    0.00   56.25
03:17:54 PM    3   26.73    0.00   13.86    0.00    0.00    0.00    0.00    0.00    0.00   59.41
03:17:54 PM    4   25.26    0.00   22.11    0.00    0.00    0.00    0.00    0.00    0.00   52.63
03:17:54 PM    5   27.55    0.00   18.37    0.00    0.00    0.00    0.00    0.00    0.00   54.08
03:17:54 PM    6   26.80    0.00   17.53    0.00    0.00    0.00    0.00    0.00    0.00   55.67
03:17:54 PM    7   17.35    0.00   24.49    0.00    0.00    0.00    0.00    0.00    0.00   58.16

03:17:54 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:17:55 PM  all   22.41    0.00   14.51    0.00    0.00    7.90    0.00    0.00    0.00   55.18
03:17:55 PM    0    7.22    0.00    7.22    0.00    0.00   62.89    0.00    0.00    0.00   22.68
03:17:55 PM    1   27.84    0.00   13.40    0.00    0.00    0.00    0.00    0.00    0.00   58.76
03:17:55 PM    2   31.25    0.00   15.62    0.00    0.00    0.00    0.00    0.00    0.00   53.12
03:17:55 PM    3   29.29    0.00   16.16    0.00    0.00    0.00    0.00    0.00    0.00   54.55
03:17:55 PM    4   19.15    0.00   17.02    0.00    0.00    0.00    0.00    0.00    0.00   63.83
03:17:55 PM    5   18.95    0.00   18.95    0.00    0.00    0.00    0.00    0.00    0.00   62.11
03:17:55 PM    6   21.88    0.00   14.58    0.00    0.00    0.00    0.00    0.00    0.00   63.54
03:17:55 PM    7   23.47    0.00   13.27    0.00    0.00    0.00    0.00    0.00    0.00   63.27

03:17:55 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:17:56 PM  all   21.59    0.00   14.43    0.00    0.00    7.93    0.00    0.00    0.00   56.05
03:17:56 PM    0    6.19    0.00    8.25    0.00    0.00   62.89    0.00    0.00    0.00   22.68
03:17:56 PM    1   21.05    0.00   13.68    0.00    0.00    0.00    0.00    0.00    0.00   65.26
03:17:56 PM    2   20.21    0.00   13.83    0.00    0.00    0.00    0.00    0.00    0.00   65.96
03:17:56 PM    3   20.00    0.00   15.79    0.00    0.00    0.00    0.00    0.00    0.00   64.21
03:17:56 PM    4   26.32    0.00   17.89    0.00    0.00    0.00    0.00    0.00    0.00   55.79
03:17:56 PM    5   27.55    0.00   15.31    0.00    0.00    0.00    0.00    0.00    0.00   57.14
03:17:56 PM    6   25.26    0.00   13.68    0.00    0.00    0.00    0.00    0.00    0.00   61.05
03:17:56 PM    7   26.00    0.00   17.00    0.00    0.00    0.00    0.00    0.00    0.00   57.00

03:17:56 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:17:57 PM  all   22.04    0.00   16.88    0.13    0.00    8.38    0.00    0.00    0.00   52.58
03:17:57 PM    0    5.10    0.00   10.20    0.00    0.00   66.33    0.00    0.00    0.00   18.37
03:17:57 PM    1   27.37    0.00   15.79    0.00    0.00    0.00    0.00    0.00    0.00   56.84
03:17:57 PM    2   26.26    0.00   19.19    0.00    0.00    0.00    0.00    0.00    0.00   54.55
03:17:57 PM    3   29.17    0.00   11.46    0.00    0.00    0.00    0.00    0.00    0.00   59.38
03:17:57 PM    4   21.65    0.00   25.77    0.00    0.00    0.00    0.00    0.00    0.00   52.58
03:17:57 PM    5   21.65    0.00   21.65    1.03    0.00    0.00    0.00    0.00    0.00   55.67
03:17:57 PM    6   24.21    0.00   14.74    0.00    0.00    0.00    0.00    0.00    0.00   61.05
03:17:57 PM    7   21.21    0.00   16.16    0.00    0.00    0.00    0.00    0.00    0.00   62.63

03:17:57 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:17:58 PM  all   23.14    0.00   16.58    0.00    0.00    8.48    0.00    0.00    0.00   51.80
03:17:58 PM    0    4.08    0.00    5.10    0.00    0.00   67.35    0.00    0.00    0.00   23.47
03:17:58 PM    1   28.42    0.00   14.74    0.00    0.00    0.00    0.00    0.00    0.00   56.84
03:17:58 PM    2   31.58    0.00   14.74    0.00    0.00    0.00    0.00    0.00    0.00   53.68
03:17:58 PM    3   29.29    0.00   17.17    0.00    0.00    0.00    0.00    0.00    0.00   53.54
03:17:58 PM    4   22.68    0.00   22.68    0.00    0.00    0.00    0.00    0.00    0.00   54.64
03:17:58 PM    5   24.49    0.00   22.45    0.00    0.00    0.00    0.00    0.00    0.00   53.06
03:17:58 PM    6   24.24    0.00   19.19    0.00    0.00    0.00    0.00    0.00    0.00   56.57
03:17:58 PM    7   20.62    0.00   16.49    0.00    0.00    0.00    0.00    0.00    0.00   62.89

03:17:58 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:17:59 PM  all   19.04    0.00   12.65    0.00    0.00    7.82    0.00    0.00    0.00   60.50
03:17:59 PM    0    9.47    0.00    4.21    0.00    0.00   63.16    0.00    0.00    0.00   23.16
03:17:59 PM    1   21.43    0.00   17.35    0.00    0.00    0.00    0.00    0.00    0.00   61.22
03:17:59 PM    2   25.77    0.00   13.40    0.00    0.00    0.00    0.00    0.00    0.00   60.82
03:17:59 PM    3   20.43    0.00   10.75    0.00    0.00    0.00    0.00    0.00    0.00   68.82
03:17:59 PM    4   23.71    0.00   14.43    0.00    0.00    0.00    0.00    0.00    0.00   61.86
03:17:59 PM    5   16.67    0.00   13.54    0.00    0.00    0.00    0.00    0.00    0.00   69.79
