Linux 6.1.141 (king) 	08/20/2026 	_aarch64_	(8 CPU)

10:23:03 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:23:04 AM  all   23.79    0.00   16.03    0.00    0.00    8.14    0.00    0.00    0.00   52.04
10:23:04 AM    0    7.14    0.00    3.06    0.00    0.00   65.31    0.00    0.00    0.00   24.49
10:23:04 AM    1   23.00    0.00   15.00    0.00    0.00    0.00    0.00    0.00    0.00   62.00
10:23:04 AM    2   24.24    0.00   17.17    0.00    0.00    0.00    0.00    0.00    0.00   58.59
10:23:04 AM    3   18.00    0.00   12.00    0.00    0.00    0.00    0.00    0.00    0.00   70.00
10:23:04 AM    4   27.37    0.00   23.16    0.00    0.00    0.00    0.00    0.00    0.00   49.47
10:23:04 AM    5   28.72    0.00   19.15    0.00    0.00    0.00    0.00    0.00    0.00   52.13
10:23:04 AM    6   33.00    0.00   17.00    0.00    0.00    0.00    0.00    0.00    0.00   50.00
10:23:04 AM    7   29.00    0.00   22.00    0.00    0.00    0.00    0.00    0.00    0.00   49.00

10:23:04 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:23:05 AM  all   23.92    0.00   16.47    0.00    0.00    8.10    0.00    0.00    0.00   51.50
10:23:05 AM    0    7.45    0.00    5.32    0.00    0.00   65.96    0.00    0.00    0.00   21.28
10:23:05 AM    1   26.32    0.00   17.89    0.00    0.00    0.00    0.00    0.00    0.00   55.79
10:23:05 AM    2   25.53    0.00   11.70    0.00    0.00    0.00    0.00    0.00    0.00   62.77
10:23:05 AM    3   31.25    0.00   17.71    0.00    0.00    0.00    0.00    0.00    0.00   51.04
10:23:05 AM    4   23.96    0.00   23.96    0.00    0.00    0.00    0.00    0.00    0.00   52.08
10:23:05 AM    5   25.25    0.00   19.19    0.00    0.00    0.00    0.00    0.00    0.00   55.56
10:23:05 AM    6   26.60    0.00   19.15    0.00    0.00    0.00    0.00    0.00    0.00   54.26
10:23:05 AM    7   24.74    0.00   16.49    0.00    0.00    0.00    0.00    0.00    0.00   58.76

10:23:05 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:23:06 AM  all   25.48    0.00   17.80    0.00    0.00    8.83    0.00    0.00    0.00   47.89
10:23:06 AM    0    6.06    0.00    3.03    0.00    0.00   69.70    0.00    0.00    0.00   21.21
10:23:06 AM    1   30.53    0.00   15.79    0.00    0.00    0.00    0.00    0.00    0.00   53.68
10:23:06 AM    2   33.33    0.00   13.54    0.00    0.00    0.00    0.00    0.00    0.00   53.12
10:23:06 AM    3   32.67    0.00   19.80    0.00    0.00    0.00    0.00    0.00    0.00   47.52
10:23:06 AM    4   26.53    0.00   25.51    0.00    0.00    0.00    0.00    0.00    0.00   47.96
10:23:06 AM    5   26.04    0.00   21.88    0.00    0.00    0.00    0.00    0.00    0.00   52.08
10:23:06 AM    6   27.27    0.00   20.20    0.00    0.00    0.00    0.00    0.00    0.00   52.53
10:23:06 AM    7   21.65    0.00   22.68    0.00    0.00    0.00    0.00    0.00    0.00   55.67

10:23:06 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:23:07 AM  all   25.23    0.00   17.85    0.26    0.00    8.28    0.00    0.00    0.00   48.38
10:23:07 AM    0    6.38    0.00    2.13    0.00    0.00   67.02    0.00    0.00    0.00   24.47
10:23:07 AM    1   19.79    0.00   13.54    0.00    0.00    0.00    0.00    0.00    0.00   66.67
10:23:07 AM    2   23.23    0.00   15.15    1.01    0.00    0.00    0.00    0.00    0.00   60.61
10:23:07 AM    3   29.29    0.00   15.15    1.01    0.00    0.00    0.00    0.00    0.00   54.55
10:23:07 AM    4   31.91    0.00   22.34    0.00    0.00    0.00    0.00    0.00    0.00   45.74
10:23:07 AM    5   32.99    0.00   23.71    0.00    0.00    0.00    0.00    0.00    0.00   43.30
10:23:07 AM    6   25.51    0.00   28.57    0.00    0.00    1.02    0.00    0.00    0.00   44.90
10:23:07 AM    7   32.29    0.00   21.88    0.00    0.00    0.00    0.00    0.00    0.00   45.83

10:23:07 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:23:08 AM  all   25.94    0.00   16.86    0.00    0.00    9.08    0.00    0.00    0.00   48.12
10:23:08 AM    0    5.05    0.00    4.04    0.00    0.00   70.71    0.00    0.00    0.00   20.20
10:23:08 AM    1   25.81    0.00   13.98    0.00    0.00    0.00    0.00    0.00    0.00   60.22
10:23:08 AM    2   31.25    0.00   11.46    0.00    0.00    0.00    0.00    0.00    0.00   57.29
10:23:08 AM    3   28.57    0.00   12.24    0.00    0.00    0.00    0.00    0.00    0.00   59.18
10:23:08 AM    4   26.80    0.00   26.80    0.00    0.00    0.00    0.00    0.00    0.00   46.39
10:23:08 AM    5   27.08    0.00   25.00    0.00    0.00    0.00    0.00    0.00    0.00   47.92
10:23:08 AM    6   33.33    0.00   20.83    0.00    0.00    0.00    0.00    0.00    0.00   45.83
10:23:08 AM    7   30.21    0.00   20.83    0.00    0.00    0.00    0.00    0.00    0.00   48.96

10:23:08 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:23:09 AM  all   25.58    0.00   18.38    0.00    0.00    8.48    0.00    0.00    0.00   47.56
10:23:09 AM    0    5.15    0.00    5.15    0.00    0.00   68.04    0.00    0.00    0.00   21.65
10:23:09 AM    1   21.21    0.00   10.10    0.00    0.00    0.00    0.00    0.00    0.00   68.69
10:23:09 AM    2   22.77    0.00   13.86    0.00    0.00    0.00    0.00    0.00    0.00   63.37
10:23:09 AM    3   24.49    0.00    9.18    0.00    0.00    0.00    0.00    0.00    0.00   66.33
10:23:09 AM    4   35.11    0.00   28.72    0.00    0.00    0.00    0.00    0.00    0.00   36.17
10:23:09 AM    5   32.98    0.00   26.60    0.00    0.00    0.00    0.00    0.00    0.00   40.43
10:23:09 AM    6   30.30    0.00   30.30    0.00    0.00    0.00    0.00    0.00    0.00   39.39
10:23:09 AM    7   33.33    0.00   23.96    0.00    0.00    0.00    0.00    0.00    0.00   42.71

10:23:09 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:23:10 AM  all   24.74    0.00   16.58    0.00    0.00    8.68    0.00    0.00    0.00   50.00
10:23:10 AM    0    3.06    0.00    5.10    0.00    0.00   68.37    0.00    0.00    0.00   23.47
10:23:10 AM    1   24.21    0.00   15.79    0.00    0.00    0.00    0.00    0.00    0.00   60.00
10:23:10 AM    2   29.47    0.00   12.63    0.00    0.00    0.00    0.00    0.00    0.00   57.89
10:23:10 AM    3   25.00    0.00   18.75    0.00    0.00    0.00    0.00    0.00    0.00   56.25
10:23:10 AM    4   29.17    0.00   20.83    0.00    0.00    0.00    0.00    0.00    0.00   50.00
10:23:10 AM    5   29.59    0.00   18.37    0.00    0.00    0.00    0.00    0.00    0.00   52.04
10:23:10 AM    6   29.29    0.00   22.22    0.00    0.00    0.00    0.00    0.00    0.00   48.48
10:23:10 AM    7   28.42    0.00   18.95    0.00    0.00    0.00    0.00    0.00    0.00   52.63

10:23:10 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:23:11 AM  all   25.29    0.00   16.26    0.00    0.00    8.52    0.00    0.00    0.00   49.94
10:23:11 AM    0    8.16    0.00    4.08    0.00    0.00   67.35    0.00    0.00    0.00   20.41
10:23:11 AM    1   27.55    0.00   12.24    0.00    0.00    0.00    0.00    0.00    0.00   60.20
10:23:11 AM    2   29.90    0.00   13.40    0.00    0.00    0.00    0.00    0.00    0.00   56.70
10:23:11 AM    3   27.08    0.00   12.50    0.00    0.00    0.00    0.00    0.00    0.00   60.42
10:23:11 AM    4   27.08    0.00   21.88    0.00    0.00    0.00    0.00    0.00    0.00   51.04
10:23:11 AM    5   23.71    0.00   24.74    0.00    0.00    0.00    0.00    0.00    0.00   51.55
10:23:11 AM    6   31.58    0.00   21.05    0.00    0.00    0.00    0.00    0.00    0.00   47.37
10:23:11 AM    7   27.55    0.00   20.41    0.00    0.00    0.00    0.00    0.00    0.00   52.04

10:23:11 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:23:12 AM  all   25.26    0.00   18.65    0.00    0.00    8.68    0.00    0.00    0.00   47.41
10:23:12 AM    0    3.09    0.00    7.22    0.00    0.00   69.07    0.00    0.00    0.00   20.62
10:23:12 AM    1   30.61    0.00   15.31    0.00    0.00    0.00    0.00    0.00    0.00   54.08
10:23:12 AM    2   30.93    0.00   14.43    0.00    0.00    0.00    0.00    0.00    0.00   54.64
10:23:12 AM    3   27.84    0.00   15.46    0.00    0.00    0.00    0.00    0.00    0.00   56.70
10:23:12 AM    4   26.32    0.00   28.42    0.00    0.00    0.00    0.00    0.00    0.00   45.26
10:23:12 AM    5   27.08    0.00   25.00    0.00    0.00    0.00    0.00    0.00    0.00   47.92
10:23:12 AM    6   29.17    0.00   19.79    0.00    0.00    0.00    0.00    0.00    0.00   51.04
10:23:12 AM    7   27.08    0.00   23.96    0.00    0.00    0.00    0.00    0.00    0.00   48.96

10:23:12 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:23:13 AM  all   24.81    0.00   18.09    0.13    0.00    8.79    0.00    0.00    0.00   48.19
10:23:13 AM    0    4.17    0.00    4.17    0.00    0.00   70.83    0.00    0.00    0.00   20.83
10:23:13 AM    1   31.25    0.00   12.50    0.00    0.00    0.00    0.00    0.00    0.00   56.25
10:23:13 AM    2   26.80    0.00   16.49    0.00    0.00    0.00    0.00    0.00    0.00   56.70
10:23:13 AM    3   25.25    0.00   19.19    0.00    0.00    0.00    0.00    0.00    0.00   55.56
10:23:13 AM    4   26.26    0.00   26.26    1.01    0.00    0.00    0.00    0.00    0.00   46.46
10:23:13 AM    5   27.17    0.00   23.91    0.00    0.00    0.00    0.00    0.00    0.00   48.91
10:23:13 AM    6   28.87    0.00   19.59    0.00    0.00    0.00    0.00    0.00    0.00   51.55
10:23:13 AM    7   28.57    0.00   22.45    0.00    0.00    0.00    0.00    0.00    0.00   48.98

10:23:13 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:23:14 AM  all   26.03    0.00   17.65    0.00    0.00    9.28    0.00    0.00    0.00   47.04
10:23:14 AM    0    2.00    0.00    3.00    0.00    0.00   72.00    0.00    0.00    0.00   23.00
10:23:14 AM    1   30.21    0.00   15.62    0.00    0.00    0.00    0.00    0.00    0.00   54.17
10:23:14 AM    2   29.35    0.00   10.87    0.00    0.00    0.00    0.00    0.00    0.00   59.78
10:23:14 AM    3   27.37    0.00   15.79    0.00    0.00    0.00    0.00    0.00    0.00   56.84
10:23:14 AM    4   29.13    0.00   27.18    0.00    0.00    0.00    0.00    0.00    0.00   43.69
10:23:14 AM    5   29.59    0.00   22.45    0.00    0.00    0.00    0.00    0.00    0.00   47.96
10:23:14 AM    6   27.37    0.00   23.16    0.00    0.00    0.00    0.00    0.00    0.00   49.47
10:23:14 AM    7   34.02    0.00   22.68    0.00    0.00    0.00    0.00    0.00    0.00   43.30

10:23:14 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:23:15 AM  all   23.50    0.00   16.84    0.00    0.00    8.49    0.00    0.00    0.00   51.17
10:23:15 AM    0    5.32    0.00    3.19    0.00    0.00   69.15    0.00    0.00    0.00   22.34
10:23:15 AM    1   25.25    0.00   16.16    0.00    0.00    0.00    0.00    0.00    0.00   58.59
10:23:15 AM    2   28.87    0.00   15.46    0.00    0.00    0.00    0.00    0.00    0.00   55.67
10:23:15 AM    3   34.02    0.00   15.46    0.00    0.00    0.00    0.00    0.00    0.00   50.52
10:23:15 AM    4   21.74    0.00   26.09    0.00    0.00    0.00    0.00    0.00    0.00   52.17
10:23:15 AM    5   25.26    0.00   17.89    0.00    0.00    0.00    0.00    0.00    0.00   56.84
10:23:15 AM    6   26.04    0.00   18.75    0.00    0.00    0.00    0.00    0.00    0.00   55.21
10:23:15 AM    7   20.83    0.00   21.88    0.00    0.00    0.00    0.00    0.00    0.00   57.29

10:23:15 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:23:16 AM  all   24.12    0.00   14.55    0.00    0.00    7.99    0.00    0.00    0.00   53.34
10:23:16 AM    0    5.38    0.00    6.45    0.00    0.00   65.59    0.00    0.00    0.00   22.58
10:23:16 AM    1   31.63    0.00   15.31    0.00    0.00    0.00    0.00    0.00    0.00   53.06
10:23:16 AM    2   25.53    0.00   14.89    0.00    0.00    0.00    0.00    0.00    0.00   59.57
10:23:16 AM    3   30.93    0.00   11.34    0.00    0.00    0.00    0.00    0.00    0.00   57.73
10:23:16 AM    4   28.42    0.00   22.11    0.00    0.00    0.00    0.00    0.00    0.00   49.47
10:23:16 AM    5   22.92    0.00   16.67    0.00    0.00    0.00    0.00    0.00    0.00   60.42
10:23:16 AM    6   25.00    0.00   14.58    0.00    0.00    0.00    0.00    0.00    0.00   60.42
10:23:16 AM    7   22.34    0.00   14.89    0.00    0.00    0.00    0.00    0.00    0.00   62.77

10:23:16 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:23:17 AM  all   23.64    0.00   16.49    0.00    0.00    8.44    0.00    0.00    0.00   51.43
10:23:17 AM    0    8.25    0.00    2.06    0.00    0.00   67.01    0.00    0.00    0.00   22.68
10:23:17 AM    1   23.40    0.00    9.57    0.00    0.00    0.00    0.00    0.00    0.00   67.02
10:23:17 AM    2   21.65    0.00   13.40    0.00    0.00    0.00    0.00    0.00    0.00   64.95
10:23:17 AM    3   18.09    0.00    9.57    0.00    0.00    0.00    0.00    0.00    0.00   72.34
10:23:17 AM    4   31.00    0.00   30.00    0.00    0.00    0.00    0.00    0.00    0.00   39.00
10:23:17 AM    5   26.32    0.00   23.16    0.00    0.00    0.00    0.00    0.00    0.00   50.53
10:23:17 AM    6   26.80    0.00   23.71    0.00    0.00    0.00    0.00    0.00    0.00   49.48
10:23:17 AM    7   33.33    0.00   19.79    0.00    0.00    0.00    0.00    0.00    0.00   46.88

10:23:17 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:23:18 AM  all   25.33    0.00   15.80    0.00    0.00    8.62    0.00    0.00    0.00   50.26
10:23:18 AM    0    5.05    0.00    5.05    0.00    0.00   66.67    0.00    0.00    0.00   23.23
10:23:18 AM    1   27.08    0.00    9.38    0.00    0.00    0.00    0.00    0.00    0.00   63.54
10:23:18 AM    2   30.43    0.00   13.04    0.00    0.00    0.00    0.00    0.00    0.00   56.52
10:23:18 AM    3   27.27    0.00   19.19    0.00    0.00    0.00    0.00    0.00    0.00   53.54
10:23:18 AM    4   31.58    0.00   21.05    0.00    0.00    0.00    0.00    0.00    0.00   47.37
10:23:18 AM    5   27.96    0.00   18.28    0.00    0.00    0.00    0.00    0.00    0.00   53.76
10:23:18 AM    6   22.11    0.00   23.16    0.00    0.00    0.00    0.00    0.00    0.00   54.74
10:23:18 AM    7   31.96    0.00   17.53    0.00    0.00    0.00    0.00    0.00    0.00   50.52

10:23:18 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:23:19 AM  all   22.88    0.00   14.78    0.00    0.00    7.46    0.00    0.00    0.00   54.88
10:23:19 AM    0    7.37    0.00    8.42    0.00    0.00   61.05    0.00    0.00    0.00   23.16
10:23:19 AM    1   27.08    0.00   14.58    0.00    0.00    0.00    0.00    0.00    0.00   58.33
10:23:19 AM    2   26.53    0.00   19.39    0.00    0.00    0.00    0.00    0.00    0.00   54.08
10:23:19 AM    3   29.00    0.00   15.00    0.00    0.00    0.00    0.00    0.00    0.00   56.00
10:23:19 AM    4   23.16    0.00   16.84    0.00    0.00    0.00    0.00    0.00    0.00   60.00
10:23:19 AM    5   22.00    0.00   17.00    0.00    0.00    0.00    0.00    0.00    0.00   61.00
10:23:19 AM    6   23.71    0.00   13.40    0.00    0.00    0.00    0.00    0.00    0.00   62.89
10:23:19 AM    7   23.71    0.00   13.40    0.00    0.00    0.00    0.00    0.00    0.00   62.89

10:23:19 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:23:20 AM  all   23.99    0.00   16.95    0.00    0.00    8.08    0.00    0.00    0.00   50.98
10:23:20 AM    0    5.21    0.00    3.12    0.00    0.00   64.58    0.00    0.00    0.00   27.08
10:23:20 AM    1   26.04    0.00   15.62    0.00    0.00    0.00    0.00    0.00    0.00   58.33
10:23:20 AM    2   25.26    0.00   14.74    0.00    0.00    0.00    0.00    0.00    0.00   60.00
10:23:20 AM    3   28.57    0.00   13.27    0.00    0.00    0.00    0.00    0.00    0.00   58.16
10:23:20 AM    4   26.88    0.00   20.43    0.00    0.00    0.00    0.00    0.00    0.00   52.69
10:23:20 AM    5   28.57    0.00   21.43    0.00    0.00    0.00    0.00    0.00    0.00   50.00
10:23:20 AM    6   25.77    0.00   23.71    0.00    0.00    0.00    0.00    0.00    0.00   50.52
10:23:20 AM    7   25.53    0.00   23.40    0.00    0.00    0.00    0.00    0.00    0.00   51.06

10:23:20 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:23:21 AM  all   23.57    0.00   16.05    0.00    0.00    8.41    0.00    0.00    0.00   51.97
10:23:21 AM    0    8.08    0.00    3.03    0.00    0.00   66.67    0.00    0.00    0.00   22.22
10:23:21 AM    1   24.74    0.00   15.46    0.00    0.00    0.00    0.00    0.00    0.00   59.79
10:23:21 AM    2   28.12    0.00   13.54    0.00    0.00    0.00    0.00    0.00    0.00   58.33
10:23:21 AM    3   27.55    0.00   14.29    0.00    0.00    0.00    0.00    0.00    0.00   58.16
10:23:21 AM    4   24.24    0.00   26.26    0.00    0.00    0.00    0.00    0.00    0.00   49.49
10:23:21 AM    5   27.00    0.00   19.00    0.00    0.00    0.00    0.00    0.00    0.00   54.00
10:23:21 AM    6   25.25    0.00   17.17    0.00    0.00    0.00    0.00    0.00    0.00   57.58
10:23:21 AM    7   23.71    0.00   19.59    0.00    0.00    0.00    0.00    0.00    0.00   56.70

10:23:21 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:23:22 AM  all   25.13    0.00   15.64    0.00    0.00    8.21    0.00    0.00    0.00   51.03
10:23:22 AM    0    7.00    0.00    5.00    0.00    0.00   64.00    0.00    0.00    0.00   24.00
10:23:22 AM    1   26.53    0.00   13.27    0.00    0.00    0.00    0.00    0.00    0.00   60.20
10:23:22 AM    2   26.53    0.00   13.27    0.00    0.00    0.00    0.00    0.00    0.00   60.20
10:23:22 AM    3   28.12    0.00   11.46    0.00    0.00    0.00    0.00    0.00    0.00   60.42
10:23:22 AM    4   26.04    0.00   23.96    0.00    0.00    0.00    0.00    0.00    0.00   50.00
10:23:22 AM    5   29.17    0.00   19.79    0.00    0.00    0.00    0.00    0.00    0.00   51.04
10:23:22 AM    6   32.32    0.00   16.16    0.00    0.00    0.00    0.00    0.00    0.00   51.52
10:23:22 AM    7   25.77    0.00   22.68    0.00    0.00    0.00    0.00    0.00    0.00   51.55

10:23:22 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:23:23 AM  all   25.29    0.00   16.52    0.00    0.00    8.39    0.00    0.00    0.00   49.81
10:23:23 AM    0    6.19    0.00    4.12    0.00    0.00   67.01    0.00    0.00    0.00   22.68
10:23:23 AM    1   25.77    0.00   15.46    0.00    0.00    0.00    0.00    0.00    0.00   58.76
10:23:23 AM    2   27.37    0.00   12.63    0.00    0.00    0.00    0.00    0.00    0.00   60.00
10:23:23 AM    3   28.57    0.00   11.22    0.00    0.00    0.00    0.00    0.00    0.00   60.20
10:23:23 AM    4   29.29    0.00   26.26    0.00    0.00    0.00    0.00    0.00    0.00   44.44
10:23:23 AM    5   28.42    0.00   21.05    0.00    0.00    0.00    0.00    0.00    0.00   50.53
10:23:23 AM    6   25.77    0.00   20.62    0.00    0.00    0.00    0.00    0.00    0.00   53.61
10:23:23 AM    7   30.93    0.00   20.62    0.00    0.00    0.00    0.00    0.00    0.00   48.45

10:23:23 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
