Linux 6.1.141 (king) 	08/20/2026 	_aarch64_	(8 CPU)

03:23:01 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:23:11 PM    4   25.25    0.00   26.26    0.00    0.00    0.00    0.00    0.00    0.00   48.48
03:23:11 PM    5   20.43    0.00   19.35    0.00    0.00    0.00    0.00    0.00    0.00   60.22
03:23:11 PM    6   26.32    0.00   16.84    0.00    0.00    0.00    0.00    0.00    0.00   56.84
03:23:11 PM    7   26.04    0.00   18.75    0.00    0.00    0.00    0.00    0.00    0.00   55.21

03:23:11 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:23:12 PM  all   24.07    0.00   15.88    0.00    0.00    8.96    0.00    0.00    0.00   51.09
03:23:12 PM    0    3.06    0.00    3.06    0.00    0.00   71.43    0.00    0.00    0.00   22.45
03:23:12 PM    1   30.61    0.00   16.33    0.00    0.00    0.00    0.00    0.00    0.00   53.06
03:23:12 PM    2   28.57    0.00   15.31    0.00    0.00    0.00    0.00    0.00    0.00   56.12
03:23:12 PM    3   33.00    0.00   16.00    0.00    0.00    0.00    0.00    0.00    0.00   51.00
03:23:12 PM    4   25.26    0.00   21.05    0.00    0.00    0.00    0.00    0.00    0.00   53.68
03:23:12 PM    5   22.92    0.00   19.79    0.00    0.00    0.00    0.00    0.00    0.00   57.29
03:23:12 PM    6   24.49    0.00   18.37    0.00    0.00    0.00    0.00    0.00    0.00   57.14
03:23:12 PM    7   24.49    0.00   17.35    0.00    0.00    0.00    0.00    0.00    0.00   58.16

03:23:12 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:23:13 PM  all   25.84    0.00   19.22    0.00    0.00    8.31    0.00    0.00    0.00   46.62
03:23:13 PM    0    6.38    0.00    6.38    0.00    0.00   68.09    0.00    0.00    0.00   19.15
03:23:13 PM    1   24.49    0.00   14.29    0.00    0.00    0.00    0.00    0.00    0.00   61.22
03:23:13 PM    2   20.83    0.00   15.62    0.00    0.00    0.00    0.00    0.00    0.00   63.54
03:23:13 PM    3   25.51    0.00   10.20    0.00    0.00    0.00    0.00    0.00    0.00   64.29
03:23:13 PM    4   33.68    0.00   26.32    0.00    0.00    0.00    0.00    0.00    0.00   40.00
03:23:13 PM    5   35.05    0.00   26.80    0.00    0.00    0.00    0.00    0.00    0.00   38.14
03:23:13 PM    6   31.25    0.00   26.04    0.00    0.00    0.00    0.00    0.00    0.00   42.71
03:23:13 PM    7   29.17    0.00   28.12    0.00    0.00    0.00    0.00    0.00    0.00   42.71

03:23:13 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:23:14 PM  all   24.74    0.00   15.94    0.00    0.00    8.80    0.00    0.00    0.00   50.51
03:23:14 PM    0    9.80    0.00    1.96    0.00    0.00   67.65    0.00    0.00    0.00   20.59
03:23:14 PM    1   27.45    0.00   13.73    0.00    0.00    0.00    0.00    0.00    0.00   58.82
03:23:14 PM    2   30.21    0.00   12.50    0.00    0.00    0.00    0.00    0.00    0.00   57.29
03:23:14 PM    3   26.80    0.00   12.37    0.00    0.00    0.00    0.00    0.00    0.00   60.82
03:23:14 PM    4   24.74    0.00   25.77    0.00    0.00    0.00    0.00    0.00    0.00   49.48
03:23:14 PM    5   29.03    0.00   19.35    0.00    0.00    0.00    0.00    0.00    0.00   51.61
03:23:14 PM    6   23.71    0.00   21.65    0.00    0.00    0.00    0.00    0.00    0.00   54.64
03:23:14 PM    7   27.00    0.00   21.00    0.00    0.00    0.00    0.00    0.00    0.00   52.00

03:23:14 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:23:15 PM  all   26.25    0.00   17.93    0.00    0.00    8.71    0.00    0.00    0.00   47.12
03:23:15 PM    0    7.92    0.00    7.92    0.00    0.00   67.33    0.00    0.00    0.00   16.83
03:23:15 PM    1   20.62    0.00   14.43    0.00    0.00    0.00    0.00    0.00    0.00   64.95
03:23:15 PM    2   18.75    0.00    7.29    0.00    0.00    0.00    0.00    0.00    0.00   73.96
03:23:15 PM    3   28.28    0.00   12.12    0.00    0.00    0.00    0.00    0.00    0.00   59.60
03:23:15 PM    4   38.95    0.00   21.05    0.00    0.00    0.00    0.00    0.00    0.00   40.00
03:23:15 PM    5   26.04    0.00   31.25    0.00    0.00    0.00    0.00    0.00    0.00   42.71
03:23:15 PM    6   35.71    0.00   25.51    0.00    0.00    0.00    0.00    0.00    0.00   38.78
03:23:15 PM    7   34.34    0.00   24.24    0.00    0.00    0.00    0.00    0.00    0.00   41.41

03:23:15 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:23:16 PM  all   25.19    0.00   17.14    0.00    0.00    8.96    0.00    0.00    0.00   48.70
03:23:16 PM    0    3.00    0.00    6.00    0.00    0.00   69.00    0.00    0.00    0.00   22.00
03:23:16 PM    1   26.26    0.00   12.12    0.00    0.00    0.00    0.00    0.00    0.00   61.62
03:23:16 PM    2   27.37    0.00   12.63    0.00    0.00    0.00    0.00    0.00    0.00   60.00
03:23:16 PM    3   33.33    0.00   14.58    0.00    0.00    0.00    0.00    0.00    0.00   52.08
03:23:16 PM    4   32.63    0.00   22.11    0.00    0.00    0.00    0.00    0.00    0.00   45.26
03:23:16 PM    5   27.37    0.00   20.00    0.00    0.00    0.00    0.00    0.00    0.00   52.63
03:23:16 PM    6   25.26    0.00   26.32    0.00    0.00    0.00    0.00    0.00    0.00   48.42
03:23:16 PM    7   27.37    0.00   24.21    0.00    0.00    0.00    0.00    0.00    0.00   48.42

03:23:16 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:23:17 PM  all   24.16    0.00   15.71    0.00    0.00    8.70    0.00    0.00    0.00   51.43
03:23:17 PM    0    5.15    0.00    4.12    0.00    0.00   69.07    0.00    0.00    0.00   21.65
03:23:17 PM    1   32.98    0.00   12.77    0.00    0.00    0.00    0.00    0.00    0.00   54.26
03:23:17 PM    2   31.25    0.00   18.75    0.00    0.00    0.00    0.00    0.00    0.00   50.00
03:23:17 PM    3   26.04    0.00   15.62    0.00    0.00    0.00    0.00    0.00    0.00   58.33
03:23:17 PM    4   27.37    0.00   18.95    0.00    0.00    0.00    0.00    0.00    0.00   53.68
03:23:17 PM    5   23.71    0.00   17.53    0.00    0.00    0.00    0.00    0.00    0.00   58.76
03:23:17 PM    6   22.45    0.00   17.35    0.00    0.00    0.00    0.00    0.00    0.00   60.20
03:23:17 PM    7   24.74    0.00   20.62    0.00    0.00    0.00    0.00    0.00    0.00   54.64

03:23:17 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:23:18 PM  all   22.91    0.00   17.50    0.00    0.00    8.11    0.00    0.00    0.00   51.48
03:23:18 PM    0    6.19    0.00    8.25    0.00    0.00   64.95    0.00    0.00    0.00   20.62
03:23:18 PM    1   22.68    0.00   15.46    0.00    0.00    0.00    0.00    0.00    0.00   61.86
03:23:18 PM    2   26.04    0.00   15.62    0.00    0.00    0.00    0.00    0.00    0.00   58.33
03:23:18 PM    3   26.80    0.00   11.34    0.00    0.00    0.00    0.00    0.00    0.00   61.86
03:23:18 PM    4   22.92    0.00   26.04    0.00    0.00    0.00    0.00    0.00    0.00   51.04
03:23:18 PM    5   22.45    0.00   25.51    0.00    0.00    0.00    0.00    0.00    0.00   52.04
03:23:18 PM    6   30.30    0.00   17.17    0.00    0.00    0.00    0.00    0.00    0.00   52.53
03:23:18 PM    7   25.77    0.00   20.62    0.00    0.00    0.00    0.00    0.00    0.00   53.61

03:23:18 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:23:19 PM  all   23.78    0.00   15.77    0.00    0.00    8.67    0.00    0.00    0.00   51.77
03:23:19 PM    0    6.25    0.00    6.25    0.00    0.00   68.75    0.00    0.00    0.00   18.75
03:23:19 PM    1   28.87    0.00   17.53    0.00    0.00    0.00    0.00    0.00    0.00   53.61
03:23:19 PM    2   28.28    0.00   19.19    0.00    0.00    0.00    0.00    0.00    0.00   52.53
03:23:19 PM    3   29.35    0.00   13.04    0.00    0.00    0.00    0.00    0.00    0.00   57.61
03:23:19 PM    4   21.51    0.00   20.43    0.00    0.00    0.00    0.00    0.00    0.00   58.06
03:23:19 PM    5   25.27    0.00   14.29    0.00    0.00    0.00    0.00    0.00    0.00   60.44
03:23:19 PM    6   25.53    0.00   19.15    0.00    0.00    0.00    0.00    0.00    0.00   55.32
03:23:19 PM    7   25.25    0.00   16.16    0.00    0.00    0.00    0.00    0.00    0.00   58.59

03:23:19 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:23:20 PM  all   24.55    0.00   15.86    0.00    0.00    8.18    0.00    0.00    0.00   51.41
03:23:20 PM    0   10.78    0.00    6.86    0.00    0.00   62.75    0.00    0.00    0.00   19.61
03:23:20 PM    1   24.24    0.00   16.16    0.00    0.00    0.00    0.00    0.00    0.00   59.60
03:23:20 PM    2   29.47    0.00   10.53    0.00    0.00    0.00    0.00    0.00    0.00   60.00
03:23:20 PM    3   29.59    0.00    9.18    0.00    0.00    0.00    0.00    0.00    0.00   61.22
03:23:20 PM    4   23.00    0.00   29.00    0.00    0.00    0.00    0.00    0.00    0.00   48.00
03:23:20 PM    5   28.57    0.00   18.37    0.00    0.00    0.00    0.00    0.00    0.00   53.06
03:23:20 PM    6   24.21    0.00   17.89    0.00    0.00    0.00    0.00    0.00    0.00   57.89
03:23:20 PM    7   27.37    0.00   18.95    0.00    0.00    0.00    0.00    0.00    0.00   53.68

03:23:20 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:23:21 PM  all   26.59    0.00   17.38    0.00    0.00    9.60    0.00    0.00    0.00   46.43
03:23:21 PM    0    2.97    0.00    1.98    0.00    0.00   73.27    0.00    0.00    0.00   21.78
03:23:21 PM    1   23.71    0.00   11.34    0.00    0.00    0.00    0.00    0.00    0.00   64.95
03:23:21 PM    2   23.40    0.00   11.70    0.00    0.00    0.00    0.00    0.00    0.00   64.89
03:23:21 PM    3   25.26    0.00   11.58    0.00    0.00    0.00    0.00    0.00    0.00   63.16
03:23:21 PM    4   33.33    0.00   30.11    0.00    0.00    0.00    0.00    0.00    0.00   36.56
03:23:21 PM    5   40.21    0.00   21.65    0.00    0.00    0.00    0.00    0.00    0.00   38.14
03:23:21 PM    6   30.61    0.00   29.59    0.00    0.00    0.00    0.00    0.00    0.00   39.80
03:23:21 PM    7   34.38    0.00   21.88    0.00    0.00    0.00    0.00    0.00    0.00   43.75

03:23:21 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:23:22 PM  all   25.20    0.00   18.37    0.00    0.00    8.79    0.00    0.00    0.00   47.64
03:23:22 PM    0    4.12    0.00    4.12    0.00    0.00   69.07    0.00    0.00    0.00   22.68
03:23:22 PM    1   18.56    0.00   10.31    0.00    0.00    0.00    0.00    0.00    0.00   71.13
03:23:22 PM    2    9.38    0.00    6.25    0.00    0.00    0.00    0.00    0.00    0.00   84.38
03:23:22 PM    3   20.83    0.00    5.21    0.00    0.00    0.00    0.00    0.00    0.00   73.96
03:23:22 PM    4   34.78    0.00   33.70    0.00    0.00    0.00    0.00    0.00    0.00   31.52
03:23:22 PM    5   40.00    0.00   27.37    0.00    0.00    0.00    0.00    0.00    0.00   32.63
03:23:22 PM    6   36.96    0.00   30.43    0.00    0.00    0.00    0.00    0.00    0.00   32.61
03:23:22 PM    7   38.14    0.00   30.93    0.00    0.00    0.00    0.00    0.00    0.00   30.93

03:23:22 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:23:23 PM  all   25.77    0.00   17.91    0.00    0.00    8.76    0.00    0.00    0.00   47.55
03:23:23 PM    0    3.16    0.00    3.16    0.00    0.00   69.47    0.00    0.00    0.00   24.21
03:23:23 PM    1   18.09    0.00   12.77    0.00    0.00    0.00    0.00    0.00    0.00   69.15
03:23:23 PM    2   24.00    0.00   12.00    0.00    0.00    1.00    0.00    0.00    0.00   63.00
03:23:23 PM    3   28.28    0.00   16.16    0.00    0.00    0.00    0.00    0.00    0.00   55.56
03:23:23 PM    4   35.35    0.00   24.24    0.00    0.00    0.00    0.00    0.00    0.00   40.40
03:23:23 PM    5   30.11    0.00   25.81    0.00    0.00    0.00    0.00    0.00    0.00   44.09
03:23:23 PM    6   29.59    0.00   26.53    0.00    0.00    1.02    0.00    0.00    0.00   42.86
03:23:23 PM    7   36.73    0.00   22.45    0.00    0.00    0.00    0.00    0.00    0.00   40.82

03:23:23 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:23:24 PM  all   22.78    0.00   15.83    0.00    0.00    8.37    0.00    0.00    0.00   53.02
03:23:24 PM    0    8.08    0.00    3.03    0.00    0.00   65.66    0.00    0.00    0.00   23.23
03:23:24 PM    1   24.24    0.00   19.19    0.00    0.00    0.00    0.00    0.00    0.00   56.57
03:23:24 PM    2   27.84    0.00   13.40    0.00    0.00    0.00    0.00    0.00    0.00   58.76
03:23:24 PM    3   24.21    0.00   17.89    0.00    0.00    0.00    0.00    0.00    0.00   57.89
03:23:24 PM    4   27.37    0.00   16.84    0.00    0.00    0.00    0.00    0.00    0.00   55.79
03:23:24 PM    5   23.00    0.00   23.00    0.00    0.00    0.00    0.00    0.00    0.00   54.00
03:23:24 PM    6   23.16    0.00   15.79    0.00    0.00    0.00    0.00    0.00    0.00   61.05
03:23:24 PM    7   24.74    0.00   17.53    0.00    0.00    0.00    0.00    0.00    0.00   57.73

03:23:24 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:23:25 PM  all   26.70    0.00   17.02    0.00    0.00    8.90    0.00    0.00    0.00   47.38
03:23:25 PM    0    4.12    0.00    3.09    0.00    0.00   70.10    0.00    0.00    0.00   22.68
03:23:25 PM    1   32.98    0.00   14.89    0.00    0.00    0.00    0.00    0.00    0.00   52.13
03:23:25 PM    2   27.66    0.00   13.83    0.00    0.00    0.00    0.00    0.00    0.00   58.51
03:23:25 PM    3   25.00    0.00   10.42    0.00    0.00    0.00    0.00    0.00    0.00   64.58
03:23:25 PM    4   28.72    0.00   26.60    0.00    0.00    0.00    0.00    0.00    0.00   44.68
03:23:25 PM    5   34.74    0.00   23.16    0.00    0.00    0.00    0.00    0.00    0.00   42.11
03:23:25 PM    6   31.58    0.00   20.00    0.00    0.00    0.00    0.00    0.00    0.00   48.42
03:23:25 PM    7   29.29    0.00   24.24    0.00    0.00    0.00    0.00    0.00    0.00   46.46

03:23:25 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:23:26 PM  all   21.92    0.00   15.64    0.00    0.00    8.33    0.00    0.00    0.00   54.10
03:23:26 PM    0    5.00    0.00    6.00    0.00    0.00   65.00    0.00    0.00    0.00   24.00
03:23:26 PM    1   28.57    0.00   12.24    0.00    0.00    0.00    0.00    0.00    0.00   59.18
03:23:26 PM    2   23.16    0.00   13.68    0.00    0.00    0.00    0.00    0.00    0.00   63.16
03:23:26 PM    3   24.00    0.00   14.00    0.00    0.00    0.00    0.00    0.00    0.00   62.00
03:23:26 PM    4   21.88    0.00   22.92    0.00    0.00    0.00    0.00    0.00    0.00   55.21
03:23:26 PM    5   23.71    0.00   19.59    0.00    0.00    0.00    0.00    0.00    0.00   56.70
03:23:26 PM    6   25.51    0.00   19.39    0.00    0.00    0.00    0.00    0.00    0.00   55.10
03:23:26 PM    7   23.96    0.00   17.71    0.00    0.00    0.00    0.00    0.00    0.00   58.33

03:23:26 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:23:27 PM  all   22.96    0.00   14.40    0.00    0.00    8.30    0.00    0.00    0.00   54.35
03:23:27 PM    0    5.05    0.00    5.05    0.00    0.00   64.65    0.00    0.00    0.00   25.25
03:23:27 PM    1   26.80    0.00   14.43    0.00    0.00    0.00    0.00    0.00    0.00   58.76
03:23:27 PM    2   28.87    0.00   13.40    0.00    0.00    0.00    0.00    0.00    0.00   57.73
03:23:27 PM    3   27.37    0.00   14.74    0.00    0.00    0.00    0.00    0.00    0.00   57.89
03:23:27 PM    4   23.96    0.00   19.79    0.00    0.00    0.00    0.00    0.00    0.00   56.25
03:23:27 PM    5   21.28    0.00   20.21    0.00    0.00    0.00    0.00    0.00    0.00   58.51
03:23:27 PM    6   22.11    0.00   15.79    0.00    0.00    0.00    0.00    0.00    0.00   62.11
03:23:27 PM    7   28.57    0.00   12.24    0.00    0.00    0.00    0.00    0.00    0.00   59.18

03:23:27 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:23:28 PM  all   24.61    0.00   15.08    0.00    0.00    8.51    0.00    0.00    0.00   51.80
03:23:28 PM    0    5.05    0.00    7.07    0.00    0.00   66.67    0.00    0.00    0.00   21.21
03:23:28 PM    1   22.68    0.00   14.43    0.00    0.00    0.00    0.00    0.00    0.00   62.89
03:23:28 PM    2   29.17    0.00    8.33    0.00    0.00    0.00    0.00    0.00    0.00   62.50
03:23:28 PM    3   28.57    0.00   11.22    0.00    0.00    0.00    0.00    0.00    0.00   60.20
03:23:28 PM    4   27.96    0.00   22.58    0.00    0.00    0.00    0.00    0.00    0.00   49.46
03:23:28 PM    5   26.04    0.00   22.92    0.00    0.00    0.00    0.00    0.00    0.00   51.04
03:23:28 PM    6   31.63    0.00   14.29    0.00    0.00    0.00    0.00    0.00    0.00   54.08
