Linux 6.1.141 (king) 	08/20/2026 	_aarch64_	(8 CPU)

03:23:01 PM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
03:23:02 PM  1000     63311         -  198.00  153.00    0.00    0.00  351.00     5  npuforge-node.s
03:23:02 PM  1000         -     63311    0.00    0.00    0.00    0.00    0.00     5  |__npuforge-node.s
03:23:02 PM  1000         -     63312   27.00   19.00    0.00    2.00   46.00     0  |__tokio-rt-worker
03:23:02 PM  1000         -     63313   19.00   23.00    0.00    3.00   42.00     4  |__tokio-rt-worker
03:23:02 PM  1000         -     63314   29.00   17.00    0.00    3.00   46.00     7  |__tokio-rt-worker
03:23:02 PM  1000         -     63315   24.00   18.00    0.00    2.00   42.00     6  |__tokio-rt-worker
03:23:02 PM  1000         -     63316   26.00   18.00    0.00    2.00   44.00     6  |__tokio-rt-worker
03:23:02 PM  1000         -     63317   23.00   22.00    0.00    2.00   45.00     5  |__tokio-rt-worker
03:23:02 PM  1000         -     63318   24.00   19.00    0.00    3.00   43.00     6  |__tokio-rt-worker
03:23:02 PM  1000         -     63319   26.00   17.00    0.00    1.00   43.00     5  |__tokio-rt-worker
03:23:03 PM  1000     63311         -  182.00  143.00    0.00    0.00  325.00     5  npuforge-node.s
03:23:03 PM  1000         -     63311    0.00    0.00    0.00    0.00    0.00     5  |__npuforge-node.s
03:23:03 PM  1000         -     63312   19.00   24.00    0.00    2.00   43.00     4  |__tokio-rt-worker
03:23:03 PM  1000         -     63313   19.00   18.00    0.00    1.00   37.00     5  |__tokio-rt-worker
03:23:03 PM  1000         -     63314   24.00   18.00    0.00    1.00   42.00     2  |__tokio-rt-worker
03:23:03 PM  1000         -     63315   26.00   18.00    0.00    2.00   44.00     3  |__tokio-rt-worker
03:23:03 PM  1000         -     63316   24.00   13.00    0.00    2.00   37.00     1  |__tokio-rt-worker
03:23:03 PM  1000         -     63317   24.00   13.00    0.00    2.00   37.00     3  |__tokio-rt-worker
03:23:03 PM  1000         -     63318   24.00   17.00    0.00    2.00   41.00     0  |__tokio-rt-worker
03:23:03 PM  1000         -     63319   20.00   22.00    0.00    3.00   42.00     1  |__tokio-rt-worker
03:23:04 PM  1000     63311         -  210.00  151.00    0.00    0.00  361.00     5  npuforge-node.s
03:23:04 PM  1000         -     63311    0.00    0.00    0.00    0.00    0.00     5  |__npuforge-node.s
03:23:04 PM  1000         -     63312   30.00   20.00    0.00    2.00   50.00     2  |__tokio-rt-worker
03:23:04 PM  1000         -     63313   27.00   21.00    0.00    1.00   48.00     3  |__tokio-rt-worker
03:23:04 PM  1000         -     63314   23.00   21.00    0.00    2.00   44.00     4  |__tokio-rt-worker
03:23:04 PM  1000         -     63315   28.00   19.00    0.00    1.00   47.00     7  |__tokio-rt-worker
03:23:04 PM  1000         -     63316   28.00   17.00    0.00    1.00   45.00     5  |__tokio-rt-worker
03:23:04 PM  1000         -     63317   25.00   17.00    0.00    2.00   42.00     1  |__tokio-rt-worker
03:23:04 PM  1000         -     63318   28.00   16.00    0.00    2.00   44.00     4  |__tokio-rt-worker
03:23:04 PM  1000         -     63319   22.00   21.00    0.00    1.00   43.00     6  |__tokio-rt-worker
03:23:05 PM  1000     63311         -  182.00  155.00    0.00    0.00  337.00     5  npuforge-node.s
03:23:05 PM  1000         -     63311    0.00    0.00    0.00    0.00    0.00     5  |__npuforge-node.s
03:23:05 PM  1000         -     63312   22.00   21.00    0.00    2.00   43.00     7  |__tokio-rt-worker
03:23:05 PM  1000         -     63313   22.00   18.00    0.00    3.00   40.00     5  |__tokio-rt-worker
03:23:05 PM  1000         -     63314   22.00   20.00    0.00    2.00   42.00     4  |__tokio-rt-worker
03:23:05 PM  1000         -     63315   18.00   22.00    0.00    3.00   40.00     3  |__tokio-rt-worker
03:23:05 PM  1000         -     63316   23.00   19.00    0.00    2.00   42.00     1  |__tokio-rt-worker
03:23:05 PM  1000         -     63317   29.00   16.00    0.00    2.00   45.00     2  |__tokio-rt-worker
03:23:05 PM  1000         -     63318   24.00   17.00    0.00    2.00   41.00     3  |__tokio-rt-worker
03:23:05 PM  1000         -     63319   22.00   20.00    0.00    3.00   42.00     3  |__tokio-rt-worker
03:23:06 PM  1000     63311         -  191.00  136.00    0.00    0.00  327.00     5  npuforge-node.s
03:23:06 PM  1000         -     63311    0.00    0.00    0.00    0.00    0.00     5  |__npuforge-node.s
03:23:06 PM  1000         -     63312   24.00   17.00    0.00    1.00   41.00     7  |__tokio-rt-worker
03:23:06 PM  1000         -     63313   25.00   14.00    0.00    1.00   39.00     1  |__tokio-rt-worker
03:23:06 PM  1000         -     63314   25.00   15.00    0.00    1.00   40.00     5  |__tokio-rt-worker
03:23:06 PM  1000         -     63315   23.00   17.00    0.00    1.00   40.00     2  |__tokio-rt-worker
03:23:06 PM  1000         -     63316   26.00   24.00    0.00    3.00   50.00     0  |__tokio-rt-worker
03:23:06 PM  1000         -     63317   22.00   15.00    0.00    1.00   37.00     2  |__tokio-rt-worker
03:23:06 PM  1000         -     63318   25.00   16.00    0.00    1.00   41.00     5  |__tokio-rt-worker
03:23:06 PM  1000         -     63319   21.00   18.00    0.00    1.00   39.00     1  |__tokio-rt-worker
03:23:07 PM  1000     63311         -  208.00  154.00    0.00    0.00  362.00     5  npuforge-node.s
03:23:07 PM  1000         -     63311    0.00    0.00    0.00    0.00    0.00     5  |__npuforge-node.s
03:23:07 PM  1000         -     63312   25.00   19.00    0.00    2.00   44.00     5  |__tokio-rt-worker
03:23:07 PM  1000         -     63313   26.00   19.00    0.00    2.00   45.00     3  |__tokio-rt-worker
03:23:07 PM  1000         -     63314   32.00   16.00    0.00    2.00   48.00     4  |__tokio-rt-worker
03:23:07 PM  1000         -     63315   23.00   18.00    0.00    2.00   41.00     4  |__tokio-rt-worker
03:23:07 PM  1000         -     63316   21.00   23.00    0.00    3.00   44.00     4  |__tokio-rt-worker
03:23:07 PM  1000         -     63317   24.00   22.00    0.00    3.00   46.00     7  |__tokio-rt-worker
03:23:07 PM  1000         -     63318   30.00   17.00    0.00    2.00   47.00     2  |__tokio-rt-worker
03:23:07 PM  1000         -     63319   28.00   21.00    0.00    3.00   49.00     4  |__tokio-rt-worker
03:23:08 PM  1000     63311         -  190.00  146.00    0.00    0.00  336.00     5  npuforge-node.s
03:23:08 PM  1000         -     63311    0.00    0.00    0.00    0.00    0.00     5  |__npuforge-node.s
03:23:08 PM  1000         -     63312   29.00   17.00    0.00    3.00   46.00     0  |__tokio-rt-worker
03:23:08 PM  1000         -     63313   27.00   18.00    0.00    1.00   45.00     6  |__tokio-rt-worker
03:23:08 PM  1000         -     63314   24.00   18.00    0.00    2.00   42.00     3  |__tokio-rt-worker
03:23:08 PM  1000         -     63315   22.00   16.00    0.00    1.00   38.00     5  |__tokio-rt-worker
03:23:08 PM  1000         -     63316   24.00   18.00    0.00    1.00   42.00     1  |__tokio-rt-worker
03:23:08 PM  1000         -     63317   22.00   14.00    0.00    1.00   36.00     4  |__tokio-rt-worker
03:23:08 PM  1000         -     63318   20.00   25.00    0.00    1.00   45.00     3  |__tokio-rt-worker
03:23:08 PM  1000         -     63319   21.00   20.00    0.00    2.00   41.00     2  |__tokio-rt-worker
03:23:09 PM  1000     63311         -  202.00  155.00    0.00    0.00  357.00     5  npuforge-node.s
03:23:09 PM  1000         -     63311    0.00    0.00    0.00    0.00    0.00     5  |__npuforge-node.s
03:23:09 PM  1000         -     63312   23.00   20.00    0.00    2.00   43.00     2  |__tokio-rt-worker
03:23:09 PM  1000         -     63313   24.00   19.00    0.00    4.00   43.00     2  |__tokio-rt-worker
03:23:09 PM  1000         -     63314   23.00   23.00    0.00    3.00   46.00     3  |__tokio-rt-worker
03:23:09 PM  1000         -     63315   24.00   20.00    0.00    2.00   44.00     6  |__tokio-rt-worker
03:23:09 PM  1000         -     63316   27.00   20.00    0.00    2.00   47.00     5  |__tokio-rt-worker
03:23:09 PM  1000         -     63317   25.00   20.00    0.00    2.00   45.00     4  |__tokio-rt-worker
03:23:09 PM  1000         -     63318   29.00   15.00    0.00    1.00   44.00     0  |__tokio-rt-worker
03:23:09 PM  1000         -     63319   28.00   16.00    0.00    3.00   44.00     7  |__tokio-rt-worker
03:23:10 PM  1000     63311         -  186.00  146.00    0.00    0.00  332.00     5  npuforge-node.s
03:23:10 PM  1000         -     63311    0.00    0.00    0.00    0.00    0.00     5  |__npuforge-node.s
03:23:10 PM  1000         -     63312   26.00   18.00    0.00    1.00   44.00     7  |__tokio-rt-worker
03:23:10 PM  1000         -     63313   22.00   21.00    0.00    1.00   43.00     4  |__tokio-rt-worker
03:23:10 PM  1000         -     63314   24.00   18.00    0.00    1.00   42.00     6  |__tokio-rt-worker
03:23:10 PM  1000         -     63315   24.00   19.00    0.00    2.00   43.00     3  |__tokio-rt-worker
03:23:10 PM  1000         -     63316   21.00   19.00    0.00    1.00   40.00     4  |__tokio-rt-worker
03:23:10 PM  1000         -     63317   21.00   17.00    0.00    1.00   38.00     0  |__tokio-rt-worker
03:23:10 PM  1000         -     63318   24.00   21.00    0.00    1.00   45.00     5  |__tokio-rt-worker
03:23:10 PM  1000         -     63319   23.00   15.00    0.00    1.00   38.00     3  |__tokio-rt-worker
03:23:11 PM  1000     63311         -  181.00  135.00    0.00    0.00  316.00     5  npuforge-node.s
03:23:11 PM  1000         -     63311    0.00    0.00    0.00    0.00    0.00     5  |__npuforge-node.s
03:23:11 PM  1000         -     63312   19.00   20.00    0.00    2.00   39.00     6  |__tokio-rt-worker
03:23:11 PM  1000         -     63313   23.00   12.00    0.00    2.00   35.00     5  |__tokio-rt-worker
03:23:11 PM  1000         -     63314   20.00   19.00    0.00    2.00   39.00     7  |__tokio-rt-worker
03:23:11 PM  1000         -     63315   24.00   16.00    0.00    1.00   40.00     3  |__tokio-rt-worker
03:23:11 PM  1000         -     63316   24.00   18.00    0.00    3.00   42.00     1  |__tokio-rt-worker
03:23:11 PM  1000         -     63317   21.00   18.00    0.00    2.00   39.00     3  |__tokio-rt-worker
