epoch soc_c npu_c ddr_c bigcore_c cpu_mhz npu_mhz volt_v
1787271230 75.8 76.7 75.8 76.7 2208 950 5.244
1787271231 76.7 77.6 76.7 78.5 2208 950 5.220
1787271232 77.6 77.6 76.7 78.5 2208 950 5.215
1787271234 76.7 77.6 76.7 77.6 2208 950 5.225
1787271235 76.7 76.7 75.8 77.6 2208 950 5.211
1787271236 77.6 77.6 76.7 78.5 2208 950 5.230
1787271237 77.6 77.6 76.7 78.5 2208 950 5.211
1787271238 77.6 77.6 76.7 78.5 2208 950 5.196
1787271239 77.6 77.6 76.7 78.5 2208 950 5.206
1787271240 77.6 78.5 76.7 79.5 2208 950 5.206
1787271242 77.6 77.6 76.7 79.5 2208 950 5.225
1787271243 77.6 78.5 76.7 78.5 2208 950 5.215
1787271244 73.9 73.0 73.0 73.9 2208 950 5.302
1787271245 71.2 70.2 70.2 71.2 2208 950 5.240
1787271246 69.3 69.3 68.4 72.1 2208 950 5.215
1787271247 74.8 74.8 73.9 75.8 2208 950 5.230
1787271248 75.8 76.7 75.8 77.6 2208 950 5.211
1787271249 76.7 76.7 75.8 78.5 2208 950 5.269
1787271251 76.7 76.7 75.8 77.6 2208 950 5.201
1787271252 76.7 76.7 76.7 77.6 2208 950 5.215
1787271253 76.7 76.7 76.7 78.5 2208 950 5.235
1787271254 77.6 77.6 76.7 77.6 2208 950 5.215
1787271255 77.6 78.5 77.6 80.4 2208 950 5.249
1787271256 78.5 78.5 77.6 79.5 2208 950 5.230
1787271257 77.6 78.5 77.6 78.5 2208 950 5.240
1787271258 78.5 78.5 77.6 80.4 2208 950 5.235
1787271260 78.5 78.5 77.6 79.5 2208 950 5.230
1787271261 79.5 79.5 78.5 81.3 2208 950 5.225
1787271262 78.5 78.5 77.6 79.5 2208 950 5.201
1787271263 78.5 78.5 78.5 80.4 2208 950 5.196
1787271264 78.5 79.5 78.5 79.5 2208 950 5.196
1787271265 78.5 79.5 77.6 79.5 2208 950 5.240
1787271266 78.5 78.5 77.6 79.5 2208 950 5.264
1787271267 79.5 80.4 78.5 81.3 2208 950 5.206
1787271269 79.5 80.4 78.5 81.3 2208 950 5.206
1787271270 79.5 80.4 79.5 81.3 2208 950 5.215
1787271271 79.5 79.5 78.5 80.4 2208 950 5.293
1787271272 79.5 79.5 78.5 80.4 2208 950 5.240
1787271273 79.5 79.5 78.5 80.4 2208 950 5.206
1787271274 80.4 80.4 79.5 81.3 2208 950 5.206
1787271275 79.5 80.4 79.5 81.3 2208 950 5.191
1787271277 80.4 80.4 79.5 81.3 2208 950 5.244
1787271278 80.4 80.4 79.5 81.3 2208 950 5.240
1787271279 80.4 80.4 79.5 81.3 2208 950 5.220
1787271280 80.4 80.4 79.5 81.3 2208 950 5.225
1787271281 80.4 79.5 79.5 80.4 2208 950 5.201
1787271282 80.4 80.4 80.4 82.2 2208 950 5.206
1787271283 80.4 80.4 79.5 81.3 2208 950 5.288
1787271284 80.4 80.4 79.5 82.2 2208 950 5.177
1787271286 80.4 81.3 80.4 82.2 2208 950 5.177
1787271287 81.3 81.3 80.4 82.2 2208 950 5.293
1787271288 81.3 81.3 80.4 83.2 2208 950 5.186
1787271289 80.4 81.3 80.4 82.2 2208 950 5.215
1787271290 81.3 82.2 80.4 83.2 2208 950 5.235
1787271291 81.3 82.2 80.4 83.2 2208 950 5.196
1787271292 81.3 81.3 80.4 82.2 2208 950 5.225
1787271294 81.3 82.2 81.3 83.2 2208 950 5.244
1787271295 81.3 82.2 80.4 82.2 2208 950 5.215
1787271296 81.3 82.2 80.4 83.2 2208 950 5.201
1787271297 81.3 82.2 81.3 84.1 2208 950 5.220
1787271298 81.3 82.2 80.4 83.2 2208 950 5.235
1787271299 81.3 81.3 80.4 82.2 2208 950 5.206
1787271300 82.2 82.2 81.3 82.2 2208 950 5.225
1787271302 82.2 82.2 81.3 84.1 2208 950 5.211
1787271303 81.3 82.2 81.3 83.2 2208 950 5.172
1787271304 82.2 83.2 82.2 84.1 2208 950 5.211
1787271305 82.2 83.2 82.2 84.1 2208 950 5.148
1787271306 82.2 82.2 81.3 83.2 2208 950 5.215
1787271307 76.7 75.8 75.8 76.7 2208 950 5.283
1787271308 74.8 73.9 73.9 74.8 2208 950 5.283
1787271309 75.8 75.8 74.8 76.7 2208 950 5.225
1787271310 79.5 80.4 78.5 81.3 2208 950 5.235
1787271312 80.4 80.4 79.5 81.3 2208 950 5.211
1787271313 81.3 81.3 80.4 83.2 2208 950 5.235
1787271314 81.3 82.2 80.4 82.2 2208 950 5.230
1787271315 81.3 81.3 80.4 83.2 2208 950 5.211
1787271316 82.2 82.2 81.3 83.2 2208 950 5.186
1787271317 82.2 82.2 81.3 83.2 2208 950 5.235
1787271318 82.2 82.2 81.3 83.2 2208 950 5.211
1787271320 82.2 82.2 81.3 83.2 2208 950 5.206
1787271321 82.2 82.2 81.3 83.2 2208 950 5.206
1787271322 82.2 83.2 82.2 84.1 2208 950 5.162
1787271323 82.2 82.2 81.3 83.2 2208 950 5.240
1787271324 82.2 82.2 81.3 83.2 2208 950 5.191
1787271325 82.2 82.2 81.3 83.2 2208 950 5.230
1787271326 82.2 83.2 82.2 84.1 2208 950 5.259
1787271327 82.2 83.2 82.2 84.1 2208 950 5.230
1787271329 82.2 83.2 82.2 84.1 2208 950 5.172
1787271330 83.2 83.2 82.2 84.1 2208 950 5.182
1787271331 82.2 83.2 81.3 83.2 2208 950 5.206
1787271332 83.2 83.2 82.2 84.1 2208 950 5.240
1787271333 83.2 83.2 82.2 84.1 2208 950 5.196
1787271334 83.2 83.2 82.2 84.1 2208 950 5.259
1787271335 83.2 84.1 82.2 84.1 2208 950 5.244
1787271336 83.2 84.1 83.2 85.0 2208 950 5.230
1787271338 84.1 84.1 83.2 85.0 2208 950 5.211
1787271339 84.1 84.1 83.2 84.1 2208 950 5.191
1787271340 84.1 84.1 83.2 85.0 2208 950 5.244
1787271341 84.1 84.1 83.2 85.9 2208 950 5.167
1787271342 84.1 84.1 83.2 85.0 2208 950 5.235
1787271343 84.1 84.1 83.2 85.0 2016 950 5.191
1787271344 84.1 84.1 83.2 85.0 2016 950 5.211
1787271346 84.1 84.1 83.2 85.0 2208 950 5.201
1787271347 84.1 84.1 83.2 85.0 2208 950 5.191
1787271348 84.1 85.0 84.1 85.9 2016 950 5.191
1787271349 84.1 85.0 84.1 85.0 2016 950 5.244
1787271350 84.1 84.1 83.2 85.0 2016 950 5.244
1787271351 84.1 84.1 83.2 85.9 2016 950 5.177
1787271352 84.1 85.0 84.1 85.9 2016 950 5.240
1787271354 84.1 84.1 83.2 85.0 2208 950 5.215
1787271355 84.1 84.1 83.2 85.0 2016 950 5.215
1787271356 84.1 84.1 83.2 85.0 2016 950 5.225
1787271357 84.1 84.1 84.1 85.0 2016 950 5.196
