Linux 6.1.141 (king) 	08/20/2026 	_aarch64_	(8 CPU)

09:29:14 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:29:15 AM  1000     30902         -  103.00   70.00    0.00    0.00  173.00     6  npuforge-node.s
09:29:15 AM  1000         -     30902    0.00    0.00    0.00    0.00    0.00     6  |__npuforge-node.s
09:29:15 AM  1000         -     30903   13.00   11.00    0.00    1.00   24.00     6  |__tokio-rt-worker
09:29:15 AM  1000         -     30904   12.00   12.00    0.00    1.00   24.00     7  |__tokio-rt-worker
09:29:15 AM  1000         -     30905   14.00    7.00    0.00    0.00   21.00     0  |__tokio-rt-worker
09:29:15 AM  1000         -     30906   12.00    6.00    0.00    0.00   18.00     1  |__tokio-rt-worker
09:29:15 AM  1000         -     30907   14.00   10.00    0.00    0.00   24.00     2  |__tokio-rt-worker
09:29:15 AM  1000         -     30908   13.00    4.00    0.00    0.00   17.00     4  |__tokio-rt-worker
09:29:15 AM  1000         -     30909   12.00   13.00    0.00    0.00   25.00     5  |__tokio-rt-worker
09:29:15 AM  1000         -     30910   14.00    5.00    0.00    0.00   19.00     3  |__tokio-rt-worker
09:29:16 AM  1000     30902         -  110.00   67.00    0.00    0.00  177.00     6  npuforge-node.s
09:29:16 AM  1000         -     30902    0.00    0.00    0.00    0.00    0.00     6  |__npuforge-node.s
09:29:16 AM  1000         -     30903   13.00   11.00    0.00    0.00   24.00     6  |__tokio-rt-worker
09:29:16 AM  1000         -     30904   12.00   12.00    0.00    0.00   24.00     2  |__tokio-rt-worker
09:29:16 AM  1000         -     30905   14.00    8.00    0.00    1.00   22.00     0  |__tokio-rt-worker
09:29:16 AM  1000         -     30906   13.00   11.00    0.00    1.00   24.00     4  |__tokio-rt-worker
09:29:16 AM  1000         -     30907   15.00    6.00    0.00    0.00   21.00     7  |__tokio-rt-worker
09:29:16 AM  1000         -     30908   17.00    5.00    0.00    0.00   22.00     6  |__tokio-rt-worker
09:29:16 AM  1000         -     30909   10.00    4.00    0.00    1.00   14.00     1  |__tokio-rt-worker
09:29:16 AM  1000         -     30910   16.00   12.00    0.00    0.00   28.00     6  |__tokio-rt-worker
09:29:17 AM  1000     30902         -  116.83   82.18    0.00    0.00  199.01     6  npuforge-node.s
09:29:17 AM  1000         -     30902    0.00    0.00    0.00    0.00    0.00     6  |__npuforge-node.s
09:29:17 AM  1000         -     30903   17.82   12.87    0.00    0.99   30.69     3  |__tokio-rt-worker
09:29:17 AM  1000         -     30904   14.85   11.88    0.00    0.00   26.73     4  |__tokio-rt-worker
09:29:17 AM  1000         -     30905   13.86    4.95    0.00    0.00   18.81     6  |__tokio-rt-worker
09:29:17 AM  1000         -     30906   14.85   17.82    0.00    0.00   32.67     6  |__tokio-rt-worker
09:29:17 AM  1000         -     30907   13.86   10.89    0.00    0.99   24.75     5  |__tokio-rt-worker
09:29:17 AM  1000         -     30908   13.86    8.91    0.00    0.99   22.77     5  |__tokio-rt-worker
09:29:17 AM  1000         -     30909   14.85    9.90    0.00    0.00   24.75     2  |__tokio-rt-worker
09:29:17 AM  1000         -     30910   12.87    5.94    0.00    0.00   18.81     2  |__tokio-rt-worker
09:29:18 AM  1000     30902         -  114.14   90.91    0.00    0.00  205.05     6  npuforge-node.s
09:29:18 AM  1000         -     30902    0.00    0.00    0.00    0.00    0.00     6  |__npuforge-node.s
09:29:18 AM  1000         -     30903   15.15   16.16    0.00    1.01   31.31     3  |__tokio-rt-worker
09:29:18 AM  1000         -     30904   16.16   22.22    0.00    0.00   38.38     7  |__tokio-rt-worker
09:29:18 AM  1000         -     30905   15.15    7.07    0.00    1.01   22.22     2  |__tokio-rt-worker
09:29:18 AM  1000         -     30906   13.13    7.07    0.00    1.01   20.20     5  |__tokio-rt-worker
09:29:18 AM  1000         -     30907   14.14   12.12    0.00    0.00   26.26     1  |__tokio-rt-worker
09:29:18 AM  1000         -     30908   12.12    9.09    0.00    0.00   21.21     0  |__tokio-rt-worker
09:29:18 AM  1000         -     30909   13.13   12.12    0.00    1.01   25.25     1  |__tokio-rt-worker
09:29:18 AM  1000         -     30910   15.15    4.04    0.00    1.01   19.19     3  |__tokio-rt-worker
09:29:19 AM  1000     30902         -  115.00   79.00    0.00    0.00  194.00     6  npuforge-node.s
09:29:19 AM  1000         -     30902    0.00    0.00    0.00    0.00    0.00     6  |__npuforge-node.s
09:29:19 AM  1000         -     30903   14.00   17.00    0.00    0.00   31.00     6  |__tokio-rt-worker
09:29:19 AM  1000         -     30904   18.00   12.00    0.00    0.00   30.00     1  |__tokio-rt-worker
09:29:19 AM  1000         -     30905   17.00   11.00    0.00    1.00   28.00     0  |__tokio-rt-worker
09:29:19 AM  1000         -     30906   13.00    5.00    0.00    0.00   18.00     3  |__tokio-rt-worker
09:29:19 AM  1000         -     30907   13.00    8.00    0.00    1.00   21.00     6  |__tokio-rt-worker
09:29:19 AM  1000         -     30908   13.00    7.00    0.00    1.00   20.00     0  |__tokio-rt-worker
09:29:19 AM  1000         -     30909   13.00    9.00    0.00    0.00   22.00     7  |__tokio-rt-worker
09:29:19 AM  1000         -     30910   15.00    9.00    0.00    0.00   24.00     2  |__tokio-rt-worker
09:29:20 AM  1000     30902         -  100.00   82.00    0.00    0.00  182.00     6  npuforge-node.s
09:29:20 AM  1000         -     30902    0.00    0.00    0.00    0.00    0.00     6  |__npuforge-node.s
09:29:20 AM  1000         -     30903   16.00   17.00    0.00    0.00   33.00     3  |__tokio-rt-worker
09:29:20 AM  1000         -     30904   15.00   19.00    0.00    0.00   34.00     6  |__tokio-rt-worker
09:29:20 AM  1000         -     30905   13.00    5.00    0.00    0.00   18.00     7  |__tokio-rt-worker
09:29:20 AM  1000         -     30906   14.00   13.00    0.00    0.00   27.00     2  |__tokio-rt-worker
09:29:20 AM  1000         -     30907    8.00    5.00    0.00    1.00   13.00     1  |__tokio-rt-worker
09:29:20 AM  1000         -     30908   12.00    8.00    0.00    0.00   20.00     7  |__tokio-rt-worker
09:29:20 AM  1000         -     30909   11.00    9.00    0.00    1.00   20.00     0  |__tokio-rt-worker
09:29:20 AM  1000         -     30910    9.00    6.00    0.00    1.00   15.00     6  |__tokio-rt-worker
09:29:21 AM  1000     30902         -  112.00   63.00    0.00    0.00  175.00     6  npuforge-node.s
09:29:21 AM  1000         -     30902    0.00    0.00    0.00    0.00    0.00     6  |__npuforge-node.s
09:29:21 AM  1000         -     30903   14.00    9.00    0.00    0.00   23.00     0  |__tokio-rt-worker
09:29:21 AM  1000         -     30904   16.00    8.00    0.00    0.00   24.00     6  |__tokio-rt-worker
09:29:21 AM  1000         -     30905   14.00    5.00    0.00    1.00   19.00     1  |__tokio-rt-worker
09:29:21 AM  1000         -     30906   11.00   11.00    0.00    1.00   22.00     5  |__tokio-rt-worker
