Linux 6.1.141 (king) 	08/20/2026 	_aarch64_	(8 CPU)

10:15:17 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:15:18 AM  1000     40708         -  187.00  138.00    0.00    0.00  325.00     7  npuforge-node.s
10:15:18 AM  1000         -     40708    0.00    0.00    0.00    0.00    0.00     7  |__npuforge-node.s
10:15:18 AM  1000         -     40709   21.00   20.00    0.00    1.00   41.00     1  |__tokio-rt-worker
10:15:18 AM  1000         -     40710   29.00   12.00    0.00    1.00   41.00     5  |__tokio-rt-worker
10:15:18 AM  1000         -     40711   22.00   18.00    0.00    1.00   40.00     4  |__tokio-rt-worker
10:15:18 AM  1000         -     40712   25.00   18.00    0.00    2.00   43.00     6  |__tokio-rt-worker
10:15:18 AM  1000         -     40713   21.00   17.00    0.00    2.00   38.00     3  |__tokio-rt-worker
10:15:18 AM  1000         -     40714   22.00   17.00    0.00    1.00   39.00     7  |__tokio-rt-worker
10:15:18 AM  1000         -     40715   26.00   15.00    0.00    1.00   41.00     5  |__tokio-rt-worker
10:15:18 AM  1000         -     40716   22.00   20.00    0.00    2.00   42.00     2  |__tokio-rt-worker
10:15:19 AM  1000     40708         -  224.00  162.00    0.00    0.00  386.00     7  npuforge-node.s
10:15:19 AM  1000         -     40708    0.00    0.00    0.00    0.00    0.00     7  |__npuforge-node.s
10:15:19 AM  1000         -     40709   31.00   18.00    0.00    3.00   49.00     6  |__tokio-rt-worker
10:15:19 AM  1000         -     40710   33.00   18.00    0.00    2.00   51.00     4  |__tokio-rt-worker
10:15:19 AM  1000         -     40711   27.00   19.00    0.00    5.00   46.00     0  |__tokio-rt-worker
10:15:19 AM  1000         -     40712   29.00   19.00    0.00    2.00   48.00     5  |__tokio-rt-worker
10:15:19 AM  1000         -     40713   26.00   23.00    0.00    2.00   49.00     3  |__tokio-rt-worker
10:15:19 AM  1000         -     40714   24.00   25.00    0.00    4.00   49.00     7  |__tokio-rt-worker
10:15:19 AM  1000         -     40715   27.00   19.00    0.00    5.00   46.00     0  |__tokio-rt-worker
10:15:19 AM  1000         -     40716   27.00   22.00    0.00    3.00   49.00     5  |__tokio-rt-worker
10:15:20 AM  1000     40708         -  235.00  172.00    0.00    0.00  407.00     7  npuforge-node.s
10:15:20 AM  1000         -     40708    0.00    0.00    0.00    0.00    0.00     7  |__npuforge-node.s
10:15:20 AM  1000         -     40709   32.00   21.00    0.00    3.00   53.00     5  |__tokio-rt-worker
10:15:20 AM  1000         -     40710   28.00   25.00    0.00    3.00   53.00     7  |__tokio-rt-worker
10:15:20 AM  1000         -     40711   28.00   22.00    0.00    4.00   50.00     5  |__tokio-rt-worker
10:15:20 AM  1000         -     40712   30.00   21.00    0.00    4.00   51.00     5  |__tokio-rt-worker
10:15:20 AM  1000         -     40713   31.00   20.00    0.00    2.00   51.00     1  |__tokio-rt-worker
10:15:20 AM  1000         -     40714   29.00   21.00    0.00    2.00   50.00     4  |__tokio-rt-worker
10:15:20 AM  1000         -     40715   31.00   22.00    0.00    4.00   53.00     4  |__tokio-rt-worker
10:15:20 AM  1000         -     40716   25.00   21.00    0.00    4.00   46.00     5  |__tokio-rt-worker
10:15:21 AM  1000     40708         -  231.00  158.00    0.00    0.00  389.00     7  npuforge-node.s
10:15:21 AM  1000         -     40708    0.00    0.00    0.00    0.00    0.00     7  |__npuforge-node.s
10:15:21 AM  1000         -     40709   23.00   25.00    0.00    3.00   48.00     7  |__tokio-rt-worker
10:15:21 AM  1000         -     40710   31.00   18.00    0.00    2.00   49.00     6  |__tokio-rt-worker
10:15:21 AM  1000         -     40711   30.00   16.00    0.00    4.00   46.00     6  |__tokio-rt-worker
10:15:21 AM  1000         -     40712   31.00   17.00    0.00    1.00   48.00     3  |__tokio-rt-worker
10:15:21 AM  1000         -     40713   29.00   23.00    0.00    3.00   52.00     1  |__tokio-rt-worker
10:15:21 AM  1000         -     40714   30.00   20.00    0.00    2.00   50.00     6  |__tokio-rt-worker
10:15:21 AM  1000         -     40715   28.00   19.00    0.00    2.00   47.00     4  |__tokio-rt-worker
10:15:21 AM  1000         -     40716   30.00   20.00    0.00    3.00   50.00     5  |__tokio-rt-worker
10:15:22 AM  1000     40708         -  206.00  150.00    0.00    0.00  356.00     7  npuforge-node.s
10:15:22 AM  1000         -     40708    0.00    0.00    0.00    0.00    0.00     7  |__npuforge-node.s
10:15:22 AM  1000         -     40709   27.00   17.00    0.00    2.00   44.00     5  |__tokio-rt-worker
