Linux 6.1.141 (king) 	08/20/2026 	_aarch64_	(8 CPU)

10:13:44 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:13:45 AM  all   29.18    0.00   20.69    0.00    0.00    9.13    0.00    0.00    0.00   41.00
10:13:45 AM    0    3.09    0.00    6.19    0.00    0.00   73.20    0.00    0.00    0.00   17.53
10:13:45 AM    1   25.25    0.00   11.11    0.00    0.00    0.00    0.00    0.00    0.00   63.64
10:13:45 AM    2   27.84    0.00    9.28    0.00    0.00    0.00    0.00    0.00    0.00   62.89
10:13:45 AM    3   22.68    0.00   11.34    0.00    0.00    0.00    0.00    0.00    0.00   65.98
10:13:45 AM    4   40.21    0.00   31.96    0.00    0.00    0.00    0.00    0.00    0.00   27.84
10:13:45 AM    5   37.37    0.00   32.32    0.00    0.00    0.00    0.00    0.00    0.00   30.30
10:13:45 AM    6   41.67    0.00   29.17    0.00    0.00    0.00    0.00    0.00    0.00   29.17
10:13:45 AM    7   35.42    0.00   34.38    0.00    0.00    0.00    0.00    0.00    0.00   30.21

10:13:45 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:13:46 AM  all   29.50    0.00   18.28    0.00    0.00    9.14    0.00    0.00    0.00   43.08
10:13:46 AM    0    7.00    0.00    4.00    0.00    0.00   70.00    0.00    0.00    0.00   19.00
10:13:46 AM    1   22.83    0.00    7.61    0.00    0.00    0.00    0.00    0.00    0.00   69.57
10:13:46 AM    2   22.45    0.00    8.16    0.00    0.00    0.00    0.00    0.00    0.00   69.39
10:13:46 AM    3   19.79    0.00    8.33    0.00    0.00    0.00    0.00    0.00    0.00   71.88
10:13:46 AM    4   42.11    0.00   34.74    0.00    0.00    0.00    0.00    0.00    0.00   23.16
10:13:46 AM    5   43.62    0.00   29.79    0.00    0.00    0.00    0.00    0.00    0.00   26.60
