Linux 6.1.141 (king) 	08/20/2026 	_aarch64_	(8 CPU)

03:14:27 PM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
03:14:28 PM  1000     61733         -  196.04  143.56    0.00    0.00  339.60     5  npuforge-node.s
03:14:28 PM  1000         -     61733    0.00    0.00    0.00    0.00    0.00     5  |__npuforge-node.s
03:14:28 PM  1000         -     61734   23.76   17.82    0.00    1.98   41.58     5  |__tokio-rt-worker
03:14:28 PM  1000         -     61735   21.78   23.76    0.00    0.99   45.54     4  |__tokio-rt-worker
03:14:28 PM  1000         -     61736   26.73   14.85    0.00    0.99   41.58     3  |__tokio-rt-worker
03:14:28 PM  1000         -     61737   26.73   16.83    0.00    0.99   43.56     6  |__tokio-rt-worker
03:14:28 PM  1000         -     61738   23.76   14.85    0.00    1.98   38.61     7  |__tokio-rt-worker
03:14:28 PM  1000         -     61739   26.73   16.83    0.00    1.98   43.56     2  |__tokio-rt-worker
03:14:28 PM  1000         -     61740   25.74   17.82    0.00    1.98   43.56     5  |__tokio-rt-worker
03:14:28 PM  1000         -     61741   21.78   20.79    0.00    1.98   42.57     4  |__tokio-rt-worker
03:14:29 PM  1000     61733         -  179.00  156.00    0.00    0.00  335.00     5  npuforge-node.s
03:14:29 PM  1000         -     61733    0.00    0.00    0.00    0.00    0.00     5  |__npuforge-node.s
03:14:29 PM  1000         -     61734   21.00   20.00    0.00    2.00   41.00     1  |__tokio-rt-worker
03:14:29 PM  1000         -     61735   19.00   23.00    0.00    2.00   42.00     7  |__tokio-rt-worker
03:14:29 PM  1000         -     61736   20.00   21.00    0.00    2.00   41.00     0  |__tokio-rt-worker
03:14:29 PM  1000         -     61737   23.00   19.00    0.00    1.00   42.00     6  |__tokio-rt-worker
03:14:29 PM  1000         -     61738   24.00   18.00    0.00    2.00   42.00     5  |__tokio-rt-worker
03:14:29 PM  1000         -     61739   24.00   20.00    0.00    2.00   44.00     1  |__tokio-rt-worker
03:14:29 PM  1000         -     61740   24.00   18.00    0.00    1.00   42.00     4  |__tokio-rt-worker
03:14:29 PM  1000         -     61741   22.00   18.00    0.00    2.00   40.00     3  |__tokio-rt-worker
03:14:30 PM  1000     61733         -  193.00  144.00    0.00    0.00  337.00     5  npuforge-node.s
03:14:30 PM  1000         -     61733    0.00    0.00    0.00    0.00    0.00     5  |__npuforge-node.s
03:14:30 PM  1000         -     61734   22.00   18.00    0.00    2.00   40.00     2  |__tokio-rt-worker
03:14:30 PM  1000         -     61735   22.00   21.00    0.00    2.00   43.00     1  |__tokio-rt-worker
03:14:30 PM  1000         -     61736   23.00   18.00    0.00    1.00   41.00     7  |__tokio-rt-worker
03:14:30 PM  1000         -     61737   25.00   16.00    0.00    2.00   41.00     6  |__tokio-rt-worker
03:14:30 PM  1000         -     61738   24.00   20.00    0.00    2.00   44.00     6  |__tokio-rt-worker
03:14:30 PM  1000         -     61739   26.00   16.00    0.00    2.00   42.00     4  |__tokio-rt-worker
03:14:30 PM  1000         -     61740   25.00   20.00    0.00    2.00   45.00     5  |__tokio-rt-worker
03:14:30 PM  1000         -     61741   27.00   15.00    0.00    3.00   42.00     0  |__tokio-rt-worker
03:14:31 PM  1000     61733         -  181.00  142.00    0.00    0.00  323.00     5  npuforge-node.s
03:14:31 PM  1000         -     61733    0.00    0.00    0.00    0.00    0.00     5  |__npuforge-node.s
03:14:31 PM  1000         -     61734   23.00   18.00    0.00    1.00   41.00     7  |__tokio-rt-worker
03:14:31 PM  1000         -     61735   22.00   16.00    0.00    1.00   38.00     1  |__tokio-rt-worker
03:14:31 PM  1000         -     61736   22.00   14.00    0.00    1.00   36.00     1  |__tokio-rt-worker
03:14:31 PM  1000         -     61737   24.00   15.00    0.00    1.00   39.00     6  |__tokio-rt-worker
03:14:31 PM  1000         -     61738   25.00   16.00    0.00    1.00   41.00     7  |__tokio-rt-worker
03:14:31 PM  1000         -     61739   23.00   20.00    0.00    1.00   43.00     4  |__tokio-rt-worker
03:14:31 PM  1000         -     61740   19.00   22.00    0.00    1.00   41.00     5  |__tokio-rt-worker
03:14:31 PM  1000         -     61741   21.00   20.00    0.00    1.00   41.00     4  |__tokio-rt-worker
03:14:32 PM  1000     61733         -  187.00  146.00    0.00    0.00  333.00     5  npuforge-node.s
03:14:32 PM  1000         -     61733    0.00    0.00    0.00    0.00    0.00     5  |__npuforge-node.s
03:14:32 PM  1000         -     61734   22.00   17.00    0.00    2.00   39.00     4  |__tokio-rt-worker
03:14:32 PM  1000         -     61735   22.00   18.00    0.00    1.00   40.00     2  |__tokio-rt-worker
03:14:32 PM  1000         -     61736   22.00   17.00    0.00    3.00   39.00     2  |__tokio-rt-worker
03:14:32 PM  1000         -     61737   21.00   20.00    0.00    2.00   41.00     1  |__tokio-rt-worker
03:14:32 PM  1000         -     61738   25.00   18.00    0.00    1.00   43.00     6  |__tokio-rt-worker
03:14:32 PM  1000         -     61739   25.00   18.00    0.00    1.00   43.00     7  |__tokio-rt-worker
03:14:32 PM  1000         -     61740   24.00   19.00    0.00    2.00   43.00     0  |__tokio-rt-worker
03:14:32 PM  1000         -     61741   25.00   19.00    0.00    3.00   44.00     5  |__tokio-rt-worker
03:14:33 PM  1000     61733         -  205.00  151.00    0.00    0.00  356.00     5  npuforge-node.s
03:14:33 PM  1000         -     61733    0.00    0.00    0.00    0.00    0.00     5  |__npuforge-node.s
03:14:33 PM  1000         -     61734   26.00   18.00    0.00    1.00   44.00     6  |__tokio-rt-worker
03:14:33 PM  1000         -     61735   26.00   19.00    0.00    2.00   45.00     0  |__tokio-rt-worker
03:14:33 PM  1000         -     61736   26.00   15.00    0.00    2.00   41.00     4  |__tokio-rt-worker
03:14:33 PM  1000         -     61737   26.00   21.00    0.00    2.00   47.00     1  |__tokio-rt-worker
03:14:33 PM  1000         -     61738   26.00   18.00    0.00    1.00   44.00     6  |__tokio-rt-worker
03:14:33 PM  1000         -     61739   25.00   23.00    0.00    2.00   48.00     7  |__tokio-rt-worker
03:14:33 PM  1000         -     61740   28.00   17.00    0.00    1.00   45.00     2  |__tokio-rt-worker
03:14:33 PM  1000         -     61741   24.00   21.00    0.00    2.00   45.00     6  |__tokio-rt-worker
03:14:34 PM  1000     61733         -  188.00  152.00    0.00    0.00  340.00     5  npuforge-node.s
03:14:34 PM  1000         -     61733    0.00    0.00    0.00    0.00    0.00     5  |__npuforge-node.s
03:14:34 PM  1000         -     61734   26.00   16.00    0.00    3.00   42.00     6  |__tokio-rt-worker
03:14:34 PM  1000         -     61735   25.00   18.00    0.00    2.00   43.00     6  |__tokio-rt-worker
03:14:34 PM  1000         -     61736   23.00   19.00    0.00    2.00   42.00     1  |__tokio-rt-worker
03:14:34 PM  1000         -     61737   23.00   22.00    0.00    2.00   45.00     6  |__tokio-rt-worker
03:14:34 PM  1000         -     61738   23.00   18.00    0.00    2.00   41.00     7  |__tokio-rt-worker
03:14:34 PM  1000         -     61739   21.00   21.00    0.00    2.00   42.00     2  |__tokio-rt-worker
03:14:34 PM  1000         -     61740   24.00   19.00    0.00    2.00   43.00     3  |__tokio-rt-worker
03:14:34 PM  1000         -     61741   23.00   18.00    0.00    1.00   41.00     4  |__tokio-rt-worker
03:14:35 PM  1000     61733         -  197.00  163.00    0.00    0.00  360.00     5  npuforge-node.s
03:14:35 PM  1000         -     61733    0.00    0.00    0.00    0.00    0.00     5  |__npuforge-node.s
03:14:35 PM  1000         -     61734   24.00   17.00    0.00    3.00   41.00     1  |__tokio-rt-worker
03:14:35 PM  1000         -     61735   24.00   20.00    0.00    2.00   44.00     3  |__tokio-rt-worker
03:14:35 PM  1000         -     61736   24.00   22.00    0.00    3.00   46.00     2  |__tokio-rt-worker
03:14:35 PM  1000         -     61737   21.00   21.00    0.00    2.00   42.00     7  |__tokio-rt-worker
03:14:35 PM  1000         -     61738   26.00   20.00    0.00    2.00   46.00     4  |__tokio-rt-worker
03:14:35 PM  1000         -     61739   30.00   15.00    0.00    2.00   45.00     2  |__tokio-rt-worker
03:14:35 PM  1000         -     61740   25.00   23.00    0.00    1.00   48.00     0  |__tokio-rt-worker
03:14:35 PM  1000         -     61741   23.00   25.00    0.00    2.00   48.00     6  |__tokio-rt-worker
03:14:36 PM  1000     61733         -  196.00  158.00    0.00    0.00  354.00     5  npuforge-node.s
03:14:36 PM  1000         -     61733    0.00    0.00    0.00    0.00    0.00     5  |__npuforge-node.s
03:14:36 PM  1000         -     61734   26.00   20.00    0.00    2.00   46.00     7  |__tokio-rt-worker
03:14:36 PM  1000         -     61735   27.00   19.00    0.00    2.00   46.00     1  |__tokio-rt-worker
03:14:36 PM  1000         -     61736   22.00   22.00    0.00    1.00   44.00     4  |__tokio-rt-worker
03:14:36 PM  1000         -     61737   24.00   18.00    0.00    2.00   42.00     5  |__tokio-rt-worker
03:14:36 PM  1000         -     61738   27.00   16.00    0.00    2.00   43.00     1  |__tokio-rt-worker
03:14:36 PM  1000         -     61739   23.00   20.00    0.00    1.00   43.00     3  |__tokio-rt-worker
03:14:36 PM  1000         -     61740   24.00   22.00    0.00    3.00   46.00     6  |__tokio-rt-worker
03:14:36 PM  1000         -     61741   23.00   20.00    0.00    2.00   43.00     7  |__tokio-rt-worker
03:14:37 PM  1000     61733         -  200.00  152.00    0.00    0.00  352.00     5  npuforge-node.s
03:14:37 PM  1000         -     61733    0.00    0.00    0.00    0.00    0.00     5  |__npuforge-node.s
03:14:37 PM  1000         -     61734   23.00   17.00    0.00    2.00   40.00     0  |__tokio-rt-worker
03:14:37 PM  1000         -     61735   27.00   19.00    0.00    2.00   46.00     7  |__tokio-rt-worker
03:14:37 PM  1000         -     61736   25.00   18.00    0.00    2.00   43.00     5  |__tokio-rt-worker
