Linux 6.1.141 (king) 	08/20/2026 	_aarch64_	(8 CPU)

09:27:41 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:27:42 AM  1000     30485         -  145.00  113.00    0.00    0.00  258.00     6  npuforge-node.s
09:27:42 AM  1000         -     30485    0.00    0.00    0.00    0.00    0.00     6  |__npuforge-node.s
09:27:42 AM  1000         -     30486   19.00   18.00    0.00    1.00   37.00     0  |__tokio-rt-worker
09:27:42 AM  1000         -     30487   17.00   13.00    0.00    1.00   30.00     3  |__tokio-rt-worker
09:27:42 AM  1000         -     30488   20.00   15.00    0.00    1.00   35.00     2  |__tokio-rt-worker
09:27:42 AM  1000         -     30489   17.00   11.00    0.00    0.00   28.00     6  |__tokio-rt-worker
09:27:42 AM  1000         -     30490   15.00   14.00    0.00    0.00   29.00     1  |__tokio-rt-worker
09:27:42 AM  1000         -     30491   22.00   14.00    0.00    1.00   36.00     4  |__tokio-rt-worker
09:27:42 AM  1000         -     30492   19.00   11.00    0.00    1.00   30.00     7  |__tokio-rt-worker
09:27:42 AM  1000         -     30493   15.00   17.00    0.00    1.00   32.00     5  |__tokio-rt-worker
09:27:43 AM  1000     30485         -  136.00  118.00    0.00    0.00  254.00     6  npuforge-node.s
09:27:43 AM  1000         -     30485    0.00    0.00    0.00    0.00    0.00     6  |__npuforge-node.s
09:27:43 AM  1000         -     30486   18.00   14.00    0.00    1.00   32.00     1  |__tokio-rt-worker
09:27:43 AM  1000         -     30487   19.00   12.00    0.00    1.00   31.00     4  |__tokio-rt-worker
09:27:43 AM  1000         -     30488   19.00   16.00    0.00    1.00   35.00     5  |__tokio-rt-worker
09:27:43 AM  1000         -     30489   17.00   13.00    0.00    1.00   30.00     0  |__tokio-rt-worker
09:27:43 AM  1000         -     30490   15.00   12.00    0.00    1.00   27.00     2  |__tokio-rt-worker
09:27:43 AM  1000         -     30491   17.00   14.00    0.00    1.00   31.00     1  |__tokio-rt-worker
09:27:43 AM  1000         -     30492   13.00   19.00    0.00    1.00   32.00     4  |__tokio-rt-worker
09:27:43 AM  1000         -     30493   19.00   18.00    0.00    1.00   37.00     3  |__tokio-rt-worker
09:27:44 AM  1000     30485         -  146.00  106.00    0.00    0.00  252.00     6  npuforge-node.s
09:27:44 AM  1000         -     30485    0.00    0.00    0.00    0.00    0.00     6  |__npuforge-node.s
09:27:44 AM  1000         -     30486   17.00   16.00    0.00    1.00   33.00     7  |__tokio-rt-worker
09:27:44 AM  1000         -     30487   20.00    8.00    0.00    1.00   28.00     0  |__tokio-rt-worker
09:27:44 AM  1000         -     30488   16.00   22.00    0.00    0.00   38.00     5  |__tokio-rt-worker
09:27:44 AM  1000         -     30489   22.00   13.00    0.00    2.00   35.00     2  |__tokio-rt-worker
09:27:44 AM  1000         -     30490   22.00    9.00    0.00    0.00   31.00     4  |__tokio-rt-worker
09:27:44 AM  1000         -     30491   20.00   11.00    0.00    1.00   31.00     6  |__tokio-rt-worker
09:27:44 AM  1000         -     30492   15.00   16.00    0.00    0.00   31.00     3  |__tokio-rt-worker
09:27:44 AM  1000         -     30493   16.00   10.00    0.00    1.00   26.00     1  |__tokio-rt-worker
09:27:45 AM  1000     30485         -  132.00  118.00    0.00    0.00  250.00     6  npuforge-node.s
09:27:45 AM  1000         -     30485    0.00    0.00    0.00    0.00    0.00     6  |__npuforge-node.s
09:27:45 AM  1000         -     30486   20.00   14.00    0.00    1.00   34.00     2  |__tokio-rt-worker
09:27:45 AM  1000         -     30487   14.00   19.00    0.00    2.00   33.00     5  |__tokio-rt-worker
09:27:45 AM  1000         -     30488   16.00   12.00    0.00    1.00   28.00     6  |__tokio-rt-worker
09:27:45 AM  1000         -     30489   18.00   18.00    0.00    1.00   36.00     5  |__tokio-rt-worker
09:27:45 AM  1000         -     30490   19.00   14.00    0.00    1.00   33.00     1  |__tokio-rt-worker
09:27:45 AM  1000         -     30491   16.00    9.00    0.00    0.00   25.00     7  |__tokio-rt-worker
09:27:45 AM  1000         -     30492   11.00   15.00    0.00    1.00   26.00     4  |__tokio-rt-worker
09:27:45 AM  1000         -     30493   17.00   17.00    0.00    0.00   34.00     7  |__tokio-rt-worker
09:27:46 AM  1000     30485         -  147.00  122.00    0.00    0.00  269.00     6  npuforge-node.s
09:27:46 AM  1000         -     30485    0.00    0.00    0.00    0.00    0.00     6  |__npuforge-node.s
09:27:46 AM  1000         -     30486   18.00   17.00    0.00    1.00   35.00     2  |__tokio-rt-worker
09:27:46 AM  1000         -     30487   21.00   15.00    0.00    1.00   36.00     5  |__tokio-rt-worker
09:27:46 AM  1000         -     30488   16.00   10.00    0.00    0.00   26.00     6  |__tokio-rt-worker
09:27:46 AM  1000         -     30489   17.00   13.00    0.00    1.00   30.00     1  |__tokio-rt-worker
09:27:46 AM  1000         -     30490   20.00   16.00    0.00    1.00   36.00     4  |__tokio-rt-worker
09:27:46 AM  1000         -     30491   20.00   21.00    0.00    1.00   41.00     4  |__tokio-rt-worker
09:27:46 AM  1000         -     30492   18.00   17.00    0.00    0.00   35.00     0  |__tokio-rt-worker
09:27:46 AM  1000         -     30493   17.00   14.00    0.00    1.00   31.00     3  |__tokio-rt-worker
09:27:47 AM  1000     30485         -  157.00  119.00    0.00    0.00  276.00     6  npuforge-node.s
09:27:47 AM  1000         -     30485    0.00    0.00    0.00    0.00    0.00     6  |__npuforge-node.s
09:27:47 AM  1000         -     30486   18.00   15.00    0.00    1.00   33.00     5  |__tokio-rt-worker
09:27:47 AM  1000         -     30487   19.00   15.00    0.00    1.00   34.00     6  |__tokio-rt-worker
09:27:47 AM  1000         -     30488   18.00   18.00    0.00    1.00   36.00     6  |__tokio-rt-worker
09:27:47 AM  1000         -     30489   22.00   11.00    0.00    1.00   33.00     2  |__tokio-rt-worker
09:27:47 AM  1000         -     30490   21.00   13.00    0.00    1.00   34.00     6  |__tokio-rt-worker
09:27:47 AM  1000         -     30491   20.00   16.00    0.00    1.00   36.00     6  |__tokio-rt-worker
09:27:47 AM  1000         -     30492   21.00   10.00    0.00    1.00   31.00     1  |__tokio-rt-worker
09:27:47 AM  1000         -     30493   20.00   18.00    0.00    1.00   38.00     3  |__tokio-rt-worker
09:27:48 AM  1000     30485         -  140.00  113.00    0.00    0.00  253.00     6  npuforge-node.s
09:27:48 AM  1000         -     30485    0.00    0.00    0.00    0.00    0.00     6  |__npuforge-node.s
09:27:48 AM  1000         -     30486   19.00   10.00    0.00    0.00   29.00     5  |__tokio-rt-worker
09:27:48 AM  1000         -     30487   20.00   14.00    0.00    0.00   34.00     3  |__tokio-rt-worker
09:27:48 AM  1000         -     30488   15.00   14.00    0.00    1.00   29.00     6  |__tokio-rt-worker
09:27:48 AM  1000         -     30489   15.00   12.00    0.00    1.00   27.00     1  |__tokio-rt-worker
09:27:48 AM  1000         -     30490   18.00   13.00    0.00    0.00   31.00     3  |__tokio-rt-worker
09:27:48 AM  1000         -     30491   21.00   16.00    0.00    1.00   37.00     2  |__tokio-rt-worker
09:27:48 AM  1000         -     30492   15.00   17.00    0.00    1.00   32.00     0  |__tokio-rt-worker
09:27:48 AM  1000         -     30493   14.00   19.00    0.00    2.00   33.00     5  |__tokio-rt-worker
09:27:49 AM  1000     30485         -  135.00  128.00    0.00    0.00  263.00     6  npuforge-node.s
09:27:49 AM  1000         -     30485    0.00    0.00    0.00    0.00    0.00     6  |__npuforge-node.s
09:27:49 AM  1000         -     30486   14.00   18.00    0.00    0.00   32.00     3  |__tokio-rt-worker
09:27:49 AM  1000         -     30487   18.00   21.00    0.00    1.00   39.00     6  |__tokio-rt-worker
09:27:49 AM  1000         -     30488   15.00   14.00    0.00    1.00   29.00     7  |__tokio-rt-worker
09:27:49 AM  1000         -     30489   17.00   20.00    0.00    1.00   37.00     4  |__tokio-rt-worker
09:27:49 AM  1000         -     30490   17.00   18.00    0.00    1.00   35.00     5  |__tokio-rt-worker
09:27:49 AM  1000         -     30491   17.00   16.00    0.00    0.00   33.00     5  |__tokio-rt-worker
09:27:49 AM  1000         -     30492   22.00   14.00    0.00    1.00   36.00     4  |__tokio-rt-worker
09:27:49 AM  1000         -     30493   16.00    8.00    0.00    1.00   24.00     2  |__tokio-rt-worker
09:27:50 AM  1000     30485         -  156.00  116.00    0.00    0.00  272.00     6  npuforge-node.s
09:27:50 AM  1000         -     30485    0.00    0.00    0.00    0.00    0.00     6  |__npuforge-node.s
09:27:50 AM  1000         -     30486   23.00   12.00    0.00    1.00   35.00     5  |__tokio-rt-worker
09:27:50 AM  1000         -     30487   22.00   14.00    0.00    1.00   36.00     3  |__tokio-rt-worker
09:27:50 AM  1000         -     30488   19.00   14.00    0.00    1.00   33.00     4  |__tokio-rt-worker
09:27:50 AM  1000         -     30489   14.00   18.00    0.00    0.00   32.00     1  |__tokio-rt-worker
09:27:50 AM  1000         -     30490   17.00   14.00    0.00    1.00   31.00     5  |__tokio-rt-worker
09:27:50 AM  1000         -     30491   21.00   17.00    0.00    1.00   38.00     4  |__tokio-rt-worker
09:27:50 AM  1000         -     30492   19.00   12.00    0.00    1.00   31.00     3  |__tokio-rt-worker
09:27:50 AM  1000         -     30493   20.00   12.00    0.00    0.00   32.00     2  |__tokio-rt-worker
09:27:51 AM  1000     30485         -  139.00  111.00    0.00    0.00  250.00     6  npuforge-node.s
09:27:51 AM  1000         -     30485    0.00    0.00    0.00    0.00    0.00     6  |__npuforge-node.s
09:27:51 AM  1000         -     30486   17.00   13.00    0.00    0.00   30.00     7  |__tokio-rt-worker
09:27:51 AM  1000         -     30487   20.00   14.00    0.00    1.00   34.00     0  |__tokio-rt-worker
09:27:51 AM  1000         -     30488   19.00   17.00    0.00    1.00   36.00     6  |__tokio-rt-worker
09:27:51 AM  1000         -     30489   20.00   10.00    0.00    1.00   30.00     3  |__tokio-rt-worker
09:27:51 AM  1000         -     30490   19.00   14.00    0.00    1.00   33.00     3  |__tokio-rt-worker
09:27:51 AM  1000         -     30491   16.00   13.00    0.00    1.00   29.00     1  |__tokio-rt-worker
09:27:51 AM  1000         -     30492   15.00   15.00    0.00    0.00   30.00     2  |__tokio-rt-worker
09:27:51 AM  1000         -     30493   14.00   17.00    0.00    1.00   31.00     6  |__tokio-rt-worker
09:27:52 AM  1000     30485         -  154.00  117.00    0.00    0.00  271.00     6  npuforge-node.s
09:27:52 AM  1000         -     30485    0.00    0.00    0.00    0.00    0.00     6  |__npuforge-node.s
09:27:52 AM  1000         -     30486   22.00   18.00    0.00    1.00   40.00     6  |__tokio-rt-worker
09:27:52 AM  1000         -     30487   20.00   20.00    0.00    2.00   40.00     7  |__tokio-rt-worker
09:27:52 AM  1000         -     30488   15.00   11.00    0.00    1.00   26.00     7  |__tokio-rt-worker
09:27:52 AM  1000         -     30489   22.00   15.00    0.00    1.00   37.00     6  |__tokio-rt-worker
09:27:52 AM  1000         -     30490   20.00   11.00    0.00    1.00   31.00     2  |__tokio-rt-worker
09:27:52 AM  1000         -     30491   19.00   16.00    0.00    0.00   35.00     1  |__tokio-rt-worker
09:27:52 AM  1000         -     30492   16.00   13.00    0.00    1.00   29.00     3  |__tokio-rt-worker
09:27:52 AM  1000         -     30493   19.00   13.00    0.00    1.00   32.00     5  |__tokio-rt-worker
09:27:53 AM  1000     30485         -  134.00  113.00    0.00    0.00  247.00     6  npuforge-node.s
09:27:53 AM  1000         -     30485    0.00    0.00    0.00    0.00    0.00     6  |__npuforge-node.s
09:27:53 AM  1000         -     30486   18.00   18.00    0.00    1.00   36.00     5  |__tokio-rt-worker
09:27:53 AM  1000         -     30487   17.00   17.00    0.00    1.00   34.00     0  |__tokio-rt-worker
09:27:53 AM  1000         -     30488   14.00   10.00    0.00    0.00   24.00     2  |__tokio-rt-worker
09:27:53 AM  1000         -     30489   18.00   15.00    0.00    0.00   33.00     6  |__tokio-rt-worker
09:27:53 AM  1000         -     30490   18.00   11.00    0.00    1.00   29.00     7  |__tokio-rt-worker
09:27:53 AM  1000         -     30491   19.00   15.00    0.00    1.00   34.00     4  |__tokio-rt-worker
09:27:53 AM  1000         -     30492   14.00    8.00    0.00    1.00   22.00     3  |__tokio-rt-worker
09:27:53 AM  1000         -     30493   16.00   18.00    0.00    1.00   34.00     1  |__tokio-rt-worker
09:27:54 AM  1000     30485         -  150.00  111.00    0.00    0.00  261.00     6  npuforge-node.s
09:27:54 AM  1000         -     30485    0.00    0.00    0.00    0.00    0.00     6  |__npuforge-node.s
09:27:54 AM  1000         -     30486   21.00   13.00    0.00    1.00   34.00     7  |__tokio-rt-worker
09:27:54 AM  1000         -     30487   16.00   20.00    0.00    1.00   36.00     2  |__tokio-rt-worker
09:27:54 AM  1000         -     30488   21.00   10.00    0.00    1.00   31.00     1  |__tokio-rt-worker
09:27:54 AM  1000         -     30489   20.00   15.00    0.00    1.00   35.00     3  |__tokio-rt-worker
09:27:54 AM  1000         -     30490   17.00   12.00    0.00    0.00   29.00     3  |__tokio-rt-worker
09:27:54 AM  1000         -     30491   15.00   14.00    0.00    1.00   29.00     7  |__tokio-rt-worker
09:27:54 AM  1000         -     30492   20.00   12.00    0.00    0.00   32.00     6  |__tokio-rt-worker
09:27:54 AM  1000         -     30493   22.00   16.00    0.00    1.00   38.00     4  |__tokio-rt-worker
09:27:55 AM  1000     30485         -  163.00  109.00    0.00    0.00  272.00     6  npuforge-node.s
09:27:55 AM  1000         -     30485    0.00    0.00    0.00    0.00    0.00     6  |__npuforge-node.s
09:27:55 AM  1000         -     30486   19.00   16.00    0.00    0.00   35.00     0  |__tokio-rt-worker
09:27:55 AM  1000         -     30487   21.00   14.00    0.00    1.00   35.00     2  |__tokio-rt-worker
09:27:55 AM  1000         -     30488   20.00   10.00    0.00    0.00   30.00     1  |__tokio-rt-worker
09:27:55 AM  1000         -     30489   23.00   11.00    0.00    1.00   34.00     7  |__tokio-rt-worker
09:27:55 AM  1000         -     30490   20.00   15.00    0.00    1.00   35.00     5  |__tokio-rt-worker
09:27:55 AM  1000         -     30491   21.00   15.00    0.00    0.00   36.00     6  |__tokio-rt-worker
09:27:55 AM  1000         -     30492   19.00   11.00    0.00    1.00   30.00     3  |__tokio-rt-worker
09:27:55 AM  1000         -     30493   18.00   18.00    0.00    0.00   36.00     6  |__tokio-rt-worker
09:27:56 AM  1000     30485         -  118.00   99.00    0.00    0.00  217.00     6  npuforge-node.s
09:27:56 AM  1000         -     30485    0.00    0.00    0.00    0.00    0.00     6  |__npuforge-node.s
09:27:56 AM  1000         -     30486   13.00   13.00    0.00    1.00   26.00     6  |__tokio-rt-worker
09:27:56 AM  1000         -     30487   18.00   14.00    0.00    0.00   32.00     7  |__tokio-rt-worker
09:27:56 AM  1000         -     30488   15.00   10.00    0.00    1.00   25.00     0  |__tokio-rt-worker
09:27:56 AM  1000         -     30489   13.00   12.00    0.00    0.00   25.00     2  |__tokio-rt-worker
09:27:56 AM  1000         -     30490   13.00   10.00    0.00    0.00   23.00     1  |__tokio-rt-worker
09:27:56 AM  1000         -     30491   16.00   14.00    0.00    1.00   30.00     7  |__tokio-rt-worker
09:27:56 AM  1000         -     30492   16.00   10.00    0.00    1.00   26.00     7  |__tokio-rt-worker
09:27:56 AM  1000         -     30493   14.00   14.00    0.00    1.00   28.00     3  |__tokio-rt-worker
