Linux 6.1.141 (king) 	08/20/2026 	_aarch64_	(8 CPU)

09:27:41 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:27:42 AM  all   17.88    0.00   12.18    0.00    0.00    6.35    0.00    0.00    0.00   63.60
09:27:42 AM    0   12.12    0.00    6.06    0.00    0.00   49.49    0.00    0.00    0.00   32.32
09:27:42 AM    1   22.68    0.00   18.56    0.00    0.00    0.00    0.00    0.00    0.00   58.76
09:27:42 AM    2   19.35    0.00   16.13    0.00    0.00    0.00    0.00    0.00    0.00   64.52
09:27:42 AM    3   17.17    0.00   21.21    0.00    0.00    0.00    0.00    0.00    0.00   61.62
09:27:42 AM    4   17.89    0.00   10.53    0.00    0.00    0.00    0.00    0.00    0.00   71.58
09:27:42 AM    5   18.75    0.00    8.33    0.00    0.00    0.00    0.00    0.00    0.00   72.92
09:27:42 AM    6   20.00    0.00    6.32    0.00    0.00    0.00    0.00    0.00    0.00   73.68
09:27:42 AM    7   15.31    0.00   10.20    0.00    0.00    0.00    0.00    0.00    0.00   74.49

09:27:42 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:27:43 AM  all   17.05    0.00   12.14    0.00    0.00    6.59    0.00    0.00    0.00   64.21
09:27:43 AM    0    8.42    0.00    8.42    0.00    0.00   53.68    0.00    0.00    0.00   29.47
09:27:43 AM    1   22.45    0.00   16.33    0.00    0.00    0.00    0.00    0.00    0.00   61.22
09:27:43 AM    2   24.49    0.00   14.29    0.00    0.00    0.00    0.00    0.00    0.00   61.22
09:27:43 AM    3   18.56    0.00   15.46    0.00    0.00    0.00    0.00    0.00    0.00   65.98
09:27:43 AM    4   16.84    0.00   11.58    0.00    0.00    0.00    0.00    0.00    0.00   71.58
09:27:43 AM    5   14.29    0.00   14.29    0.00    0.00    0.00    0.00    0.00    0.00   71.43
09:27:43 AM    6   15.46    0.00    9.28    0.00    0.00    0.00    0.00    0.00    0.00   75.26
09:27:43 AM    7   15.62    0.00    7.29    0.00    0.00    0.00    0.00    0.00    0.00   77.08

09:27:43 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:27:44 AM  all   18.29    0.00   11.15    0.00    0.00    5.97    0.00    0.00    0.00   64.59
09:27:44 AM    0    8.42    0.00    9.47    0.00    0.00   48.42    0.00    0.00    0.00   33.68
09:27:44 AM    1   26.00    0.00   11.00    0.00    0.00    0.00    0.00    0.00    0.00   63.00
09:27:44 AM    2   24.47    0.00   10.64    0.00    0.00    0.00    0.00    0.00    0.00   64.89
09:27:44 AM    3   16.49    0.00   14.43    0.00    0.00    0.00    0.00    0.00    0.00   69.07
09:27:44 AM    4   18.95    0.00   13.68    0.00    0.00    0.00    0.00    0.00    0.00   67.37
09:27:44 AM    5   19.39    0.00   13.27    0.00    0.00    0.00    0.00    0.00    0.00   67.35
09:27:44 AM    6   14.58    0.00   10.42    0.00    0.00    0.00    0.00    0.00    0.00   75.00
09:27:44 AM    7   17.71    0.00    6.25    0.00    0.00    0.00    0.00    0.00    0.00   76.04

09:27:44 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:27:45 AM  all   16.88    0.00   12.92    0.00    0.00    5.88    0.00    0.00    0.00   64.32
09:27:45 AM    0   12.50    0.00    9.38    0.00    0.00   47.92    0.00    0.00    0.00   30.21
09:27:45 AM    1   22.92    0.00   15.62    0.00    0.00    0.00    0.00    0.00    0.00   61.46
09:27:45 AM    2   22.77    0.00   16.83    0.00    0.00    0.00    0.00    0.00    0.00   60.40
09:27:45 AM    3   23.71    0.00   17.53    0.00    0.00    0.00    0.00    0.00    0.00   58.76
09:27:45 AM    4   13.00    0.00   14.00    0.00    0.00    0.00    0.00    0.00    0.00   73.00
09:27:45 AM    5   16.33    0.00    8.16    0.00    0.00    0.00    0.00    0.00    0.00   75.51
09:27:45 AM    6   12.37    0.00   10.31    0.00    0.00    0.00    0.00    0.00    0.00   77.32
09:27:45 AM    7   11.34    0.00   11.34    0.00    0.00    0.00    0.00    0.00    0.00   77.32

09:27:45 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:27:46 AM  all   18.02    0.00   13.97    0.00    0.00    6.66    0.00    0.00    0.00   61.36
09:27:46 AM    0    7.37    0.00    7.37    0.00    0.00   53.68    0.00    0.00    0.00   31.58
09:27:46 AM    1   21.05    0.00   20.00    0.00    0.00    0.00    0.00    0.00    0.00   58.95
09:27:46 AM    2   21.65    0.00   14.43    0.00    0.00    0.00    0.00    0.00    0.00   63.92
09:27:46 AM    3   23.40    0.00   12.77    0.00    0.00    0.00    0.00    0.00    0.00   63.83
09:27:46 AM    4   18.95    0.00   16.84    0.00    0.00    0.00    0.00    0.00    0.00   64.21
09:27:46 AM    5   17.89    0.00   14.74    0.00    0.00    0.00    0.00    0.00    0.00   67.37
09:27:46 AM    6   17.35    0.00   11.22    0.00    0.00    0.00    0.00    0.00    0.00   71.43
09:27:46 AM    7   16.49    0.00   14.43    0.00    0.00    0.00    0.00    0.00    0.00   69.07

09:27:46 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:27:47 AM  all   20.38    0.00   13.25    0.00    0.00    6.75    0.00    0.00    0.00   59.62
09:27:47 AM    0   11.22    0.00    7.14    0.00    0.00   54.08    0.00    0.00    0.00   27.55
09:27:47 AM    1   27.27    0.00   13.13    0.00    0.00    0.00    0.00    0.00    0.00   59.60
09:27:47 AM    2   27.00    0.00   15.00    0.00    0.00    0.00    0.00    0.00    0.00   58.00
09:27:47 AM    3   19.39    0.00   16.33    0.00    0.00    0.00    0.00    0.00    0.00   64.29
09:27:47 AM    4   18.75    0.00   14.58    0.00    0.00    0.00    0.00    0.00    0.00   66.67
09:27:47 AM    5   18.95    0.00   10.53    0.00    0.00    0.00    0.00    0.00    0.00   70.53
09:27:47 AM    6   17.35    0.00   15.31    0.00    0.00    0.00    0.00    0.00    0.00   67.35
09:27:47 AM    7   22.77    0.00   13.86    0.00    0.00    0.00    0.00    0.00    0.00   63.37

09:27:47 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:27:48 AM  all   17.35    0.00   11.18    0.00    0.00    6.81    0.00    0.00    0.00   64.65
09:27:48 AM    0    9.90    0.00   10.89    0.00    0.00   52.48    0.00    0.00    0.00   26.73
09:27:48 AM    1   23.71    0.00   15.46    0.00    0.00    0.00    0.00    0.00    0.00   60.82
09:27:48 AM    2   23.96    0.00   11.46    0.00    0.00    0.00    0.00    0.00    0.00   64.58
09:27:48 AM    3   23.16    0.00   13.68    0.00    0.00    0.00    0.00    0.00    0.00   63.16
09:27:48 AM    4   14.74    0.00    9.47    0.00    0.00    0.00    0.00    0.00    0.00   75.79
09:27:48 AM    5   13.40    0.00   11.34    0.00    0.00    0.00    0.00    0.00    0.00   75.26
09:27:48 AM    6   16.16    0.00    9.09    0.00    0.00    0.00    0.00    0.00    0.00   74.75
09:27:48 AM    7   14.29    0.00    8.16    0.00    0.00    0.00    0.00    0.00    0.00   77.55

09:27:48 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:27:49 AM  all   17.07    0.00   13.38    0.00    0.00    6.37    0.00    0.00    0.00   63.18
09:27:49 AM    0   11.22    0.00   14.29    0.00    0.00   51.02    0.00    0.00    0.00   23.47
09:27:49 AM    1   24.21    0.00   10.53    0.00    0.00    0.00    0.00    0.00    0.00   65.26
09:27:49 AM    2   19.00    0.00   19.00    0.00    0.00    0.00    0.00    0.00    0.00   62.00
09:27:49 AM    3   19.39    0.00   17.35    0.00    0.00    0.00    0.00    0.00    0.00   63.27
09:27:49 AM    4   16.67    0.00   14.71    0.00    0.00    0.00    0.00    0.00    0.00   68.63
09:27:49 AM    5   16.84    0.00    7.37    0.00    0.00    0.00    0.00    0.00    0.00   75.79
09:27:49 AM    6   16.16    0.00   11.11    0.00    0.00    0.00    0.00    0.00    0.00   72.73
09:27:49 AM    7   13.27    0.00   12.24    0.00    0.00    0.00    0.00    0.00    0.00   74.49

09:27:49 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:27:50 AM  all   19.82    0.00   12.87    0.00    0.00    6.95    0.00    0.00    0.00   60.36
09:27:50 AM    0   11.22    0.00    4.08    0.00    0.00   55.10    0.00    0.00    0.00   29.59
09:27:50 AM    1   25.00    0.00   12.50    0.00    0.00    0.00    0.00    0.00    0.00   62.50
09:27:50 AM    2   27.66    0.00    9.57    0.00    0.00    0.00    0.00    0.00    0.00   62.77
09:27:50 AM    3   26.00    0.00   14.00    0.00    0.00    0.00    0.00    0.00    0.00   60.00
09:27:50 AM    4   16.49    0.00   20.62    0.00    0.00    0.00    0.00    0.00    0.00   62.89
