epoch soc_c npu_c ddr_c bigcore_c cpu_mhz npu_mhz volt_v
1787278672 83.2 84.1 83.2 84.1 2208 950 5.235
1787278673 83.2 84.1 82.2 85.0 2208 950 5.225
1787278675 83.2 84.1 82.2 85.0 2208 950 5.225
1787278676 84.1 84.1 83.2 85.0 2016 950 5.191
1787278677 81.3 82.2 80.4 82.2 2208 950 5.235
1787278678 82.2 83.2 82.2 84.1 2208 950 5.230
1787278679 83.2 83.2 82.2 84.1 2208 950 5.206
1787278680 83.2 84.1 82.2 84.1 2208 950 5.196
1787278681 84.1 84.1 83.2 85.0 2208 950 5.177
1787278682 83.2 84.1 82.2 84.1 2208 950 5.225
1787278684 84.1 84.1 83.2 85.0 2208 950 5.235
1787278685 84.1 84.1 83.2 85.0 2016 950 5.230
1787278686 83.2 84.1 83.2 85.0 2208 950 5.240
1787278687 84.1 84.1 83.2 85.0 2208 950 5.249
1787278688 84.1 84.1 83.2 85.0 2016 950 5.191
1787278689 84.1 84.1 83.2 85.9 2208 950 5.225
1787278690 84.1 85.0 84.1 85.9 2016 950 5.177
1787278691 84.1 85.0 83.2 85.0 2208 950 5.196
1787278693 84.1 84.1 83.2 85.0 2208 950 5.215
1787278694 84.1 84.1 83.2 85.0 2016 950 5.273
1787278695 84.1 84.1 84.1 85.9 2016 950 5.240
1787278696 83.2 83.2 83.2 84.1 2208 950 5.230
1787278697 84.1 85.0 84.1 85.0 2016 950 5.206
1787278698 84.1 84.1 83.2 85.0 2208 950 5.283
1787278699 84.1 85.0 84.1 85.0 2208 950 5.240
1787278701 84.1 84.1 83.2 85.0 2016 950 5.244
1787278702 84.1 85.0 84.1 85.0 2208 950 5.196
1787278703 84.1 84.1 83.2 85.0 2016 950 5.215
1787278704 84.1 84.1 83.2 85.0 2208 950 5.240
1787278705 84.1 85.0 84.1 85.9 2016 950 5.220
1787278706 84.1 85.0 84.1 85.9 2016 950 5.235
1787278707 84.1 85.0 84.1 85.0 2016 950 5.240
1787278708 84.1 85.0 84.1 85.9 2016 950 5.206
1787278710 84.1 85.0 84.1 85.0 2016 950 5.240
1787278711 84.1 85.0 84.1 85.0 2016 950 5.211
1787278712 84.1 85.0 84.1 85.0 2016 950 5.215
1787278713 85.0 85.0 84.1 85.9 2016 950 5.244
1787278714 85.0 85.9 84.1 85.9 2016 950 5.215
1787278715 84.1 85.0 84.1 85.9 1800 950 5.249
1787278716 84.1 85.0 84.1 85.0 1800 950 5.249
1787278718 84.1 85.0 84.1 85.0 2016 950 5.157
1787278719 85.0 85.9 84.1 85.9 2016 950 5.220
1787278720 84.1 85.0 84.1 85.0 2016 950 5.269
1787278721 84.1 85.0 84.1 85.0 2016 950 5.191
1787278722 84.1 85.0 84.1 85.9 2016 950 5.225
1787278723 85.0 85.9 84.1 85.9 2016 950 5.244
1787278724 85.0 85.0 84.1 85.9 2016 950 5.235
1787278726 84.1 85.9 84.1 85.9 1800 950 5.191
1787278727 84.1 85.0 83.2 85.0 1800 950 5.215
1787278728 85.0 85.9 84.1 85.0 1800 950 5.206
1787278729 85.0 85.9 84.1 85.9 1800 950 5.269
1787278730 85.0 85.0 84.1 85.9 1800 950 5.215
1787278731 84.1 85.0 84.1 85.0 1800 950 5.249
1787278732 84.1 85.0 84.1 85.9 1800 950 5.196
1787278734 84.1 85.0 84.1 85.0 2016 950 5.244
1787278735 85.0 85.9 84.1 85.9 1800 950 5.220
1787278736 85.0 85.9 84.1 85.0 1800 950 5.191
1787278737 85.0 85.9 84.1 85.9 1800 950 5.293
1787278738 83.2 83.2 82.2 83.2 2208 950 5.249
1787278739 84.1 85.0 84.1 85.9 2016 950 5.201
1787278740 84.1 85.0 84.1 85.0 2016 950 5.201
1787278741 85.9 85.9 85.0 85.9 1800 950 5.220
1787278742 85.0 85.9 84.1 85.9 1800 950 5.196
1787278744 84.1 85.0 84.1 85.0 2016 950 5.273
1787278745 84.1 85.0 84.1 85.0 1800 950 5.201
1787278746 84.1 85.0 84.1 85.0 1800 950 5.259
1787278747 84.1 85.0 84.1 85.0 1800 950 5.240
1787278748 85.0 85.9 84.1 85.9 1800 950 5.220
1787278749 85.0 85.0 84.1 85.9 1800 950 5.244
1787278750 85.0 85.9 85.0 85.9 1800 950 5.201
1787278751 84.1 84.1 83.2 84.1 2208 950 5.220
1787278753 85.0 85.9 84.1 85.9 1800 950 5.307
1787278754 85.0 85.9 84.1 85.9 1800 950 5.196
1787278755 84.1 85.0 84.1 85.9 1800 950 5.191
