Linux 6.1.141 (king) 	08/20/2026 	_aarch64_	(8 CPU)

09:21:28 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:21:29 AM  all   28.18    0.00   16.23    0.00    0.00    9.35    0.00    0.00    0.00   46.23
09:21:29 AM    0    2.04    0.00    3.06    0.00    0.00   73.47    0.00    0.00    0.00   21.43
09:21:29 AM    1   30.93    0.00   12.37    0.00    0.00    0.00    0.00    0.00    0.00   56.70
09:21:29 AM    2   28.42    0.00   11.58    0.00    0.00    0.00    0.00    0.00    0.00   60.00
09:21:29 AM    3   31.63    0.00   11.22    0.00    0.00    0.00    0.00    0.00    0.00   57.14
09:21:29 AM    4   32.98    0.00   22.34    0.00    0.00    0.00    0.00    0.00    0.00   44.68
09:21:29 AM    5   34.38    0.00   22.92    0.00    0.00    0.00    0.00    0.00    0.00   42.71
09:21:29 AM    6   34.02    0.00   23.71    0.00    0.00    0.00    0.00    0.00    0.00   42.27
09:21:29 AM    7   31.58    0.00   23.16    0.00    0.00    0.00    0.00    0.00    0.00   45.26

09:21:29 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:21:30 AM  all   26.83    0.00   17.67    0.00    0.00   10.08    0.00    0.00    0.00   45.42
09:21:30 AM    0    3.06    0.00    1.02    0.00    0.00   78.57    0.00    0.00    0.00   17.35
09:21:30 AM    1   20.00    0.00   12.63    0.00    0.00    0.00    0.00    0.00    0.00   67.37
09:21:30 AM    2   23.16    0.00   10.53    0.00    0.00    0.00    0.00    0.00    0.00   66.32
09:21:30 AM    3   31.96    0.00   13.40    0.00    0.00    0.00    0.00    0.00    0.00   54.64
09:21:30 AM    4   39.78    0.00   24.73    0.00    0.00    0.00    0.00    0.00    0.00   35.48
09:21:30 AM    5   35.05    0.00   25.77    0.00    0.00    0.00    0.00    0.00    0.00   39.18
09:21:30 AM    6   32.63    0.00   25.26    0.00    0.00    0.00    0.00    0.00    0.00   42.11
09:21:30 AM    7   29.79    0.00   28.72    0.00    0.00    0.00    0.00    0.00    0.00   41.49

09:21:30 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:21:31 AM  all   25.55    0.00   18.19    0.00    0.00    8.90    0.00    0.00    0.00   47.35
09:21:31 AM    0    5.00    0.00    4.00    0.00    0.00   69.00    0.00    0.00    0.00   22.00
09:21:31 AM    1   21.21    0.00   12.12    0.00    0.00    0.00    0.00    0.00    0.00   66.67
09:21:31 AM    2   25.00    0.00   13.54    0.00    0.00    0.00    0.00    0.00    0.00   61.46
09:21:31 AM    3   26.32    0.00   10.53    0.00    0.00    0.00    0.00    0.00    0.00   63.16
09:21:31 AM    4   32.63    0.00   28.42    0.00    0.00    0.00    0.00    0.00    0.00   38.95
