Linux 6.1.141 (king) 	08/20/2026 	_aarch64_	(8 CPU)

03:24:44 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:24:48 PM    1   24.49    0.00   17.35    0.00    0.00    0.00    0.00    0.00    0.00   58.16
03:24:48 PM    2   22.68    0.00   14.43    1.03    0.00    0.00    0.00    0.00    0.00   61.86
03:24:48 PM    3   29.59    0.00   19.39    0.00    0.00    0.00    0.00    0.00    0.00   51.02
03:24:48 PM    4   27.37    0.00   28.42    0.00    0.00    0.00    0.00    0.00    0.00   44.21
03:24:48 PM    5   26.04    0.00   20.83    0.00    0.00    0.00    0.00    0.00    0.00   53.12
03:24:48 PM    6   26.60    0.00   18.09    0.00    0.00    0.00    0.00    0.00    0.00   55.32
03:24:48 PM    7   27.55    0.00   16.33    0.00    0.00    0.00    0.00    0.00    0.00   56.12

03:24:48 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:24:49 PM  all   21.76    0.00   15.54    0.00    0.00    8.68    0.00    0.00    0.00   54.02
03:24:49 PM    0    8.00    0.00    6.00    0.00    0.00   67.00    0.00    0.00    0.00   19.00
03:24:49 PM    1   21.98    0.00   12.09    0.00    0.00    0.00    0.00    0.00    0.00   65.93
03:24:49 PM    2   28.57    0.00   14.29    0.00    0.00    0.00    0.00    0.00    0.00   57.14
03:24:49 PM    3   26.53    0.00   14.29    0.00    0.00    0.00    0.00    0.00    0.00   59.18
03:24:49 PM    4   23.47    0.00   23.47    0.00    0.00    0.00    0.00    0.00    0.00   53.06
03:24:49 PM    5   20.62    0.00   20.62    0.00    0.00    0.00    0.00    0.00    0.00   58.76
03:24:49 PM    6   22.34    0.00   17.02    0.00    0.00    0.00    0.00    0.00    0.00   60.64
03:24:49 PM    7   22.92    0.00   16.67    0.00    0.00    0.00    0.00    0.00    0.00   60.42

03:24:49 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:24:50 PM  all   21.33    0.00   13.79    0.00    0.00    7.79    0.00    0.00    0.00   57.09
03:24:50 PM    0    8.16    0.00    4.08    0.00    0.00   62.24    0.00    0.00    0.00   25.51
03:24:50 PM    1   32.99    0.00   15.46    0.00    0.00    0.00    0.00    0.00    0.00   51.55
03:24:50 PM    2   26.26    0.00   14.14    0.00    0.00    0.00    0.00    0.00    0.00   59.60
03:24:50 PM    3   24.24    0.00   18.18    0.00    0.00    0.00    0.00    0.00    0.00   57.58
03:24:50 PM    4   17.71    0.00   16.67    0.00    0.00    0.00    0.00    0.00    0.00   65.62
03:24:50 PM    5   22.33    0.00   15.53    0.00    0.00    0.00    0.00    0.00    0.00   62.14
03:24:50 PM    6   20.21    0.00   11.70    0.00    0.00    0.00    0.00    0.00    0.00   68.09
03:24:50 PM    7   18.56    0.00   14.43    0.00    0.00    0.00    0.00    0.00    0.00   67.01

03:24:50 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:24:51 PM  all   23.67    0.00   16.95    0.00    0.00    8.80    0.00    0.00    0.00   50.58
03:24:51 PM    0    3.09    0.00    8.25    0.00    0.00   70.10    0.00    0.00    0.00   18.56
03:24:51 PM    1   31.25    0.00   17.71    0.00    0.00    0.00    0.00    0.00    0.00   51.04
03:24:51 PM    2   28.12    0.00   12.50    0.00    0.00    0.00    0.00    0.00    0.00   59.38
03:24:51 PM    3   27.55    0.00   17.35    0.00    0.00    0.00    0.00    0.00    0.00   55.10
03:24:51 PM    4   21.05    0.00   24.21    0.00    0.00    0.00    0.00    0.00    0.00   54.74
03:24:51 PM    5   29.90    0.00   18.56    0.00    0.00    0.00    0.00    0.00    0.00   51.55
03:24:51 PM    6   27.55    0.00   19.39    0.00    0.00    0.00    0.00    0.00    0.00   53.06
03:24:51 PM    7   20.83    0.00   17.71    0.00    0.00    0.00    0.00    0.00    0.00   61.46

03:24:51 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:24:52 PM  all   23.68    0.00   16.73    0.00    0.00    8.62    0.00    0.00    0.00   50.97
03:24:52 PM    0    6.06    0.00    8.08    0.00    0.00   67.68    0.00    0.00    0.00   18.18
03:24:52 PM    1   22.58    0.00   16.13    0.00    0.00    0.00    0.00    0.00    0.00   61.29
03:24:52 PM    2   29.90    0.00   13.40    0.00    0.00    0.00    0.00    0.00    0.00   56.70
03:24:52 PM    3   26.26    0.00   17.17    0.00    0.00    0.00    0.00    0.00    0.00   56.57
03:24:52 PM    4   27.00    0.00   25.00    0.00    0.00    0.00    0.00    0.00    0.00   48.00
03:24:52 PM    5   25.77    0.00   18.56    0.00    0.00    0.00    0.00    0.00    0.00   55.67
03:24:52 PM    6   27.66    0.00   15.96    0.00    0.00    0.00    0.00    0.00    0.00   56.38
03:24:52 PM    7   24.49    0.00   19.39    0.00    0.00    0.00    0.00    0.00    0.00   56.12

03:24:52 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:24:53 PM  all   22.27    0.00   15.10    0.00    0.00    8.98    0.00    0.00    0.00   53.65
03:24:53 PM    0    3.00    0.00    7.00    0.00    0.00   69.00    0.00    0.00    0.00   21.00
03:24:53 PM    1   27.37    0.00   16.84    0.00    0.00    0.00    0.00    0.00    0.00   55.79
03:24:53 PM    2   33.33    0.00   15.15    0.00    0.00    0.00    0.00    0.00    0.00   51.52
03:24:53 PM    3   23.47    0.00   16.33    0.00    0.00    0.00    0.00    0.00    0.00   60.20
03:24:53 PM    4   25.00    0.00   17.39    0.00    0.00    0.00    0.00    0.00    0.00   57.61
03:24:53 PM    5   23.71    0.00   18.56    0.00    0.00    0.00    0.00    0.00    0.00   57.73
03:24:53 PM    6   20.00    0.00   14.74    0.00    0.00    0.00    0.00    0.00    0.00   65.26
03:24:53 PM    7   22.83    0.00   15.22    0.00    0.00    0.00    0.00    0.00    0.00   61.96

03:24:53 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:24:54 PM  all   22.88    0.00   14.78    0.00    0.00    7.97    0.00    0.00    0.00   54.37
03:24:54 PM    0    7.37    0.00    8.42    0.00    0.00   65.26    0.00    0.00    0.00   18.95
03:24:54 PM    1   26.73    0.00   15.84    0.00    0.00    0.00    0.00    0.00    0.00   57.43
03:24:54 PM    2   29.90    0.00   13.40    0.00    0.00    0.00    0.00    0.00    0.00   56.70
03:24:54 PM    3   28.28    0.00   16.16    0.00    0.00    0.00    0.00    0.00    0.00   55.56
03:24:54 PM    4   21.65    0.00   23.71    0.00    0.00    0.00    0.00    0.00    0.00   54.64
03:24:54 PM    5   23.23    0.00   15.15    0.00    0.00    0.00    0.00    0.00    0.00   61.62
03:24:54 PM    6   22.34    0.00   12.77    0.00    0.00    0.00    0.00    0.00    0.00   64.89
03:24:54 PM    7   22.92    0.00   12.50    0.00    0.00    0.00    0.00    0.00    0.00   64.58

03:24:54 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:24:55 PM  all   22.04    0.00   14.69    0.00    0.00    8.25    0.00    0.00    0.00   55.03
03:24:55 PM    0    7.00    0.00    9.00    0.00    0.00   64.00    0.00    0.00    0.00   20.00
03:24:55 PM    1   25.00    0.00   12.50    0.00    0.00    0.00    0.00    0.00    0.00   62.50
03:24:55 PM    2   21.88    0.00   14.58    0.00    0.00    0.00    0.00    0.00    0.00   63.54
03:24:55 PM    3   21.51    0.00   13.98    0.00    0.00    0.00    0.00    0.00    0.00   64.52
03:24:55 PM    4   26.32    0.00   18.95    0.00    0.00    0.00    0.00    0.00    0.00   54.74
03:24:55 PM    5   24.00    0.00   18.00    0.00    0.00    0.00    0.00    0.00    0.00   58.00
03:24:55 PM    6   22.22    0.00   19.19    0.00    0.00    0.00    0.00    0.00    0.00   58.59
03:24:55 PM    7   28.87    0.00   11.34    0.00    0.00    0.00    0.00    0.00    0.00   59.79

03:24:55 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:24:56 PM  all   22.51    0.00   16.30    0.00    0.00    8.02    0.00    0.00    0.00   53.17
03:24:56 PM    0   10.53    0.00    9.47    0.00    0.00   65.26    0.00    0.00    0.00   14.74
03:24:56 PM    1   31.25    0.00   17.71    0.00    0.00    0.00    0.00    0.00    0.00   51.04
03:24:56 PM    2   25.00    0.00   20.83    0.00    0.00    0.00    0.00    0.00    0.00   54.17
03:24:56 PM    3   26.80    0.00   10.31    0.00    0.00    0.00    0.00    0.00    0.00   62.89
03:24:56 PM    4   20.41    0.00   26.53    0.00    0.00    0.00    0.00    0.00    0.00   53.06
03:24:56 PM    5   21.65    0.00   19.59    0.00    0.00    0.00    0.00    0.00    0.00   58.76
03:24:56 PM    6   22.92    0.00   12.50    0.00    0.00    0.00    0.00    0.00    0.00   64.58
03:24:56 PM    7   21.43    0.00   13.27    0.00    0.00    0.00    0.00    0.00    0.00   65.31

03:24:56 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:24:57 PM  all   21.40    0.00   15.43    0.00    0.00    8.56    0.00    0.00    0.00   54.60
03:24:57 PM    0    4.04    0.00    8.08    0.00    0.00   66.67    0.00    0.00    0.00   21.21
03:24:57 PM    1   27.55    0.00   14.29    0.00    0.00    0.00    0.00    0.00    0.00   58.16
03:24:57 PM    2   26.80    0.00   15.46    0.00    0.00    0.00    0.00    0.00    0.00   57.73
03:24:57 PM    3   26.60    0.00   11.70    0.00    0.00    0.00    0.00    0.00    0.00   61.70
03:24:57 PM    4   24.21    0.00   17.89    0.00    0.00    0.00    0.00    0.00    0.00   57.89
03:24:57 PM    5   23.16    0.00   18.95    0.00    0.00    0.00    0.00    0.00    0.00   57.89
03:24:57 PM    6   19.59    0.00   18.56    0.00    0.00    0.00    0.00    0.00    0.00   61.86
03:24:57 PM    7   19.79    0.00   18.75    0.00    0.00    0.00    0.00    0.00    0.00   61.46

03:24:57 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:24:58 PM  all   21.94    0.00   13.81    0.00    0.00    8.77    0.00    0.00    0.00   55.48
03:24:58 PM    0    8.82    0.00    5.88    0.00    0.00   66.67    0.00    0.00    0.00   18.63
03:24:58 PM    1   27.08    0.00   18.75    0.00    0.00    0.00    0.00    0.00    0.00   54.17
03:24:58 PM    2   22.11    0.00   15.79    0.00    0.00    0.00    0.00    0.00    0.00   62.11
03:24:58 PM    3   27.27    0.00   21.21    0.00    0.00    0.00    0.00    0.00    0.00   51.52
03:24:58 PM    4   21.88    0.00   15.62    0.00    0.00    0.00    0.00    0.00    0.00   62.50
03:24:58 PM    5   22.68    0.00   12.37    0.00    0.00    0.00    0.00    0.00    0.00   64.95
03:24:58 PM    6   22.11    0.00   11.58    0.00    0.00    0.00    0.00    0.00    0.00   66.32
03:24:58 PM    7   24.21    0.00    9.47    0.00    0.00    0.00    0.00    0.00    0.00   66.32

03:24:58 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:24:59 PM  all   21.03    0.00   16.41    0.00    0.00    8.33    0.00    0.00    0.00   54.23
03:24:59 PM    0    7.07    0.00    6.06    0.00    0.00   65.66    0.00    0.00    0.00   21.21
03:24:59 PM    1   23.96    0.00   12.50    0.00    0.00    0.00    0.00    0.00    0.00   63.54
03:24:59 PM    2   26.80    0.00   19.59    0.00    0.00    0.00    0.00    0.00    0.00   53.61
03:24:59 PM    3   26.73    0.00   15.84    0.00    0.00    0.00    0.00    0.00    0.00   57.43
03:24:59 PM    4   20.83    0.00   23.96    0.00    0.00    0.00    0.00    0.00    0.00   55.21
03:24:59 PM    5   22.22    0.00   18.18    0.00    0.00    0.00    0.00    0.00    0.00   59.60
03:24:59 PM    6   19.79    0.00   20.83    0.00    0.00    0.00    0.00    0.00    0.00   59.38
03:24:59 PM    7   20.83    0.00   14.58    0.00    0.00    0.00    0.00    0.00    0.00   64.58

03:24:59 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:25:00 PM  all   22.88    0.00   14.65    0.00    0.00    8.10    0.00    0.00    0.00   54.37
03:25:00 PM    0    8.08    0.00    4.04    0.00    0.00   63.64    0.00    0.00    0.00   24.24
03:25:00 PM    1   29.17    0.00   14.58    0.00    0.00    0.00    0.00    0.00    0.00   56.25
03:25:00 PM    2   26.53    0.00   20.41    0.00    0.00    0.00    0.00    0.00    0.00   53.06
03:25:00 PM    3   28.12    0.00   13.54    0.00    0.00    0.00    0.00    0.00    0.00   58.33
03:25:00 PM    4   24.49    0.00   20.41    0.00    0.00    0.00    0.00    0.00    0.00   55.10
03:25:00 PM    5   23.47    0.00   17.35    0.00    0.00    0.00    0.00    0.00    0.00   59.18
03:25:00 PM    6   25.00    0.00   13.54    0.00    0.00    0.00    0.00    0.00    0.00   61.46
03:25:00 PM    7   18.56    0.00   13.40    0.00    0.00    0.00    0.00    0.00    0.00   68.04

03:25:00 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:25:01 PM  all   21.56    0.00   13.90    0.00    0.00    8.31    0.00    0.00    0.00   56.23
03:25:01 PM    0    6.25    0.00    6.25    0.00    0.00   66.67    0.00    0.00    0.00   20.83
03:25:01 PM    1   32.99    0.00   11.34    0.00    0.00    0.00    0.00    0.00    0.00   55.67
03:25:01 PM    2   26.60    0.00   11.70    0.00    0.00    0.00    0.00    0.00    0.00   61.70
03:25:01 PM    3   25.25    0.00   15.15    0.00    0.00    0.00    0.00    0.00    0.00   59.60
03:25:01 PM    4   20.62    0.00   23.71    0.00    0.00    0.00    0.00    0.00    0.00   55.67
03:25:01 PM    5   21.05    0.00   14.74    0.00    0.00    0.00    0.00    0.00    0.00   64.21
03:25:01 PM    6   17.53    0.00   17.53    0.00    0.00    0.00    0.00    0.00    0.00   64.95
03:25:01 PM    7   22.11    0.00   10.53    0.00    0.00    0.00    0.00    0.00    0.00   67.37

03:25:01 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:25:02 PM  all   20.20    0.00   15.98    0.00    0.00    7.80    0.00    0.00    0.00   56.01
03:25:02 PM    0    7.00    0.00   10.00    0.00    0.00   61.00    0.00    0.00    0.00   22.00
03:25:02 PM    1   28.57    0.00   17.35    0.00    0.00    0.00    0.00    0.00    0.00   54.08
03:25:02 PM    2   21.65    0.00   21.65    0.00    0.00    0.00    0.00    0.00    0.00   56.70
03:25:02 PM    3   29.70    0.00   13.86    0.00    0.00    0.00    0.00    0.00    0.00   56.44
03:25:02 PM    4   20.21    0.00   20.21    0.00    0.00    0.00    0.00    0.00    0.00   59.57
03:25:02 PM    5   19.59    0.00   14.43    0.00    0.00    0.00    0.00    0.00    0.00   65.98
03:25:02 PM    6   19.59    0.00   16.49    0.00    0.00    0.00    0.00    0.00    0.00   63.92
03:25:02 PM    7   15.31    0.00   14.29    0.00    0.00    0.00    0.00    0.00    0.00   70.41

03:25:02 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:25:03 PM  all   21.05    0.00   14.29    0.00    0.00    7.65    0.00    0.00    0.00   57.02
03:25:03 PM    0    7.37    0.00    4.21    0.00    0.00   63.16    0.00    0.00    0.00   25.26
03:25:03 PM    1   23.00    0.00   16.00    0.00    0.00    0.00    0.00    0.00    0.00   61.00
03:25:03 PM    2   25.51    0.00   14.29    0.00    0.00    0.00    0.00    0.00    0.00   60.20
03:25:03 PM    3   25.77    0.00   14.43    0.00    0.00    0.00    0.00    0.00    0.00   59.79
03:25:03 PM    4   24.00    0.00   21.00    0.00    0.00    0.00    0.00    0.00    0.00   55.00
03:25:03 PM    5   22.22    0.00   16.16    0.00    0.00    0.00    0.00    0.00    0.00   61.62
03:25:03 PM    6   20.41    0.00   15.31    0.00    0.00    0.00    0.00    0.00    0.00   64.29
03:25:03 PM    7   19.59    0.00   12.37    0.00    0.00    0.00    0.00    0.00    0.00   68.04

03:25:03 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:25:04 PM  all   19.38    0.00   13.09    0.00    0.00    6.80    0.00    0.00    0.00   60.72
03:25:04 PM    0    9.47    0.00   11.58    0.00    0.00   55.79    0.00    0.00    0.00   23.16
03:25:04 PM    1   24.21    0.00   10.53    0.00    0.00    0.00    0.00    0.00    0.00   65.26
03:25:04 PM    2   25.51    0.00   11.22    0.00    0.00    0.00    0.00    0.00    0.00   63.27
03:25:04 PM    3   24.74    0.00   16.49    0.00    0.00    0.00    0.00    0.00    0.00   58.76
03:25:04 PM    4   15.69    0.00   21.57    0.00    0.00    0.00    0.00    0.00    0.00   62.75
03:25:04 PM    5   16.49    0.00   12.37    0.00    0.00    0.00    0.00    0.00    0.00   71.13
03:25:04 PM    6   18.95    0.00    9.47    0.00    0.00    0.00    0.00    0.00    0.00   71.58
03:25:04 PM    7   20.00    0.00   11.00    0.00    0.00    0.00    0.00    0.00    0.00   69.00

03:25:04 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:25:05 PM  all   23.58    0.00   15.93    0.00    0.00    8.94    0.00    0.00    0.00   51.55
03:25:05 PM    0    4.08    0.00    4.08    0.00    0.00   70.41    0.00    0.00    0.00   21.43
03:25:05 PM    1   25.00    0.00   16.67    0.00    0.00    0.00    0.00    0.00    0.00   58.33
03:25:05 PM    2   31.91    0.00   11.70    0.00    0.00    0.00    0.00    0.00    0.00   56.38
03:25:05 PM    3   27.55    0.00   14.29    0.00    0.00    0.00    0.00    0.00    0.00   58.16
03:25:05 PM    4   26.80    0.00   23.71    0.00    0.00    0.00    0.00    0.00    0.00   49.48
03:25:05 PM    5   25.00    0.00   20.83    0.00    0.00    0.00    0.00    0.00    0.00   54.17
03:25:05 PM    6   29.17    0.00   17.71    0.00    0.00    0.00    0.00    0.00    0.00   53.12
03:25:05 PM    7   19.59    0.00   18.56    0.00    0.00    0.00    0.00    0.00    0.00   61.86

03:25:05 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:25:06 PM  all   23.77    0.00   15.71    0.00    0.00    8.83    0.00    0.00    0.00   51.69
03:25:06 PM    0    4.12    0.00    3.09    0.00    0.00   70.10    0.00    0.00    0.00   22.68
03:25:06 PM    1   23.96    0.00   14.58    0.00    0.00    0.00    0.00    0.00    0.00   61.46
03:25:06 PM    2   31.00    0.00   12.00    0.00    0.00    0.00    0.00    0.00    0.00   57.00
03:25:06 PM    3   24.74    0.00   16.49    0.00    0.00    0.00    0.00    0.00    0.00   58.76
03:25:06 PM    4   27.84    0.00   24.74    0.00    0.00    0.00    0.00    0.00    0.00   47.42
03:25:06 PM    5   27.37    0.00   21.05    0.00    0.00    0.00    0.00    0.00    0.00   51.58
03:25:06 PM    6   24.47    0.00   18.09    0.00    0.00    0.00    0.00    0.00    0.00   57.45
03:25:06 PM    7   26.60    0.00   15.96    0.00    0.00    0.00    0.00    0.00    0.00   57.45

03:25:06 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:25:07 PM  all   22.08    0.00   13.61    0.00    0.00    8.73    0.00    0.00    0.00   55.58
03:25:07 PM    0    5.94    0.00    3.96    0.00    0.00   67.33    0.00    0.00    0.00   22.77
03:25:07 PM    1   23.47    0.00   19.39    0.00    0.00    0.00    0.00    0.00    0.00   57.14
03:25:07 PM    2   27.37    0.00   12.63    0.00    0.00    0.00    0.00    0.00    0.00   60.00
03:25:07 PM    3   27.00    0.00   15.00    0.00    0.00    0.00    0.00    0.00    0.00   58.00
03:25:07 PM    4   21.28    0.00   18.09    0.00    0.00    0.00    0.00    0.00    0.00   60.64
03:25:07 PM    5   25.00    0.00   12.50    0.00    0.00    0.00    0.00    0.00    0.00   62.50
03:25:07 PM    6   21.05    0.00   15.79    0.00    0.00    0.00    0.00    0.00    0.00   63.16
03:25:07 PM    7   26.00    0.00   12.00    0.00    0.00    0.00    0.00    0.00    0.00   62.00

03:25:07 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:25:08 PM  all   20.96    0.00   14.71    0.00    0.00    7.81    0.00    0.00    0.00   56.51
03:25:08 PM    0    8.25    0.00   11.34    0.00    0.00   61.86    0.00    0.00    0.00   18.56
03:25:08 PM    1   24.21    0.00   21.05    0.00    0.00    0.00    0.00    0.00    0.00   54.74
03:25:08 PM    2   28.12    0.00   13.54    0.00    0.00    0.00    0.00    0.00    0.00   58.33
03:25:08 PM    3   26.80    0.00   15.46    0.00    0.00    0.00    0.00    0.00    0.00   57.73
03:25:08 PM    4   20.21    0.00   15.96    0.00    0.00    0.00    0.00    0.00    0.00   63.83
03:25:08 PM    5   19.79    0.00   12.50    0.00    0.00    0.00    0.00    0.00    0.00   67.71
03:25:08 PM    6   19.79    0.00   12.50    0.00    0.00    0.00    0.00    0.00    0.00   67.71
03:25:08 PM    7   20.62    0.00   15.46    0.00    0.00    0.00    0.00    0.00    0.00   63.92

03:25:08 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:25:09 PM  all   22.95    0.00   14.36    0.00    0.00    8.21    0.00    0.00    0.00   54.49
03:25:09 PM    0    7.14    0.00    8.16    0.00    0.00   64.29    0.00    0.00    0.00   20.41
03:25:09 PM    1   25.51    0.00   15.31    0.00    0.00    0.00    0.00    0.00    0.00   59.18
03:25:09 PM    2   22.68    0.00   13.40    0.00    0.00    0.00    0.00    0.00    0.00   63.92
03:25:09 PM    3   25.25    0.00   12.12    0.00    0.00    0.00    0.00    0.00    0.00   62.63
03:25:09 PM    4   27.37    0.00   16.84    0.00    0.00    1.05    0.00    0.00    0.00   54.74
03:25:09 PM    5   24.49    0.00   19.39    0.00    0.00    0.00    0.00    0.00    0.00   56.12
03:25:09 PM    6   23.96    0.00   15.62    0.00    0.00    0.00    0.00    0.00    0.00   60.42
03:25:09 PM    7   27.27    0.00   14.14    0.00    0.00    0.00    0.00    0.00    0.00   58.59

03:25:09 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:25:10 PM  all   22.98    0.00   16.69    0.00    0.00    8.09    0.00    0.00    0.00   52.25
03:25:10 PM    0    9.47    0.00    7.37    0.00    0.00   66.32    0.00    0.00    0.00   16.84
03:25:10 PM    1   24.75    0.00   22.77    0.00    0.00    0.00    0.00    0.00    0.00   52.48
03:25:10 PM    2   27.84    0.00   15.46    0.00    0.00    0.00    0.00    0.00    0.00   56.70
03:25:10 PM    3   27.55    0.00   14.29    0.00    0.00    0.00    0.00    0.00    0.00   58.16
03:25:10 PM    4   23.71    0.00   24.74    0.00    0.00    0.00    0.00    0.00    0.00   51.55
03:25:10 PM    5   25.00    0.00   15.62    0.00    0.00    0.00    0.00    0.00    0.00   59.38
03:25:10 PM    6   21.65    0.00   18.56    0.00    0.00    0.00    0.00    0.00    0.00   59.79
03:25:10 PM    7   23.47    0.00   14.29    0.00    0.00    0.00    0.00    0.00    0.00   62.24

03:25:10 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:25:11 PM  all   23.06    0.00   16.19    0.00    0.00    8.55    0.00    0.00    0.00   52.20
03:25:11 PM    0    6.12    0.00    6.12    0.00    0.00   67.35    0.00    0.00    0.00   20.41
03:25:11 PM    1   26.04    0.00   21.88    0.00    0.00    0.00    0.00    0.00    0.00   52.08
03:25:11 PM    2   26.04    0.00   18.75    0.00    0.00    0.00    0.00    0.00    0.00   55.21
03:25:11 PM    3   27.00    0.00   16.00    0.00    0.00    0.00    0.00    0.00    0.00   57.00
03:25:11 PM    4   22.11    0.00   22.11    0.00    0.00    0.00    0.00    0.00    0.00   55.79
03:25:11 PM    5   24.21    0.00   18.95    0.00    0.00    0.00    0.00    0.00    0.00   56.84
03:25:11 PM    6   27.84    0.00   13.40    0.00    0.00    0.00    0.00    0.00    0.00   58.76
