Linux 6.1.141 (king) 	08/20/2026 	_aarch64_	(8 CPU)

03:24:44 PM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
03:24:51 PM  1000         -     63624    0.00    0.00    0.00    0.00    0.00     6  |__npuforge-node.s
03:24:51 PM  1000         -     63625   23.00   19.00    0.00    2.00   42.00     2  |__tokio-rt-worker
03:24:51 PM  1000         -     63626   22.00   22.00    0.00    2.00   44.00     1  |__tokio-rt-worker
03:24:51 PM  1000         -     63627   25.00   18.00    0.00    1.00   43.00     5  |__tokio-rt-worker
03:24:51 PM  1000         -     63628   24.00   17.00    0.00    2.00   41.00     4  |__tokio-rt-worker
03:24:51 PM  1000         -     63629   23.00   21.00    0.00    2.00   44.00     5  |__tokio-rt-worker
03:24:51 PM  1000         -     63630   23.00   17.00    0.00    0.00   40.00     3  |__tokio-rt-worker
03:24:51 PM  1000         -     63631   24.00   23.00    0.00    2.00   47.00     4  |__tokio-rt-worker
03:24:51 PM  1000         -     63632   22.00   18.00    0.00    1.00   40.00     6  |__tokio-rt-worker
03:24:52 PM  1000     63624         -  185.00  154.00    0.00    0.00  339.00     6  npuforge-node.s
03:24:52 PM  1000         -     63624    0.00    0.00    0.00    0.00    0.00     6  |__npuforge-node.s
03:24:52 PM  1000         -     63625   23.00   19.00    0.00    2.00   42.00     0  |__tokio-rt-worker
03:24:52 PM  1000         -     63626   22.00   23.00    0.00    3.00   45.00     5  |__tokio-rt-worker
03:24:52 PM  1000         -     63627   21.00   20.00    0.00    1.00   41.00     7  |__tokio-rt-worker
03:24:52 PM  1000         -     63628   23.00   20.00    0.00    2.00   43.00     6  |__tokio-rt-worker
03:24:52 PM  1000         -     63629   23.00   17.00    0.00    1.00   40.00     4  |__tokio-rt-worker
03:24:52 PM  1000         -     63630   26.00   16.00    0.00    1.00   42.00     1  |__tokio-rt-worker
03:24:52 PM  1000         -     63631   26.00   19.00    0.00    1.00   45.00     2  |__tokio-rt-worker
03:24:52 PM  1000         -     63632   21.00   21.00    0.00    1.00   42.00     1  |__tokio-rt-worker
03:24:53 PM  1000     63624         -  177.00  147.00    0.00    0.00  324.00     6  npuforge-node.s
03:24:53 PM  1000         -     63624    0.00    0.00    0.00    0.00    0.00     6  |__npuforge-node.s
03:24:53 PM  1000         -     63625   20.00   18.00    0.00    2.00   38.00     4  |__tokio-rt-worker
03:24:53 PM  1000         -     63626   23.00   16.00    0.00    0.00   39.00     6  |__tokio-rt-worker
03:24:53 PM  1000         -     63627   19.00   24.00    0.00    4.00   43.00     0  |__tokio-rt-worker
03:24:53 PM  1000         -     63628   25.00   19.00    0.00    1.00   44.00     1  |__tokio-rt-worker
03:24:53 PM  1000         -     63629   22.00   20.00    0.00    1.00   42.00     6  |__tokio-rt-worker
03:24:53 PM  1000         -     63630   23.00   17.00    0.00    1.00   40.00     5  |__tokio-rt-worker
03:24:53 PM  1000         -     63631   26.00   15.00    0.00    2.00   41.00     4  |__tokio-rt-worker
03:24:53 PM  1000         -     63632   20.00   16.00    0.00    2.00   36.00     3  |__tokio-rt-worker
03:24:54 PM  1000     63624         -  172.00  140.00    0.00    0.00  312.00     6  npuforge-node.s
03:24:54 PM  1000         -     63624    0.00    0.00    0.00    0.00    0.00     6  |__npuforge-node.s
03:24:54 PM  1000         -     63625   18.00   19.00    0.00    1.00   37.00     7  |__tokio-rt-worker
03:24:54 PM  1000         -     63626   22.00   21.00    0.00    2.00   43.00     1  |__tokio-rt-worker
03:24:54 PM  1000         -     63627   24.00   15.00    0.00    1.00   39.00     1  |__tokio-rt-worker
03:24:54 PM  1000         -     63628   21.00   23.00    0.00    2.00   44.00     1  |__tokio-rt-worker
03:24:54 PM  1000         -     63629   21.00   13.00    0.00    2.00   34.00     4  |__tokio-rt-worker
03:24:54 PM  1000         -     63630   20.00   15.00    0.00    2.00   35.00     0  |__tokio-rt-worker
03:24:54 PM  1000         -     63631   23.00   17.00    0.00    2.00   40.00     6  |__tokio-rt-worker
03:24:54 PM  1000         -     63632   22.00   16.00    0.00    2.00   38.00     2  |__tokio-rt-worker
03:24:55 PM  1000     63624         -  175.00  142.00    0.00    0.00  317.00     6  npuforge-node.s
03:24:55 PM  1000         -     63624    0.00    0.00    0.00    0.00    0.00     6  |__npuforge-node.s
03:24:55 PM  1000         -     63625   26.00   12.00    0.00    1.00   38.00     1  |__tokio-rt-worker
03:24:55 PM  1000         -     63626   21.00   21.00    0.00    1.00   42.00     5  |__tokio-rt-worker
03:24:55 PM  1000         -     63627   18.00   23.00    0.00    2.00   41.00     2  |__tokio-rt-worker
03:24:55 PM  1000         -     63628   21.00   20.00    0.00    1.00   41.00     0  |__tokio-rt-worker
03:24:55 PM  1000         -     63629   22.00   19.00    0.00    1.00   41.00     4  |__tokio-rt-worker
03:24:55 PM  1000         -     63630   23.00   16.00    0.00    1.00   39.00     3  |__tokio-rt-worker
03:24:55 PM  1000         -     63631   20.00   18.00    0.00    1.00   38.00     4  |__tokio-rt-worker
03:24:55 PM  1000         -     63632   24.00   14.00    0.00    1.00   38.00     4  |__tokio-rt-worker
03:24:56 PM  1000     63624         -  174.26  153.47    0.00    0.00  327.72     6  npuforge-node.s
03:24:56 PM  1000         -     63624    0.00    0.00    0.00    0.00    0.00     6  |__npuforge-node.s
03:24:56 PM  1000         -     63625   21.78   17.82    0.00    1.98   39.60     4  |__tokio-rt-worker
03:24:56 PM  1000         -     63626   22.77   17.82    0.00    1.98   40.59     7  |__tokio-rt-worker
03:24:56 PM  1000         -     63627   23.76   16.83    0.00    0.99   40.59     1  |__tokio-rt-worker
03:24:56 PM  1000         -     63628   22.77   17.82    0.00    0.00   40.59     1  |__tokio-rt-worker
03:24:56 PM  1000         -     63629   22.77   18.81    0.00    0.99   41.58     6  |__tokio-rt-worker
03:24:56 PM  1000         -     63630   23.76   21.78    0.00    0.99   45.54     3  |__tokio-rt-worker
03:24:56 PM  1000         -     63631   17.82   22.77    0.00    1.98   40.59     6  |__tokio-rt-worker
03:24:56 PM  1000         -     63632   22.77   22.77    0.00    0.99   45.54     5  |__tokio-rt-worker
03:24:57 PM  1000     63624         -  171.72  145.45    0.00    0.00  317.17     6  npuforge-node.s
03:24:57 PM  1000         -     63624    0.00    0.00    0.00    0.00    0.00     6  |__npuforge-node.s
03:24:57 PM  1000         -     63625   21.21   17.17    0.00    0.00   38.38     4  |__tokio-rt-worker
03:24:57 PM  1000         -     63626   19.19   20.20    0.00    1.01   39.39     2  |__tokio-rt-worker
03:24:57 PM  1000         -     63627   22.22   15.15    0.00    2.02   37.37     0  |__tokio-rt-worker
03:24:57 PM  1000         -     63628   21.21   16.16    0.00    2.02   37.37     2  |__tokio-rt-worker
03:24:57 PM  1000         -     63629   22.22   18.18    0.00    1.01   40.40     1  |__tokio-rt-worker
03:24:57 PM  1000         -     63630   18.18   21.21    0.00    2.02   39.39     1  |__tokio-rt-worker
03:24:57 PM  1000         -     63631   21.21   18.18    0.00    2.02   39.39     5  |__tokio-rt-worker
03:24:57 PM  1000         -     63632   20.20   16.16    0.00    2.02   36.36     2  |__tokio-rt-worker
03:24:58 PM  1000     63624         -  171.29  136.63    0.00    0.00  307.92     6  npuforge-node.s
03:24:58 PM  1000         -     63624    0.00    0.00    0.00    0.00    0.00     6  |__npuforge-node.s
03:24:58 PM  1000         -     63625   20.79   20.79    0.00    0.99   41.58     1  |__tokio-rt-worker
03:24:58 PM  1000         -     63626   19.80   14.85    0.00    0.99   34.65     7  |__tokio-rt-worker
03:24:58 PM  1000         -     63627   22.77   16.83    0.00    0.99   39.60     7  |__tokio-rt-worker
03:24:58 PM  1000         -     63628   21.78   14.85    0.00    0.00   36.63     6  |__tokio-rt-worker
03:24:58 PM  1000         -     63629   22.77   15.84    0.00    1.98   38.61     3  |__tokio-rt-worker
03:24:58 PM  1000         -     63630   23.76   17.82    0.00    0.99   41.58     7  |__tokio-rt-worker
