Linux 6.1.141 (king) 	08/20/2026 	_aarch64_	(8 CPU)

09:23:01 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:23:02 AM  all   18.38    0.00   11.70    0.00    0.00    6.43    0.00    0.00    0.00   63.50
09:23:02 AM    0   14.43    0.00    8.25    0.00    0.00   51.55    0.00    0.00    0.00   25.77
09:23:02 AM    1   20.41    0.00   16.33    0.00    0.00    0.00    0.00    0.00    0.00   63.27
09:23:02 AM    2   25.00    0.00   11.46    0.00    0.00    0.00    0.00    0.00    0.00   63.54
09:23:02 AM    3   21.88    0.00   11.46    0.00    0.00    0.00    0.00    0.00    0.00   66.67
09:23:02 AM    4   17.89    0.00   14.74    0.00    0.00    0.00    0.00    0.00    0.00   67.37
09:23:02 AM    5   21.00    0.00    9.00    0.00    0.00    0.00    0.00    0.00    0.00   70.00
09:23:02 AM    6   12.50    0.00    8.33    0.00    0.00    0.00    0.00    0.00    0.00   79.17
09:23:02 AM    7   14.00    0.00   14.00    0.00    0.00    0.00    0.00    0.00    0.00   72.00

09:23:02 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:23:03 AM  all   18.38    0.00   12.72    0.00    0.00    5.91    0.00    0.00    0.00   62.98
09:23:03 AM    0   11.46    0.00   11.46    0.00    0.00   47.92    0.00    0.00    0.00   29.17
09:23:03 AM    1   25.25    0.00   11.11    0.00    0.00    0.00    0.00    0.00    0.00   63.64
09:23:03 AM    2   23.23    0.00   17.17    0.00    0.00    0.00    0.00    0.00    0.00   59.60
09:23:03 AM    3   19.59    0.00   16.49    0.00    0.00    0.00    0.00    0.00    0.00   63.92
09:23:03 AM    4   17.35    0.00   13.27    0.00    0.00    0.00    0.00    0.00    0.00   69.39
09:23:03 AM    5   14.43    0.00   14.43    0.00    0.00    0.00    0.00    0.00    0.00   71.13
09:23:03 AM    6   16.84    0.00    9.47    0.00    0.00    0.00    0.00    0.00    0.00   73.68
09:23:03 AM    7   18.56    0.00    8.25    0.00    0.00    0.00    0.00    0.00    0.00   73.20

09:23:03 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:23:04 AM  all   17.85    0.00   11.77    0.00    0.00    6.08    0.00    0.00    0.00   64.29
09:23:04 AM    0   14.43    0.00    5.15    0.00    0.00   48.45    0.00    0.00    0.00   31.96
09:23:04 AM    1   22.92    0.00   19.79    0.00    0.00    0.00    0.00    0.00    0.00   57.29
09:23:04 AM    2   21.43    0.00   11.22    0.00    0.00    0.00    0.00    0.00    0.00   67.35
09:23:04 AM    3   20.62    0.00   13.40    0.00    0.00    0.00    0.00    0.00    0.00   65.98
09:23:04 AM    4   16.67    0.00   12.50    0.00    0.00    0.00    0.00    0.00    0.00   70.83
09:23:04 AM    5   15.79    0.00   10.53    0.00    0.00    0.00    0.00    0.00    0.00   73.68
09:23:04 AM    6   16.67    0.00   12.50    0.00    0.00    0.00    0.00    0.00    0.00   70.83
09:23:04 AM    7   14.29    0.00    9.18    0.00    0.00    0.00    0.00    0.00    0.00   76.53

09:23:04 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:23:05 AM  all   17.52    0.00   11.89    0.00    0.00    5.88    0.00    0.00    0.00   64.71
09:23:05 AM    0   14.43    0.00    7.22    0.00    0.00   47.42    0.00    0.00    0.00   30.93
09:23:05 AM    1   23.76    0.00   15.84    0.00    0.00    0.00    0.00    0.00    0.00   60.40
09:23:05 AM    2   24.74    0.00   16.49    0.00    0.00    0.00    0.00    0.00    0.00   58.76
09:23:05 AM    3   22.92    0.00   14.58    0.00    0.00    0.00    0.00    0.00    0.00   62.50
09:23:05 AM    4   11.58    0.00   11.58    0.00    0.00    0.00    0.00    0.00    0.00   76.84
09:23:05 AM    5   13.86    0.00    9.90    0.00    0.00    0.00    0.00    0.00    0.00   76.24
09:23:05 AM    6   17.35    0.00   10.20    0.00    0.00    0.00    0.00    0.00    0.00   72.45
09:23:05 AM    7   11.34    0.00    9.28    0.00    0.00    0.00    0.00    0.00    0.00   79.38

09:23:05 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:23:06 AM  all   18.26    0.00   11.66    0.13    0.00    5.57    0.00    0.00    0.00   64.38
09:23:06 AM    0   15.05    0.00    8.60    0.00    0.00   45.16    0.00    0.00    0.00   31.18
09:23:06 AM    1   24.24    0.00   17.17    0.00    0.00    0.00    0.00    0.00    0.00   58.59
09:23:06 AM    2   23.71    0.00   14.43    0.00    0.00    0.00    0.00    0.00    0.00   61.86
09:23:06 AM    3   24.49    0.00   13.27    0.00    0.00    0.00    0.00    0.00    0.00   62.24
09:23:06 AM    4   11.70    0.00   11.70    0.00    0.00    0.00    0.00    0.00    0.00   76.60
09:23:06 AM    5   18.75    0.00    8.33    1.04    0.00    0.00    0.00    0.00    0.00   71.88
09:23:06 AM    6   15.31    0.00    8.16    0.00    0.00    1.02    0.00    0.00    0.00   75.51
09:23:06 AM    7   12.37    0.00   11.34    0.00    0.00    0.00    0.00    0.00    0.00   76.29

09:23:06 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:23:07 AM  all   18.19    0.00   14.19    0.00    0.00    6.19    0.00    0.00    0.00   61.42
09:23:07 AM    0    9.47    0.00    9.47    0.00    0.00   50.53    0.00    0.00    0.00   30.53
09:23:07 AM    1   23.47    0.00   18.37    0.00    0.00    0.00    0.00    0.00    0.00   58.16
09:23:07 AM    2   24.24    0.00   20.20    0.00    0.00    0.00    0.00    0.00    0.00   55.56
09:23:07 AM    3   22.11    0.00   13.68    0.00    0.00    0.00    0.00    0.00    0.00   64.21
09:23:07 AM    4   21.00    0.00   14.00    0.00    0.00    0.00    0.00    0.00    0.00   65.00
09:23:07 AM    5   14.58    0.00    9.38    0.00    0.00    0.00    0.00    0.00    0.00   76.04
