Linux 6.1.141 (king) 	08/20/2026 	_aarch64_	(8 CPU)

03:19:35 PM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
03:19:36 PM  1000     62676         -  186.00  145.00    0.00    0.00  331.00     7  npuforge-node.s
03:19:36 PM  1000         -     62676    0.00    0.00    0.00    0.00    0.00     7  |__npuforge-node.s
03:19:36 PM  1000         -     62677   19.00   20.00    0.00    1.00   39.00     3  |__tokio-rt-worker
03:19:36 PM  1000         -     62678   23.00   20.00    0.00    1.00   43.00     5  |__tokio-rt-worker
03:19:36 PM  1000         -     62679   24.00   15.00    0.00    2.00   39.00     5  |__tokio-rt-worker
03:19:36 PM  1000         -     62680   21.00   22.00    0.00    1.00   43.00     7  |__tokio-rt-worker
03:19:36 PM  1000         -     62681   23.00   19.00    0.00    1.00   42.00     3  |__tokio-rt-worker
03:19:36 PM  1000         -     62682   29.00   17.00    0.00    2.00   46.00     1  |__tokio-rt-worker
03:19:36 PM  1000         -     62683   23.00   18.00    0.00    2.00   41.00     0  |__tokio-rt-worker
03:19:36 PM  1000         -     62684   24.00   14.00    0.00    1.00   38.00     4  |__tokio-rt-worker
03:19:37 PM  1000     62676         -  197.00  142.00    0.00    0.00  339.00     7  npuforge-node.s
03:19:37 PM  1000         -     62676    0.00    0.00    0.00    0.00    0.00     7  |__npuforge-node.s
03:19:37 PM  1000         -     62677   24.00   17.00    0.00    2.00   41.00     6  |__tokio-rt-worker
03:19:37 PM  1000         -     62678   26.00   14.00    0.00    1.00   40.00     3  |__tokio-rt-worker
03:19:37 PM  1000         -     62679   24.00   18.00    0.00    1.00   42.00     4  |__tokio-rt-worker
03:19:37 PM  1000         -     62680   23.00   20.00    0.00    3.00   43.00     5  |__tokio-rt-worker
03:19:37 PM  1000         -     62681   25.00   20.00    0.00    2.00   45.00     2  |__tokio-rt-worker
03:19:37 PM  1000         -     62682   30.00   14.00    0.00    1.00   44.00     0  |__tokio-rt-worker
03:19:37 PM  1000         -     62683   22.00   22.00    0.00    2.00   44.00     1  |__tokio-rt-worker
03:19:37 PM  1000         -     62684   24.00   17.00    0.00    1.00   41.00     5  |__tokio-rt-worker
03:19:38 PM  1000     62676         -  191.00  134.00    0.00    0.00  325.00     7  npuforge-node.s
03:19:38 PM  1000         -     62676    0.00    0.00    0.00    0.00    0.00     7  |__npuforge-node.s
03:19:38 PM  1000         -     62677   21.00   18.00    0.00    1.00   39.00     4  |__tokio-rt-worker
03:19:38 PM  1000         -     62678   25.00   17.00    0.00    1.00   42.00     6  |__tokio-rt-worker
03:19:38 PM  1000         -     62679   21.00   17.00    0.00    2.00   38.00     6  |__tokio-rt-worker
03:19:38 PM  1000         -     62680   22.00   17.00    0.00    1.00   39.00     5  |__tokio-rt-worker
03:19:38 PM  1000         -     62681   24.00   19.00    0.00    1.00   43.00     3  |__tokio-rt-worker
03:19:38 PM  1000         -     62682   22.00   17.00    0.00    1.00   39.00     5  |__tokio-rt-worker
03:19:38 PM  1000         -     62683   29.00   15.00    0.00    2.00   44.00     1  |__tokio-rt-worker
03:19:38 PM  1000         -     62684   24.00   14.00    0.00    2.00   38.00     2  |__tokio-rt-worker
03:19:39 PM  1000     62676         -  199.00  150.00    0.00    0.00  349.00     7  npuforge-node.s
03:19:39 PM  1000         -     62676    0.00    0.00    0.00    0.00    0.00     7  |__npuforge-node.s
03:19:39 PM  1000         -     62677   24.00   20.00    0.00    2.00   44.00     2  |__tokio-rt-worker
03:19:39 PM  1000         -     62678   25.00   16.00    0.00    2.00   41.00     2  |__tokio-rt-worker
03:19:39 PM  1000         -     62679   24.00   19.00    0.00    2.00   43.00     3  |__tokio-rt-worker
03:19:39 PM  1000         -     62680   22.00   24.00    0.00    2.00   46.00     5  |__tokio-rt-worker
03:19:39 PM  1000         -     62681   26.00   17.00    0.00    1.00   43.00     6  |__tokio-rt-worker
03:19:39 PM  1000         -     62682   26.00   16.00    0.00    1.00   42.00     1  |__tokio-rt-worker
03:19:39 PM  1000         -     62683   27.00   20.00    0.00    1.00   47.00     4  |__tokio-rt-worker
03:19:39 PM  1000         -     62684   26.00   16.00    0.00    3.00   42.00     5  |__tokio-rt-worker
03:19:40 PM  1000     62676         -  169.00  142.00    0.00    0.00  311.00     7  npuforge-node.s
03:19:40 PM  1000         -     62676    0.00    0.00    0.00    0.00    0.00     7  |__npuforge-node.s
03:19:40 PM  1000         -     62677   22.00   19.00    0.00    2.00   41.00     6  |__tokio-rt-worker
03:19:40 PM  1000         -     62678   23.00   19.00    0.00    1.00   42.00     5  |__tokio-rt-worker
03:19:40 PM  1000         -     62679   24.00   15.00    0.00    2.00   39.00     5  |__tokio-rt-worker
03:19:40 PM  1000         -     62680   20.00   21.00    0.00    0.00   41.00     3  |__tokio-rt-worker
03:19:40 PM  1000         -     62681   18.00   21.00    0.00    1.00   39.00     2  |__tokio-rt-worker
03:19:40 PM  1000         -     62682   20.00   15.00    0.00    1.00   35.00     4  |__tokio-rt-worker
03:19:40 PM  1000         -     62683   23.00   16.00    0.00    1.00   39.00     6  |__tokio-rt-worker
03:19:40 PM  1000         -     62684   20.00   18.00    0.00    1.00   38.00     4  |__tokio-rt-worker
03:19:41 PM  1000     62676         -  187.00  149.00    0.00    0.00  336.00     7  npuforge-node.s
03:19:41 PM  1000         -     62676    0.00    0.00    0.00    0.00    0.00     7  |__npuforge-node.s
03:19:41 PM  1000         -     62677   21.00   20.00    0.00    1.00   41.00     4  |__tokio-rt-worker
03:19:41 PM  1000         -     62678   25.00   17.00    0.00    1.00   42.00     4  |__tokio-rt-worker
03:19:41 PM  1000         -     62679   26.00   16.00    0.00    1.00   42.00     3  |__tokio-rt-worker
03:19:41 PM  1000         -     62680   21.00   20.00    0.00    2.00   41.00     0  |__tokio-rt-worker
03:19:41 PM  1000         -     62681   22.00   20.00    0.00    2.00   42.00     0  |__tokio-rt-worker
03:19:41 PM  1000         -     62682   24.00   17.00    0.00    2.00   41.00     5  |__tokio-rt-worker
03:19:41 PM  1000         -     62683   23.00   25.00    0.00    4.00   48.00     6  |__tokio-rt-worker
03:19:41 PM  1000         -     62684   24.00   16.00    0.00    3.00   40.00     4  |__tokio-rt-worker
03:19:42 PM  1000     62676         -  208.00  153.00    0.00    0.00  361.00     7  npuforge-node.s
03:19:42 PM  1000         -     62676    0.00    0.00    0.00    0.00    0.00     7  |__npuforge-node.s
03:19:42 PM  1000         -     62677   21.00   23.00    0.00    1.00   44.00     6  |__tokio-rt-worker
03:19:42 PM  1000         -     62678   28.00   18.00    0.00    3.00   46.00     3  |__tokio-rt-worker
03:19:42 PM  1000         -     62679   27.00   17.00    0.00    1.00   44.00     1  |__tokio-rt-worker
03:19:42 PM  1000         -     62680   29.00   15.00    0.00    1.00   44.00     5  |__tokio-rt-worker
03:19:42 PM  1000         -     62681   25.00   19.00    0.00    2.00   44.00     5  |__tokio-rt-worker
03:19:42 PM  1000         -     62682   27.00   19.00    0.00    2.00   46.00     7  |__tokio-rt-worker
03:19:42 PM  1000         -     62683   27.00   20.00    0.00    1.00   47.00     4  |__tokio-rt-worker
03:19:42 PM  1000         -     62684   25.00   19.00    0.00    2.00   44.00     4  |__tokio-rt-worker
03:19:43 PM  1000     62676         -  156.00  141.00    0.00    0.00  297.00     7  npuforge-node.s
03:19:43 PM  1000         -     62676    0.00    0.00    0.00    0.00    0.00     7  |__npuforge-node.s
03:19:43 PM  1000         -     62677   21.00   13.00    0.00    1.00   34.00     1  |__tokio-rt-worker
03:19:43 PM  1000         -     62678   21.00   16.00    0.00    0.00   37.00     0  |__tokio-rt-worker
03:19:43 PM  1000         -     62679   20.00   18.00    0.00    1.00   38.00     2  |__tokio-rt-worker
03:19:43 PM  1000         -     62680   18.00   18.00    0.00    1.00   36.00     3  |__tokio-rt-worker
03:19:43 PM  1000         -     62681   20.00   17.00    0.00    1.00   37.00     4  |__tokio-rt-worker
03:19:43 PM  1000         -     62682   18.00   27.00    0.00    1.00   45.00     5  |__tokio-rt-worker
