Linux 6.1.141 (king) 	08/20/2026 	_aarch64_	(8 CPU)

03:19:35 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:19:36 PM  all   23.60    0.00   17.01    0.00    0.00    9.01    0.00    0.00    0.00   50.38
03:19:36 PM    0    2.91    0.00    5.83    0.00    0.00   68.93    0.00    0.00    0.00   22.33
03:19:36 PM    1   21.65    0.00   14.43    0.00    0.00    0.00    0.00    0.00    0.00   63.92
03:19:36 PM    2   25.26    0.00   12.63    0.00    0.00    0.00    0.00    0.00    0.00   62.11
03:19:36 PM    3   29.17    0.00   12.50    0.00    0.00    0.00    0.00    0.00    0.00   58.33
03:19:36 PM    4   28.28    0.00   24.24    0.00    0.00    0.00    0.00    0.00    0.00   47.47
03:19:36 PM    5   26.80    0.00   22.68    0.00    0.00    0.00    0.00    0.00    0.00   50.52
03:19:36 PM    6   28.00    0.00   22.00    0.00    0.00    0.00    0.00    0.00    0.00   50.00
03:19:36 PM    7   27.72    0.00   21.78    0.00    0.00    0.00    0.00    0.00    0.00   50.50

03:19:36 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:19:37 PM  all   24.42    0.00   16.07    0.00    0.00    9.13    0.00    0.00    0.00   50.39
03:19:37 PM    0    3.92    0.00    5.88    0.00    0.00   69.61    0.00    0.00    0.00   20.59
03:19:37 PM    1   27.84    0.00   14.43    0.00    0.00    0.00    0.00    0.00    0.00   57.73
03:19:37 PM    2   23.96    0.00   13.54    0.00    0.00    0.00    0.00    0.00    0.00   62.50
03:19:37 PM    3   27.55    0.00   12.24    0.00    0.00    0.00    0.00    0.00    0.00   60.20
03:19:37 PM    4   31.31    0.00   21.21    0.00    0.00    0.00    0.00    0.00    0.00   47.47
03:19:37 PM    5   27.37    0.00   21.05    0.00    0.00    0.00    0.00    0.00    0.00   51.58
03:19:37 PM    6   26.32    0.00   18.95    0.00    0.00    0.00    0.00    0.00    0.00   54.74
03:19:37 PM    7   28.12    0.00   21.88    0.00    0.00    0.00    0.00    0.00    0.00   50.00

03:19:37 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:19:38 PM  all   24.06    0.00   14.56    0.00    0.00    8.32    0.00    0.00    0.00   53.06
03:19:38 PM    0    8.00    0.00    8.00    0.00    0.00   64.00    0.00    0.00    0.00   20.00
03:19:38 PM    1   24.47    0.00   12.77    0.00    0.00    0.00    0.00    0.00    0.00   62.77
03:19:38 PM    2   27.08    0.00   13.54    0.00    0.00    0.00    0.00    0.00    0.00   59.38
03:19:38 PM    3   27.08    0.00   12.50    0.00    0.00    0.00    0.00    0.00    0.00   60.42
03:19:38 PM    4   27.47    0.00   16.48    0.00    0.00    0.00    0.00    0.00    0.00   56.04
03:19:38 PM    5   26.73    0.00   19.80    0.00    0.00    0.00    0.00    0.00    0.00   53.47
03:19:38 PM    6   24.21    0.00   20.00    0.00    0.00    0.00    0.00    0.00    0.00   55.79
03:19:38 PM    7   28.12    0.00   13.54    0.00    0.00    0.00    0.00    0.00    0.00   58.33

03:19:38 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:19:39 PM  all   25.35    0.00   16.82    0.25    0.00    9.04    0.00    0.00    0.00   48.54
03:19:39 PM    0    3.03    0.00    5.05    0.00    0.00   71.72    0.00    0.00    0.00   20.20
03:19:39 PM    1   28.57    0.00   14.29    0.00    0.00    0.00    0.00    0.00    0.00   57.14
03:19:39 PM    2   30.21    0.00   10.42    1.04    0.00    0.00    0.00    0.00    0.00   58.33
03:19:39 PM    3   28.00    0.00   12.00    1.00    0.00    0.00    0.00    0.00    0.00   59.00
03:19:39 PM    4   29.29    0.00   26.26    0.00    0.00    0.00    0.00    0.00    0.00   44.44
03:19:39 PM    5   30.21    0.00   21.88    0.00    0.00    0.00    0.00    0.00    0.00   47.92
03:19:39 PM    6   27.08    0.00   22.92    0.00    0.00    0.00    0.00    0.00    0.00   50.00
03:19:39 PM    7   26.73    0.00   21.78    0.00    0.00    0.00    0.00    0.00    0.00   51.49

03:19:39 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:19:40 PM  all   21.85    0.00   15.55    0.00    0.00    8.23    0.00    0.00    0.00   54.37
03:19:40 PM    0    6.12    0.00    6.12    0.00    0.00   65.31    0.00    0.00    0.00   22.45
03:19:40 PM    1   24.24    0.00   14.14    0.00    0.00    0.00    0.00    0.00    0.00   61.62
03:19:40 PM    2   21.00    0.00   19.00    0.00    0.00    0.00    0.00    0.00    0.00   60.00
03:19:40 PM    3   31.25    0.00   11.46    0.00    0.00    0.00    0.00    0.00    0.00   57.29
03:19:40 PM    4   26.53    0.00   20.41    0.00    0.00    0.00    0.00    0.00    0.00   53.06
03:19:40 PM    5   22.11    0.00   21.05    0.00    0.00    0.00    0.00    0.00    0.00   56.84
03:19:40 PM    6   22.92    0.00   18.75    0.00    0.00    0.00    0.00    0.00    0.00   58.33
03:19:40 PM    7   20.83    0.00   13.54    0.00    0.00    0.00    0.00    0.00    0.00   65.62

03:19:40 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:19:41 PM  all   23.39    0.00   16.45    0.00    0.00    8.87    0.00    0.00    0.00   51.29
03:19:41 PM    0    6.06    0.00    4.04    0.00    0.00   69.70    0.00    0.00    0.00   20.20
03:19:41 PM    1   23.71    0.00   14.43    0.00    0.00    0.00    0.00    0.00    0.00   61.86
03:19:41 PM    2   23.96    0.00   15.62    0.00    0.00    0.00    0.00    0.00    0.00   60.42
03:19:41 PM    3   28.42    0.00   11.58    0.00    0.00    0.00    0.00    0.00    0.00   60.00
03:19:41 PM    4   26.80    0.00   25.77    0.00    0.00    0.00    0.00    0.00    0.00   47.42
03:19:41 PM    5   28.12    0.00   18.75    0.00    0.00    0.00    0.00    0.00    0.00   53.12
03:19:41 PM    6   22.77    0.00   23.76    0.00    0.00    0.00    0.00    0.00    0.00   53.47
03:19:41 PM    7   27.84    0.00   17.53    0.00    0.00    0.00    0.00    0.00    0.00   54.64

03:19:41 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:19:42 PM  all   25.92    0.00   17.15    0.00    0.00    9.16    0.00    0.00    0.00   47.77
03:19:42 PM    0    4.08    0.00    4.08    0.00    0.00   71.43    0.00    0.00    0.00   20.41
03:19:42 PM    1   22.83    0.00   13.04    0.00    0.00    0.00    0.00    0.00    0.00   64.13
03:19:42 PM    2   30.21    0.00   10.42    0.00    0.00    0.00    0.00    0.00    0.00   59.38
03:19:42 PM    3   24.24    0.00   16.16    0.00    0.00    0.00    0.00    0.00    0.00   59.60
03:19:42 PM    4   31.96    0.00   28.87    0.00    0.00    0.00    0.00    0.00    0.00   39.18
03:19:42 PM    5   29.67    0.00   24.18    0.00    0.00    0.00    0.00    0.00    0.00   46.15
03:19:42 PM    6   32.63    0.00   20.00    0.00    0.00    0.00    0.00    0.00    0.00   47.37
03:19:42 PM    7   32.29    0.00   20.83    0.00    0.00    0.00    0.00    0.00    0.00   46.88

03:19:42 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:19:43 PM  all   19.61    0.00   14.06    0.00    0.00    8.13    0.00    0.00    0.00   58.19
03:19:43 PM    0    7.29    0.00    7.29    0.00    0.00   65.62    0.00    0.00    0.00   19.79
03:19:43 PM    1   22.45    0.00   13.27    0.00    0.00    0.00    0.00    0.00    0.00   64.29
03:19:43 PM    2   23.71    0.00   13.40    0.00    0.00    0.00    0.00    0.00    0.00   62.89
03:19:43 PM    3   21.88    0.00   12.50    0.00    0.00    0.00    0.00    0.00    0.00   65.62
03:19:43 PM    4   23.71    0.00   21.65    0.00    0.00    0.00    0.00    0.00    0.00   54.64
03:19:43 PM    5   16.67    0.00   17.71    0.00    0.00    0.00    0.00    0.00    0.00   65.62
03:19:43 PM    6   21.65    0.00   15.46    0.00    0.00    0.00    0.00    0.00    0.00   62.89
03:19:43 PM    7   19.39    0.00   11.22    0.00    0.00    0.00    0.00    0.00    0.00   69.39

03:19:43 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:19:44 PM  all   25.22    0.00   16.05    0.00    0.00    8.66    0.00    0.00    0.00   50.06
03:19:44 PM    0    6.06    0.00    6.06    0.00    0.00   68.69    0.00    0.00    0.00   19.19
03:19:44 PM    1   26.04    0.00    8.33    0.00    0.00    0.00    0.00    0.00    0.00   65.62
03:19:44 PM    2   27.00    0.00   21.00    0.00    0.00    0.00    0.00    0.00    0.00   52.00
03:19:44 PM    3   31.31    0.00   12.12    0.00    0.00    0.00    0.00    0.00    0.00   56.57
03:19:44 PM    4   26.26    0.00   26.26    0.00    0.00    0.00    0.00    0.00    0.00   47.47
03:19:44 PM    5   29.59    0.00   19.39    0.00    0.00    0.00    0.00    0.00    0.00   51.02
