Linux 6.1.141 (king) 	08/20/2026 	_aarch64_	(8 CPU)

09:12:06 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:12:07 AM  all   17.95    0.00   11.67    0.00    0.00    6.15    0.00    0.00    0.00   64.23
09:12:07 AM    0   13.40    0.00    7.22    0.00    0.00   49.48    0.00    0.00    0.00   29.90
09:12:07 AM    1   21.88    0.00   15.62    0.00    0.00    0.00    0.00    0.00    0.00   62.50
09:12:07 AM    2   21.88    0.00   12.50    0.00    0.00    0.00    0.00    0.00    0.00   65.62
09:12:07 AM    3   22.45    0.00   15.31    0.00    0.00    0.00    0.00    0.00    0.00   62.24
09:12:07 AM    4   16.83    0.00   14.85    0.00    0.00    0.00    0.00    0.00    0.00   68.32
09:12:07 AM    5   16.16    0.00   10.10    0.00    0.00    0.00    0.00    0.00    0.00   73.74
09:12:07 AM    6   15.46    0.00   10.31    0.00    0.00    0.00    0.00    0.00    0.00   74.23
09:12:07 AM    7   15.62    0.00    7.29    0.00    0.00    0.00    0.00    0.00    0.00   77.08

09:12:07 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:12:08 AM  all   17.62    0.00   12.52    0.00    0.00    6.39    0.00    0.00    0.00   63.47
09:12:08 AM    0    8.25    0.00    7.22    0.00    0.00   51.55    0.00    0.00    0.00   32.99
09:12:08 AM    1   21.43    0.00   16.33    0.00    0.00    0.00    0.00    0.00    0.00   62.24
09:12:08 AM    2   23.96    0.00   11.46    0.00    0.00    0.00    0.00    0.00    0.00   64.58
09:12:08 AM    3   23.23    0.00   13.13    0.00    0.00    0.00    0.00    0.00    0.00   63.64
09:12:08 AM    4   18.37    0.00   13.27    0.00    0.00    0.00    0.00    0.00    0.00   68.37
09:12:08 AM    5   15.31    0.00   15.31    0.00    0.00    0.00    0.00    0.00    0.00   69.39
09:12:08 AM    6   14.43    0.00   10.31    0.00    0.00    0.00    0.00    0.00    0.00   75.26
09:12:08 AM    7   16.00    0.00   13.00    0.00    0.00    0.00    0.00    0.00    0.00   71.00

09:12:08 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:12:09 AM  all   18.89    0.00   13.11    0.00    0.00    6.81    0.00    0.00    0.00   61.18
09:12:09 AM    0   13.27    0.00    7.14    0.00    0.00   54.08    0.00    0.00    0.00   25.51
09:12:09 AM    1   21.05    0.00   18.95    0.00    0.00    0.00    0.00    0.00    0.00   60.00
09:12:09 AM    2   24.24    0.00   16.16    0.00    0.00    0.00    0.00    0.00    0.00   59.60
09:12:09 AM    3   18.56    0.00   16.49    0.00    0.00    0.00    0.00    0.00    0.00   64.95
09:12:09 AM    4   20.83    0.00   10.42    0.00    0.00    0.00    0.00    0.00    0.00   68.75
09:12:09 AM    5   21.43    0.00   11.22    0.00    0.00    0.00    0.00    0.00    0.00   67.35
09:12:09 AM    6   15.46    0.00   15.46    0.00    0.00    0.00    0.00    0.00    0.00   69.07
09:12:09 AM    7   16.33    0.00    9.18    0.00    0.00    0.00    0.00    0.00    0.00   74.49

09:12:09 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:12:10 AM  all   19.23    0.00   13.46    0.00    0.00    6.67    0.00    0.00    0.00   60.64
09:12:10 AM    0   11.11    0.00    7.07    0.00    0.00   52.53    0.00    0.00    0.00   29.29
09:12:10 AM    1   26.04    0.00   12.50    0.00    0.00    0.00    0.00    0.00    0.00   61.46
09:12:10 AM    2   20.62    0.00   22.68    0.00    0.00    0.00    0.00    0.00    0.00   56.70
09:12:10 AM    3   22.45    0.00   11.22    0.00    0.00    0.00    0.00    0.00    0.00   66.33
09:12:10 AM    4   18.37    0.00   16.33    0.00    0.00    0.00    0.00    0.00    0.00   65.31
09:12:10 AM    5   18.37    0.00   15.31    0.00    0.00    0.00    0.00    0.00    0.00   66.33
09:12:10 AM    6   19.59    0.00   10.31    0.00    0.00    0.00    0.00    0.00    0.00   70.10
09:12:10 AM    7   17.53    0.00   12.37    0.00    0.00    0.00    0.00    0.00    0.00   70.10

09:12:10 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:12:11 AM  all   17.18    0.00   12.27    0.00    0.00    6.98    0.00    0.00    0.00   63.57
09:12:11 AM    0    5.10    0.00    6.12    0.00    0.00   55.10    0.00    0.00    0.00   33.67
09:12:11 AM    1   22.68    0.00   11.34    0.00    0.00    0.00    0.00    0.00    0.00   65.98
09:12:11 AM    2   23.71    0.00   18.56    0.00    0.00    0.00    0.00    0.00    0.00   57.73
09:12:11 AM    3   24.21    0.00   14.74    0.00    0.00    0.00    0.00    0.00    0.00   61.05
09:12:11 AM    4   16.84    0.00    9.47    0.00    0.00    0.00    0.00    0.00    0.00   73.68
