epoch soc_c npu_c ddr_c bigcore_c cpu_mhz npu_mhz volt_v
1787275112 80.4 80.4 79.5 81.3 2208 950 5.230
1787275113 79.5 79.5 78.5 81.3 2208 950 5.220
1787275114 80.4 80.4 79.5 82.2 2208 950 5.186
1787275116 79.5 80.4 79.5 82.2 2208 950 5.201
1787275117 80.4 80.4 79.5 81.3 2208 950 5.225
1787275118 80.4 80.4 80.4 82.2 2208 950 5.191
1787275119 80.4 81.3 80.4 82.2 2208 950 5.206
1787275120 81.3 81.3 80.4 82.2 2208 950 5.235
1787275121 80.4 81.3 80.4 82.2 2208 950 5.206
1787275122 81.3 81.3 80.4 82.2 2208 950 5.240
1787275123 81.3 82.2 80.4 82.2 2208 950 5.230
1787275125 81.3 81.3 80.4 82.2 2208 950 5.235
1787275126 81.3 82.2 81.3 83.2 2208 950 5.230
1787275127 81.3 81.3 80.4 82.2 2208 950 5.230
1787275128 82.2 82.2 80.4 83.2 2208 950 5.215
1787275129 81.3 81.3 81.3 82.2 2208 950 5.259
1787275130 82.2 82.2 81.3 83.2 2208 950 5.240
1787275131 82.2 82.2 81.3 84.1 2208 950 5.215
1787275133 82.2 82.2 81.3 84.1 2208 950 5.244
1787275134 82.2 82.2 81.3 83.2 2208 950 5.235
1787275135 82.2 82.2 81.3 83.2 2208 950 5.211
1787275136 82.2 82.2 82.2 83.2 2208 950 5.191
1787275137 83.2 83.2 82.2 83.2 2208 950 5.215
1787275138 82.2 82.2 81.3 83.2 2208 950 5.264
1787275139 82.2 82.2 82.2 83.2 2208 950 5.225
1787275140 82.2 82.2 82.2 84.1 2208 950 5.215
1787275142 83.2 82.2 82.2 83.2 2208 950 5.201
1787275143 83.2 83.2 82.2 85.0 2208 950 5.235
1787275144 82.2 82.2 82.2 84.1 2208 950 5.215
1787275145 83.2 83.2 82.2 84.1 2208 950 5.206
1787275146 83.2 83.2 82.2 84.1 2208 950 5.201
1787275147 78.5 78.5 78.5 80.4 2208 950 5.240
1787275148 82.2 83.2 81.3 84.1 2208 950 5.201
1787275150 82.2 83.2 82.2 84.1 2208 950 5.225
1787275151 83.2 83.2 82.2 84.1 2208 950 5.191
1787275152 82.2 82.2 82.2 83.2 2208 950 5.191
1787275153 82.2 82.2 82.2 84.1 2208 950 5.230
1787275154 83.2 83.2 82.2 85.0 2208 950 5.220
1787275155 83.2 83.2 82.2 84.1 2208 950 5.211
1787275156 83.2 83.2 82.2 84.1 2208 950 5.186
1787275157 84.1 84.1 83.2 85.0 2208 950 5.230
1787275158 84.1 84.1 83.2 85.0 2208 950 5.225
1787275160 83.2 84.1 83.2 84.1 2208 950 5.182
1787275161 84.1 84.1 83.2 85.0 2208 950 5.215
1787275162 84.1 84.1 83.2 85.0 2016 950 5.235
1787275163 84.1 84.1 83.2 85.0 2016 950 5.220
1787275164 84.1 84.1 83.2 84.1 2016 950 5.196
1787275165 84.1 84.1 83.2 84.1 2208 950 5.240
1787275166 84.1 84.1 83.2 85.9 2016 950 5.215
1787275168 84.1 84.1 83.2 85.0 2016 950 5.167
1787275169 84.1 84.1 83.2 85.0 2016 950 5.235
1787275170 84.1 85.0 84.1 85.0 2016 950 5.196
1787275171 84.1 85.0 83.2 85.9 2016 950 5.259
1787275172 84.1 84.1 84.1 85.0 2016 950 5.215
1787275173 84.1 84.1 83.2 85.9 2016 950 5.259
1787275174 84.1 84.1 83.2 85.9 2016 950 5.182
1787275176 84.1 85.0 84.1 85.0 2016 950 5.235
1787275177 84.1 84.1 83.2 84.1 2208 950 5.240
1787275178 85.0 85.0 84.1 85.9 2016 950 5.220
1787275179 84.1 85.0 84.1 85.9 2016 950 5.196
1787275180 84.1 85.0 84.1 85.9 2016 950 5.186
1787275181 85.0 85.9 84.1 85.9 2016 950 5.269
1787275182 84.1 85.0 84.1 85.9 2016 950 5.225
1787275184 84.1 85.0 84.1 85.9 2016 950 5.215
1787275185 84.1 85.0 84.1 85.9 2016 950 5.240
1787275186 84.1 85.0 84.1 85.0 2016 950 5.211
1787275187 84.1 85.9 84.1 85.9 2016 950 5.215
1787275188 84.1 85.0 84.1 85.9 2016 950 5.249
1787275189 85.0 85.9 84.1 85.9 2016 950 5.240
1787275190 84.1 85.0 84.1 85.9 2016 950 5.225
1787275192 85.0 85.0 84.1 85.9 2016 950 5.273
1787275193 84.1 85.0 84.1 85.0 2016 950 5.201
1787275194 84.1 85.0 84.1 85.9 2016 950 5.240
1787275195 84.1 85.0 84.1 85.0 2016 950 5.240
1787275196 84.1 85.0 84.1 85.9 2016 950 5.254
1787275197 84.1 85.9 84.1 85.9 2016 950 5.230
1787275198 85.0 85.9 84.1 85.9 2016 950 5.249
1787275200 85.0 85.0 84.1 85.9 2016 950 5.259
1787275201 84.1 85.0 84.1 85.9 2016 950 5.230
1787275202 85.0 85.0 84.1 85.0 2016 950 5.244
1787275203 85.0 85.0 84.1 85.9 2016 950 5.240
1787275204 85.0 85.0 84.1 85.9 1800 950 5.240
1787275205 85.0 85.9 84.1 85.9 1800 950 5.230
1787275206 84.1 85.0 84.1 85.9 1800 950 5.215
1787275208 85.0 85.0 84.1 85.9 1800 950 5.215
1787275209 83.2 84.1 83.2 84.1 2208 950 5.240
1787275210 84.1 85.0 84.1 85.9 2016 950 5.235
1787275211 84.1 85.9 84.1 85.9 2016 950 5.240
1787275212 85.0 85.0 84.1 85.0 2016 950 5.157
1787275213 85.0 85.0 84.1 85.9 2016 950 5.240
1787275214 85.0 85.9 84.1 85.0 2016 950 5.191
1787275215 84.1 85.9 84.1 85.9 2016 950 5.220
1787275217 85.0 85.9 84.1 85.9 1800 950 5.230
1787275218 84.1 84.1 84.1 85.0 2016 950 5.230
1787275219 85.0 85.9 84.1 85.9 2016 950 5.220
1787275220 85.0 85.0 84.1 85.9 2016 950 5.240
1787275221 85.0 85.9 84.1 85.9 1800 950 5.201
1787275222 85.0 85.0 84.1 85.0 1800 950 5.225
1787275223 85.0 85.0 84.1 85.0 1800 950 5.206
1787275224 85.0 85.9 84.1 85.0 1800 950 5.211
1787275226 85.0 85.9 84.1 85.0 1800 950 5.215
